adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<-4.027p1,tmin<-4.027p2,tmin<-4.027p3,tmin<-4.027p4,tmin<-4.027p5,tmin<-4.027p6,tmin<-4.027p7,tmax>31.246p1,tmax>31.246p2,tmax>31.246p3,tmax>31.246p4,tmax>31.246p5,tmax>31.246p6,tmax>31.246p7,prec<0.037p1,prec<0.037p2,prec<0.037p3,prec<0.037p4,prec<0.037p5,prec<0.037p6,prec<0.037p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
CN034,13.843,1.492,2005,0.0,2.7060000000000004,117.119,500.281,998.138,1667.439,1851.351,0.112,60.243,106.094,187.902,269.361,361.305,485.121,-2.667666666666667,15.50657142857143,0.6686129032258062,-43.9839,-70.24551612903225,-166.75333333333336,-188.08325,0.0373333333333333,2.147535714285714,1.4790645161290326,2.726933333333333,2.627709677419355,3.0648,15.477,11532101.333333334,10217836.080357144,16677955.29032258,20617286.216666665,20582120.967741936,23497918.7,15858084.25,0.7746666666666666,1.6223928571428572,8.17458064516129,17.772066666666667,21.05990322580645,27.310033333333333,27.989,5.021333333333334,5.476678571428572,13.974096774193548,23.8079,25.89883870967742,32.325,31.30925,-2.965666666666666,-1.8212857142857144,2.693290322580645,12.015866666666666,15.945774193548388,22.367866666666668,25.244,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,4.0,2.0,8.0,11.0,8.0,11.0,10.0,1.0,0.0,57.768,161.887,306.46500000000003,461.308,583.047,673.521,0.0,0.9115,2.617,4.471,6.5145,8.205,9.528,6.0183333333333335,6.301535714285714,6.077677419354839,5.7462,5.759225806451613,5.158133333333334,5.953,3.953,4.04382248,3.619166865199953e-05,0.006015951184309887,5,train,4.06706432,2.226346234699953e-05,0.004718417356169283,5,train
CN035,11.511,1.369,2005,71.429,187.166,381.788,783.121,1301.467,1357.925,0.0,54.833,197.094,360.335,475.638,832.956,874.503,0.0,-5.241833333333333,50.54257142857143,135.276,210.12756666666667,394.9082258064517,510.772,0.0,1.8277666666666663,5.08075,5.265838709677419,3.843433333333333,11.526387096774194,13.848999999999998,0.0,9259232.183333334,8060332.508928572,13319084.620967742,17059829.6,13511602.217741936,15763958.166666666,0.0,7.104566666666667,9.047142857142855,11.209225806451611,18.377766666666663,21.72083870967742,23.819333333333333,0.0,11.359,12.972785714285717,16.249967741935485,23.57,25.473612903225806,27.869333333333334,0.0,3.7995,5.781571428571428,6.834870967741936,13.888233333333334,18.69193548387097,20.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,4.0,0.0,0.0,0.0,52.0185,130.347,226.251,333.77,467.909,575.885,0.0,1.046,2.899,4.915000000000001,6.744,8.9225,10.667,0.0,7.4474,8.042,8.242322580645162,8.1553,8.546096774193549,8.516333333333334,0.0,3.369,3.3723831599999996,3.3752467212999434e-05,0.005809687359316285,5,train,3.39344662,1.2048854766999708e-05,0.003471146030779994,5,train
CN036,11.508,1.358,2005,5.64,32.382,208.655,648.025,1193.086,1321.613,0.0,73.344,240.604,381.197,531.104,993.703,1027.9,0.0,5.224064516129032,113.17289285714286,192.61683870967744,260.22156666666666,477.39383870967737,671.508,0.0,2.365935483870968,5.973571428571428,4.535258064516129,4.9969,14.922548387096771,5.6995,0.0,8830757.306451613,7319246.450892857,12195648.588709677,17503009.25,13746320.629032258,20948839.5,0.0,3.699774193548387,4.963928571428572,10.45941935483871,19.645666666666667,22.582612903225808,26.421166666666664,0.0,7.18758064516129,8.09442857142857,14.913451612903224,24.56513333333333,25.957806451612903,30.714166666666667,0.0,0.7353225806451613,2.337142857142857,6.206354838709677,14.6912,19.448129032258063,22.3715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,4.0,7.0,5.0,0.0,0.0,0.0,52.848,123.364,203.674,298.627,423.829,529.974,0.0,1.1175000000000002,2.963,4.6465,6.236,8.1805,9.8,0.0,7.354161290322581,7.786250000000001,7.779032258064516,7.777666666666667,8.287967741935484,8.169166666666667,0.0,3.786,3.7543042800000004,1.669589785700044e-05,0.004086061411310462,5,train,3.784753,1.894469438499832e-05,0.004352550331127524,5,train
CN037,14.446,1.493,2005,0.0,0.0,69.368,397.28,846.213,1482.615,1781.6,0.0,24.453,33.208,63.035,127.071,243.592,334.429,0.0,-0.87,-46.57235483870968,-145.52149999999995,-241.02912903225808,-359.4981333333333,-344.6415714285714,0.0,0.97812,0.2824193548387096,0.9942333333333334,2.065677419354839,3.884033333333333,6.488357142857143,0.0,11606339.44,17306367.677419353,21629540.6,22467505.177419357,23945738.883333333,19237495.5,0.0,-0.96344,6.131903225806451,15.9304,19.481709677419357,26.2134,26.35607142857143,0.0,3.38868,12.579322580645162,22.5606,25.23067741935484,32.228633333333335,30.73692857142857,0.0,-4.44268,0.5330645161290322,9.5787,13.743,20.543266666666668,22.400214285714288,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,6.0,0.0,8.0,18.0,14.0,14.0,7.0,0.0,0.0,32.0165,92.607,204.597,346.785,465.85,577.99,0.0,0.5569999999999999,1.591,3.051,4.808,6.378,7.7805,0.0,5.407240000000001,5.14041935483871,4.694566666666666,4.576935483870967,4.2443,5.223142857142856,6.353,6.25930334,4.2016684803004734e-05,0.006482027831088411,5,train,6.260260440000001,1.5175321793001165e-05,0.0038955515389994732,5,train
CN041,14.925,1.468,2005,0.0,3.035,118.629,500.292,988.508,1660.189,1911.839,0.0,21.927,44.198,89.324,150.467,266.166,427.966,0.0,-2.977740740740741,-48.96825806451613,-128.88433333333333,-203.2171612903226,-303.977,-273.3564166666667,0.0,0.8121111111111111,0.7184193548387097,1.5042,1.9723548387096772,3.856633333333333,13.483333333333333,0.0,11134446.76851852,16653535.524193548,21033650.83333333,20733880.56451613,23375994.73333333,16221480.25,0.0,0.4377037037037037,8.247967741935485,17.7221,20.74890322580645,27.389366666666668,25.97083333333333,0.0,4.915148148148148,14.547709677419354,24.29573333333333,25.904,32.9268,29.65108333333333,0.0,-3.359,2.419548387096774,11.498133333333334,15.446903225806452,21.9489,22.601916666666668,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,3.0,0.0,7.0,17.0,9.0,12.0,9.0,0.0,0.0,48.0485,144.691,306.043,469.928,581.086,688.6665,0.0,0.7310000000000001,2.2665,4.196,6.319,7.8035,9.2535,0.0,4.922037037037037,4.670903225806452,4.34,4.267322580645161,4.0117666666666665,5.097416666666667,5.175,5.2300851999999995,0.00011716578228499532,0.010824314402538173,5,train,5.24335376,7.811817074800039e-05,0.008838448435557023,5,train
CN042,13.08,1.433,2005,0.0,10.137999999999998,168.804,598.947,1123.174,1788.208,1890.111,0.645,56.619,100.671,224.793,350.2,453.308,455.639,-3.0614,10.642714285714288,-9.213451612903222,-31.546266666666664,-6.55451612903226,-45.31463333333333,-89.70575,0.129,1.9990714285714288,1.421032258064516,4.1374,4.045387096774194,3.4369333333333336,0.58275,11858549.8,9568385.495535716,14894238.29032258,19059885.35833333,18608542.5,21390541.7,24311242.5,2.0252000000000003,2.654285714285714,9.913419354838709,19.3381,21.91054838709677,27.1678,30.47575,6.4032,6.624892857142856,15.20790322580645,24.825533333333333,26.22006451612903,31.366266666666668,33.915,-1.9332,-1.1059285714285714,4.672709677419356,13.9429,17.60841935483871,23.068266666666663,27.28175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,4.0,5.0,11.0,9.0,2.0,4.0,0.0,0.0,54.948,155.971,289.302,427.227,559.862,674.936,0.0,0.667,2.065,3.829,5.7745,7.7605,9.406,6.0638000000000005,6.178285714285714,6.043387096774193,5.955866666666666,6.075709677419355,5.713266666666667,5.48025,5.003,4.92496826,6.67959418629982e-05,0.00817287843192337,5,train,4.9457248,4.449498557499491e-05,0.00667045617443027,5,train
CN043,12.106,1.391,2005,2.513000000000001,19.996,206.829,659.511,1201.391,1489.545,0.0,66.505,224.973,317.432,467.12,783.996,898.469,0.0,19.88047826086957,113.13871428571429,164.33712903225808,208.07006666666663,345.18925806451614,489.5283571428572,0.0,2.891521739130434,5.659571428571428,2.982548387096774,4.989599999999999,10.221806451612904,8.176642857142857,0.0,7676951.396739131,7226501.120535715,12142563.088709677,17453677.225,15068021.306451611,17186734.464285713,0.0,3.5490434782608697,3.794178571428571,10.883387096774191,20.0894,22.48,25.58242857142857,0.0,6.861434782608695,6.957535714285714,15.057064516129032,24.8872,25.96709677419355,29.028285714285715,0.0,0.4726521739130435,0.5859642857142857,6.681967741935485,15.206133333333334,19.13132258064516,22.116000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,36.193,90.983,167.41899999999998,266.665,392.641,520.1635,0.0,0.6905,1.5005,2.521,3.86,5.7325,7.5945,0.0,7.15304347826087,7.381642857142857,7.256354838709678,7.226133333333333,7.687903225806451,7.694785714285715,0.0,4.832,4.962975,7.339655837499567e-05,0.00856717913755722,5,train,4.94644352,0.0001228296774520028,0.011082855112830935,5,train
CN044,11.814,1.393,2005,196.261,468.13,825.691,1342.403,2012.214,2079.335,0.0,27.759,100.507,214.313,352.642,594.283,620.149,0.0,-14.828608695652171,-22.996214285714284,-9.547483870967744,31.39733333333333,125.409,170.68433333333334,0.0,1.206913043478261,2.5981428571428573,3.6711612903225808,4.610966666666667,7.794870967741935,8.622,0.0,10363026.58695652,9605212.82142857,12623554.79032258,16099176.05,18241392.22580645,17049100.0,0.0,13.53308695652174,14.709607142857145,16.534225806451612,22.22373333333333,26.606806451612904,27.37366666666667,0.0,17.657521739130434,18.617642857142854,20.694935483870967,26.25636666666667,30.53774193548387,30.99233333333333,0.0,10.25691304347826,11.618285714285715,13.045548387096774,18.79393333333333,23.427935483870968,24.58533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,45.9155,111.061,181.374,266.351,389.397,489.291,0.0,0.924,2.418,4.101,5.568,7.3715,9.032,0.0,5.873086956521739,5.9900714285714285,6.317258064516129,6.4697000000000005,7.124548387096774,7.480333333333334,0.0,4.5,4.45774906,3.0749186880003854e-06,0.0017535446067894554,5,train,4.48290456,8.086825552999673e-06,0.002843734437847471,5,train
CN045,12.411,1.496,2005,126.934,321.977,643.866,1136.816,1801.905,1907.904,0.0,45.842,112.471,199.099,299.359,552.676,635.716,0.0,5.955958333333334,20.541392857142856,17.156161290322576,31.368766666666662,88.73409677419355,183.337,0.0,1.9100833333333331,2.379607142857143,2.794451612903226,3.342,8.171516129032259,16.608,0.0,6907831.833333333,8427272.6875,9983968.806451611,14862015.016666668,18125878.0,14499532.8,0.0,10.278,11.965821428571427,15.38351612903226,21.43166666666667,26.45448387096774,26.1998,0.0,13.651791666666666,15.852464285714284,19.31509677419355,25.5473,30.47822580645161,29.794600000000003,0.0,7.507833333333333,8.752928571428571,11.95716129032258,17.6938,22.883387096774197,23.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,33.988,81.42699999999999,137.583,215.512,332.571,429.53,0.0,0.918,2.3925,4.0865,5.769,7.6335,9.214,0.0,6.594791666666667,6.579607142857142,6.4473548387096775,6.579899999999999,7.011258064516129,7.721999999999999,0.0,3.682,3.74658794,0.00013301978133800236,0.011533420192553568,5,train,3.76543882,3.6738999136998695e-05,0.006061270422691821,5,train
CN046,11.719,1.364,2005,131.58100000000002,569.569,1054.402,1659.087,2391.235,2557.38,0.0,2.189,21.955,52.74,96.122,212.479,258.029,0.0,-15.798375,-66.32828571428571,-135.62993548387098,-224.7293,-310.270870967742,-331.589,0.0,0.273625,0.7059285714285713,0.9930645161290322,1.4460666666666666,3.7534516129032256,6.507142857142857,0.0,15727886.25,14133234.267857144,16381889.129032258,19789865.016666666,22253483.51612903,19771136.14285714,0.0,21.447625,20.64242857142857,20.639774193548387,25.156166666666664,28.61767741935484,28.735,0.0,27.184875,25.40492857142857,25.316580645161288,29.8109,33.29854838709678,33.05742857142857,0.0,17.314,17.170607142857143,16.934806451612904,21.5024,25.06006451612903,25.63642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,26.0,6.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,72.227,176.175,290.032,425.784,525.255,0.0,0.431,1.531,3.157,4.572,6.2860000000000005,7.85,0.0,5.43275,5.443928571428572,5.620096774193548,5.360600000000001,5.332516129032258,5.822571428571428,0.0,4.182,4.06856352,4.265588737700108e-05,0.006531147477817438,5,train,4.114412,2.59742365000031e-05,0.0050964925684242,5,train
CN050,12.526,1.429,2005,12.896,71.227,273.774,661.081,1147.827,1743.206,1768.571,5.126,52.268,145.796,285.993,504.25,634.443,634.645,-2.8509,-3.1613214285714286,19.44187096774193,62.12646666666667,140.50819354838708,235.19416666666663,213.023,0.5126,1.683642857142857,3.0170322580645164,4.673233333333333,7.040548387096774,4.339766666666666,0.202,6102185.425,7413901.044642857,10434706.70967742,16142603.116666667,13912033.935483873,19498495.866666667,24840732.0,6.2896,7.030107142857142,11.533774193548387,17.910233333333334,20.701483870967746,24.845966666666666,30.365,8.9725,10.10675,15.185935483870969,22.296766666666667,23.82390322580645,28.4074,33.738,3.4415,3.8639642857142857,7.495451612903226,13.1831,17.37290322580645,20.9626,25.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,36.886,103.828,190.971,315.825,496.943,640.841,0.352,1.39,3.0115,4.579,6.504,9.371,0.0,6.6684,6.659821428571428,6.636516129032258,6.609166666666667,6.694258064516129,6.4227333333333325,5.872,5.064,5.13895166,6.945864777800215e-05,0.008334185489776559,5,train,5.15862164,7.631686601299931e-05,0.008735952496036098,5,train
CN051,12.899,1.434,2005,2.9960000000000004,59.375,247.105,622.961,1106.989,1678.044,1927.31,1.307,38.095,94.946,148.557,263.049,410.595,539.992,-1.2025,-5.909750000000001,-17.385,-43.41686666666667,-70.73870967741935,-73.6767,13.18730769230769,0.6535,1.3138571428571428,1.833903225806452,1.7870333333333333,3.6932903225806455,4.9182,9.953615384615384,7779223.0,9068879.482142856,11802819.048387095,17608653.433333334,16270932.870967742,18601723.4,15453804.615384616,6.498,6.875571428571428,11.055806451612904,17.528533333333332,20.613806451612906,24.03516666666667,24.174307692307693,9.863,10.40317857142857,15.140096774193548,22.282366666666668,24.605129032258063,28.0487,27.589692307692307,3.594,3.2299642857142854,6.795612903225806,12.544966666666664,16.771548387096775,19.94803333333333,20.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.11,176.586,295.293,417.409,563.922,721.1020000000001,0.0,1.002,2.824,4.482,6.160500000000001,8.411,10.4705,6.599,6.559142857142858,6.466612903225807,6.209133333333333,6.2943870967741935,6.194,6.681076923076923,4.854,4.935003780000001,0.00016956001129700077,0.013021521082308347,5,train,4.962055879999999,0.0001664669201570012,0.012902206019010903,5,train
CN052,13.061,1.533,2005,10.256,58.97,185.639,475.544,894.335,1343.517,1449.793,7.643,56.886,143.506,243.919,476.844,719.01,730.545,-3.8885,-14.752642857142858,-6.573806451612904,-11.3858,37.26522580645161,193.22316666666663,245.563,0.955375,1.7586785714285715,2.794193548387097,3.3471,7.513709677419355,8.0722,1.9225,11588116.625,12228552.089285716,12401403.048387095,16860060.783333335,17366033.096774194,16488284.7,21194151.666666668,6.0265,5.807535714285714,8.817483870967742,14.6635,18.509387096774194,19.97273333333333,22.712666666666667,11.59325,11.342642857142858,13.800774193548389,19.901266666666668,23.204096774193548,23.975133333333336,26.597166666666663,1.71825,1.353035714285714,4.77583870967742,10.025666666666666,14.788064516129031,16.53996666666667,19.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40.622,105.177,184.679,284.349,413.911,522.903,0.333,1.15,2.5775,3.892,5.493,7.737999999999999,9.279,7.843875,7.709714285714285,7.673645161290323,7.4642,7.525129032258064,8.0194,7.862833333333334,4.785,4.56505872,0.00012740112197199917,0.011287210548758236,5,train,4.61651088,0.00010632335796699783,0.0103113218341296,5,train
CN053,12.971,1.41,2005,7.625,189.221,398.209,737.971,1196.371,1638.33,1854.663,0.063,20.049,108.237,168.591,241.982,544.706,659.341,-3.439,-46.47703571428571,-82.20403225806452,-129.16389999999998,-234.41783870967743,-177.26016666666666,-62.0268,0.063,0.7137857142857144,2.8447741935483872,2.0118,2.367451612903226,10.0908,7.642333333333334,17886946.0,17751314.92857143,17074974.66129032,21119220.5,23600308.0,17683499.533333335,17108597.933333334,12.625,11.48557142857143,11.56558064516129,16.3254,19.787096774193547,19.731966666666665,19.4222,19.284,17.695607142857142,17.13041935483871,22.3209,25.55,24.120066666666663,23.248266666666662,6.257,5.711357142857144,6.671548387096775,10.964433333333334,14.820129032258064,16.217266666666667,16.5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,69.89,170.709,265.849,355.931,460.8,579.2115,0.0,1.1165,2.882,4.369,5.8395,7.7645,9.563,7.582,7.360821428571429,7.353645161290323,6.986199999999999,6.552354838709677,7.5236,7.7436,3.799,3.83960832,1.8656180917000926e-05,0.004319280138750082,5,train,3.85971908,8.454476377000437e-06,0.0029076582290565784,5,train
CN054,13.005,1.461,2005,0.0,0.0,0.0,12.489,109.348,345.213,464.163,1.009,138.387,290.17900000000003,391.954,466.351,556.067,641.542,-0.819,38.47446428571429,112.9176129032258,147.0786,124.11525806451613,71.3608,62.99364285714286,1.009,4.906357142857144,4.896516129032258,3.3925,2.399903225806452,2.990533333333333,6.105357142857143,16021283.0,17602083.714285713,20480903.54838709,23175399.4,24268387.16129032,22652094.433333334,20451224.07142857,0.034,-0.2552142857142857,2.8480967741935483,4.9883,8.124483870967742,12.862166666666669,13.49642857142857,4.985,4.2504285714285714,7.246806451612904,9.7779,13.17083870967742,18.0545,18.235,-5.877,-5.149035714285715,-2.131741935483871,0.1677666666666666,3.643935483870968,8.402566666666667,9.823857142857142,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.45,99.283,168.197,257.141,368.121,470.7255,0.0,0.783,1.877,2.811,4.048500000000001,5.484500000000001,6.5325,6.282,6.294857142857143,6.331774193548387,6.250933333333333,6.167,6.0488,6.294,4.94,5.04724836,0.00030694495766800026,0.017519844681617477,5,train,5.131457039999999,0.0003548694768229956,0.018837979637503475,5,train
CN061,12.801,1.465,2005,0.0,0.0,89.781,422.518,879.342,1482.257,1756.527,0.0,13.312,29.526,55.871,107.587,174.855,231.292,0.0,-11.648814814814816,-62.499903225806456,-151.55409999999998,-275.14448387096775,-381.1314333333333,-415.77278571428576,0.0,0.493037037037037,0.523032258064516,0.8781666666666668,1.6682580645161291,2.242266666666666,4.031214285714285,0.0,12373879.648148147,16771598.629032258,21271589.15,20710549.54838709,23238426.716666665,20002828.0,0.0,-0.5996666666666667,6.920999999999999,16.091233333333335,19.73625806451613,25.097166666666663,24.590714285714284,0.0,4.476592592592592,13.290612903225806,23.07363333333333,25.55603225806452,31.2387,29.66471428571429,0.0,-5.218111111111112,0.6170322580645161,8.691033333333333,13.71758064516129,18.389766666666667,19.385214285714287,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,0.0,7.0,10.0,9.0,6.0,5.0,4.0,0.0,27.663,83.537,177.304,287.059,388.449,486.806,0.0,0.5815,1.636,2.891,4.345,5.8695,7.137499999999999,0.0,4.357333333333333,4.105741935483871,3.816733333333333,3.700806451612903,3.4931666666666668,3.765428571428572,4.19,4.22177984,0.00013608617349299926,0.011665597862647214,5,train,4.25518746,9.395366675800413e-05,0.009692969965805327,5,train
CN062,12.84,1.465,2005,0.0,0.0,25.781,222.053,570.476,1062.345,1418.593,0.0,7.112,30.196,39.839,83.103,117.497,168.168,0.0,-11.164684210526316,-49.72696774193549,-138.79343333333333,-270.7806774193548,-403.9551333333333,-490.7969523809524,0.0,0.3743157894736842,0.7446451612903225,0.3214333333333333,1.3956129032258062,1.1464666666666663,2.4129047619047617,0.0,14919354.684210526,17426592.70967742,22622661.2,22472196.83870968,24104410.6,20909087.95238095,0.0,-3.094684210526316,3.2086129032258066,11.352066666666667,16.239451612903228,21.395633333333333,21.964190476190478,0.0,2.9061052631578947,9.28141935483871,18.2628,22.62290322580645,27.815266666666663,27.59104761904762,0.0,-8.96921052631579,-3.0170967741935484,3.7999666666666663,9.35332258064516,14.507666666666667,16.021809523809527,0.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,7.0,11.0,5.0,5.0,1.0,0.0,14.398,38.203,75.028,140.927,245.054,371.576,0.0,0.244,0.71,1.244,2.091,3.4495,4.815,0.0,3.385684210526316,3.465516129032258,2.8340666666666663,2.907,2.6569333333333334,3.0985714285714283,5.126,5.09631536,0.00047173986780300544,0.02171957337985729,5,train,5.13267432,0.0001956571854920006,0.013987751266447392,5,train
CN063,13.39,1.445,2005,0.0,0.0,1.1450000000000005,103.499,326.591,670.235,913.506,0.0,8.526,41.457,56.64,116.888,164.578,242.127,0.0,-10.252666666666666,-44.88451612903226,-103.9795,-197.51712903225803,-281.31236666666666,-317.4954761904761,0.0,0.4736666666666667,1.062290322580645,0.5061,1.9434838709677416,1.5896666666666666,3.692809523809524,0.0,16063397.5,18739438.612903222,22663029.466666665,23202318.51612903,22893387.5,18712368.30952381,0.0,-3.293722222222222,1.4959354838709678,7.597666666666667,12.196516129032258,16.4548,16.584333333333333,0.0,2.1323333333333334,7.04,13.639633333333334,18.0,22.262066666666662,21.53971428571429,0.0,-8.924111111111111,-4.267387096774193,0.9488333333333332,6.271064516129032,10.646133333333331,11.954714285714283,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,2.0,0.0,0.0,0.0,12.782,34.256,68.058,133.734,242.743,371.514,0.0,0.176,0.538,1.023,1.762,3.0495,4.388,0.0,4.2145,4.31316129032258,4.0466,4.131709677419355,4.1039666666666665,4.465142857142857,8.165,7.955621600000001,0.00029193430620500454,0.01708608516322579,5,train,7.88131176,0.00058751798235301,0.024238770231862217,5,train
CN064,12.016,1.441,2005,0.0,0.0,50.651,285.021,683.286,1241.731,1603.276,0.0,7.123,15.056,19.646,52.838,67.619,94.496,0.0,-13.10652380952381,-66.66196774193548,-181.5351,-333.7433225806452,-493.0508333333333,-613.5002777777778,0.0,0.3391904761904762,0.2559032258064516,0.153,1.0707096774193547,0.4927,1.4931666666666663,0.0,14243129.952380951,18294788.93548387,22723628.5,23129534.75806452,24833996.666666668,23820401.888888888,0.0,-3.4329047619047617,4.029677419354838,12.775266666666663,17.84725806451613,23.614833333333333,25.085833333333333,0.0,2.850857142857143,10.582354838709678,20.1535,24.494612903225807,30.369633333333336,31.24261111111111,0.0,-9.477095238095238,-2.5700967741935483,4.8904,10.437161290322582,16.266933333333334,18.6745,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,13.0,13.0,18.0,12.0,10.0,6.0,0.0,12.949000000000002,33.373000000000005,62.682,118.06,210.756,311.87350000000004,0.0,0.209,0.5840000000000001,0.997,1.6885,2.8725,3.999,0.0,4.001047619047618,3.745709677419355,3.0621,3.184064516129032,2.6255,2.627666666666667,6.81,6.90509694,6.338324071800265e-05,0.007961359225534459,5,train,6.87609692,4.1310236331993386e-05,0.006427303970716912,5,train
CN065,13.176,1.431,2005,0.0,0.0,23.837,218.492,572.783,1075.229,1544.639,0.0,11.757,38.999,74.867,146.509,195.217,220.309,0.0,-0.1696,-17.69293548387097,-63.65983333333334,-158.31629032258064,-255.95196666666664,-381.17684,0.0,0.7837999999999999,0.8787741935483872,1.1956,2.311032258064516,1.6236,1.00368,0.0,11942620.533333331,15737926.806451611,21342635.3,22292254.612903222,24752143.933333334,24142434.72,0.0,-7.772866666666667,4.019451612903226,10.984466666666666,16.42874193548387,21.7482,23.7764,0.0,-2.319666666666667,9.975096774193547,17.4341,21.832838709677414,27.381433333333334,29.31476,0.0,-12.894866666666667,-2.0448064516129034,3.8537666666666666,10.459709677419356,15.907766666666667,18.04416,0.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,7.0,4.0,1.0,1.0,0.0,0.0,4.475,18.368,55.605,121.593,230.492,373.65,0.0,0.1714999999999999,0.6355,1.242,2.1425,3.589,5.093,0.0,3.9344,3.8504193548387096,3.6371,3.616032258064516,3.556166666666667,3.28632,7.161,7.32552864,0.0010001455671230038,0.03162507813623555,5,train,7.3116555199999995,0.00041695781233701176,0.020419544861162105,5,train
