adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<-4.027p1,tmin<-4.027p2,tmin<-4.027p3,tmin<-4.027p4,tmin<-4.027p5,tmin<-4.027p6,tmin<-4.027p7,tmax>31.246p1,tmax>31.246p2,tmax>31.246p3,tmax>31.246p4,tmax>31.246p5,tmax>31.246p6,tmax>31.246p7,prec<0.037p1,prec<0.037p2,prec<0.037p3,prec<0.037p4,prec<0.037p5,prec<0.037p6,prec<0.037p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
CN033,12.565,1.447,2022,31.64,60.736,321.175,677.038,1124.554,1543.083,0.0,83.321,203.181,387.435,522.3969999999999,689.885,913.948,0.0,19.22942105263158,123.54042857142858,177.06929032258066,244.6184,283.31922580645164,442.6154545454545,0.0,4.385315789473684,4.280714285714286,5.943677419354838,4.498733333333333,5.402838709677419,10.184681818181817,0.0,6627496.407894737,8898649.66517857,13350473.717741936,16973399.683333334,16299099.338709677,16223576.022727272,0.0,6.051368421052632,5.226964285714286,13.40125806451613,16.8621,19.436,24.02404545454545,0.0,9.122631578947368,8.6355,18.04890322580645,21.733833333333333,23.50935483870968,27.582272727272724,0.0,3.167894736842105,2.1246071428571427,9.097548387096774,12.284133333333331,15.640548387096771,20.842954545454543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,8.0,7.0,0.0,0.0,25.984,84.452,193.687,324.981,458.256,582.824,0.0,0.7475,2.2745,4.182,6.079,8.241,10.328,0.0,7.665157894736843,7.941357142857143,7.966032258064517,7.8663,7.788870967741936,7.955227272727272,0.0,4.351,4.37076198,3.2608451020000365e-06,0.001805781022715666,5,test,4.38479814,1.1625534933000785e-05,0.0034096238697253374,5,test
CN034,13.843,1.492,2022,0.0,17.976,238.201,602.2330000000001,1098.322,1787.252,1978.623,0.758,28.827,162.732,242.499,260.51800000000003,392.866,452.142,-1.4403333333333337,-3.2098571428571434,-9.800064516129032,-5.2902333333333305,-73.27512903225806,-169.36403333333334,-162.72275,0.2526666666666666,1.0024642857142856,4.319516129032258,2.6589,0.5812580645161289,4.411600000000001,7.4095,10602912.0,11082256.17857143,15161515.45967742,19483114.75,20789567.612903222,21951439.6,18316405.75,1.6913333333333334,3.604321428571428,12.104032258064516,17.134400000000003,21.00287096774193,27.96433333333333,28.921375,6.419,8.291928571428572,17.42551612903226,22.6213,26.506967741935483,32.876866666666665,32.510125,-2.4130000000000003,-0.7601428571428571,7.170548387096774,11.5025,15.24425806451613,23.0446,25.551875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,7.0,8.0,13.0,11.0,4.0,0.0,0.0,80.85900000000001,221.771,395.503,564.668,689.996,784.859,0.0,1.368,3.3355,5.551,7.646000000000001,9.186,10.481,6.228333333333333,6.22875,6.291354838709678,5.9642333333333335,5.500225806451613,5.533233333333333,6.23375,5.398,5.2172591,0.0011758110045499881,0.034290100678621344,5,test,5.2482289,0.0006632984032999945,0.025754580239250542,5,test
CN035,11.511,1.369,2022,154.042,238.612,573.336,954.419,1399.398,1455.846,0.0,67.953,249.7,435.636,577.968,952.83,992.058,0.0,3.482999999999999,114.85442857142856,179.53867741935483,263.10543333333334,453.82206451612905,636.1993333333334,0.0,2.2651,6.490964285714286,5.997935483870968,4.7444,12.092322580645162,13.076,0.0,8396312.025,8137404.125,13677597.08064516,16596414.4,12548599.782258064,13081587.0,0.0,10.134733333333331,7.798571428571429,15.797548387096771,17.702766666666665,19.354161290322583,23.816000000000003,0.0,14.063,11.47925,20.895,22.90503333333333,23.231548387096773,27.586666666666662,0.0,7.0039,4.952142857142857,11.243870967741936,13.1929,16.20616129032258,21.55333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,68.65350000000001,180.673,326.35200000000003,483.95,645.178,751.8340000000001,0.0,1.291,3.5655,6.0135000000000005,8.248000000000001,10.333,11.856,0.0,8.010266666666666,8.480142857142857,8.35358064516129,8.2829,8.59751612903226,8.752333333333333,0.0,4.505,4.23925902,0.00012471772074699834,0.011167708840536555,5,test,4.272206939999999,6.618007044800006e-05,0.008135113425638272,5,test
CN036,11.508,1.358,2022,69.098,105.405,421.581,818.482,1303.012,1425.359,0.0,111.647,240.943,443.434,660.696,927.788,1081.328,0.0,20.24990322580645,138.89214285714286,206.1888064516129,310.4165333333333,465.4013225806451,681.8938333333333,0.0,3.6015161290322584,4.617714285714285,6.531967741935484,7.242066666666667,8.615870967741936,25.59,0.0,6478642.766129033,7861686.379464285,12284420.741935484,16035017.458333334,13870130.112903226,13200359.0,0.0,6.984774193548387,5.442678571428572,15.199225806451611,18.23003333333333,20.63,25.391166666666667,0.0,10.189322580645165,8.813035714285714,19.840806451612902,23.244766666666667,24.628870967741936,28.748,0.0,4.269774193548387,2.6153214285714284,10.87532258064516,13.499166666666667,16.925064516129034,22.58983333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,8.0,6.0,0.0,0.0,77.777,189.652,311.289,444.255,590.0889999999999,695.365,0.0,1.2975,3.519,5.642,7.604,9.7575,11.505,0.0,7.660612903225807,7.970892857142857,7.988161290322581,7.9952,8.29041935483871,8.775666666666666,0.0,3.975,4.35459806,1.6998643448000267e-05,0.0041229411162421745,5,test,4.373287599999999,3.2311648879999824e-05,0.005684333635528427,5,test
CN037,14.446,1.493,2022,0.0,14.858,157.429,486.615,978.046,1632.129,1941.427,0.0,1.619,32.792,47.533,56.596,213.975,341.507,0.0,-19.4764,-80.87483870967742,-167.95416666666668,-306.54125806451617,-456.2165333333333,-379.55892857142857,0.0,0.06476,1.0055806451612903,0.4913666666666667,0.2923548387096774,5.245966666666667,9.109428571428571,0.0,13320192.52,16053371.524193548,20375563.6,23133193.967741936,22652796.966666665,17066997.214285713,0.0,1.96296,9.427806451612904,15.972866666666668,20.852612903225808,26.802766666666667,27.092714285714287,0.0,7.69592,15.371225806451612,22.19383333333333,27.18064516129032,32.470099999999995,31.063357142857143,0.0,-2.9494,4.124516129032258,10.070233333333334,14.42632258064516,21.498933333333333,23.48514285714285,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,6.0,0.0,16.0,18.0,19.0,17.0,7.0,1.0,0.0,36.8825,114.356,259.809,431.206,566.459,685.8135,0.0,0.5720000000000001,1.6709999999999998,3.513,5.623,7.2675,8.835,0.0,4.82592,4.6930000000000005,4.329066666666667,3.74183870967742,4.020566666666666,5.591428571428572,6.779,6.568115059999999,7.644495070800414e-05,0.008743280317363966,5,test,6.551404440000001,0.00015235892538799448,0.012343375769537056,5,test
CN041,14.925,1.468,2022,0.0,23.015,224.426,600.83,1104.873,1827.229,2107.508,0.0,6.249,63.814,106.301,118.499,193.041,286.678,0.0,-16.489333333333335,-62.28470967741936,-129.2353,-235.1334193548387,-394.4421,-408.29316666666665,0.0,0.2314444444444444,1.856935483870968,1.4162333333333337,0.3934838709677419,2.484733333333333,7.803083333333333,0.0,12116301.351851853,14844901.120967742,19781888.33333333,21939976.06451613,23178769.933333334,18601502.70833333,0.0,3.467037037037037,11.492387096774191,17.5468,21.259451612903227,29.078533333333333,28.356583333333333,0.0,8.83625925925926,17.185741935483872,23.57266666666667,27.271774193548385,34.753,32.65116666666666,0.0,-1.4163703703703705,6.293387096774193,11.730966666666664,15.036483870967745,23.304433333333336,24.448833333333337,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,27.0,10.0,0.0,15.0,11.0,12.0,17.0,8.0,0.0,0.0,64.98049999999999,188.794,375.216,556.37,680.441,800.6030000000001,0.0,1.1675,3.123,5.384,7.621,9.1,10.646,0.0,4.919925925925925,4.7541935483870965,4.364066666666667,4.01216129032258,3.8453666666666666,5.0263333333333335,5.898,5.66285812,0.0002502504532770002,0.015819306346265636,5,test,5.65311872,0.0002827832945520003,0.016816161706881876,5,test
CN042,13.08,1.433,2022,0.0,24.751,280.862,668.74,1154.272,1824.642,1917.985,11.948,36.781,227.142,372.532,410.349,536.471,574.98,7.869,4.691499999999999,25.61235483870968,99.1357,87.99170967741935,39.351533333333336,38.93225,2.3896,0.886892857142857,6.140677419354838,4.846333333333334,1.2199032258064515,4.204066666666667,9.62725,7122713.8,10832831.92857143,13214105.217741936,17407028.575,18548170.29032258,20367259.166666668,16498188.25,2.0010000000000003,4.643178571428571,13.261645161290325,17.929266666666667,20.662322580645164,27.345666666666663,28.33575,4.966600000000001,9.119821428571427,18.24341935483871,23.1029,25.58090322580645,31.458866666666665,32.0605,-1.0232,0.2611785714285714,8.434096774193549,12.93,15.71048387096774,23.3531,25.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,3.0,1.0,9.0,10.0,10.0,6.0,4.0,0.0,0.0,68.068,181.491,309.823,441.426,589.702,718.3199999999999,0.0,1.0985,2.809,4.641,6.483499999999999,8.717,10.516,6.8926,6.704785714285714,6.789870967741935,6.899933333333333,6.822645161290323,6.623066666666667,6.91525,4.026,4.5497867,9.892995254500244e-05,0.009946353731142003,5,test,4.56692396,0.00018083927670299816,0.013447649486174086,5,test
CN043,12.106,1.391,2022,18.745,48.557,343.686,748.086,1226.682,1517.084,0.0,97.349,185.764,361.873,573.307,753.906,861.783,0.0,25.31178260869565,113.13835714285712,160.73161290322582,250.7081,368.1457741935484,477.175,0.0,4.232565217391304,3.157678571428572,5.680935483870968,7.0478,5.825774193548387,7.705500000000001,0.0,5574951.733695652,8673000.638392856,11694494.508064516,16072058.85,14599446.629032258,16519643.32142857,0.0,4.9537826086956525,5.0349642857142864,14.520290322580646,18.48,20.43858064516129,25.743,0.0,7.739260869565217,8.536821428571429,18.84364516129032,23.2963,24.400838709677416,29.19292857142857,0.0,2.365869565217391,1.5549642857142858,10.28467741935484,13.8436,16.472645161290323,22.67842857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,5.0,5.0,0.0,0.0,47.047,122.794,222.907,335.11,455.794,573.556,0.0,1.015,3.04,4.9005,6.699,8.683,10.589,0.0,7.6687391304347825,7.741178571428571,7.806,7.920633333333333,8.099354838709678,8.258928571428571,0.0,5.734,5.6290762999999995,4.8247977219994175e-05,0.0069460763903079975,5,test,5.60973128,7.022852957199588e-05,0.00838024639088827,5,test
CN044,11.814,1.393,2022,226.546,433.616,917.301,1424.499,2000.617,2067.439,0.0,38.69,186.299,290.233,370.089,684.466,707.928,0.0,-7.163695652173913,49.842035714285714,75.33467741935483,81.14833333333333,197.0657741935484,289.17900000000003,0.0,1.682173913043478,5.27175,3.3527096774193548,2.6618666666666666,10.141193548387095,7.820666666666667,0.0,9126322.239130436,9383248.25892857,13958741.532258064,17704883.633333333,15482472.741935484,18452118.0,0.0,14.849826086956522,12.395357142857142,20.60274193548387,21.9066,23.584451612903223,27.274,0.0,18.30421739130435,16.191785714285714,24.836387096774192,26.40266666666667,27.15606451612903,31.11766666666667,0.0,11.92882608695652,9.3955,16.884677419354837,18.000533333333333,20.739387096774195,24.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,7.0,2.0,0.0,0.0,65.9255,169.187,297.222,439.925,596.136,701.426,0.0,1.188,3.3515,5.614,7.747,9.798,11.2,0.0,6.663565217391304,7.157392857142858,7.086096774193549,7.1267,7.685419354838709,7.731999999999999,0.0,4.807,4.55769262,1.3396258521999484e-05,0.003660089960916191,5,test,4.57050736,2.0888859813000787e-05,0.0045704332194006275,5,test
CN045,12.411,1.496,2022,155.471,271.382,720.482,1196.021,1732.561,1842.493,0.0,100.891,256.778,345.892,458.933,781.263,836.975,0.0,26.899375000000003,129.88739285714286,170.15829032258063,166.56666666666666,291.4532580645161,436.5844,0.0,4.203791666666667,5.567392857142857,2.8746451612903225,3.768033333333333,10.39774193548387,11.1424,0.0,6723229.572916667,8312693.080357143,12066990.758064516,16483138.95,14048250.08064516,16555272.2,0.0,11.477958333333332,9.114142857142856,19.48709677419355,20.8513,22.307741935483868,26.9864,0.0,14.530375,12.632464285714288,23.586,25.60933333333333,25.91803225806452,30.4034,0.0,8.983875,6.366535714285715,15.611548387096772,16.604566666666667,19.36016129032258,24.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,6.0,2.0,0.0,0.0,59.94,149.472,262.109,393.973,534.178,631.157,0.0,1.256,3.2175,5.3445,7.441,9.832,11.577,0.0,7.143208333333334,7.448571428571428,7.370258064516129,7.1954,7.589258064516128,7.9228,0.0,4.55,4.55331962,1.1339234221998031e-05,0.003367377944632594,5,test,4.55506304,7.756300683000728e-06,0.002785013587579193,5,test
CN046,11.719,1.364,2013,123.941,589.662,1176.644,1784.041,2491.387,2652.887,0.0,11.734,28.808,80.681,197.834,379.992,422.293,0.0,-4.011749999999999,-41.69242857142857,-128.33070967741935,-176.44386666666665,-131.67570967741935,-133.23357142857142,0.0,1.46675,0.6097857142857144,1.6733225806451613,3.9051,5.876064516129032,6.043,0.0,11188290.3125,13382022.42857143,18639970.56451613,18412272.03333333,21205672.967741936,23021180.285714287,0.0,20.492625,21.632892857142856,23.93490322580645,25.24656666666667,27.817612903225807,28.071428571428573,0.0,24.256375,25.713964285714287,28.763161290322586,29.43436666666667,32.0008064516129,32.40757142857143,0.0,17.8645,18.522250000000003,20.364806451612903,22.2217,24.773064516129036,24.851857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,20.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,101.761,257.923,422.739,601.206,726.371,0.0,0.601,2.1555,4.16,6.061,8.498999999999999,10.197,0.0,6.251125,6.0825000000000005,5.833838709677419,6.0812333333333335,6.283774193548387,5.934714285714286,0.0,4.362,4.278840000000001,3.195183215500018e-05,0.005652595169919759,5,train,4.3061492999999995,2.3665341200002738e-05,0.004864703608649014,5,train
CN050,12.526,1.429,2022,16.874000000000002,67.489,392.668,762.424,1229.359,1820.408,1841.058,22.388,56.877,189.418,368.476,521.582,693.091,702.739,8.6973,15.91025,8.161193548387097,94.0479,175.16109677419354,240.0056333333333,283.718,2.2388000000000003,1.23175,4.275516129032258,5.9686,4.938903225806452,5.716966666666667,9.648,4735084.325,8913882.74107143,11742917.096774194,15027553.65,14842754.64516129,16075843.35,15320757.0,6.6414,6.688678571428571,15.48964516129032,17.3252,20.062419354838717,24.701633333333334,25.65,8.7567,10.081357142857144,19.90274193548387,21.831333333333337,24.04141935483871,28.1712,28.526,4.4423,3.258035714285714,10.887387096774194,12.5002,16.01425806451613,21.07773333333333,22.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,65.994,176.326,312.186,474.884,659.668,794.769,0.468,1.779,3.8485,5.899,8.2235,11.231,0.0,7.436400000000001,7.376214285714285,7.280741935483871,7.295166666666666,7.247645161290323,7.2763,7.477,5.725,5.688947059999999,4.29339353579962e-05,0.006552399206244702,5,test,5.66771162,3.440964738199882e-05,0.005865973694281182,5,test
CN051,12.899,1.434,2022,0.0,38.263,345.42,681.925,1122.313,1684.719,1975.992,3.249,57.869,117.204,258.054,407.347,584.686,626.693,0.7005,13.958964285714286,-12.66009677419355,8.500733333333335,57.45667741935485,107.76096666666668,133.51292307692307,1.6244999999999998,1.9507142857142856,1.914032258064516,4.694999999999999,4.815903225806452,5.9113,3.2313076923076927,8819873.25,10174168.732142856,13422417.951612905,15890116.516666668,15728355.758064516,16870062.083333332,21557215.923076924,4.516,5.888857142857143,14.908290322580644,16.216833333333334,19.206064516129032,23.746866666666666,27.405615384615388,8.176,9.654535714285714,19.604709677419358,21.0011,23.56167741935484,27.6276,31.766846153846156,0.2405,2.0375,10.039645161290322,11.365533333333332,14.858451612903227,19.92313333333333,22.872307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,79.77199999999999,206.56,343.34,484.552,641.625,799.519,0.0,1.2045,3.142,5.042,7.131,9.778,11.931,7.165,7.11075,6.752032258064515,6.775733333333333,6.822903225806451,6.952299999999999,6.770615384615384,5.64,5.7241377799999995,0.00012199684748699706,0.011045218308707033,5,test,5.69691164,9.193894967300187e-05,0.009588480050195749,5,test
CN052,13.061,1.533,2022,2.757,20.817,274.51,528.178,848.915,1286.106,1382.89,31.597,105.195,184.797,311.281,541.087,769.381,799.621,11.288,45.794607142857146,31.709709677419355,54.75663333333333,128.04816129032258,312.57750000000004,361.888,3.949625,2.6285,2.567806451612904,4.2161333333333335,7.413096774193549,7.609800000000001,5.04,7879980.1875,10843337.714285716,14476289.08064516,16026758.983333332,12977825.274193548,15112218.283333331,20996404.33333333,3.434625,3.44525,13.183645161290322,13.4556,15.346354838709678,19.57303333333333,21.130666666666663,7.51525,8.346571428571428,19.232741935483872,18.8319,19.58006451612903,23.381933333333333,25.939,0.7260000000000001,-0.1104285714285714,8.277451612903226,8.799533333333333,11.718935483870968,16.469733333333334,17.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,62.356,164.731,283.67,416.64,575.658,703.451,0.418,1.499,3.341,5.219,7.2635,9.9515,11.876,8.325125,8.32975,8.061935483870968,7.955366666666666,8.072870967741936,8.389433333333333,8.282666666666666,4.818,4.24061058,0.00023691464673198368,0.015392031923433101,5,test,4.2874955,0.00019295208933000566,0.013890719539678485,5,test
CN053,12.971,1.41,2022,0.0,78.63300000000001,396.086,683.886,1031.281,1444.875,1674.597,5.019,67.175,110.397,193.533,422.087,640.709,708.736,3.788,7.885428571428571,-60.3681935483871,-87.97916666666667,-65.99351612903226,83.87526666666666,145.9796,5.019,2.219857142857143,1.394258064516129,2.7712,7.372709677419355,7.287400000000001,4.5351333333333335,9797342.0,14784407.089285716,19891121.64516129,19399877.366666667,15423727.758064516,15738129.066666666,22150352.6,3.484,7.255249999999999,15.240419354838709,14.593333333333334,16.206290322580646,18.78646666666667,20.3148,6.64,12.965285714285717,21.99590322580645,20.514233333333333,20.908516129032257,22.85383333333333,25.4776,1.515,2.834714285714285,9.022774193548388,9.524666666666668,12.524258064516127,15.648133333333334,16.139400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,85.251,207.041,322.829,438.891,575.645,721.9445000000001,0.0,1.3265,3.305,5.112,6.954000000000001,9.307,11.4295,8.015,7.872035714285714,7.352225806451613,7.300966666666667,7.597612903225807,8.0088,7.988799999999999,5.352,5.06708154,0.00022778817264799918,0.015092652936048029,5,test,5.0968938800000005,0.000364415082017006,0.019089659033544995,5,test
CN054,13.005,1.461,2022,0.0,0.0,12.965,54.362,198.691,436.727,571.921,0.324,69.571,110.177,302.696,461.842,679.537,713.333,-1.48,12.871857142857143,-25.096129032258062,29.257766666666665,72.82138709677419,131.8104,187.067,0.324,2.4731071428571427,1.3098709677419356,6.4173,5.133741935483871,7.2565,2.414,18251038.0,17980243.5,22356013.16129032,21882960.2,21695226.80645161,18941246.566666663,23476507.0,-3.427,-2.5743571428571426,3.4071612903225805,6.3799,9.655774193548387,12.934533333333333,14.656714285714283,2.492,2.3552500000000003,9.857516129032255,11.569233333333331,15.068032258064516,17.9144,20.04442857142857,-9.033,-6.704785714285714,-2.6517419354838707,0.8219666666666666,4.851258064516129,8.897066666666666,10.010857142857144,1.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,44.245,110.324,181.625,272.245,391.145,515.7025,0.0,0.662,1.8175,2.791,3.6605,5.033,6.2915,5.103,5.128285714285715,5.015322580645161,5.2916,5.569870967741935,5.889033333333333,5.7645,6.221,5.66562566,0.0036320738522279956,0.06026668940822945,5,test,5.76168206,0.001837705047497988,0.04286846215457219,5,test
CN061,12.801,1.465,2022,0.0,1.5040000000000004,158.664,450.229,877.226,1480.825,1778.823,0.0,11.859,43.713,89.741,128.407,188.54,261.873,0.0,-11.591259259259258,-60.68774193548387,-140.07163333333335,-226.465,-353.66813333333334,-422.4855714285714,0.0,0.4392222222222222,1.027548387096774,1.534266666666667,1.247290322580645,2.004433333333333,5.238071428571429,0.0,12751743.907407409,15328468.193548389,19446945.633333333,22330707.06451613,24294558.916666668,20983072.92857143,0.0,-0.0038888888888889,10.000290322580646,14.718833333333333,18.77409677419355,25.119966666666667,26.285571428571423,0.0,5.176592592592592,15.723516129032255,21.111766666666664,24.922806451612903,31.28503333333333,31.305857142857143,0.0,-4.747962962962963,4.157935483870968,8.043866666666666,12.235903225806451,18.221966666666667,21.14707142857143,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,7.0,10.0,10.0,7.0,8.0,3.0,0.0,28.902,86.61,184.394,306.511,434.772,566.3405,0.0,0.5865,1.6095,2.918,4.513999999999999,6.3525,7.949,0.0,4.304555555555556,4.172322580645162,3.8357,3.813838709677419,3.505233333333333,3.968714285714285,5.19,4.80411126,0.0002351136456380042,0.015333415980726675,5,test,4.85291312,7.082068432700441e-05,0.0084155026187985,5,test
CN062,12.84,1.465,2022,0.0,0.0,69.812,248.988,607.803,1112.471,1479.896,0.0,7.515000000000001,21.887,49.398,76.949,105.513,176.045,0.0,-8.836368421052631,-62.723419354838704,-158.77466666666666,-266.0689032258065,-413.1422,-530.355,0.0,0.3955263157894737,0.4636129032258064,0.9170333333333331,0.888741935483871,0.9521333333333334,3.3586666666666667,0.0,14961799.0,17758102.419354837,21061177.866666667,23410948.80645161,24479036.33333333,21331219.214285716,0.0,-3.513,6.670290322580645,10.972533333333333,16.574677419354842,21.822266666666668,22.496428571428574,0.0,2.346421052631579,12.993193548387096,17.435499999999998,22.936709677419355,28.115366666666667,28.23847619047619,0.0,-9.06315789473684,-0.1409354838709677,4.0324333333333335,9.38816129032258,14.609833333333334,16.676142857142857,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,8.0,8.0,8.0,8.0,2.0,0.0,15.899,42.521,78.79599999999999,136.118,240.138,395.211,0.0,0.291,0.806,1.395,2.243,3.704,5.397,0.0,3.345263157894737,3.1340322580645164,2.745566666666667,2.9463548387096776,2.8119666666666663,3.209238095238096,6.182,5.69164914,0.00022451961747801158,0.014983978693191324,5,test,5.66040992,0.0004640570614670144,0.02154198369387124,5,test
CN063,13.39,1.445,2022,0.0,0.0,39.711,131.945,364.441,730.595,1009.887,0.0,6.965,14.104,46.536,89.349,146.383,211.973,0.0,-10.226833333333332,-64.71254838709677,-154.88976666666667,-229.0964193548387,-320.0596,-395.6919523809525,0.0,0.3869444444444444,0.2302903225806451,1.0810666666666668,1.3810645161290322,1.9011333333333331,3.123333333333333,0.0,16450694.666666666,19546198.70967742,22302070.03333333,22982439.451612905,23380007.85,21092900.69047619,0.0,-4.9015,4.915387096774194,7.819566666666666,12.42893548387097,17.205133333333333,18.299619047619046,0.0,0.6605,11.509548387096777,13.9834,18.673548387096773,22.93423333333333,24.115714285714287,0.0,-10.148444444444443,-2.4562580645161294,1.2413666666666667,6.221677419354839,11.177766666666663,12.905380952380952,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,14.0,7.0,3.0,3.0,1.0,0.0,16.226,43.555,81.177,139.906,233.812,361.278,0.0,0.2289999999999999,0.669,1.268,2.0785,3.3375000000000004,4.665,0.0,4.598111111111112,4.313677419354838,4.0251,4.143935483870967,4.137566666666666,4.360190476190477,6.542,6.70179132,0.001077258230612013,0.03282161224882186,5,test,6.7201948,0.0005600644303449967,0.023665680432748953,5,test
CN064,12.016,1.441,2022,0.0,0.0,114.437,338.51,741.498,1297.113,1646.572,0.0,6.478,12.224,27.688,43.136,72.024,120.25,0.0,-11.303666666666668,-78.99309677419355,-195.43566666666663,-331.22432258064515,-502.40476666666666,-617.2318888888889,0.0,0.3084761904761904,0.1853548387096774,0.5154666666666666,0.4983225806451613,0.9629333333333332,2.679222222222222,0.0,14809913.42857143,18286627.967741936,20747924.2,23923652.43548387,25231777.4,21739715.5,0.0,-2.8703333333333334,8.341129032258063,12.4691,17.999612903225806,23.5205,24.41438888888889,0.0,2.996904761904762,14.953967741935482,19.19523333333333,24.708193548387094,30.0061,30.17888888888889,0.0,-8.583095238095238,1.3548387096774193,5.1604,10.217967741935484,15.7237,18.49427777777778,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,0.0,9.0,16.0,16.0,16.0,14.0,3.0,0.0,14.7765,39.655,72.713,120.131,212.312,344.59450000000004,0.0,0.252,0.6855,1.181,1.8655,3.0715,4.5465,0.0,3.5504285714285717,2.8986451612903226,2.3466666666666667,2.617903225806452,2.5649,3.6085,7.567,7.600231120000001,7.90092665719999e-05,0.008888715687432009,5,test,7.59889066,0.00018543569951800167,0.013617477722324413,5,test
