crop_name,adm_id,date,fpar
maize,MX03,20010621,17.179
maize,MX04,20010621,72.065
maize,MX05,20010621,30.171
maize,MX06,20010621,44.347
maize,MX07,20010621,53.161
maize,MX08,20010621,26.449
maize,MX09,20010621,39.56
maize,MX10,20010621,27.461
maize,MX11,20010621,46.251
maize,MX12,20010621,50.043
maize,MX13,20010621,40.66
maize,MX14,20010621,42.572
maize,MX15,20010621,49.214
maize,MX16,20010621,50.69
maize,MX17,20010621,45.298
maize,MX18,20010621,39.856
maize,MX19,20010621,30.144
maize,MX20,20010621,54.001
maize,MX21,20010621,42.413
maize,MX22,20010621,41.907
maize,MX23,20010621,82.559
maize,MX24,20010621,35.003
maize,MX25,20010621,29.22
maize,MX26,20010621,24.426
maize,MX27,20010621,59.256
maize,MX28,20010621,38.41
maize,MX29,20010621,45.66
maize,MX30,20010621,53.97
maize,MX31,20010621,69.033
maize,MX32,20010621,27.45
maize,MX01,20010701,32.564
maize,MX02,20010701,32.216
maize,MX03,20010701,16.792
maize,MX04,20010701,74.759
maize,MX05,20010701,30.188
maize,MX06,20010701,50.869
maize,MX07,20010701,56.28
maize,MX08,20010701,30.618
maize,MX09,20010701,44.539
maize,MX10,20010701,31.454
maize,MX11,20010701,53.301
maize,MX12,20010701,56.403
maize,MX13,20010701,43.723
maize,MX14,20010701,50.286
maize,MX15,20010701,55.018
maize,MX16,20010701,57.864
maize,MX17,20010701,52.2
maize,MX18,20010701,46.3
maize,MX19,20010701,30.056
maize,MX20,20010701,56.607
maize,MX21,20010701,47.834
maize,MX22,20010701,46.401
maize,MX23,20010701,82.946
maize,MX24,20010701,36.462
maize,MX25,20010701,30.243
maize,MX26,20010701,26.462
maize,MX27,20010701,60.608
maize,MX28,20010701,37.707
maize,MX29,20010701,52.581
maize,MX30,20010701,56.752
maize,MX31,20010701,71.563
maize,MX32,20010701,31.669
maize,MX01,20010711,35.983
maize,MX02,20010711,32.466
maize,MX03,20010711,16.34
maize,MX04,20010711,76.611
maize,MX05,20010711,30.05
maize,MX06,20010711,57.31
maize,MX07,20010711,59.055
maize,MX08,20010711,35.29
maize,MX09,20010711,48.752
maize,MX10,20010711,35.952
maize,MX11,20010711,59.432
maize,MX12,20010711,62.207
maize,MX13,20010711,46.386
maize,MX14,20010711,57.498
maize,MX15,20010711,59.818
maize,MX16,20010711,63.99
maize,MX17,20010711,58.861
maize,MX18,20010711,52.796
maize,MX19,20010711,29.797
maize,MX20,20010711,58.617
maize,MX21,20010711,52.782
maize,MX22,20010711,50.386
maize,MX23,20010711,83.248
maize,MX24,20010711,37.85
maize,MX25,20010711,31.853
maize,MX26,20010711,28.881
maize,MX27,20010711,61.329
maize,MX28,20010711,37.2
maize,MX29,20010711,58.379
maize,MX30,20010711,58.864
maize,MX31,20010711,73.553
maize,MX32,20010711,36.08
maize,MX01,20010721,39.482
maize,MX02,20010721,32.356
maize,MX03,20010721,15.792
maize,MX04,20010721,78.029
maize,MX05,20010721,29.764
maize,MX06,20010721,63.017
maize,MX07,20010721,61.781
maize,MX08,20010721,40.239
maize,MX09,20010721,52.334
maize,MX10,20010721,40.726
maize,MX11,20010721,64.189
maize,MX12,20010721,67.147
maize,MX13,20010721,48.567
maize,MX14,20010721,63.742
maize,MX15,20010721,63.413
maize,MX16,20010721,68.621
maize,MX17,20010721,65.12
maize,MX18,20010721,58.987
maize,MX19,20010721,29.453
maize,MX20,20010721,60.262
maize,MX21,20010721,56.98
maize,MX22,20010721,53.685
maize,MX23,20010721,83.243
maize,MX24,20010721,38.983
maize,MX25,20010721,34.095
maize,MX26,20010721,31.552
maize,MX27,20010721,61.734
maize,MX28,20010721,36.685
maize,MX29,20010721,62.566
maize,MX30,20010721,60.238
maize,MX31,20010721,74.948
maize,MX32,20010721,40.498
maize,MX01,20010801,43.231
maize,MX02,20010801,31.587
maize,MX03,20010801,15.294
maize,MX04,20010801,79.005
maize,MX05,20010801,29.49
maize,MX06,20010801,67.781
maize,MX07,20010801,64.308
maize,MX08,20010801,45.32
maize,MX09,20010801,55.196
maize,MX10,20010801,45.548
maize,MX11,20010801,67.421
maize,MX12,20010801,71.216
maize,MX13,20010801,50.556
maize,MX14,20010801,68.729
maize,MX15,20010801,65.862
maize,MX16,20010801,71.651
maize,MX17,20010801,70.733
maize,MX18,20010801,64.582
maize,MX19,20010801,29.729
maize,MX20,20010801,61.709
maize,MX21,20010801,60.287
maize,MX22,20010801,56.329
maize,MX23,20010801,83.327
maize,MX24,20010801,40.566
maize,MX25,20010801,36.652
maize,MX26,20010801,33.708
maize,MX27,20010801,61.704
maize,MX28,20010801,37.245
maize,MX29,20010801,65.011
maize,MX30,20010801,61.267
maize,MX31,20010801,76.117
maize,MX32,20010801,45.024
maize,MX01,20010811,46.429
maize,MX02,20010811,30.465
maize,MX03,20010811,15.109
maize,MX04,20010811,79.385
maize,MX05,20010811,29.495
maize,MX06,20010811,70.963
maize,MX07,20010811,66.287
maize,MX08,20010811,48.964
maize,MX09,20010811,56.741
maize,MX10,20010811,49.016
maize,MX11,20010811,68.786
maize,MX12,20010811,73.618
maize,MX13,20010811,51.803
maize,MX14,20010811,71.567
maize,MX15,20010811,66.819
maize,MX16,20010811,72.872
maize,MX17,20010811,74.192
maize,MX18,20010811,68.499
maize,MX19,20010811,30.637
maize,MX20,20010811,62.662
maize,MX21,20010811,62.058
maize,MX22,20010811,57.827
maize,MX23,20010811,83.448
maize,MX24,20010811,42.257
maize,MX25,20010811,38.685
maize,MX26,20010811,35.152
maize,MX27,20010811,61.504
maize,MX28,20010811,38.722
maize,MX29,20010811,65.321
maize,MX30,20010811,61.886
maize,MX31,20010811,76.834
maize,MX32,20010811,48.609
maize,MX01,20010821,49.154
maize,MX02,20010821,29.133
maize,MX03,20010821,15.5
maize,MX04,20010821,79.652
maize,MX05,20010821,29.725
maize,MX06,20010821,73.06
maize,MX07,20010821,67.928
maize,MX08,20010821,50.837
maize,MX09,20010821,57.142
maize,MX10,20010821,51.178
maize,MX11,20010821,68.717
maize,MX12,20010821,74.873
maize,MX13,20010821,52.766
maize,MX14,20010821,72.64
maize,MX15,20010821,66.749
maize,MX16,20010821,72.775
maize,MX17,20010821,76.042
maize,MX18,20010821,70.892
maize,MX19,20010821,32.417
maize,MX20,20010821,63.52
maize,MX21,20010821,62.897
maize,MX22,20010821,58.666
maize,MX23,20010821,83.816
maize,MX24,20010821,44.196
maize,MX25,20010821,39.908
maize,MX26,20010821,35.906
maize,MX27,20010821,61.453
maize,MX28,20010821,41.089
maize,MX29,20010821,64.016
maize,MX30,20010821,62.476
maize,MX31,20010821,77.621
maize,MX32,20010821,51.494
maize,MX01,20010901,51.368
maize,MX02,20010901,27.761
maize,MX03,20010901,17.028
maize,MX04,20010901,79.358
maize,MX05,20010901,30.243
maize,MX06,20010901,74.463
maize,MX07,20010901,69.073
maize,MX08,20010901,50.181
maize,MX09,20010901,56.337
maize,MX10,20010901,51.948
maize,MX11,20010901,67.026
maize,MX12,20010901,74.799
maize,MX13,20010901,53.56
maize,MX14,20010901,71.829
maize,MX15,20010901,65.556
maize,MX16,20010901,71.265
maize,MX17,20010901,76.306
maize,MX18,20010901,71.898
maize,MX19,20010901,35.271
maize,MX20,20010901,64.21
maize,MX21,20010901,62.78
maize,MX22,20010901,58.769
maize,MX23,20010901,83.954
maize,MX24,20010901,46.527
maize,MX25,20010901,40.248
maize,MX26,20010901,35.954
maize,MX27,20010901,61.339
maize,MX28,20010901,44.498
maize,MX29,20010901,60.75
maize,MX30,20010901,63.123
maize,MX31,20010901,78.08
maize,MX32,20010901,53.652
maize,MX01,20010911,52.114
maize,MX02,20010911,26.805
maize,MX03,20010911,19.558
maize,MX04,20010911,78.917
maize,MX05,20010911,30.573
maize,MX06,20010911,74.703
maize,MX07,20010911,69.562
maize,MX08,20010911,47.119
maize,MX09,20010911,54.177
maize,MX10,20010911,50.838
maize,MX11,20010911,64.168
maize,MX12,20010911,73.463
maize,MX13,20010911,53.654
maize,MX14,20010911,69.472
maize,MX15,20010911,63.341
maize,MX16,20010911,68.874
maize,MX17,20010911,75.084
maize,MX18,20010911,71.227
maize,MX19,20010911,38.155
maize,MX20,20010911,64.489
maize,MX21,20010911,61.643
maize,MX22,20010911,57.725
maize,MX23,20010911,84.458
maize,MX24,20010911,48.318
maize,MX25,20010911,39.431
maize,MX26,20010911,35.29
maize,MX27,20010911,61.403
maize,MX28,20010911,47.49
maize,MX29,20010911,56.622
maize,MX30,20010911,63.61
maize,MX31,20010911,78.525
maize,MX32,20010911,54.191
maize,MX01,20010921,51.36
maize,MX02,20010921,26.478
maize,MX03,20010921,23.105
maize,MX04,20010921,78.643
maize,MX05,20010921,30.78
maize,MX06,20010921,74.807
maize,MX07,20010921,69.467
maize,MX08,20010921,42.578
maize,MX09,20010921,51.345
maize,MX10,20010921,48.205
maize,MX11,20010921,60.388
maize,MX12,20010921,71.349
maize,MX13,20010921,52.947
maize,MX14,20010921,66.26
maize,MX15,20010921,60.268
maize,MX16,20010921,65.908
maize,MX17,20010921,72.877
maize,MX18,20010921,69.73
maize,MX19,20010921,40.94
maize,MX20,20010921,64.329
maize,MX21,20010921,59.563
maize,MX22,20010921,55.528
maize,MX23,20010921,84.908
maize,MX24,20010921,49.617
maize,MX25,20010921,37.618
maize,MX26,20010921,34.64
maize,MX27,20010921,61.765
maize,MX28,20010921,49.885
maize,MX29,20010921,52.023
maize,MX30,20010921,64.291
maize,MX31,20010921,78.956
maize,MX32,20010921,53.331
maize,MX01,20011001,48.965
maize,MX02,20011001,26.522
maize,MX03,20011001,27.3
maize,MX04,20011001,78.393
maize,MX05,20011001,30.625
maize,MX06,20011001,74.136
maize,MX07,20011001,68.935
maize,MX08,20011001,37.339
maize,MX09,20011001,47.567
maize,MX10,20011001,44.23
maize,MX11,20011001,55.488
maize,MX12,20011001,68.208
maize,MX13,20011001,51.18
maize,MX14,20011001,61.89
maize,MX15,20011001,56.172
maize,MX16,20011001,61.99
maize,MX17,20011001,69.445
maize,MX18,20011001,67.18
maize,MX19,20011001,42.808
maize,MX20,20011001,63.698
maize,MX21,20011001,56.186
maize,MX22,20011001,52.028
maize,MX23,20011001,85.371
maize,MX24,20011001,50.124
maize,MX25,20011001,35.221
maize,MX26,20011001,34.257
maize,MX27,20011001,62.159
maize,MX28,20011001,51.133
maize,MX29,20011001,46.868
maize,MX30,20011001,64.857
maize,MX31,20011001,79.265
maize,MX32,20011001,50.924
maize,MX01,20011011,45.418
maize,MX02,20011011,26.819
maize,MX03,20011011,31.436
maize,MX04,20011011,78.353
maize,MX05,20011011,30.165
maize,MX06,20011011,72.547
maize,MX07,20011011,67.893
maize,MX08,20011011,32.021
maize,MX09,20011011,43.298
maize,MX10,20011011,39.535
maize,MX11,20011011,49.952
maize,MX12,20011011,64.17
maize,MX13,20011011,48.604
maize,MX14,20011011,56.716
maize,MX15,20011011,51.406
maize,MX16,20011011,57.365
maize,MX17,20011011,64.743
maize,MX18,20011011,63.772
maize,MX19,20011011,43.534
maize,MX20,20011011,62.29
maize,MX21,20011011,51.653
maize,MX22,20011011,47.792
maize,MX23,20011011,85.876
maize,MX24,20011011,49.938
maize,MX25,20011011,32.787
maize,MX26,20011011,34.129
maize,MX27,20011011,62.584
maize,MX28,20011011,51.292
maize,MX29,20011011,41.449
maize,MX30,20011011,65.125
maize,MX31,20011011,79.464
maize,MX32,20011011,47.311
maize,MX01,20011021,41.115
maize,MX02,20011021,27.238
maize,MX03,20011021,34.1
