crop_name,adm_id,date,ndvi
maize,MX14,20010210,0.291
maize,MX15,20010210,0.281
maize,MX16,20010210,0.352
maize,MX17,20010210,0.29
maize,MX18,20010210,0.476
maize,MX19,20010210,0.287
maize,MX20,20010210,0.488
maize,MX21,20010210,0.263
maize,MX22,20010210,0.327
maize,MX23,20010210,0.75
maize,MX24,20010210,0.325
maize,MX25,20010210,0.549
maize,MX26,20010210,0.511
maize,MX27,20010210,0.727
maize,MX28,20010210,0.395
maize,MX29,20010210,0.232
maize,MX30,20010210,0.543
maize,MX31,20010210,0.63
maize,MX32,20010210,0.221
maize,MX01,20010218,0.228
maize,MX02,20010218,0.469
maize,MX03,20010218,0.196
maize,MX04,20010218,0.665
maize,MX05,20010218,0.27
maize,MX06,20010218,0.42
maize,MX07,20010218,0.434
maize,MX08,20010218,0.2
maize,MX09,20010218,0.249
maize,MX10,20010218,0.233
maize,MX11,20010218,0.333
maize,MX12,20010218,0.323
maize,MX13,20010218,0.316
maize,MX14,20010218,0.281
maize,MX15,20010218,0.273
maize,MX16,20010218,0.35
maize,MX17,20010218,0.283
maize,MX18,20010218,0.449
maize,MX19,20010218,0.32
maize,MX20,20010218,0.482
maize,MX21,20010218,0.261
maize,MX22,20010218,0.326
maize,MX23,20010218,0.827
maize,MX24,20010218,0.349
maize,MX25,20010218,0.546
maize,MX26,20010218,0.521
maize,MX27,20010218,0.715
maize,MX28,20010218,0.382
maize,MX29,20010218,0.23
maize,MX30,20010218,0.535
maize,MX31,20010218,0.656
maize,MX32,20010218,0.215
maize,MX01,20010226,0.25
maize,MX02,20010226,0.521
maize,MX03,20010226,0.187
maize,MX04,20010226,0.651
maize,MX05,20010226,0.305
maize,MX06,20010226,0.438
maize,MX07,20010226,0.423
maize,MX08,20010226,0.203
maize,MX09,20010226,0.253
maize,MX10,20010226,0.249
maize,MX11,20010226,0.358
maize,MX12,20010226,0.329
maize,MX13,20010226,0.345
maize,MX14,20010226,0.298
maize,MX15,20010226,0.299
maize,MX16,20010226,0.369
maize,MX17,20010226,0.285
maize,MX18,20010226,0.456
maize,MX19,20010226,0.335
maize,MX20,20010226,0.433
maize,MX21,20010226,0.266
maize,MX22,20010226,0.361
maize,MX23,20010226,0.773
maize,MX24,20010226,0.337
maize,MX25,20010226,0.546
maize,MX26,20010226,0.542
maize,MX27,20010226,0.706
maize,MX28,20010226,0.41
maize,MX29,20010226,0.242
maize,MX30,20010226,0.525
maize,MX31,20010226,0.599
maize,MX32,20010226,0.232
maize,MX01,20010306,0.231
maize,MX02,20010306,0.525
maize,MX03,20010306,0.187
maize,MX04,20010306,0.64
maize,MX05,20010306,0.278
maize,MX06,20010306,0.422
maize,MX07,20010306,0.418
maize,MX08,20010306,0.201
maize,MX09,20010306,0.244
maize,MX10,20010306,0.236
maize,MX11,20010306,0.346
maize,MX12,20010306,0.328
maize,MX13,20010306,0.326
maize,MX14,20010306,0.277
maize,MX15,20010306,0.276
maize,MX16,20010306,0.357
maize,MX17,20010306,0.286
maize,MX18,20010306,0.427
maize,MX19,20010306,0.32
maize,MX20,20010306,0.466
maize,MX21,20010306,0.259
maize,MX22,20010306,0.337
maize,MX23,20010306,0.766
maize,MX24,20010306,0.338
maize,MX25,20010306,0.52
maize,MX26,20010306,0.539
maize,MX27,20010306,0.681
maize,MX28,20010306,0.406
maize,MX29,20010306,0.226
maize,MX30,20010306,0.5
maize,MX31,20010306,0.559
maize,MX32,20010306,0.217
maize,MX01,20010314,0.228
maize,MX02,20010314,0.495
maize,MX03,20010314,0.186
maize,MX04,20010314,0.613
maize,MX05,20010314,0.287
maize,MX06,20010314,0.417
maize,MX07,20010314,0.414
maize,MX08,20010314,0.201
maize,MX09,20010314,0.243
maize,MX10,20010314,0.232
maize,MX11,20010314,0.343
maize,MX12,20010314,0.332
maize,MX13,20010314,0.321
maize,MX14,20010314,0.273
maize,MX15,20010314,0.269
maize,MX16,20010314,0.348
maize,MX17,20010314,0.274
maize,MX18,20010314,0.41
maize,MX19,20010314,0.307
maize,MX20,20010314,0.35
maize,MX21,20010314,0.248
maize,MX22,20010314,0.347
maize,MX23,20010314,0.753
maize,MX24,20010314,0.334
maize,MX25,20010314,0.512
maize,MX26,20010314,0.531
maize,MX27,20010314,0.674
maize,MX28,20010314,0.393
maize,MX29,20010314,0.218
maize,MX30,20010314,0.496
maize,MX31,20010314,0.546
maize,MX32,20010314,0.216
maize,MX01,20010322,0.222
maize,MX02,20010322,0.489
maize,MX03,20010322,0.186
maize,MX04,20010322,0.595
maize,MX05,20010322,0.278
maize,MX06,20010322,0.392
maize,MX07,20010322,0.41
maize,MX08,20010322,0.2
maize,MX09,20010322,0.246
maize,MX10,20010322,0.236
maize,MX11,20010322,0.329
maize,MX12,20010322,0.331
maize,MX13,20010322,0.308
maize,MX14,20010322,0.263
maize,MX15,20010322,0.271
maize,MX16,20010322,0.34
maize,MX17,20010322,0.269
maize,MX18,20010322,0.393
maize,MX19,20010322,0.323
maize,MX20,20010322,0.453
maize,MX21,20010322,0.247
maize,MX22,20010322,0.321
maize,MX23,20010322,0.759
maize,MX24,20010322,0.324
maize,MX25,20010322,0.494
maize,MX26,20010322,0.531
maize,MX27,20010322,0.654
maize,MX28,20010322,0.409
maize,MX29,20010322,0.219
maize,MX30,20010322,0.481
maize,MX31,20010322,0.523
maize,MX32,20010322,0.209
maize,MX01,20010330,0.218
maize,MX02,20010330,0.49
maize,MX03,20010330,0.187
maize,MX04,20010330,0.561
maize,MX05,20010330,0.256
maize,MX06,20010330,0.384
maize,MX07,20010330,0.392
maize,MX08,20010330,0.202
maize,MX09,20010330,0.24
maize,MX10,20010330,0.238
maize,MX11,20010330,0.312
maize,MX12,20010330,0.324
maize,MX13,20010330,0.31
maize,MX14,20010330,0.258
maize,MX15,20010330,0.266
maize,MX16,20010330,0.32
maize,MX17,20010330,0.264
maize,MX18,20010330,0.39
maize,MX19,20010330,0.326
maize,MX20,20010330,0.425
maize,MX21,20010330,0.241
maize,MX22,20010330,0.316
maize,MX23,20010330,0.703
maize,MX24,20010330,0.311
maize,MX25,20010330,0.487
maize,MX26,20010330,0.509
maize,MX27,20010330,0.608
maize,MX28,20010330,0.397
maize,MX29,20010330,0.215
maize,MX30,20010330,0.44
maize,MX31,20010330,0.511
maize,MX32,20010330,0.209
maize,MX01,20010407,0.226
maize,MX02,20010407,0.464
maize,MX03,20010407,0.181
maize,MX04,20010407,0.549
maize,MX05,20010407,0.302
maize,MX06,20010407,0.379
maize,MX07,20010407,0.404
maize,MX08,20010407,0.208
maize,MX09,20010407,0.242
maize,MX10,20010407,0.234
maize,MX11,20010407,0.299
maize,MX12,20010407,0.319
maize,MX13,20010407,0.303
maize,MX14,20010407,0.256
maize,MX15,20010407,0.258
maize,MX16,20010407,0.31
maize,MX17,20010407,0.265
maize,MX18,20010407,0.365
maize,MX19,20010407,0.311
maize,MX20,20010407,0.407
maize,MX21,20010407,0.245
maize,MX22,20010407,0.297
maize,MX23,20010407,0.715
maize,MX24,20010407,0.308
maize,MX25,20010407,0.46
maize,MX26,20010407,0.495
maize,MX27,20010407,0.607
maize,MX28,20010407,0.4
maize,MX29,20010407,0.215
maize,MX30,20010407,0.42
maize,MX31,20010407,0.492
maize,MX32,20010407,0.212
maize,MX01,20010415,0.233
maize,MX02,20010415,0.45
maize,MX03,20010415,0.175
maize,MX04,20010415,0.507
maize,MX05,20010415,0.261
maize,MX06,20010415,0.371
maize,MX07,20010415,0.424
maize,MX08,20010415,0.203
maize,MX09,20010415,0.302
maize,MX10,20010415,0.243
maize,MX11,20010415,0.29
maize,MX12,20010415,0.314
maize,MX13,20010415,0.315
maize,MX14,20010415,0.26
maize,MX15,20010415,0.27
maize,MX16,20010415,0.302
maize,MX17,20010415,0.274
maize,MX18,20010415,0.347
maize,MX19,20010415,0.261
maize,MX20,20010415,0.382
maize,MX21,20010415,0.247
maize,MX22,20010415,0.3
maize,MX23,20010415,0.575
maize,MX24,20010415,0.252
maize,MX25,20010415,0.437
maize,MX26,20010415,0.415
maize,MX27,20010415,0.536
maize,MX28,20010415,0.421
maize,MX29,20010415,0.217
maize,MX30,20010415,0.457
maize,MX31,20010415,0.486
maize,MX32,20010415,0.218
maize,MX01,20010423,0.229
maize,MX02,20010423,0.398
maize,MX03,20010423,0.166
maize,MX04,20010423,0.519
maize,MX05,20010423,0.294
maize,MX06,20010423,0.351
maize,MX07,20010423,0.443
maize,MX08,20010423,0.217
maize,MX09,20010423,0.271
maize,MX10,20010423,0.251
maize,MX11,20010423,0.293
maize,MX12,20010423,0.327
maize,MX13,20010423,0.33
maize,MX14,20010423,0.253
maize,MX15,20010423,0.297
maize,MX16,20010423,0.312
maize,MX17,20010423,0.293
maize,MX18,20010423,0.345
maize,MX19,20010423,0.234
maize,MX20,20010423,0.341
maize,MX21,20010423,0.277
maize,MX22,20010423,0.316
maize,MX23,20010423,0.613
maize,MX24,20010423,0.224
maize,MX25,20010423,0.418
maize,MX26,20010423,0.353
maize,MX27,20010423,0.518
maize,MX28,20010423,0.496
maize,MX29,20010423,0.244
maize,MX30,20010423,0.356
maize,MX31,20010423,0.634
maize,MX32,20010423,0.211
maize,MX01,20010501,0.249
maize,MX02,20010501,0.348
maize,MX03,20010501,0.172
maize,MX04,20010501,0.566
maize,MX05,20010501,0.293
maize,MX06,20010501,0.365
maize,MX07,20010501,0.438
maize,MX08,20010501,0.213
maize,MX09,20010501,0.312
maize,MX10,20010501,0.244
maize,MX11,20010501,0.29
maize,MX12,20010501,0.317
maize,MX13,20010501,0.354
maize,MX14,20010501,0.256
maize,MX15,20010501,0.318
maize,MX16,20010501,0.321
maize,MX17,20010501,0.384
maize,MX18,20010501,0.333
maize,MX19,20010501,0.329
maize,MX20,20010501,0.38
maize,MX21,20010501,0.282
maize,MX22,20010501,0.326
maize,MX23,20010501,0.747
maize,MX24,20010501,0.256
maize,MX25,20010501,0.395
maize,MX26,20010501,0.306
maize,MX27,20010501,0.519
maize,MX28,20010501,0.52
maize,MX29,20010501,0.25
maize,MX30,20010501,0.535
maize,MX31,20010501,0.566
maize,MX32,20010501,0.221
maize,MX01,20010509,0.247
maize,MX02,20010509,0.304
maize,MX03,20010509,0.162
maize,MX04,20010509,0.693
maize,MX05,20010509,0.288
maize,MX06,20010509,0.358
maize,MX07,20010509,0.481
maize,MX08,20010509,0.226
maize,MX09,20010509,0.351
maize,MX10,20010509,0.257
maize,MX11,20010509,0.3
maize,MX12,20010509,0.359
maize,MX13,20010509,0.379
maize,MX14,20010509,0.262
maize,MX15,20010509,0.373
maize,MX16,20010509,0.335
maize,MX17,20010509,0.336
maize,MX18,20010509,0.344
maize,MX19,20010509,0.371
maize,MX20,20010509,0.469
maize,MX21,20010509,0.315
maize,MX22,20010509,0.326
maize,MX23,20010509,0.763
maize,MX24,20010509,0.395
maize,MX25,20010509,0.381
maize,MX26,20010509,0.286
maize,MX27,20010509,0.722
maize,MX28,20010509,0.491
maize,MX29,20010509,0.301
maize,MX30,20010509,0.53
maize,MX31,20010509,0.471
maize,MX32,20010509,0.223
maize,MX01,20010517,0.242
maize,MX02,20010517,0.303
maize,MX03,20010517,0.158
maize,MX04,20010517,0.673
maize,MX05,20010517,0.298
maize,MX06,20010517,0.427
maize,MX07,20010517,0.481
maize,MX08,20010517,0.224
maize,MX09,20010517,0.334
maize,MX10,20010517,0.262
maize,MX11,20010517,0.294
maize,MX12,20010517,0.418
maize,MX13,20010517,0.358
maize,MX14,20010517,0.277
maize,MX15,20010517,0.356
maize,MX16,20010517,0.369
maize,MX17,20010517,0.374
maize,MX18,20010517,0.349
maize,MX19,20010517,0.347
maize,MX20,20010517,0.351
maize,MX21,20010517,0.299
maize,MX22,20010517,0.329
maize,MX23,20010517,0.77
maize,MX24,20010517,0.368
maize,MX25,20010517,0.35
maize,MX26,20010517,0.273
maize,MX27,20010517,0.642
maize,MX28,20010517,0.503
maize,MX29,20010517,0.274
maize,MX30,20010517,0.504
maize,MX31,20010517,0.659
maize,MX32,20010517,0.23
maize,MX01,20010525,0.243
maize,MX02,20010525,0.295
maize,MX03,20010525,0.159
maize,MX04,20010525,0.746
maize,MX05,20010525,0.292
maize,MX06,20010525,0.366
maize,MX07,20010525,0.535
maize,MX08,20010525,0.223
maize,MX09,20010525,0.406
maize,MX10,20010525,0.247
maize,MX11,20010525,0.316
maize,MX12,20010525,0.402
maize,MX13,20010525,0.371
maize,MX14,20010525,0.285
maize,MX15,20010525,0.409
maize,MX16,20010525,0.379
maize,MX17,20010525,0.373
maize,MX18,20010525,0.34
maize,MX19,20010525,0.346
maize,MX20,20010525,0.627
maize,MX21,20010525,0.368
maize,MX22,20010525,0.328
maize,MX23,20010525,0.861
maize,MX24,20010525,0.384
maize,MX25,20010525,0.328
maize,MX26,20010525,0.264
maize,MX27,20010525,0.752
maize,MX28,20010525,0.461
maize,MX29,20010525,0.356
maize,MX30,20010525,0.619
maize,MX31,20010525,0.651
maize,MX32,20010525,0.23
maize,MX01,20010602,0.25
maize,MX02,20010602,0.301
maize,MX03,20010602,0.161
maize,MX04,20010602,0.756
maize,MX05,20010602,0.297
maize,MX06,20010602,0.419
maize,MX07,20010602,0.604
maize,MX08,20010602,0.227
maize,MX09,20010602,0.49
maize,MX10,20010602,0.259
maize,MX11,20010602,0.371
maize,MX12,20010602,0.45
maize,MX13,20010602,0.375
maize,MX14,20010602,0.321
maize,MX15,20010602,0.464
maize,MX16,20010602,0.448
maize,MX17,20010602,0.493
maize,MX18,20010602,0.338
maize,MX19,20010602,0.344
maize,MX20,20010602,0.597
maize,MX21,20010602,0.423
maize,MX22,20010602,0.363
maize,MX23,20010602,0.849
maize,MX24,20010602,0.368
maize,MX25,20010602,0.344
maize,MX26,20010602,0.254
maize,MX27,20010602,0.752
maize,MX28,20010602,0.421
maize,MX29,20010602,0.379
maize,MX30,20010602,0.582
maize,MX31,20010602,0.862
maize,MX32,20010602,0.242
maize,MX01,20010610,0.274
maize,MX02,20010610,0.315
maize,MX03,20010610,0.161
maize,MX04,20010610,0.794
maize,MX05,20010610,0.311
maize,MX06,20010610,0.478
maize,MX07,20010610,0.634
maize,MX08,20010610,0.244
maize,MX09,20010610,0.51
maize,MX10,20010610,0.264
maize,MX11,20010610,0.446
maize,MX12,20010610,0.55
maize,MX13,20010610,0.444
maize,MX14,20010610,0.414
maize,MX15,20010610,0.423
maize,MX16,20010610,0.514
maize,MX17,20010610,0.545
maize,MX18,20010610,0.403
maize,MX19,20010610,0.34
maize,MX20,20010610,0.655
maize,MX21,20010610,0.48
maize,MX22,20010610,0.382
maize,MX23,20010610,0.8
maize,MX24,20010610,0.376
maize,MX25,20010610,0.325
maize,MX26,20010610,0.263
maize,MX27,20010610,0.711
maize,MX28,20010610,0.398
maize,MX29,20010610,0.394
maize,MX30,20010610,0.601
maize,MX31,20010610,0.748
maize,MX32,20010610,0.271
maize,MX01,20010618,0.274
maize,MX02,20010618,0.315
maize,MX03,20010618,0.161
maize,MX04,20010618,0.794
maize,MX05,20010618,0.311
maize,MX06,20010618,0.478
maize,MX07,20010618,0.634
maize,MX08,20010618,0.244
maize,MX09,20010618,0.51
maize,MX10,20010618,0.264
maize,MX11,20010618,0.446
maize,MX12,20010618,0.55
maize,MX13,20010618,0.444
maize,MX14,20010618,0.414
maize,MX15,20010618,0.423
maize,MX16,20010618,0.514
maize,MX17,20010618,0.545
maize,MX18,20010618,0.403
maize,MX19,20010618,0.34
maize,MX20,20010618,0.655
maize,MX21,20010618,0.48
maize,MX22,20010618,0.382
maize,MX23,20010618,0.8
maize,MX24,20010618,0.376
maize,MX25,20010618,0.325
maize,MX26,20010618,0.263
maize,MX27,20010618,0.711
maize,MX28,20010618,0.398
maize,MX29,20010618,0.394
maize,MX30,20010618,0.601
maize,MX31,20010618,0.748
maize,MX32,20010618,0.271
maize,MX05,20010626,0.365
maize,MX07,20010626,0.715
maize,MX11,20010626,0.228
maize,MX12,20010626,0.671
maize,MX14,20010626,0.298
maize,MX16,20010626,0.473
maize,MX19,20010626,0.414
maize,MX20,20010626,0.685
maize,MX24,20010626,0.205
maize,MX28,20010626,0.562
maize,MX32,20010626,0.222
maize,MX01,20010704,0.381
maize,MX02,20010704,0.32
maize,MX03,20010704,0.155
maize,MX04,20010704,0.799
maize,MX05,20010704,0.305
maize,MX06,20010704,0.656
maize,MX07,20010704,0.659
maize,MX08,20010704,0.333
maize,MX09,20010704,0.678
maize,MX10,20010704,0.354
maize,MX11,20010704,0.637
maize,MX12,20010704,0.669
maize,MX13,20010704,0.486
maize,MX14,20010704,0.623
maize,MX15,20010704,0.645
maize,MX16,20010704,0.713
maize,MX17,20010704,0.586
maize,MX18,20010704,0.591
maize,MX19,20010704,0.356
maize,MX20,20010704,0.643
maize,MX21,20010704,0.517
maize,MX22,20010704,0.53
maize,MX23,20010704,0.837
maize,MX24,20010704,0.456
maize,MX25,20010704,0.323
maize,MX26,20010704,0.307
maize,MX27,20010704,0.748
maize,MX28,20010704,0.465
maize,MX29,20010704,0.535
maize,MX30,20010704,0.721
maize,MX31,20010704,0.798
maize,MX32,20010704,0.386
maize,MX01,20010712,0.388
maize,MX02,20010712,0.297
maize,MX03,20010712,0.151
maize,MX04,20010712,0.819
maize,MX05,20010712,0.292
maize,MX06,20010712,0.709
maize,MX07,20010712,0.717
maize,MX08,20010712,0.338
maize,MX09,20010712,0.604
maize,MX10,20010712,0.375
maize,MX11,20010712,0.666
maize,MX12,20010712,0.732
maize,MX13,20010712,0.516
maize,MX14,20010712,0.657
maize,MX15,20010712,0.671
maize,MX16,20010712,0.724
maize,MX17,20010712,0.687
maize,MX18,20010712,0.613
maize,MX19,20010712,0.332
maize,MX20,20010712,0.696
maize,MX21,20010712,0.587
maize,MX22,20010712,0.579
maize,MX23,20010712,0.828
maize,MX24,20010712,0.449
maize,MX25,20010712,0.368
maize,MX26,20010712,0.314
maize,MX27,20010712,0.761
maize,MX28,20010712,0.443
maize,MX29,20010712,0.597
maize,MX30,20010712,0.727
maize,MX31,20010712,0.807
maize,MX32,20010712,0.409
maize,MX01,20010720,0.372
maize,MX02,20010720,0.3
maize,MX03,20010720,0.149
maize,MX04,20010720,0.808
maize,MX05,20010720,0.288
maize,MX06,20010720,0.762
maize,MX07,20010720,0.707
maize,MX08,20010720,0.379
maize,MX09,20010720,0.605
maize,MX10,20010720,0.424
maize,MX11,20010720,0.655
maize,MX12,20010720,0.71
maize,MX13,20010720,0.501
maize,MX14,20010720,0.644
maize,MX15,20010720,0.642
maize,MX16,20010720,0.723
maize,MX17,20010720,0.672
maize,MX18,20010720,0.683
maize,MX19,20010720,0.323
maize,MX20,20010720,0.699
maize,MX21,20010720,0.586
maize,MX22,20010720,0.535
maize,MX23,20010720,0.832
maize,MX24,20010720,0.427
maize,MX25,20010720,0.383
maize,MX26,20010720,0.339
maize,MX27,20010720,0.719
maize,MX28,20010720,0.41
maize,MX29,20010720,0.598
maize,MX30,20010720,0.714
maize,MX31,20010720,0.832
maize,MX32,20010720,0.422
maize,MX01,20010728,0.445
maize,MX02,20010728,0.288
maize,MX03,20010728,0.154
maize,MX04,20010728,0.803
maize,MX05,20010728,0.283
maize,MX06,20010728,0.76
maize,MX07,20010728,0.723
maize,MX08,20010728,0.434
maize,MX09,20010728,0.609
maize,MX10,20010728,0.49
maize,MX11,20010728,0.68
maize,MX12,20010728,0.739
maize,MX13,20010728,0.543
maize,MX14,20010728,0.721
maize,MX15,20010728,0.667
maize,MX16,20010728,0.756
maize,MX17,20010728,0.729
maize,MX18,20010728,0.697
maize,MX19,20010728,0.324
maize,MX20,20010728,0.687
maize,MX21,20010728,0.632
maize,MX22,20010728,0.595
maize,MX23,20010728,0.696
maize,MX24,20010728,0.47
maize,MX25,20010728,0.423
maize,MX26,20010728,0.368
maize,MX27,20010728,0.764
maize,MX28,20010728,0.421
maize,MX29,20010728,0.633
maize,MX30,20010728,0.709
maize,MX31,20010728,0.808
maize,MX32,20010728,0.484
maize,MX01,20010805,0.513
maize,MX02,20010805,0.292
maize,MX03,20010805,0.151
maize,MX04,20010805,0.822
maize,MX05,20010805,0.29
maize,MX06,20010805,0.771
maize,MX07,20010805,0.734
maize,MX08,20010805,0.443
maize,MX09,20010805,0.71
maize,MX10,20010805,0.482
maize,MX11,20010805,0.692
maize,MX12,20010805,0.747
maize,MX13,20010805,0.549
maize,MX14,20010805,0.736
maize,MX15,20010805,0.704
maize,MX16,20010805,0.76
maize,MX17,20010805,0.738
maize,MX18,20010805,0.763
maize,MX19,20010805,0.319
maize,MX20,20010805,0.72
maize,MX21,20010805,0.649
maize,MX22,20010805,0.606
maize,MX23,20010805,0.869
maize,MX24,20010805,0.486
maize,MX25,20010805,0.454
maize,MX26,20010805,0.374
maize,MX27,20010805,0.725
maize,MX28,20010805,0.456
maize,MX29,20010805,0.651
maize,MX30,20010805,0.778
maize,MX31,20010805,0.808
maize,MX32,20010805,0.493
maize,MX01,20010813,0.457
maize,MX02,20010813,0.288
maize,MX03,20010813,0.148
maize,MX04,20010813,0.811
maize,MX05,20010813,0.283
maize,MX06,20010813,0.778
maize,MX07,20010813,0.741
maize,MX08,20010813,0.512
maize,MX09,20010813,0.652
maize,MX10,20010813,0.492
maize,MX11,20010813,0.683
maize,MX12,20010813,0.749
maize,MX13,20010813,0.526
maize,MX14,20010813,0.724
maize,MX15,20010813,0.677
maize,MX16,20010813,0.755
maize,MX17,20010813,0.755
maize,MX18,20010813,0.744
maize,MX19,20010813,0.3
maize,MX20,20010813,0.692
maize,MX21,20010813,0.61
maize,MX22,20010813,0.547
maize,MX23,20010813,0.83
maize,MX24,20010813,0.46
maize,MX25,20010813,0.48
maize,MX26,20010813,0.381
maize,MX27,20010813,0.737
maize,MX28,20010813,0.427
maize,MX29,20010813,0.615
maize,MX30,20010813,0.736
maize,MX31,20010813,0.84
maize,MX32,20010813,0.482
maize,MX01,20010821,0.445
maize,MX02,20010821,0.267
maize,MX03,20010821,0.149
maize,MX04,20010821,0.865
maize,MX05,20010821,0.3
maize,MX06,20010821,0.81
maize,MX07,20010821,0.737
maize,MX08,20010821,0.522
maize,MX09,20010821,0.634
maize,MX10,20010821,0.52
maize,MX11,20010821,0.662
maize,MX12,20010821,0.752
maize,MX13,20010821,0.52
maize,MX14,20010821,0.706
maize,MX15,20010821,0.662
maize,MX16,20010821,0.719
maize,MX17,20010821,0.751
maize,MX18,20010821,0.744
maize,MX19,20010821,0.316
maize,MX20,20010821,0.671
maize,MX21,20010821,0.636
maize,MX22,20010821,0.548
maize,MX23,20010821,0.743
maize,MX24,20010821,0.424
