adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,tmin<0.94p1,tmin<0.94p2,tmin<0.94p3,tmin<0.94p4,tmin<0.94p5,tmin<0.94p6,tmin<0.94p7,tmin<0.94p8,tmin<0.94p9,tmax>31.25p1,tmax>31.25p2,tmax>31.25p3,tmax>31.25p4,tmax>31.25p5,tmax>31.25p6,tmax>31.25p7,tmax>31.25p8,tmax>31.25p9,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p9,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_fpar8,mean_cum_fpar9,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_cum_ndvi8,mean_cum_ndvi9,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,yield
MX12,13.381,1.455,2014,0.0,221.386,1016.8549999999999,1821.9589999999998,2607.016,3323.991,4076.0699999999997,4639.92,0.0,0.0,0.20599999999999996,3.406,16.286,141.367,391.416,516.192,666.636,0.0,0.0,-24.60311111111111,-129.4310322580645,-302.4950666666667,-433.2123548387097,-375.20633333333336,-287.04054838709675,-307.26004166666667,0.0,0.0,0.022888888888888886,0.1032258064516129,0.42933333333333334,4.034870967741935,8.334966666666666,4.025032258064517,6.2684999999999995,0.0,0.0,22772276.666666668,24142966.129032258,25671074.866666667,22278786.774193548,20464358.8,23474169.19354839,22225312.25,0.0,0.0,25.538444444444444,26.600290322580648,27.776799999999998,26.26441935483871,24.839166666666664,25.200612903225807,24.43375,0.0,0.0,33.272999999999996,34.163870967741936,35.28556666666667,32.64709677419355,29.91946666666667,30.474129032258062,29.346500000000002,0.0,0.0,18.59488888888889,19.528645161290324,20.690266666666666,21.00125806451613,20.9176,20.878258064516128,20.598916666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,30.0,23.0,7.0,12.0,3.0,0.0,0.0,9.0,31.0,27.0,9.0,0.0,6.0,0.0,0.0,32.12,92.70366666666666,177.19033333333334,270.426,411.80133333333333,597.766,805.5283333333333,0.0,0.354,1.20075,2.344666666666667,3.617,5.93575,8.8365,11.427666666666667,0.0,0.0,5.370444444444445,4.96641935483871,4.503866666666666,5.209677419354839,6.8737,7.241032258064516,7.112333333333333,0.0,1.858
MX13,14.796,1.464,2014,0.0,61.201,537.712,1043.115,1530.1609999999998,2016.433,2493.852,2975.177,3037.81,0.0,2.397,34.116,69.356,159.648,361.55,485.057,589.034,619.479,0.0,-8.99625,-74.97770967741936,-203.61433333333335,-283.7985161290323,-308.54929999999996,-210.37770967741935,-252.31825806451613,-262.42975,0.0,0.59925,1.0231935483870969,1.1746666666666667,2.912645161290323,6.730066666666667,3.9840967741935485,3.3540967741935486,7.61125,0.0,21834150.0,23454747.16129032,25254630.2,23474825.741935484,20835569.933333334,22927204.967741936,23047659.35483871,17616047.75,0.0,16.24025,16.31132258064516,17.786766666666665,16.65116129032258,17.149066666666666,16.340612903225807,16.466612903225805,16.59825,0.0,24.42575,24.67841935483871,25.9393,23.774903225806455,22.951266666666665,22.274677419354838,22.698,21.94525,0.0,9.42775,9.233,10.596599999999999,11.114612903225806,12.946366666666668,12.00183870967742,11.838709677419354,12.78275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,13.0,9.0,8.0,8.0,0.0,0.0,63.53333333333333,155.839,254.08333333333334,380.91,544.1993333333334,721.2226666666667,834.218,0.361,1.2435,2.4633333333333334,3.84025,5.8004999999999995,8.247,10.74,0.0,0.0,4.7145,4.5897741935483864,4.317966666666666,4.672193548387097,5.079400000000001,5.5683870967741935,5.242999999999999,5.385,3.153
MX14,14.163,1.49,2014,0.0,208.647,773.1139999999999,1385.134,2018.649,2621.344,3208.2479999999996,3600.9939999999997,0.0,0.0,0.068,3.282,9.76,84.711,290.11899999999997,462.408,578.577,0.0,0.0,-28.593666666666664,-136.52525806451615,-310.1374333333333,-457.6238064516129,-475.5075,-387.66306451612905,-381.2187619047619,0.0,0.0,0.005666666666666667,0.1036774193548387,0.21593333333333334,2.417774193548387,6.846933333333333,5.557709677419354,5.531857142857143,0.0,0.0,22510850.333333332,25241869.741935484,26597908.466666665,23573987.967741936,21689123.0,23137065.35483871,22981877.14285714,0.0,0.0,18.32725,19.148612903225807,21.340666666666667,21.375967741935483,21.029833333333332,19.872387096774194,19.642190476190475,0.0,0.0,26.626083333333337,27.54532258064516,29.49573333333333,28.689096774193548,27.57763333333333,26.342064516129035,25.997666666666667,0.0,0.0,10.650166666666665,11.253096774193548,13.271766666666668,15.086322580645161,16.2167,15.403064516129032,15.235428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,28.0,16.0,5.0,2.0,0.0,0.0,33.652,97.76466666666666,183.79466666666667,265.12,377.7676666666666,548.475,757.8193333333334,0.0,0.567,1.6397499999999998,2.765,3.85725,5.609249999999999,8.20875,10.723333333333334,0.0,0.0,4.699666666666666,4.245258064516129,3.6961333333333335,4.043516129032258,4.9989,5.675774193548388,5.710142857142857,0.0,7.296
MX15,15.248,1.372,2014,0.0,56.585,500.957,960.662,1415.155,1851.273,2278.2400000000002,2701.915,0.0,0.0,0.56,20.454,77.132,241.158,531.309,758.096,991.42,0.0,0.0,-10.26475,-84.04935483870969,-202.30943333333335,-260.8194193548387,-150.76546666666667,42.83500000000001,128.22661290322583,0.0,0.0,0.14,0.641741935483871,1.8892666666666666,5.291161290322581,9.6717,7.315709677419355,7.526580645161291,0.0,0.0,23125129.0,24632026.64516129,25112736.8,22694432.903225806,20453426.3,22175691.48387097,21881428.64516129,0.0,0.0,15.08625,15.27458064516129,16.2635,15.601064516129032,15.477266666666667,14.713129032258063,14.606935483870968,0.0,0.0,22.97275,23.143032258064515,23.737466666666666,22.10474193548387,20.833733333333335,20.44022580645161,20.269483870967743,0.0,0.0,7.7245,7.7990645161290315,9.156466666666667,9.974387096774194,11.161200000000001,10.433,10.209451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,16.0,9.0,1.0,1.0,1.0,0.0,0.0,46.07933333333333,114.17999999999999,192.89133333333334,310.25066666666663,476.6956666666667,667.1313333333334,0.0,0.303,1.0452499999999998,2.0909999999999997,3.3164999999999996,5.3485,7.94125,10.638,0.0,0.0,5.7692499999999995,5.427516129032258,5.041066666666667,5.3104516129032255,6.1569666666666665,6.972354838709678,7.142548387096775,0.0,2.218
MX16,14.622,1.507,2014,0.0,192.826,761.8799999999999,1366.783,1967.8929999999998,2535.609,3092.2659999999996,3532.1059999999998,0.0,0.0,0.427,5.711,24.301000000000002,149.837,380.373,595.021,769.442,0.0,0.0,-25.87409090909091,-127.7783870967742,-287.1844333333333,-397.05458064516125,-364.2556333333333,-224.26690322580646,-168.74652000000003,0.0,0.0,0.038818181818181814,0.1704516129032258,0.6196666666666667,4.049548387096774,7.684533333333333,6.924129032258064,6.976839999999999,0.0,0.0,22365642.363636363,24844679.032258064,25559175.8,22332643.29032258,20738446.033333335,22162184.19354839,21669534.16,0.0,0.0,18.469636363636365,19.29658064516129,21.10343333333333,20.330645161290324,19.863866666666663,18.89667741935484,18.5336,0.0,0.0,26.802818181818182,27.656,29.135366666666666,27.335935483870966,26.031366666666667,25.190838709677422,24.609479999999998,0.0,0.0,10.94509090909091,11.380548387096775,13.354966666666666,14.56090322580645,15.3709,14.634387096774194,14.31836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,22.0,13.0,5.0,0.0,0.0,0.0,35.457,106.26366666666667,203.91133333333335,294.327,418.532,599.344,811.5143333333334,0.0,0.6105,1.794,3.082666666666667,4.36625,6.4305,9.26,11.870333333333335,0.0,0.0,5.241454545454546,4.721967741935484,4.113033333333333,4.501516129032258,5.4663,6.221903225806451,6.6,0.0,4.485
MX17,13.863,1.454,2014,0.0,93.06099999999999,838.348,1585.501,2298.298,2953.6589999999997,3641.256,4325.947,0.0,0.0,0.29,3.936,33.347,207.157,514.008,634.213,838.654,0.0,0.0,-12.3865,-105.78935483870967,-269.6151,-372.3235483870968,-242.10649999999998,-141.36935483870968,-174.05832258064515,0.0,0.0,0.0725,0.11761290322580646,0.9803666666666666,5.606774193548387,10.228366666666666,3.87758064516129,6.594870967741936,0.0,0.0,22846171.0,24205334.70967742,25008788.933333334,22282391.096774194,20849148.7,23681218.64516129,23203413.870967742,0.0,0.0,24.20525,24.981516129032258,25.8451,23.933451612903227,22.78536666666667,23.120548387096772,23.026806451612902,0.0,0.0,31.29475,31.909870967741934,33.1066,30.34864516129032,27.990166666666667,28.882774193548386,28.43783870967742,0.0,0.0,17.082,17.333451612903225,18.418833333333335,18.47383870967742,18.457366666666665,17.97816129032258,18.01577419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,28.0,13.0,0.0,7.0,2.0,0.0,0.0,4.0,31.0,20.0,10.0,1.0,7.0,2.0,0.0,0.0,52.516,125.48633333333333,202.33133333333333,314.18800000000005,471.32733333333334,664.3166666666667,0.0,0.313,1.07525,2.1146666666666665,3.2565,5.1685,7.726749999999999,10.48825,0.0,0.0,6.0585,5.571290322580645,5.033966666666667,5.663548387096774,7.646733333333333,8.401354838709677,8.023193548387097,0.0,3.29
MX18,13.732,1.443,2014,0.0,237.85899999999998,864.8149999999999,1524.155,2258.007,2967.046,3684.116,4243.102,0.0,0.0,0.013000000000000001,6.8020000000000005,10.041,69.883,355.397,565.332,831.232,0.0,0.0,-27.352249999999998,-120.47170967741935,-280.2149,-433.07451612903225,-414.60026666666664,-271.6297096774194,-167.70876,0.0,0.0,0.0010833333333333335,0.219,0.10796666666666668,1.9303870967741934,9.517133333333334,6.772096774193549,10.636,0.0,0.0,21961847.666666668,24450063.16129032,26887495.666666668,24900379.70967742,19549812.566666666,21991268.06451613,21218921.6,0.0,0.0,20.761583333333334,21.164387096774195,22.918,24.61264516129032,24.574633333333335,24.071290322580648,23.29944,0.0,0.0,29.276333333333337,29.489032258064515,31.498533333333334,32.17638709677419,30.1884,30.00048387096774,28.77552,0.0,0.0,13.988666666666667,14.45790322580645,15.724166666666667,18.51974193548387,20.633366666666667,20.28009677419355,20.10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,26.0,6.0,5.0,0.0,0.0,0.0,12.0,28.0,29.0,21.0,0.0,2.0,0.0,0.0,47.421,132.54100000000003,240.01200000000003,334.5776666666667,450.124,614.4013333333334,810.782,0.0,0.7885000000000001,2.23475,3.686,4.998,6.82125,9.44925,11.929666666666668,0.0,0.0,3.829916666666667,3.6836774193548387,3.2098,3.4131612903225808,4.8877,5.301387096774193,5.6288800000000005,0.0,4.695
MX19,12.117,1.486,2014,0.0,252.439,747.168,1351.812,1998.3719999999998,2707.104,3441.0159999999996,3990.415,0.0,0.0,7.420999999999999,60.068,82.672,158.422,243.673,305.828,353.246,0.0,0.0,-31.34786666666667,-84.09322580645163,-209.96503333333334,-330.7286774193548,-448.68986666666666,-530.775193548387,-650.926347826087,0.0,0.0,0.4947333333333333,1.6982903225806452,0.7534666666666666,2.443548387096774,2.8417000000000003,2.005,2.0616521739130436,0.0,0.0,18783741.333333332,19865946.580645163,23705284.7,23207508.612903226,23436655.8,24311091.80645161,23992152.260869566,0.0,0.0,17.769266666666667,16.899,21.094800000000003,21.796774193548387,24.5644,24.61458064516129,24.82691304347826,0.0,0.0,25.960533333333334,24.130225806451612,28.58673333333333,28.856,31.09173333333333,31.34867741935484,31.671565217391304,0.0,0.0,11.132533333333333,10.989225806451612,14.714733333333333,16.12732258064516,19.568499999999997,19.38432258064516,19.670478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,11.0,19.0,17.0,0.0,0.0,12.0,21.0,22.0,18.0,16.0,18.0,9.0,0.0,37.949,115.96966666666667,231.30166666666665,339.42266666666666,448.7416666666666,565.2866666666667,688.2483333333333,0.0,0.644,1.9747500000000002,3.5220000000000002,4.944,6.62125,8.34375,9.796,0.0,0.0,4.1914,4.24858064516129,3.7884666666666664,3.9740322580645158,3.8215999999999997,4.018774193548387,3.7436086956521737,0.0,1.4809999999999999
MX20,13.078,1.416,2014,0.0,310.27,1017.9989999999999,1748.1499999999999,2470.65,3175.035,3906.863,4191.532,0.0,0.0,8.318999999999999,46.518,92.71,278.377,511.367,688.055,743.191,0.0,0.0,-32.126714285714286,-108.53661290322582,-233.38383333333334,-277.07290322580644,-175.35026666666667,-78.62396774193547,-118.27591666666666,0.0,0.0,0.5942142857142857,1.232225806451613,1.5397333333333334,5.989258064516129,7.766333333333334,5.699612903225806,4.594666666666667,0.0,0.0,20775180.35714286,21559939.48387097,23668333.266666666,20472198.870967742,20011137.666666668,22071952.741935484,22955191.666666668,0.0,0.0,23.10214285714286,23.769967741935485,25.278366666666667,24.246451612903225,24.419500000000003,24.547354838709676,24.66241666666667,0.0,0.0,29.553785714285713,30.195032258064515,31.888033333333333,29.580032258064517,29.246133333333333,29.483774193548385,29.858833333333333,0.0,0.0,17.38807142857143,18.22616129032258,19.622400000000003,20.231806451612904,20.968433333333333,20.76306451612903,20.714916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,4.0,1.0,3.0,2.0,0.0,0.0,13.0,20.0,19.0,8.0,0.0,4.0,1.0,0.0,38.215,110.42433333333334,212.27133333333336,326.1513333333333,479.711,657.5373333333333,804.3389999999999,0.0,0.6924999999999999,2.02075,3.5046666666666666,5.13875,7.6377500000000005,10.383,12.044,0.0,0.0,6.534928571428572,6.321612903225806,5.893066666666667,6.369483870967742,7.3960333333333335,7.364612903225806,7.0609166666666665,0.0,1.334
MX21,14.354,1.463,2014,0.0,156.74099999999999,712.5709999999999,1274.4489999999998,1817.2959999999998,2338.71,2863.921,3300.808,0.0,0.0,2.71,24.708,67.505,274.434,522.446,637.908,710.561,0.0,0.0,-22.151555555555557,-112.19335483870968,-250.62653333333336,-298.19503225806454,-189.2994,-101.62890322580645,-170.09080000000003,0.0,0.0,0.3011111111111111,0.7096129032258065,1.4265666666666665,6.675129032258065,8.267066666666667,3.7245806451612906,2.90612,0.0,0.0,22756241.555555556,24116154.129032258,25026873.533333335,22490713.258064516,21060910.2,23599997.903225806,23543026.4,0.0,0.0,18.355666666666664,18.87,19.669266666666665,18.451193548387096,18.32046666666667,17.882290322580644,18.41548,0.0,0.0,25.840666666666667,26.279193548387095,27.240333333333336,24.860806451612905,23.807633333333335,24.062096774193545,24.803960000000004,0.0,0.0,10.796444444444443,11.186870967741935,12.264333333333333,13.033096774193549,13.740566666666666,12.668161290322582,13.019200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,19.0,8.0,7.0,12.0,5.0,0.0,23.198,67.65566666666666,131.94833333333335,203.29233333333335,309.20366666666666,459.358,631.7336666666666,0.0,0.293,1.00725,1.9923333333333335,3.1085,4.885249999999999,7.2145,9.332666666666666,0.0,0.0,5.160888888888889,4.879967741935483,4.495666666666667,5.151129032258065,6.328266666666667,6.675096774193548,6.271559999999999,0.0,1.785
MX22,14.798,1.473,2014,0.0,117.25699999999999,644.1039999999999,1195.886,1721.562,2249.421,2760.1659999999997,3280.0879999999997,0.0,0.0,1.8319999999999999,14.818,49.231,137.388,362.83299999999997,484.396,582.49,0.0,0.0,-16.788714285714285,-112.31429032258065,-274.4662333333333,-366.49922580645165,-411.6553,-295.61035483870967,-342.0034838709677,0.0,0.0,0.2617142857142857,0.4189032258064516,1.1470999999999998,2.843774193548387,7.514833333333333,3.9213870967741937,3.164322580645161,0.0,0.0,22637102.57142857,24468909.48387097,26001789.133333333,23503001.580645163,21360884.666666668,23133762.80645161,23449368.51612903,0.0,0.0,17.691,17.93506451612903,19.332733333333334,17.897290322580645,18.5353,17.41564516129032,17.71167741935484,0.0,0.0,26.16371428571429,26.515806451612903,27.629066666666667,25.443193548387097,25.134433333333334,23.71090322580645,24.31509677419355,0.0,0.0,9.718,10.12616129032258,11.626766666666667,12.02141935483871,13.750566666666666,13.08258064516129,12.878354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,23.0,16.0,14.0,13.0,14.0,0.0,0.0,61.117333333333335,145.94866666666667,231.43533333333335,348.78000000000003,511.20700000000005,695.5006666666667,0.0,0.33,1.1592500000000001,2.267,3.50375,5.393,7.9567499999999995,10.499500000000001,0.0,0.0,6.057142857142857,5.757935483870968,5.331833333333334,5.575354838709678,6.0956,6.889903225806451,6.827935483870967,0.0,4.021
MX24,12.983,1.469,2014,0.0,251.90499999999997,812.001,1448.423,2104.272,2773.557,3447.252,4023.08,0.0,0.0,5.802,45.243,66.198,139.544,321.523,449.379,512.683,0.0,0.0,-28.962357142857144,-103.75570967741936,-236.34716666666665,-353.4172580645161,-407.652,-341.9931290322581,-421.7055,0.0,0.0,0.4144285714285714,1.2722903225806452,0.6984999999999999,2.366,6.065966666666666,4.124387096774194,2.434769230769231,0.0,0.0,19571809.42857143,21216617.64516129,24223048.566666666,22881752.612903226,22068657.233333334,23192158.16129032,24108333.769230768,0.0,0.0,18.933214285714286,19.007612903225805,22.154066666666665,22.096419354838712,23.2495,22.672096774193548,23.08723076923077,0.0,0.0,26.042714285714286,26.167032258064516,29.5154,28.552612903225807,28.815966666666668,27.920290322580644,28.760269230769232,0.0,0.0,12.718785714285714,13.059483870967743,15.680266666666666,16.864677419354837,19.229133333333333,18.69503225806452,18.67642307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,20.0,21.0,15.0,6.0,15.0,10.0,0.0,37.332,110.99566666666668,216.46366666666665,316.71733333333333,429.47700000000003,565.631,714.8113333333334,0.0,0.657,1.986,3.4923333333333333,4.9105,6.69425,8.67675,10.588666666666667,0.0,0.0,4.723571428571428,4.654806451612903,4.1437333333333335,4.404,4.8503,5.1211935483870965,4.736307692307692,0.0,1.3569999999999998
MX25,14.331,1.562,2014,0.0,250.539,908.0819999999999,1604.4599999999998,2422.8199999999997,3295.403,4153.201999999999,4750.829,0.0,0.0,0.056,8.95,9.074,9.883,66.297,269.617,427.673,0.0,0.0,-28.293666666666667,-122.05732258064516,-287.37576666666666,-478.2814193548387,-660.2919999999999,-644.1997419354839,-616.1965909090909,0.0,0.0,0.004666666666666667,0.2869032258064516,0.0041333333333333335,0.026096774193548385,1.8804666666666667,6.558709677419355,7.184363636363636,0.0,0.0,20447172.166666668,23249497.64516129,26726107.2,27250705.48387097,23916266.066666666,20145976.70967742,19297434.318181816,0.0,0.0,21.818250000000003,22.151064516129033,24.1526,27.338709677419356,30.0261,28.610935483870968,28.104863636363635,0.0,0.0,30.9415,30.278612903225806,32.40376666666667,34.79109677419355,35.59983333333333,33.44841935483871,32.61659090909091,0.0,0.0,14.315666666666667,15.169290322580645,16.751766666666665,20.067258064516132,24.9083,24.687129032258067,24.64968181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,20.0,31.0,30.0,29.0,20.0,0.0,0.0,12.0,30.0,30.0,31.0,18.0,7.0,1.0,0.0,61.227,179.93200000000002,338.83733333333333,461.68966666666665,553.3563333333333,643.5,751.4780000000001,0.0,0.8574999999999999,2.564,4.411333333333333,5.8614999999999995,7.157,8.587,10.166333333333334,0.0,0.0,3.048583333333333,3.0413548387096774,2.379633333333333,2.073322580645161,2.9701999999999997,4.781290322580645,4.935818181818181,0.0,9.208
MX26,13.998,1.527,2014,0.0,210.38799999999998,816.079,1476.195,2270.641,3171.522,4037.1319999999996,4619.822,0.0,0.0,0.030000000000000002,7.313,7.576,7.829999999999999,15.188999999999998,163.794,268.771,0.0,0.0,-24.021,-112.04283870967741,-278.86539999999997,-480.3251290322581,-696.0759999999999,-775.9446774193549,-815.8453333333333,0.0,0.0,0.0027272727272727275,0.23493548387096772,0.008766666666666667,0.008193548387096775,0.2453,4.793709677419354,4.998904761904762,0.0,0.0,19816468.0,22566856.51612903,26387252.333333332,28774852.580645163,27275304.066666666,21195120.032258064,20730785.04761905,0.0,0.0,20.066181818181818,20.47841935483871,22.94386666666667,26.567290322580646,30.971633333333333,28.862903225806452,28.687142857142856,0.0,0.0,28.583727272727273,28.472032258064516,31.069733333333332,34.72854838709677,37.43733333333333,34.12732258064516,33.76861904761905,0.0,0.0,12.46709090909091,13.340548387096774,15.043933333333333,18.25758064516129,24.6839,24.62132258064516,24.871952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,28.0,30.0,27.0,20.0,0.0,0.0,11.0,29.0,30.0,31.0,27.0,7.0,2.0,0.0,62.073,180.57399999999998,320.1813333333333,406.1586666666667,472.34233333333333,557.403,681.183,0.0,0.8619999999999999,2.5315,3.9756666666666667,4.954,5.95475,7.263249999999999,8.835333333333333,0.0,0.0,2.0681818181818183,2.1229354838709673,1.4599666666666666,1.2129032258064516,1.5847,3.8062903225806455,3.983476190476191,0.0,4.475
MX27,13.379,1.407,2014,40.036,696.798,1505.663,2342.236,3152.604,3943.6259999999997,4398.038,0.0,0.0,2.736,31.101,63.841,130.154,372.126,613.608,673.209,0.0,0.0,-1.5035,-38.35432142857143,-148.08438709677418,-297.3174,-315.74177419354834,-118.01629999999999,-164.9135294117647,0.0,0.0,1.368,1.0130357142857143,1.0561290322580645,2.2104333333333335,7.805548387096774,8.0494,3.5059411764705883,0.0,0.0,10780541.0,17750975.82142857,20966782.80645161,23125592.0,19325958.177419353,19093172.466666665,21909689.88235294,0.0,0.0,20.958,24.395785714285715,27.03241935483871,28.844299999999997,27.080903225806452,27.307399999999998,27.670117647058824,0.0,0.0,24.89,29.35967857142857,32.989838709677414,34.95143333333333,31.82864516129032,31.948566666666668,32.72147058823529,0.0,0.0,18.804000000000002,20.56464285714286,22.094774193548385,23.611333333333334,23.766129032258064,24.290366666666667,24.03964705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,27.0,21.0,22.0,16.0,0.0,0.0,1.0,20.0,26.0,22.0,12.0,5.0,9.0,0.0,0.0,110.35200000000002,278.0986666666667,442.548,611.1469999999999,787.34,935.52,0.0,0.0,1.842,4.67525,6.987666666666667,9.41325,12.37925,14.591000000000001,0.0,0.0,7.927,7.613678571428571,6.802548387096774,5.7502,6.146741935483871,6.998166666666666,6.4448823529411765,0.0,0.0,1.5200000000000002
MX28,14.207,1.556,2014,0.0,261.65999999999997,852.837,1555.889,2308.314,3115.444,3953.3599999999997,4709.781,0.0,0.0,14.158999999999999,61.244,73.995,148.79,283.213,378.789,423.476,0.0,0.0,-24.216153846153848,-68.48,-190.6887,-315.52338709677423,-409.7346,-419.82664516129034,-552.2469259259259,0.0,0.0,1.0891538461538461,1.5188709677419354,0.4250333333333333,2.412741935483871,4.480766666666667,3.083096774193548,1.655074074074074,0.0,0.0,16625985.153846154,17511503.467741936,21813125.966666665,22106703.032258064,22208700.3,23781610.29032258,23868335.333333332,0.0,0.0,21.067692307692308,20.01022580645161,24.375066666666665,25.21177419354839,27.844333333333335,27.969548387096776,28.955592592592595,0.0,0.0,27.181307692307694,26.07325806451613,30.74093333333333,30.894193548387097,32.91283333333333,33.1478064516129,34.70540740740741,0.0,0.0,16.34776923076923,15.434032258064516,19.425133333333335,20.803903225806454,24.188499999999998,23.971516129032256,24.472037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,25.0,27.0,27.0,0.0,0.0,10.0,19.0,27.0,16.0,8.0,17.0,13.0,0.0,38.65,120.10166666666667,255.70933333333335,400.2486666666667,539.3813333333334,665.9016666666666,787.1260000000001,0.0,0.7035,2.2525,4.184666666666668,6.1175,8.284,10.345,12.044333333333334,0.0,0.0,4.7453076923076924,4.818516129032258,4.1382666666666665,4.398967741935484,4.4947,4.733064516129032,4.217148148148148,0.0,3.513
MX29,14.565,1.42,2014,0.0,112.099,549.359,996.708,1435.47,1866.8020000000001,2282.6820000000002,2637.938,0.0,0.0,4.536,44.183,91.15,287.715,508.87,662.89,760.7669999999999,0.0,0.0,-16.535,-88.0705806451613,-198.4994,-222.69429032258066,-150.26673333333335,-29.285096774193548,-55.61411538461538,0.0,0.0,0.567,1.2789354838709677,1.5655666666666666,6.340806451612903,7.371833333333333,4.968387096774194,3.7645,0.0,0.0,22293470.75,23902001.29032258,24715680.066666666,22674951.612903226,20835191.833333332,23026201.612903226,23472813.384615384,0.0,0.0,14.952375,15.04516129032258,15.851633333333334,15.093612903225806,15.317733333333333,14.355483870967742,14.60369230769231,0.0,0.0,22.836,22.931483870967742,23.589433333333332,21.865387096774192,21.119433333333333,20.669548387096775,21.088538461538462,0.0,0.0,7.777375,7.743451612903225,8.750133333333334,9.468741935483871,10.665533333333334,9.22474193548387,9.492653846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,17.0,9.0,7.0,12.0,9.0,0.0,19.862,58.61766666666666,116.235,180.63,278.439,425.6586666666667,599.915,0.0,0.274,0.93575,1.852666666666667,2.8992500000000003,4.606,6.9045000000000005,9.006333333333332,0.0,0.0,5.140875,4.930354838709678,4.625233333333333,5.110806451612904,5.844399999999999,6.343838709677419,6.173923076923076,0.0,1.933
