adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_gdd10,max_cum_gdd11,max_cum_gdd12,max_cum_prec1,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,max_cum_prec10,max_cum_prec11,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_cum_cwb10,mean_cum_cwb11,mean_cum_cwb12,mean_prec1,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_prec10,mean_prec11,mean_prec12,mean_rad1,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_rad10,mean_rad11,mean_rad12,mean_tavg1,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tavg10,mean_tavg11,mean_tavg12,mean_tmax1,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmax10,mean_tmax11,mean_tmax12,mean_tmin1,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,mean_tmin10,mean_tmin11,mean_tmin12,tmin<5p1,tmin<5p6,tmin<5p7,tmin<5p8,tmin<5p9,tmin<5p10,tmin<5p11,tmin<5p12,tmax>32p1,tmax>32p6,tmax>32p7,tmax>32p8,tmax>32p9,tmax>32p10,tmax>32p11,tmax>32p12,prec<0.5p1,prec<0.5p6,prec<0.5p7,prec<0.5p8,prec<0.5p9,prec<0.5p10,prec<0.5p11,prec<0.5p12,mean_cum_fpar1,mean_cum_fpar7,mean_cum_fpar8,mean_cum_fpar9,mean_cum_fpar10,mean_cum_fpar11,mean_cum_fpar12,mean_cum_ndvi1,mean_cum_ndvi7,mean_cum_ndvi8,mean_cum_ndvi9,mean_cum_ndvi10,mean_cum_ndvi11,mean_cum_ndvi12,mean_ssm1,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,mean_ssm10,mean_ssm11,mean_ssm12,yield
ZA-A1-0004,10.879,1.535,2008,552.2860000000001,0.0,0.0,3.552999999999999,101.1,152.134,272.516,423.878,470.126,0.0,0.0,2.708,42.8,202.282,298.882,385.951,-422.5933333333333,0.0,-2.941,-59.43645161290323,-200.01963333333333,-197.0535806451613,-271.0228333333333,-327.38132258064513,3.5072916666666667,0.0,0.0,0.0873548387096774,1.3364,5.14458064516129,3.22,2.8086774193548387,23185410.25,0.0,16941876.0,17926242.19354839,21247885.866666667,21626340.80645161,25492543.2,25381768.16129032,20.35033333333333,0.0,9.014,11.316129032258065,18.116366666666668,16.18706451612903,18.987866666666665,19.88264516129032,26.7855,0.0,20.322,20.080096774193542,26.426266666666667,23.075612903225807,26.6805,26.66816129032258,15.842083333333337,0.0,0.944,4.541838709677419,10.968,11.345580645161291,13.207833333333332,14.807064516129032,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,29.0,26.0,5.0,11.0,12.0,469.682,0.0,35.19133333333333,86.71733333333333,147.02633333333333,230.27366666666668,335.912,6.893666666666667,0.0,0.54575,1.432,2.3553333333333337,3.59775,5.27075,4.509708333333333,0.0,2.885,2.73758064516129,2.3748,4.969064516129032,4.3173,4.497064516129032,4.316
ZA-A1-0005,11.833,1.422,2008,498.581,0.0,0.0,11.474000000000002,97.37,148.668,240.626,365.887,607.66,0.0,0.0,18.866,60.259,207.561,335.042,458.648,-170.30396551724135,0.0,0.0,-43.35503225806451,-150.99266666666665,-142.54506451612903,-148.7630333333333,-161.7948387096774,5.138344827586207,0.0,0.0,0.6085806451612903,1.3797666666666666,4.751677419354839,4.249366666666666,3.987290322580645,21436455.344827585,0.0,0.0,16413916.112903226,18696193.83333333,17588862.741935484,21865543.383333333,24003970.387096774,19.50948275862069,0.0,0.0,12.925774193548389,17.444599999999998,15.751741935483873,17.86253333333333,18.902064516129037,25.531172413793104,0.0,0.0,21.45225806451613,25.520933333333332,21.82829032258065,24.8197,25.51651612903226,15.267172413793103,0.0,0.0,6.5927096774193545,11.230866666666666,11.453903225806451,12.9472,14.040645161290325,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,19.0,3.0,5.0,9.0,703.6880000000001,0.0,56.38766666666667,139.499,233.349,359.28833333333336,518.1293333333333,10.32975,0.0,0.8047500000000001,2.104,3.530333333333333,5.3515,7.78075,5.850344827586206,0.0,0.0,4.565645161290322,4.309833333333333,5.973903225806452,5.617566666666666,5.726258064516129,5.78
ZA-A1-0006,11.462,1.491,2008,692.85,0.0,0.0,11.252999999999998,146.639,233.254,386.503,559.083,393.034,0.0,0.0,0.296,42.32000000000001,133.679,197.543,281.314,-568.63428,0.0,-4.4295,-68.08964516129032,-217.3107,-276.15122580645163,-391.6307,-472.5659032258064,4.4688,0.0,0.0,0.0095483870967741,1.4008000000000005,2.947064516129032,2.1288,2.7022903225806454,21273928.44,0.0,17341793.0,18703426.580645163,21715896.566666663,23027313.29032258,25683655.666666668,25717878.70967742,20.35068,0.0,8.713000000000001,12.526967741935485,19.3849,17.5211935483871,20.1083,20.56709677419355,25.95676,0.0,18.6595,20.91416129032258,27.2272,24.21725806451613,27.2614,26.890709677419355,16.4208,0.0,1.4545,6.036193548387097,12.6387,12.719774193548387,14.5776,15.896096774193548,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,31.0,26.0,8.0,13.0,11.0,433.8426666666667,0.0,35.352000000000004,87.14533333333333,145.89833333333334,221.0773333333333,313.0296666666666,6.818,0.0,0.5587500000000001,1.461,2.3703333333333334,3.5515,5.06725,3.675,0.0,2.037,1.8295806451612904,1.7422666666666666,3.820935483870968,3.2736,3.499258064516129,3.549
ZA-A1-0007,10.142,1.543,2008,552.029,0.0,0.0,10.076000000000002,130.61700000000002,191.008,311.39,443.621,470.83,0.0,0.0,0.845,30.257,160.85,256.894,346.357,-417.71215384615385,0.0,-3.043,-62.05241935483871,-206.1723,-244.11012903225804,-294.7982333333333,-347.632,4.787423076923077,0.0,0.0,0.027258064516129,0.9804,4.212677419354838,3.2014666666666667,2.885903225806452,20273303.269230768,0.0,17527396.0,18141249.70967742,21533250.166666668,20914861.54838709,23755804.266666666,24500235.70967742,19.132384615384616,0.0,10.417,12.24174193548387,18.82766666666667,16.491387096774194,19.012733333333333,19.25103225806452,24.63146153846154,0.0,21.522,20.87890322580645,26.736366666666665,23.17258064516129,26.08556666666667,25.66541935483871,15.170346153846152,0.0,1.8,5.750935483870967,12.302266666666666,11.661387096774192,13.6095,14.388709677419357,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,31.0,25.0,8.0,10.0,12.0,519.7476666666666,0.0,29.441000000000003,76.23199999999999,137.75466666666668,231.71166666666667,360.0133333333333,8.20675,0.0,0.5485,1.45125,2.510666666666667,3.95375,5.909,4.94976923076923,0.0,3.236,3.021645161290323,2.6389333333333336,4.903225806451613,4.5147,4.607129032258064,5.0
ZA-A1-0008,11.381,1.507,2008,410.551,0.0,0.0,6.532,92.252,128.942,218.92,315.698,509.97,0.0,0.0,2.582,32.098,175.006,299.644,378.959,-320.7932142857143,0.0,0.0,-53.40672413793104,-188.0351,-204.94638709677417,-224.2954333333333,-263.57045161290324,4.678964285714286,0.0,0.0,0.0890344827586206,0.9838666666666666,4.609935483870968,4.1546,2.5585483870967742,20461027.67857143,0.0,0.0,18019023.0,21234598.03333333,19784411.096774194,23291820.73333333,23813558.870967746,18.250285714285717,0.0,0.0,11.904103448275862,17.590733333333333,15.462612903225809,17.947666666666667,17.995193548387096,24.119535714285718,0.0,0.0,20.44124137931035,25.9445,21.994225806451613,24.96483333333333,24.59367741935484,14.261642857142858,0.0,0.0,5.696931034482759,11.2536,10.88516129032258,12.923666666666666,13.20916129032258,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,27.0,25.0,5.0,7.0,9.0,545.7046666666666,0.0,25.1045,66.95100000000001,128.12266666666667,225.23933333333332,366.9683333333333,8.7435,0.0,0.5820000000000001,1.529,2.551333333333333,4.03125,6.25125,6.075642857142857,0.0,0.0,3.4535862068965515,2.982666666666667,5.973064516129032,5.8326,5.753129032258065,5.504
ZA-A1-0009,12.851,1.516,2008,1002.289,0.0,0.0,49.502,241.164,403.445,616.645,817.651,507.737,0.0,0.0,1.4280000000000002,35.251,101.166,247.497,349.612,-391.90011111111113,0.0,-5.258,-65.33935483870968,-205.5458333333333,-279.9851290322581,-346.8197,-366.877870967742,5.856481481481482,0.0,0.0,0.0460645161290322,1.1274333333333333,2.1262903225806453,4.8777,3.2940322580645165,19602267.462962963,0.0,18139200.0,18494893.06451613,21291299.633333333,20992414.35483871,22417965.7,22215691.032258064,21.838444444444445,0.0,12.83,16.118612903225806,21.38873333333333,20.20325806451613,22.10666666666667,21.48406451612903,27.35414814814815,0.0,22.6855,24.49825806451613,28.964466666666667,26.77925806451613,28.9123,27.63267741935484,18.119074074074074,0.0,5.371,9.46964516129032,14.916733333333331,15.06090322580645,16.925166666666666,17.28609677419355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,5.0,0.0,2.0,30.0,26.0,11.0,9.0,9.0,601.933,0.0,44.37566666666667,110.72566666666668,190.355,304.00766666666664,446.4463333333333,8.67075,0.0,0.64,1.63825,2.719666666666667,4.2635000000000005,6.429,4.996703703703703,0.0,2.609,2.382548387096774,2.1176666666666666,4.182548387096774,4.465,4.655677419354839,4.0
ZA-A1-0001,12.089,1.492,2009,0.0,0.0,0.5289999999999999,3.3469999999999995,9.653,41.88300000000001,103.644,226.087,0.0,0.126,42.736,88.341,137.103,174.278,279.387,291.234,0.0,-1.8645,-2.873774193548388,-38.84303225806452,-68.08803333333334,-126.97506451612902,-189.74346666666668,-290.99692,0.0,0.063,1.374516129032258,1.4711290322580644,1.6254,1.1991935483870966,3.503633333333333,0.4738799999999999,0.0,9569029.5,10202838.0,12990744.5,17179908.316666666,21852712.0,24369127.3,28019285.92,0.0,9.2825,11.306,12.054451612903224,12.1536,15.26267741935484,16.875433333333334,19.88092,0.0,14.343,17.172483870967742,18.17167741935484,18.33783333333333,21.493,22.745833333333334,26.39584,0.0,6.1095,6.892451612903225,7.56316129032258,7.529966666666667,10.849129032258064,12.751533333333333,15.28644,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,18.0,17.0,21.0,18.0,17.0,0.0,122.00533333333333,318.03366666666665,506.622,670.7096666666666,809.532,935.8823333333332,0.0,1.4762499999999998,3.89525,6.255,8.376000000000001,9.965666666666666,11.291666666666666,0.0,3.929,4.043225806451613,3.845516129032258,3.946233333333333,3.831354838709677,4.004700000000001,3.4820800000000003,10.0
ZA-A1-0002,12.173,1.457,2009,408.865,0.0,0.0,6.477999999999996,33.457,89.90299999999999,171.59599999999998,299.292,456.554,0.0,0.0199999999999999,31.503,55.377,109.218,237.367,367.518,-346.96056000000004,0.0,-7.928333333333334,-48.30964516129032,-147.17633333333333,-242.49719354838712,-302.0237,-306.9608709677419,3.56144,0.0,0.0066666666666666,1.0155806451612903,0.7958,1.7368064516129034,4.271633333333333,4.19841935483871,24056858.36,0.0,14859966.333333334,15282156.387096774,20300003.1,21682882.48387097,22289991.633333333,24501609.19354839,19.38292,0.0,13.469666666666669,12.118419354838707,13.145166666666666,15.887483870967742,17.349933333333336,19.089451612903225,26.02616,0.0,22.430666666666667,19.92774193548387,21.524566666666665,23.305258064516128,24.224866666666667,25.90096774193548,14.64868,0.0,6.216666666666666,6.415870967741935,6.4106000000000005,10.255032258064515,12.244433333333332,14.07658064516129,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,22.0,22.0,10.0,7.0,5.0,669.5926666666666,0.0,69.33666666666666,171.5103333333333,274.9336666666666,386.62966666666665,519.4246666666667,9.13975,0.0,0.903,2.3575,3.873,5.309666666666667,7.05075,4.31508,0.0,4.131666666666667,4.110193548387096,3.9758,4.2424193548387095,4.390933333333334,4.534451612903227,5.3
ZA-A1-0003,11.357,1.479,2009,1041.287,0.0,0.0,26.452,75.41799999999999,294.224,560.2909999999999,911.102,129.688,0.0,0.0,3.87,4.143,17.308,69.271,95.296,-980.677,0.0,-24.5244,-110.3923870967742,-253.24746666666667,-437.466870967742,-625.8985333333334,-818.0713870967742,2.866,0.0,0.0,0.1248387096774193,0.0091,0.4246774193548386,1.7321,0.839516129032258,27514682.666666668,0.0,15157456.066666666,17292692.0,23097341.8,26164777.677419357,27605722.0,28672062.70967742,25.84875,0.0,12.379933333333334,14.096225806451612,15.507566666666666,22.05825806451613,23.8689,26.316483870967744,33.83533333333333,0.0,21.9274,22.983935483870965,24.632866666666665,30.55203225806452,32.192933333333336,34.35477419354839,19.016,0.0,6.005733333333334,7.579225806451612,8.173399999999999,14.581,16.695733333333333,19.29206451612903,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,14.0,28.0,5.0,0.0,15.0,26.0,30.0,23.0,17.0,15.0,764.629,32.472,113.47933333333332,265.37066666666664,430.132,569.9883333333333,674.453,8.001,0.4375,1.48875,3.0975,4.7375,5.967,7.034,1.9475,0.0,2.345733333333333,2.0676451612903226,1.6827666666666663,1.6281612903225806,1.8541666666666667,1.7144193548387097,11.5
ZA-A1-0004,10.879,1.535,2009,775.207,0.0,0.0,9.233,46.882,199.694,365.535,597.854,277.96,0.0,0.0,4.042,7.658,35.044,127.723,185.793,-719.2910400000001,0.0,0.0,-54.77367741935483,-193.86503333333332,-361.18925806451614,-487.74306666666666,-595.3390322580645,3.68668,0.0,0.0,0.1303870967741935,0.1205333333333333,0.8834193548387097,3.0893,1.873225806451613,25502087.2,0.0,0.0,17712975.29032258,22926377.8,25137084.580645163,24981942.5,27531601.870967746,22.09412,0.0,0.0,12.624451612903226,15.080766666666667,19.92941935483871,20.528033333333333,22.49416129032258,29.29836,0.0,0.0,21.267451612903223,23.950266666666668,28.25725806451613,28.39803333333333,30.16567741935484,16.7016,0.0,0.0,6.438516129032258,7.764033333333333,12.872774193548386,14.401933333333334,16.406354838709678,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,9.0,0.0,0.0,30.0,29.0,18.0,8.0,8.0,446.7706666666666,0.0,39.666,99.85333333333334,161.18699999999998,231.023,323.81033333333335,6.727,0.0,0.6014999999999999,1.57075,2.5585,3.5853333333333333,4.9305,3.80944,0.0,0.0,3.2791612903225804,2.741833333333333,3.117290322580645,4.001666666666667,3.788064516129032,4.65
ZA-A1-0005,11.833,1.422,2009,579.775,0.0,0.0,15.317000000000004,63.944,151.075,274.682,430.895,579.217,0.0,0.0,12.5,53.644,114.189,250.938,389.16,-275.7818275862069,0.0,0.0,-41.13556666666667,-144.1995333333333,-227.06806451612903,-271.57300000000004,-256.5641935483871,6.5536896551724135,0.0,0.0,0.4166666666666667,1.3714666666666666,1.9530645161290323,4.5583,4.458774193548387,21176253.586206894,0.0,0.0,16022944.15,19372121.03333333,20576238.51612903,21318699.65,23935132.19354839,20.12306896551724,0.0,0.0,13.6862,14.723466666666669,17.256193548387095,18.851433333333333,20.039129032258064,26.56006896551724,0.0,0.0,21.87523333333333,23.134966666666667,24.836580645161288,25.897666666666662,26.97367741935484,15.807275862068966,0.0,0.0,8.001333333333333,8.185433333333332,11.690129032258064,13.914066666666669,15.189806451612904,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,20.0,6.0,0.0,3.0,673.4250000000001,0.0,48.754000000000005,126.92766666666668,222.95900000000003,339.10766666666666,490.7273333333333,10.158,0.0,0.8827499999999999,2.28625,3.84025,5.497333333333334,7.54875,5.441034482758621,0.0,0.0,4.7177,4.686800000000001,4.975096774193549,5.4006,5.342838709677419,6.2
ZA-A1-0006,11.462,1.491,2009,909.787,0.0,0.0,20.843,82.204,274.453,469.125,720.073,249.21,0.0,0.0,1.31,1.493,31.133000000000003,93.239,140.956,-794.8091923076923,0.0,-3.781,-63.63974193548387,-218.5265,-400.5702903225807,-539.6561666666666,-675.6813870967742,4.163615384615385,0.0,0.0,0.042258064516129,0.0060999999999999,0.9561290322580646,2.0702000000000003,1.539258064516129,24622358.269230768,0.0,17181962.0,18446435.22580645,23582965.8,25261157.54838709,24683675.466666665,27420060.387096774,22.296692307692304,0.0,12.433,14.070258064516128,16.486433333333334,21.20158064516129,21.489066666666663,23.095096774193543,28.49346153846154,0.0,21.812,22.408806451612904,25.18613333333333,28.786806451612907,28.804033333333333,30.13032258064516,17.574461538461538,0.0,5.915,7.879548387096774,9.486766666666666,14.729129032258063,15.672366666666669,17.424709677419358,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,0.0,1.0,30.0,30.0,18.0,9.0,12.0,392.8053333333333,0.0,37.41433333333333,92.79833333333332,148.84433333333334,211.101,287.36266666666666,6.2095,0.0,0.5914999999999999,1.5325,2.48625,3.465666666666667,4.6215,3.133230769230769,0.0,2.781,2.502838709677419,1.909166666666667,2.3122903225806453,3.0373666666666663,2.661709677419355,3.607
ZA-A1-0007,10.142,1.543,2009,717.2710000000001,0.0,0.0,15.452999999999998,78.113,233.764,376.58,568.163,395.552,0.0,0.0,0.992,2.196,51.726,161.029,243.235,-571.1183846153846,0.0,0.0,-56.51203225806452,-206.716,-372.0604193548387,-446.6329333333333,-522.6392903225807,5.8583461538461545,0.0,0.0,0.032,0.0401333333333333,1.5977419354838711,3.643433333333333,2.651806451612903,23813204.615384616,0.0,0.0,18006406.16129032,23026760.23333333,24975308.64516129,22835160.53333333,26521888.51612903,20.734923076923074,0.0,0.0,13.571193548387097,16.4407,20.021,19.74206666666667,21.180096774193547,26.79642307692308,0.0,0.0,22.01435483870968,25.202066666666667,27.70125806451613,26.61863333333333,28.03712903225806,16.231,0.0,0.0,7.447645161290323,9.236766666666666,13.636645161290325,14.591966666666668,15.900709677419355,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,31.0,30.0,16.0,7.0,11.0,505.682,0.0,34.467333333333336,88.545,149.77200000000002,235.1253333333333,354.1233333333333,7.97575,0.0,0.60975,1.60575,2.7015,4.074000000000001,5.70875,4.216615384615385,0.0,0.0,3.490645161290322,3.0437333333333334,3.2708387096774194,4.143933333333333,4.0555161290322586,5.2
ZA-A1-0008,11.381,1.507,2009,545.72,0.0,0.0,9.386,57.131,164.371,269.564,410.667,465.607,0.0,0.0,1.988,10.018,57.845,187.816,294.564,-445.07027586206897,0.0,0.0,-49.48717857142857,-182.6989333333333,-328.69,-382.4517333333333,-411.4636129032258,5.898034482758621,0.0,0.0,0.071,0.2676666666666666,1.5428064516129032,4.332366666666667,3.443483870967742,22497271.96551724,0.0,0.0,17820652.73214286,22018250.03333333,23986472.06451613,21710894.166666668,25734903.90322581,19.657,0.0,0.0,13.034678571428572,15.351066666666666,18.28325806451613,18.37483333333333,19.551709677419357,25.817586206896557,0.0,0.0,21.40507142857143,24.13223333333333,26.16190322580645,25.242966666666668,26.546387096774197,15.357275862068963,0.0,0.0,7.159464285714286,8.607666666666667,12.20658064516129,13.528466666666668,14.505548387096775,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,26.0,14.0,4.0,9.0,527.2316666666667,0.0,29.3505,78.04633333333332,140.56433333333334,225.47666666666663,352.8833333333334,8.3795,0.0,0.649,1.6985,2.8152500000000003,4.121,5.85675,5.493689655172414,0.0,0.0,3.9629285714285714,3.7681,4.156193548387097,5.3604666666666665,5.304483870967742,6.0
ZA-A1-0009,12.851,1.516,2009,1238.035,0.0,1.018000000000001,77.029,230.082,491.597,729.309,999.179,344.192,0.0,0.0,1.489,3.338,16.439,130.298,241.978,-613.4857407407407,0.0,-3.623,-61.496870967741934,-208.59256666666667,-390.0637741935484,-490.82146666666665,-577.6014193548388,3.785703703703704,0.0,0.0,0.0480322580645161,0.0616333333333333,0.4226129032258064,3.7953,3.6025806451612907,22684687.37037037,0.0,17952180.0,18403924.322580647,22670594.266666666,24711553.29032258,21922796.366666667,23815873.25806452,23.84651851851852,0.0,16.018,17.34832258064516,20.101766666666663,23.43596774193548,22.92373333333333,23.705483870967743,29.71381481481481,0.0,25.406,25.46638709677419,28.647966666666665,30.87703225806452,29.383,30.147580645161288,19.681962962962963,0.0,8.807,11.04625806451613,13.125266666666668,16.91,17.9894,18.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,11.0,7.0,9.0,4.0,0.0,1.0,31.0,30.0,23.0,11.0,10.0,545.4513333333333,0.0,52.37166666666667,128.76466666666667,201.44000000000003,285.4026666666667,401.5413333333333,7.76425,0.0,0.696,1.775,2.83475,3.972666666666667,5.583,4.400222222222222,0.0,2.996,2.7880322580645163,2.269833333333333,2.406516129032258,3.957766666666666,3.9011935483870968,5.198
ZA-A1-0001,12.089,1.492,2010,0.0,0.0,8.564000000000002,12.148,15.615,51.73100000000001,123.715,210.831,0.0,0.0,45.962,70.42099999999999,109.157,168.808,210.206,227.857,0.0,-2.928,-7.670451612903225,-37.17364516129032,-90.57563333333334,-153.71361290322582,-235.02436666666665,-357.94428,0.0,0.0,1.4826451612903226,0.789,1.2912,1.924225806451613,1.3799333333333337,0.70604,0.0,11419426.0,10097622.435483873,12920172.91935484,16916182.583333332,21061544.887096774,23912307.466666665,27313814.44,0.0,12.373,12.234290322580645,12.520709677419354,13.447466666666664,15.806451612903226,17.198033333333335,18.48464,0.0,20.8615,18.3871935483871,18.938967741935485,19.418766666666667,21.74416129032258,23.3826,24.95924,0.0,6.5045,7.477677419354839,7.695354838709678,9.228933333333334,11.409967741935484,12.742933333333331,14.076479999999998,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,19.0,23.0,16.0,19.0,16.0,20.0,0.0,129.76733333333334,337.5586666666666,533.0136666666666,696.1136666666666,828.9206666666665,942.9226666666668,0.0,1.58375,4.14925,6.537,8.315666666666667,9.8775,11.287666666666668,0.0,3.888,3.9223548387096776,3.784548387096774,3.8563666666666663,3.865032258064516,3.719066666666667,3.39216,7.0
ZA-A1-0002,12.173,1.457,2010,375.336,0.0,0.0,7.3430000000000035,35.83800000000001,74.676,150.444,249.462,507.529,0.0,4.239,39.794,73.827,186.153,283.965,368.27,-298.65564,0.0,-3.974,-25.306548387096772,-123.8741,-159.61970967741937,-192.5973,-247.36774193548385,5.570360000000001,0.0,1.413,1.1469354838709678,1.1344333333333334,3.623419354838709,3.2604,2.719516129032258,21847222.4,0.0,11045135.666666666,14933010.516129032,18331382.2,19372140.741935484,23647207.633333333,24617152.096774194,20.03496,0.0,12.377333333333333,12.120612903225808,13.822933333333332,15.336903225806452,16.767466666666667,18.05306451612903,26.34224,0.0,18.948,19.7381935483871,21.652866666666668,21.738419354838708,23.5743,24.999967741935485,15.4196,0.0,7.312666666666668,6.499387096774194,7.549533333333333,10.429225806451612,11.461566666666666,12.957290322580644,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,22.0,16.0,5.0,6.0,5.0,673.2843333333334,0.0,64.81133333333334,162.04733333333334,268.2753333333333,391.93966666666665,526.9116666666667,9.33,0.0,0.87125,2.2825,3.6833333333333336,5.311,7.295,4.5986,0.0,4.269333333333333,4.362483870967742,4.125266666666667,4.700258064516129,4.532733333333334,4.435,4.531
ZA-A1-0003,11.357,1.479,2010,999.232,0.0,0.0,31.811000000000003,135.815,321.91,535.763,889.788,225.758,0.0,9.031,13.771,23.516,104.378,154.742,176.863,-838.8095,0.0,-20.5848,-85.97051612903226,-236.04146666666665,-353.56958064516124,-487.8117666666666,-705.8643870967742,4.074583333333334,0.0,0.6020666666666666,0.1529032258064516,0.3248333333333333,2.6084516129032256,1.6788,0.7135806451612904,23317291.416666668,0.0,14334150.133333333,17502352.032258064,22276453.066666663,24043517.90322581,26948695.5,29966981.677419357,24.12033333333333,0.0,9.0924,13.98425806451613,18.03503333333333,21.003064516129037,22.12843333333333,26.42016129032258,31.013,0.0,17.811466666666668,22.459,26.99256666666667,28.928,30.1399,34.98909677419355,19.37275,0.0,3.167266666666667,7.654612903225806,10.701533333333334,14.530806451612902,15.518400000000002,18.63067741935484,0.0,0.0,12.0,8.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,11.0,29.0,3.0,0.0,13.0,29.0,28.0,17.0,21.0,23.0,763.736,30.781,105.99833333333332,250.52066666666667,414.34066666666666,556.516,664.5026666666666,8.009,0.4265,1.42225,2.96325,4.397666666666667,5.7035,6.946,2.78525,0.0,2.4862,2.321096774193548,1.6783,2.5400645161290325,2.2213,1.6465806451612903,11.5
ZA-A1-0004,10.879,1.535,2010,632.245,0.0,0.0,5.750999999999998,71.058,162.482,285.108,502.528,504.161,0.0,0.0,23.086,40.463,153.605,231.736,314.882,-468.46272,0.0,0.0,-27.117967741935484,-156.82340000000002,-231.4581935483871,-300.7548666666667,-423.5382258064516,7.57116,0.0,0.0,0.7447096774193548,0.5792333333333333,3.649741935483871,2.6043666666666665,2.6821290322580644,21747250.52,0.0,0.0,17542783.16129032,21424830.5,22489372.16129032,24784768.266666666,27134907.387096774,20.18868,0.0,0.0,11.29216129032258,16.752333333333333,17.924999999999997,18.741533333333333,22.013548387096773,26.23948,0.0,0.0,19.50374193548387,25.023666666666667,25.24874193548387,26.309900000000003,30.18561290322581,16.2256,0.0,0.0,5.4554193548387095,9.862866666666667,12.259580645161291,12.919033333333337,15.66016129032258,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,28.0,25.0,10.0,11.0,4.0,474.5636666666667,0.0,36.95366666666667,95.79566666666666,165.681,250.46466666666663,347.0116666666667,7.2275,0.0,0.58475,1.5735,2.5766666666666667,3.809,5.3115000000000006,4.86768,0.0,0.0,4.082,3.2531666666666665,4.511645161290322,4.2642,3.832258064516129,4.6
