crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,ZA-A1-0003,20010104,15.724,32.346,0.0,33182744.0,24.029,7.155,40.01,-7.155
maize,ZA-A1-0004,20010104,11.805,27.535,0.001,32520452.0,19.0,6.485,26.449,-6.484
maize,ZA-A1-0005,20010104,10.568,23.146,0.076,31612114.0,15.484,5.513,15.837,-5.437
maize,ZA-A1-0006,20010104,13.112,28.1,0.0,31003488.0,20.656,6.34,27.023,-6.34
maize,ZA-A1-0007,20010104,10.687,25.176,0.002,30380314.0,17.192,5.679,20.093,-5.677
maize,ZA-A1-0008,20010104,9.015,23.994,0.002,32130096.0,15.559,5.731,18.383,-5.729
maize,ZA-A1-0009,20010104,15.512,28.625,0.022,25610626.0,20.837,5.796,26.033,-5.774
maize,ZA-A1-0001,20010105,16.344,29.887,0.006,31897224.0,22.167,6.624,26.013,-6.618
maize,ZA-A1-0002,20010105,11.659,26.591,0.064,31404714.0,18.647,5.927,20.957,-5.863
maize,ZA-A1-0003,20010105,17.109,34.26,0.0,32479588.0,26.254,7.766,44.494,-7.766
maize,ZA-A1-0004,20010105,13.544,30.021,0.077,30030246.0,21.26,6.734,31.571,-6.657
maize,ZA-A1-0005,20010105,11.5,25.532,0.711,29971972.0,17.712,5.431,17.948,-4.72
maize,ZA-A1-0006,20010105,15.876,29.767,0.006,28767942.0,22.885,6.555,30.331,-6.549
maize,ZA-A1-0007,20010105,11.605,27.291,0.095,28820644.0,19.241,5.762,23.403,-5.667
maize,ZA-A1-0008,20010105,10.237,26.306,0.454,29407500.0,17.68,5.594,20.983,-5.14
maize,ZA-A1-0009,20010105,15.652,30.673,0.014,29907490.0,22.538,6.517,30.379,-6.503
maize,ZA-A1-0001,20010106,16.879,27.939,0.309,29795424.0,21.173,6.246,20.842,-5.937
maize,ZA-A1-0002,20010106,14.378,30.251,0.142,31502570.0,21.2,6.683,27.36,-6.541
maize,ZA-A1-0003,20010106,19.193,37.609,0.0,32815920.0,28.552,9.588,57.449,-9.588
maize,ZA-A1-0004,20010106,15.141,32.983,0.07,30812310.0,23.522,7.666,39.629,-7.596
maize,ZA-A1-0005,20010106,13.743,28.656,0.566,29706290.0,20.283,5.783,21.97,-5.217
maize,ZA-A1-0006,20010106,16.815,32.639,0.043,29815520.0,24.616,7.765,38.858,-7.722
maize,ZA-A1-0007,20010106,13.989,29.726,0.02,29997838.0,21.304,6.552,27.957,-6.532
maize,ZA-A1-0008,20010106,12.36,28.374,0.458,29563620.0,19.693,6.003,23.717,-5.545
maize,ZA-A1-0009,20010106,17.247,32.283,0.112,29519738.0,23.991,6.747,33.907,-6.635
maize,ZA-A1-0001,20010107,17.191,28.023,0.381,29642130.0,21.486,6.312,21.596,-5.931
maize,ZA-A1-0002,20010107,15.352,24.998,0.493,28553322.0,18.837,5.712,16.75,-5.219
maize,ZA-A1-0003,20010107,21.428,36.351,0.0,32646616.0,28.021,8.902,51.33,-8.902
maize,ZA-A1-0004,20010107,16.632,31.185,0.407,31087524.0,23.024,8.044,34.111,-7.637
maize,ZA-A1-0005,20010107,15.279,25.17,0.576,27840768.0,19.064,5.379,15.444,-4.803
maize,ZA-A1-0006,20010107,17.155,33.517,0.214,31635086.0,25.244,8.011,41.608,-7.797
maize,ZA-A1-0007,20010107,15.087,29.17,0.379,31019786.0,21.29,7.016,26.059,-6.637
maize,ZA-A1-0008,20010107,13.834,26.583,0.04,30685598.0,19.205,6.251,19.734,-6.211
maize,ZA-A1-0009,20010107,19.03,32.783,0.967,28480114.0,24.692,7.232,34.09,-6.265
maize,ZA-A1-0001,20010108,17.891,28.11,0.25,27798040.0,21.633,5.919,20.256,-5.669
maize,ZA-A1-0002,20010108,15.368,28.053,3.065,26945106.0,20.696,5.573,21.025,-2.508
maize,ZA-A1-0003,20010108,21.039,36.419,0.004,31533850.0,28.563,9.108,50.568,-9.104
maize,ZA-A1-0004,20010108,16.539,30.083,0.775,30552722.0,22.487,7.565,30.238,-6.79
maize,ZA-A1-0005,20010108,15.255,26.133,1.925,27329916.0,19.822,5.254,16.888,-3.329
maize,ZA-A1-0006,20010108,19.483,31.324,0.113,30889672.0,24.716,8.387,32.984,-8.274
maize,ZA-A1-0007,20010108,14.422,27.504,0.359,31613328.0,20.368,6.463,22.773,-6.104
maize,ZA-A1-0008,20010108,12.886,26.295,0.06,31388316.0,18.947,6.021,20.177,-5.961
maize,ZA-A1-0009,20010108,18.457,31.214,0.125,29538310.0,24.189,6.833,30.163,-6.708
maize,ZA-A1-0001,20010109,16.79,28.273,0.422,25657426.0,21.231,5.742,22.235,-5.32
maize,ZA-A1-0002,20010109,16.707,29.231,2.437,27246726.0,22.138,5.761,22.57,-3.324
maize,ZA-A1-0003,20010109,21.864,37.256,0.0,32872614.0,28.832,10.055,55.709,-10.055
maize,ZA-A1-0004,20010109,18.235,32.705,0.296,30660278.0,24.651,8.629,38.486,-8.333
maize,ZA-A1-0005,20010109,16.215,29.822,4.344,28371426.0,21.802,6.013,23.868,-1.669
maize,ZA-A1-0006,20010109,20.823,32.917,0.012,30172552.0,26.083,9.13,38.723,-9.118
maize,ZA-A1-0007,20010109,16.904,29.155,0.151,30468338.0,22.295,7.078,25.384,-6.927
maize,ZA-A1-0008,20010109,15.078,27.744,0.876,29413658.0,20.712,6.077,20.853,-5.201
maize,ZA-A1-0009,20010109,19.61,32.479,0.105,29414688.0,25.538,6.966,32.099,-6.861
maize,ZA-A1-0001,20010110,16.601,28.79,0.75,28619922.0,21.596,6.827,25.059,-6.077
maize,ZA-A1-0002,20010110,17.046,28.668,1.713,22991958.0,21.666,5.279,21.613,-3.566
maize,ZA-A1-0003,20010110,20.909,35.841,0.0,33517374.0,27.364,9.371,52.643,-9.371
maize,ZA-A1-0004,20010110,17.379,33.596,0.0,33675240.0,24.623,8.843,45.009,-8.843
maize,ZA-A1-0005,20010110,15.934,31.431,0.575,30683176.0,22.973,6.63,28.54,-6.055
maize,ZA-A1-0006,20010110,18.657,34.365,0.0,32694078.0,25.696,8.718,46.521,-8.718
maize,ZA-A1-0007,20010110,16.93,31.42,0.002,32193922.0,23.459,7.898,33.206,-7.896
maize,ZA-A1-0008,20010110,15.813,30.501,0.016,32097004.0,22.119,7.418,29.521,-7.402
maize,ZA-A1-0009,20010110,20.595,35.891,0.019,30382160.0,27.7,7.574,44.039,-7.555
maize,ZA-A1-0001,20010111,16.964,28.554,0.482,25468272.0,21.027,5.667,23.142,-5.185
maize,ZA-A1-0002,20010111,15.914,25.746,1.116,23213196.0,19.551,5.106,17.729,-3.99
maize,ZA-A1-0003,20010111,18.952,36.159,0.0,33054572.0,27.526,8.236,53.02,-8.236
maize,ZA-A1-0004,20010111,15.054,34.174,0.02,33416882.0,24.342,8.048,46.45,-8.028
maize,ZA-A1-0005,20010111,16.853,27.413,3.03,23209988.0,21.152,4.933,17.219,-1.903
maize,ZA-A1-0006,20010111,17.262,35.005,0.0,32984852.0,26.184,8.207,49.332,-8.207
maize,ZA-A1-0007,20010111,15.422,32.771,0.003,32479866.0,23.702,7.317,38.758,-7.314
maize,ZA-A1-0008,20010111,14.248,31.623,0.172,31996654.0,22.363,7.021,32.526,-6.849
maize,ZA-A1-0009,20010111,21.241,37.102,0.562,29318990.0,28.423,8.001,47.688,-7.439
maize,ZA-A1-0001,20010112,16.611,31.221,1.136,32173574.0,22.57,7.458,31.418,-6.322
maize,ZA-A1-0002,20010112,15.587,34.939,0.137,31715936.0,25.295,7.767,41.612,-7.63
maize,ZA-A1-0003,20010112,19.079,38.709,0.2,27701424.0,29.55,9.41,59.48,-9.21
maize,ZA-A1-0004,20010112,17.297,33.314,1.11,28479694.0,24.616,7.654,37.006,-6.544
maize,ZA-A1-0005,20010112,17.211,31.278,1.339,28418504.0,23.106,6.232,26.739,-4.893
maize,ZA-A1-0006,20010112,18.919,33.709,1.97,28245122.0,25.559,8.046,38.378,-6.076
maize,ZA-A1-0007,20010112,16.91,30.232,0.62,28323688.0,22.636,6.556,26.081,-5.936
maize,ZA-A1-0008,20010112,16.623,28.278,1.284,26696814.0,21.161,5.753,20.302,-4.469
maize,ZA-A1-0009,20010112,22.157,32.937,0.501,27595892.0,26.221,7.502,31.862,-7.001
maize,ZA-A1-0001,20010113,11.719,18.234,11.558,9629721.0,13.256,2.819,9.45,8.739
maize,ZA-A1-0002,20010113,14.49,29.048,18.225,21297378.0,20.682,5.771,24.66,12.454
maize,ZA-A1-0003,20010113,18.56,31.092,6.015,16796984.0,24.07,6.365,30.539,-0.35
maize,ZA-A1-0004,20010113,17.55,32.235,3.952,25256078.0,23.372,6.71,32.678,-2.758
maize,ZA-A1-0005,20010113,16.812,31.302,2.909,30751394.0,23.025,6.742,28.198,-3.833
maize,ZA-A1-0006,20010113,17.91,32.269,5.593,25896890.0,23.924,6.93,32.064,-1.337
maize,ZA-A1-0007,20010113,16.175,28.852,5.341,26044206.0,21.423,5.871,22.475,-0.53
maize,ZA-A1-0008,20010113,15.54,27.935,3.503,27132458.0,20.36,5.643,21.297,-2.14
maize,ZA-A1-0009,20010113,20.48,31.31,0.245,26548348.0,24.673,6.489,29.821,-6.244
maize,ZA-A1-0001,20010114,11.877,20.788,1.681,21229886.0,15.898,4.404,14.733,-2.723
maize,ZA-A1-0002,20010114,10.292,17.621,16.47,13303357.0,13.136,3.174,8.271,13.296
maize,ZA-A1-0003,20010114,12.304,23.496,0.233,30663114.0,16.708,6.906,21.787,-6.673
maize,ZA-A1-0004,20010114,14.742,26.189,1.064,22572354.0,19.099,6.008,22.132,-4.944
maize,ZA-A1-0005,20010114,14.638,28.76,7.704,23457448.0,20.201,5.438,22.003,2.266
maize,ZA-A1-0006,20010114,16.234,27.228,1.613,23703918.0,20.221,6.087,23.042,-4.474
maize,ZA-A1-0007,20010114,15.958,28.147,2.024,25471578.0,20.592,6.049,22.788,-4.025
maize,ZA-A1-0008,20010114,15.371,27.907,1.958,27066808.0,20.418,5.913,21.49,-3.955
maize,ZA-A1-0009,20010114,19.453,32.877,0.1,28122816.0,25.966,6.838,34.873,-6.738
maize,ZA-A1-0001,20010115,14.026,25.548,0.07,27450888.0,18.813,5.413,19.695,-5.343
maize,ZA-A1-0002,20010115,9.361,21.023,0.394,26134448.0,14.454,4.632,13.71,-4.238
maize,ZA-A1-0003,20010115,12.999,27.307,0.0,32642078.0,19.916,6.888,28.141,-6.888
maize,ZA-A1-0004,20010115,11.879,27.603,0.578,30653254.0,18.798,6.65,27.975,-6.072
maize,ZA-A1-0005,20010115,12.705,20.237,6.089,12905731.0,14.73,2.849,9.314,3.24
maize,ZA-A1-0006,20010115,13.096,28.202,0.006,32191878.0,19.685,7.182,30.385,-7.176
maize,ZA-A1-0007,20010115,13.917,28.85,0.498,27669720.0,20.464,6.293,25.987,-5.795
maize,ZA-A1-0008,20010115,14.306,26.832,5.486,22699282.0,19.072,5.177,19.557,0.309
maize,ZA-A1-0009,20010115,20.349,33.353,3.504,26519380.0,25.644,7.262,33.891,-3.758
maize,ZA-A1-0001,20010116,15.359,28.078,0.355,30546636.0,20.246,6.357,23.027,-6.002
maize,ZA-A1-0002,20010116,11.807,24.791,0.151,29982336.0,17.326,5.511,17.828,-5.36
maize,ZA-A1-0003,20010116,15.135,31.897,0.0,32909964.0,23.734,7.737,39.495,-7.737
maize,ZA-A1-0004,20010116,13.028,29.873,0.455,30800118.0,20.851,7.133,32.556,-6.678
maize,ZA-A1-0005,20010116,12.74,25.991,1.777,22762394.0,17.744,4.642,18.313,-2.865
maize,ZA-A1-0006,20010116,13.819,30.468,0.31,30694696.0,21.948,7.054,34.1,-6.744
maize,ZA-A1-0007,20010116,14.635,27.49,3.03,20364858.0,20.088,4.834,20.522,-1.804
maize,ZA-A1-0008,20010116,14.187,25.292,5.997,16953096.0,18.374,3.863,15.205,2.134
maize,ZA-A1-0009,20010116,19.439,29.436,3.145,18358920.0,23.239,4.91,21.819,-1.765
maize,ZA-A1-0001,20010117,16.283,27.904,0.262,28927038.0,20.848,6.222,22.201,-5.96
maize,ZA-A1-0002,20010117,13.819,24.383,0.385,28834888.0,17.888,5.498,16.399,-5.113
maize,ZA-A1-0003,20010117,17.785,33.689,0.0,32655062.0,25.882,7.706,43.059,-7.706
maize,ZA-A1-0004,20010117,15.268,29.537,0.518,27729514.0,21.865,6.731,28.831,-6.213
maize,ZA-A1-0005,20010117,15.092,23.184,3.426,18228390.0,17.579,3.833,12.242,-0.407
maize,ZA-A1-0006,20010117,15.52,29.915,1.838,27446184.0,22.396,6.454,28.527,-4.616
maize,ZA-A1-0007,20010117,14.685,25.958,1.831,23179186.0,19.468,4.966,17.578,-3.135
maize,ZA-A1-0008,20010117,14.676,24.262,1.978,21549950.0,17.907,4.557,14.526,-2.579
maize,ZA-A1-0009,20010117,19.077,28.138,1.454,21260734.0,22.25,5.272,19.862,-3.818
maize,ZA-A1-0001,20010118,15.374,29.356,0.198,29482268.0,20.77,6.839,26.456,-6.641
maize,ZA-A1-0002,20010118,14.46,32.312,0.139,30602308.0,22.525,7.12,32.995,-6.981
maize,ZA-A1-0003,20010118,20.586,35.456,0.767,27111356.0,27.218,8.11,44.892,-7.343
maize,ZA-A1-0004,20010118,16.96,29.57,0.945,24196704.0,22.161,6.022,26.932,-5.077
maize,ZA-A1-0005,20010118,14.557,28.272,0.945,26276784.0,20.356,5.321,21.599,-4.376
maize,ZA-A1-0006,20010118,18.071,28.706,1.053,25895108.0,22.11,6.155,23.2,-5.102
maize,ZA-A1-0007,20010118,15.359,25.566,1.081,22827690.0,19.658,4.714,16.193,-3.633
maize,ZA-A1-0008,20010118,13.833,24.876,0.84,22671142.0,18.513,4.507,16.106,-3.667
maize,ZA-A1-0009,20010118,18.187,28.074,0.597,24478544.0,22.12,5.418,21.504,-4.821
maize,ZA-A1-0001,20010119,14.934,26.596,0.051,30700258.0,18.881,6.087,22.207,-6.036
maize,ZA-A1-0002,20010119,15.422,23.507,5.915,21322202.0,18.594,4.472,13.561,1.443
maize,ZA-A1-0003,20010119,20.396,33.49,4.337,24759354.0,25.252,7.079,36.548,-2.742
maize,ZA-A1-0004,20010119,17.397,30.643,4.049,25630020.0,22.548,5.972,28.865,-1.923
maize,ZA-A1-0005,20010119,16.02,27.672,4.078,26222854.0,20.817,5.432,19.717,-1.354
maize,ZA-A1-0006,20010119,18.029,30.168,2.151,25540364.0,23.196,6.068,27.092,-3.917
maize,ZA-A1-0007,20010119,16.243,29.667,3.774,27829572.0,21.822,5.943,24.962,-2.169
maize,ZA-A1-0008,20010119,14.78,28.612,2.057,28041832.0,20.678,5.899,23.16,-3.842
maize,ZA-A1-0009,20010119,18.006,32.854,0.133,27931382.0,25.111,6.546,33.992,-6.413
maize,ZA-A1-0001,20010120,14.56,27.356,0.139,30142486.0,19.959,6.175,22.92,-6.036
maize,ZA-A1-0002,20010120,14.785,28.479,7.745,27064204.0,20.108,5.587,21.638,2.158
maize,ZA-A1-0003,20010120,18.794,33.238,0.831,27379194.0,25.103,7.455,37.269,-6.624
maize,ZA-A1-0004,20010120,17.317,29.629,2.424,25665922.0,22.33,6.197,26.334,-3.773
maize,ZA-A1-0005,20010120,16.305,28.588,9.936,24156008.0,20.981,5.019,19.941,4.917
maize,ZA-A1-0006,20010120,18.441,30.028,3.134,25800274.0,22.901,6.307,26.737,-3.173
maize,ZA-A1-0007,20010120,17.012,27.501,1.529,26510334.0,21.145,5.825,20.173,-4.296
maize,ZA-A1-0008,20010120,15.879,26.35,4.818,24969046.0,20.127,5.117,16.923,-0.299
maize,ZA-A1-0009,20010120,20.827,31.727,1.094,26700112.0,25.392,6.456,29.191,-5.362
maize,ZA-A1-0001,20010121,16.363,28.959,0.054,30396962.0,21.002,6.389,25.005,-6.335
maize,ZA-A1-0002,20010121,15.123,23.72,3.079,17848516.0,18.223,3.961,13.713,-0.882
maize,ZA-A1-0003,20010121,17.448,35.637,0.0,32585982.0,26.4,8.364,49.281,-8.364
maize,ZA-A1-0004,20010121,16.199,31.967,0.66,28419540.0,23.4,6.671,34.563,-6.011
maize,ZA-A1-0005,20010121,15.816,26.003,6.371,18432778.0,19.79,3.981,14.983,2.39
maize,ZA-A1-0006,20010121,17.054,32.152,0.217,28059346.0,24.433,6.368,34.631,-6.151
maize,ZA-A1-0007,20010121,15.885,29.919,0.979,27768954.0,22.249,6.061,25.484,-5.082
maize,ZA-A1-0008,20010121,15.369,28.126,1.848,25963138.0,20.452,5.471,20.596,-3.623
maize,ZA-A1-0009,20010121,20.674,33.847,1.962,25539382.0,26.095,6.617,34.523,-4.655
maize,ZA-A1-0001,20010122,16.546,29.795,0.002,27383370.0,21.856,5.962,25.533,-5.96
maize,ZA-A1-0002,20010122,14.757,27.921,0.143,26439908.0,20.86,5.355,20.657,-5.212
maize,ZA-A1-0003,20010122,18.766,36.618,0.085,30243992.0,28.054,8.356,50.312,-8.271
maize,ZA-A1-0004,20010122,17.024,30.688,0.972,26275880.0,23.533,6.587,29.512,-5.615
maize,ZA-A1-0005,20010122,15.934,25.713,1.887,18876140.0,19.902,3.931,14.372,-2.044
maize,ZA-A1-0006,20010122,17.682,31.177,1.207,26737786.0,24.175,6.667,29.594,-5.46
maize,ZA-A1-0007,20010122,16.606,27.398,0.995,25410596.0,21.412,5.582,19.974,-4.587
maize,ZA-A1-0008,20010122,15.523,25.608,0.79,24847292.0,19.839,5.087,16.509,-4.297
maize,ZA-A1-0009,20010122,20.988,30.838,0.251,26793002.0,24.746,6.981,27.735,-6.73
maize,ZA-A1-0001,20010123,16.13,27.219,1.032,23452684.0,20.189,5.437,19.766,-4.405
maize,ZA-A1-0002,20010123,17.081,29.945,3.894,26782176.0,23.089,5.789,24.495,-1.895
maize,ZA-A1-0003,20010123,21.953,34.53,0.231,21323728.0,27.636,7.49,42.985,-7.259
maize,ZA-A1-0004,20010123,18.763,32.513,0.241,27372882.0,25.122,7.611,35.972,-7.37
maize,ZA-A1-0005,20010123,16.997,31.2,1.729,27504074.0,23.227,5.939,26.095,-4.21
maize,ZA-A1-0006,20010123,19.887,31.256,0.546,25808800.0,24.773,6.877,30.788,-6.331
maize,ZA-A1-0007,20010123,17.178,28.696,0.483,25401256.0,22.27,6.043,23.621,-5.56
maize,ZA-A1-0008,20010123,15.375,27.589,0.595,25051024.0,21.015,5.353,19.917,-4.758
maize,ZA-A1-0009,20010123,19.611,31.101,0.211,25725024.0,25.003,5.959,27.857,-5.748
maize,ZA-A1-0001,20010124,15.554,21.855,1.327,18655982.0,17.653,4.478,13.241,-3.151
maize,ZA-A1-0002,20010124,13.807,20.081,7.454,11870043.0,16.444,3.153,8.566,4.301
maize,ZA-A1-0003,20010124,21.726,35.672,1.393,24597822.0,27.122,7.341,44.154,-5.948
maize,ZA-A1-0004,20010124,17.514,32.247,8.868,24518834.0,23.108,6.54,34.342,2.328
maize,ZA-A1-0005,20010124,15.375,23.998,11.501,16007328.0,18.915,3.528,11.221,7.973
maize,ZA-A1-0006,20010124,18.892,33.02,4.848,26266164.0,24.354,6.513,34.684,-1.665
maize,ZA-A1-0007,20010124,17.114,31.664,8.954,27694554.0,22.446,6.673,30.777,2.281
maize,ZA-A1-0008,20010124,16.351,28.528,5.267,26288282.0,20.735,6.0,22.377,-0.733
maize,ZA-A1-0009,20010124,20.535,34.407,1.698,26476106.0,26.502,6.707,36.48,-5.009
maize,ZA-A1-0001,20010125,16.056,26.022,0.067,28034248.0,19.678,6.373,20.668,-6.306
maize,ZA-A1-0002,20010125,13.323,19.714,3.285,12607313.0,15.336,2.857,8.81,0.428
maize,ZA-A1-0003,20010125,19.823,33.292,5.35,23609016.0,24.945,6.662,34.23,-1.312
maize,ZA-A1-0004,20010125,16.69,26.716,4.534,21579646.0,20.095,5.359,19.53,-0.825
maize,ZA-A1-0005,20010125,14.732,20.956,4.755,11479793.0,16.742,2.671,8.549,2.084
maize,ZA-A1-0006,20010125,17.533,26.692,9.156,18338416.0,20.665,4.718,17.039,4.438
maize,ZA-A1-0007,20010125,16.434,25.243,5.153,22018632.0,19.314,5.282,16.581,-0.129
maize,ZA-A1-0008,20010125,14.988,23.535,2.261,21159834.0,17.754,4.652,13.518,-2.391
maize,ZA-A1-0009,20010125,19.806,29.654,4.198,24078102.0,23.332,6.229,23.52,-2.031
maize,ZA-A1-0001,20010126,16.657,28.272,0.025,30172830.0,21.22,6.53,23.207,-6.505
maize,ZA-A1-0002,20010126,13.953,23.392,1.719,15990968.0,17.464,3.544,13.362,-1.825
maize,ZA-A1-0003,20010126,19.811,32.656,1.558,24826298.0,25.784,6.427,31.997,-4.869
maize,ZA-A1-0004,20010126,15.993,27.537,2.826,24739812.0,20.582,5.639,21.597,-2.813
maize,ZA-A1-0005,20010126,14.853,23.503,2.923,17280268.0,17.859,3.572,12.006,-0.649
maize,ZA-A1-0006,20010126,16.852,26.61,2.458,22450374.0,20.918,4.996,18.297,-2.538
maize,ZA-A1-0007,20010126,15.018,25.656,0.753,22373782.0,19.406,5.203,18.441,-4.45
maize,ZA-A1-0008,20010126,14.209,24.791,0.734,22546630.0,18.206,5.023,16.738,-4.289
maize,ZA-A1-0009,20010126,18.902,29.996,0.174,24613264.0,23.477,6.236,26.339,-6.062
maize,ZA-A1-0001,20010127,17.266,32.509,0.036,29695568.0,23.258,6.63,32.323,-6.594
maize,ZA-A1-0002,20010127,15.279,29.44,6.642,26379868.0,21.216,5.675,23.585,0.967
maize,ZA-A1-0003,20010127,20.705,31.622,4.52,25813744.0,24.893,6.488,29.272,-1.968
maize,ZA-A1-0004,20010127,16.846,28.532,0.926,27976720.0,21.662,6.185,24.109,-5.259
maize,ZA-A1-0005,20010127,15.453,27.078,1.101,23328852.0,20.385,4.711,17.791,-3.61
maize,ZA-A1-0006,20010127,17.762,27.433,0.246,26184488.0,21.993,5.75,21.067,-5.504
maize,ZA-A1-0007,20010127,14.977,26.863,0.099,25364976.0,20.203,5.55,20.684,-5.451
maize,ZA-A1-0008,20010127,14.035,25.761,0.528,23467676.0,19.005,4.959,17.705,-4.431
maize,ZA-A1-0009,20010127,19.106,30.332,0.26,22214952.0,23.984,5.89,26.687,-5.63
maize,ZA-A1-0001,20010128,16.965,26.535,1.388,21264352.0,20.792,4.876,17.052,-3.488
maize,ZA-A1-0002,20010128,16.645,28.337,11.687,22524112.0,21.047,5.038,21.028,6.649
maize,ZA-A1-0003,20010128,19.631,30.611,15.969,20850592.0,23.604,5.151,24.371,10.818
maize,ZA-A1-0004,20010128,17.184,30.067,3.913,26250334.0,22.185,5.963,27.133,-2.05
maize,ZA-A1-0005,20010128,16.199,28.921,2.635,26997660.0,21.384,5.501,22.403,-2.866
maize,ZA-A1-0006,20010128,18.19,28.892,0.657,25072878.0,22.855,5.659,23.642,-5.002
maize,ZA-A1-0007,20010128,16.254,28.285,0.296,26531404.0,21.426,5.651,23.297,-5.355
maize,ZA-A1-0008,20010128,14.978,27.858,0.091,27812904.0,20.209,5.725,22.393,-5.634
maize,ZA-A1-0009,20010128,19.792,31.471,0.306,24642256.0,24.808,6.206,29.39,-5.9
maize,ZA-A1-0001,20010129,16.847,27.705,0.328,25677700.0,20.992,5.559,20.711,-5.231
maize,ZA-A1-0002,20010129,15.668,23.989,5.215,15751643.0,18.817,3.442,12.44,1.773
maize,ZA-A1-0003,20010129,19.897,31.377,1.681,26267168.0,24.807,6.019,27.348,-4.338
maize,ZA-A1-0004,20010129,17.625,28.737,7.565,24090760.0,22.026,5.405,22.386,2.16
maize,ZA-A1-0005,20010129,16.288,25.411,13.1,20166600.0,19.93,4.117,14.002,8.983
maize,ZA-A1-0006,20010129,18.955,29.486,1.435,24864488.0,23.273,5.712,24.061,-4.277
maize,ZA-A1-0007,20010129,17.109,27.981,7.293,25983546.0,21.559,5.558,20.905,1.735
maize,ZA-A1-0008,20010129,15.205,26.967,6.318,26191742.0,20.231,5.252,19.129,1.066
maize,ZA-A1-0009,20010129,20.119,31.752,0.072,26896278.0,25.378,6.512,30.621,-6.44
maize,ZA-A1-0001,20010130,13.486,25.163,0.427,21983856.0,18.543,5.558,18.901,-5.131
maize,ZA-A1-0002,20010130,14.349,28.791,12.009,25271106.0,19.932,5.855,23.514,6.154
maize,ZA-A1-0003,20010130,18.151,33.795,1.492,28235212.0,25.174,7.679,39.654,-6.187
maize,ZA-A1-0004,20010130,17.131,29.855,4.835,24634602.0,22.121,5.892,25.168,-1.057
maize,ZA-A1-0005,20010130,16.438,29.948,11.901,26351346.0,21.464,5.697,23.546,6.204
maize,ZA-A1-0006,20010130,17.617,30.302,7.535,24508246.0,22.808,5.876,24.89,1.659
maize,ZA-A1-0007,20010130,16.921,28.651,7.002,26461910.0,21.633,5.877,21.715,1.125
