crop_name,adm_id,date,ssm,rsm
maize,ZA-A1-0006,20030219,5.067,177.697
maize,ZA-A1-0007,20030219,4.308,194.97
maize,ZA-A1-0008,20030219,5.257,250.665
maize,ZA-A1-0009,20030219,3.259,181.974
maize,ZA-A1-0001,20030220,3.031,162.512
maize,ZA-A1-0002,20030220,4.992,226.928
maize,ZA-A1-0003,20030220,3.023,148.465
maize,ZA-A1-0004,20030220,5.378,225.601
maize,ZA-A1-0005,20030220,5.975,274.534
maize,ZA-A1-0006,20030220,4.733,195.625
maize,ZA-A1-0007,20030220,5.013,204.367
maize,ZA-A1-0008,20030220,5.872,257.226
maize,ZA-A1-0009,20030220,4.973,191.126
maize,ZA-A1-0001,20030221,2.885,161.963
maize,ZA-A1-0002,20030221,4.574,227.712
maize,ZA-A1-0003,20030221,2.568,145.664
maize,ZA-A1-0004,20030221,4.455,225.223
maize,ZA-A1-0005,20030221,5.67,278.636
maize,ZA-A1-0006,20030221,3.803,194.249
maize,ZA-A1-0007,20030221,4.196,207.637
maize,ZA-A1-0008,20030221,5.266,260.222
maize,ZA-A1-0009,20030221,4.591,198.884
maize,ZA-A1-0001,20030222,2.86,161.405
maize,ZA-A1-0002,20030222,4.581,227.461
maize,ZA-A1-0003,20030222,2.463,143.054
maize,ZA-A1-0004,20030222,4.342,222.424
maize,ZA-A1-0005,20030222,5.793,278.465
maize,ZA-A1-0006,20030222,3.72,190.174
maize,ZA-A1-0007,20030222,4.078,205.486
maize,ZA-A1-0008,20030222,5.052,258.845
maize,ZA-A1-0009,20030222,4.013,199.411
maize,ZA-A1-0001,20030223,2.881,160.955
maize,ZA-A1-0002,20030223,4.462,225.676
maize,ZA-A1-0003,20030223,2.427,140.789
maize,ZA-A1-0004,20030223,4.158,219.77
maize,ZA-A1-0005,20030223,5.514,276.565
maize,ZA-A1-0006,20030223,3.589,186.37
maize,ZA-A1-0007,20030223,3.983,203.202
maize,ZA-A1-0008,20030223,4.924,256.668
maize,ZA-A1-0009,20030223,3.957,197.981
maize,ZA-A1-0001,20030224,2.92,160.733
maize,ZA-A1-0002,20030224,4.652,225.457
maize,ZA-A1-0003,20030224,2.507,139.105
maize,ZA-A1-0004,20030224,4.09,216.917
maize,ZA-A1-0005,20030224,5.676,274.286
maize,ZA-A1-0006,20030224,3.606,183.175
maize,ZA-A1-0007,20030224,3.878,200.71
maize,ZA-A1-0008,20030224,4.771,254.061
maize,ZA-A1-0009,20030224,3.647,195.801
maize,ZA-A1-0001,20030225,2.807,160.26
maize,ZA-A1-0002,20030225,4.677,226.961
maize,ZA-A1-0003,20030225,3.564,141.611
maize,ZA-A1-0004,20030225,4.303,215.395
maize,ZA-A1-0005,20030225,6.039,279.674
maize,ZA-A1-0006,20030225,3.826,182.494
maize,ZA-A1-0007,20030225,3.858,198.514
maize,ZA-A1-0008,20030225,4.903,252.565
maize,ZA-A1-0009,20030225,3.639,193.602
maize,ZA-A1-0001,20030226,2.729,159.653
maize,ZA-A1-0002,20030226,4.379,225.419
maize,ZA-A1-0003,20030226,2.729,140.941
maize,ZA-A1-0004,20030226,4.189,214.124
maize,ZA-A1-0005,20030226,5.643,280.421
maize,ZA-A1-0006,20030226,3.545,180.196
maize,ZA-A1-0007,20030226,3.954,197.378
maize,ZA-A1-0008,20030226,4.837,251.641
maize,ZA-A1-0009,20030226,3.78,192.523
maize,ZA-A1-0001,20030227,2.798,159.272
maize,ZA-A1-0002,20030227,4.302,222.607
maize,ZA-A1-0003,20030227,2.585,139.436
maize,ZA-A1-0004,20030227,3.992,212.217
maize,ZA-A1-0005,20030227,5.51,276.106
maize,ZA-A1-0006,20030227,3.401,177.569
maize,ZA-A1-0007,20030227,3.803,196.018
maize,ZA-A1-0008,20030227,4.714,250.032
maize,ZA-A1-0009,20030227,3.538,191.183
maize,ZA-A1-0001,20030228,2.914,159.269
maize,ZA-A1-0002,20030228,4.535,221.791
maize,ZA-A1-0003,20030228,2.507,138.064
maize,ZA-A1-0004,20030228,3.906,210.281
maize,ZA-A1-0005,20030228,5.554,272.895
maize,ZA-A1-0006,20030228,3.352,174.983
maize,ZA-A1-0007,20030228,3.741,194.386
maize,ZA-A1-0008,20030228,4.626,248.259
maize,ZA-A1-0009,20030228,3.457,189.44
maize,ZA-A1-0001,20030301,2.882,161.458
maize,ZA-A1-0002,20030301,4.304,218.323
maize,ZA-A1-0003,20030301,2.173,132.533
maize,ZA-A1-0004,20030301,3.866,208.119
maize,ZA-A1-0005,20030301,5.512,269.839
maize,ZA-A1-0006,20030301,3.193,169.582
maize,ZA-A1-0007,20030301,3.739,194.545
maize,ZA-A1-0008,20030301,4.695,249.0
maize,ZA-A1-0009,20030301,3.547,188.863
maize,ZA-A1-0001,20030302,2.908,161.174
maize,ZA-A1-0002,20030302,4.137,216.849
maize,ZA-A1-0003,20030302,2.107,131.564
maize,ZA-A1-0004,20030302,3.786,206.584
maize,ZA-A1-0005,20030302,5.333,267.875
maize,ZA-A1-0006,20030302,3.122,167.479
maize,ZA-A1-0007,20030302,3.689,192.95
maize,ZA-A1-0008,20030302,4.621,247.544
maize,ZA-A1-0009,20030302,3.392,187.523
maize,ZA-A1-0001,20030303,3.016,161.236
maize,ZA-A1-0002,20030303,4.123,215.085
maize,ZA-A1-0003,20030303,2.057,130.702
maize,ZA-A1-0004,20030303,3.679,204.85
maize,ZA-A1-0005,20030303,5.241,264.278
maize,ZA-A1-0006,20030303,3.028,165.354
maize,ZA-A1-0007,20030303,3.588,191.182
maize,ZA-A1-0008,20030303,4.549,245.918
maize,ZA-A1-0009,20030303,3.344,186.051
maize,ZA-A1-0001,20030304,2.917,161.106
maize,ZA-A1-0002,20030304,4.539,216.2
maize,ZA-A1-0003,20030304,2.514,130.565
maize,ZA-A1-0004,20030304,3.657,203.356
maize,ZA-A1-0005,20030304,5.442,263.908
maize,ZA-A1-0006,20030304,2.966,163.261
maize,ZA-A1-0007,20030304,3.558,189.519
maize,ZA-A1-0008,20030304,4.541,244.592
maize,ZA-A1-0009,20030304,3.468,185.328
maize,ZA-A1-0001,20030305,2.926,160.952
maize,ZA-A1-0002,20030305,4.508,218.29
maize,ZA-A1-0003,20030305,2.336,130.054
maize,ZA-A1-0004,20030305,3.653,202.304
maize,ZA-A1-0005,20030305,5.343,263.643
maize,ZA-A1-0006,20030305,3.043,161.772
maize,ZA-A1-0007,20030305,3.588,188.396
maize,ZA-A1-0008,20030305,4.546,243.836
maize,ZA-A1-0009,20030305,4.127,189.639
maize,ZA-A1-0001,20030306,2.856,160.63
maize,ZA-A1-0002,20030306,4.243,218.21
maize,ZA-A1-0003,20030306,2.092,129.211
maize,ZA-A1-0004,20030306,3.546,201.314
maize,ZA-A1-0005,20030306,5.411,264.393
maize,ZA-A1-0006,20030306,2.93,160.493
maize,ZA-A1-0007,20030306,3.552,187.556
maize,ZA-A1-0008,20030306,4.521,243.436
maize,ZA-A1-0009,20030306,3.638,191.04
maize,ZA-A1-0001,20030307,2.858,160.287
maize,ZA-A1-0002,20030307,4.177,216.765
maize,ZA-A1-0003,20030307,1.948,128.364
maize,ZA-A1-0004,20030307,3.415,200.257
maize,ZA-A1-0005,20030307,5.229,262.833
maize,ZA-A1-0006,20030307,2.864,158.985
maize,ZA-A1-0007,20030307,3.519,186.781
maize,ZA-A1-0008,20030307,4.42,242.942
maize,ZA-A1-0009,20030307,3.494,190.005
maize,ZA-A1-0001,20030308,2.812,159.925
maize,ZA-A1-0002,20030308,4.139,215.494
maize,ZA-A1-0003,20030308,1.9,127.698
maize,ZA-A1-0004,20030308,3.378,199.438
maize,ZA-A1-0005,20030308,5.204,260.921
maize,ZA-A1-0006,20030308,2.954,157.945
maize,ZA-A1-0007,20030308,3.521,186.19
maize,ZA-A1-0008,20030308,4.317,242.247
maize,ZA-A1-0009,20030308,3.379,188.682
maize,ZA-A1-0001,20030309,2.997,159.907
maize,ZA-A1-0002,20030309,4.05,214.009
maize,ZA-A1-0003,20030309,1.864,127.195
maize,ZA-A1-0004,20030309,3.654,199.412
maize,ZA-A1-0005,20030309,5.106,258.612
maize,ZA-A1-0006,20030309,3.247,158.8
maize,ZA-A1-0007,20030309,3.557,186.021
maize,ZA-A1-0008,20030309,4.193,241.43
maize,ZA-A1-0009,20030309,3.278,187.301
maize,ZA-A1-0001,20030310,2.982,160.15
maize,ZA-A1-0002,20030310,4.077,212.882
maize,ZA-A1-0003,20030310,1.809,126.732
maize,ZA-A1-0004,20030310,3.324,198.534
maize,ZA-A1-0005,20030310,5.099,256.499
maize,ZA-A1-0006,20030310,2.908,157.95
maize,ZA-A1-0007,20030310,3.405,185.269
maize,ZA-A1-0008,20030310,4.067,240.657
maize,ZA-A1-0009,20030310,3.204,186.065
maize,ZA-A1-0001,20030311,2.854,159.848
maize,ZA-A1-0002,20030311,3.984,211.796
maize,ZA-A1-0003,20030311,1.77,126.338
maize,ZA-A1-0004,20030311,3.204,197.858
maize,ZA-A1-0005,20030311,5.037,254.817
maize,ZA-A1-0006,20030311,2.865,156.912
maize,ZA-A1-0007,20030311,3.398,184.565
maize,ZA-A1-0008,20030311,3.988,240.116
maize,ZA-A1-0009,20030311,3.144,184.984
maize,ZA-A1-0001,20030312,2.813,159.509
maize,ZA-A1-0002,20030312,3.891,210.328
maize,ZA-A1-0003,20030312,1.9,126.209
maize,ZA-A1-0004,20030312,3.114,197.335
maize,ZA-A1-0005,20030312,4.966,252.769
maize,ZA-A1-0006,20030312,2.825,155.987
maize,ZA-A1-0007,20030312,3.356,183.95
maize,ZA-A1-0008,20030312,3.867,239.527
maize,ZA-A1-0009,20030312,3.064,183.989
maize,ZA-A1-0001,20030313,3.028,159.725
maize,ZA-A1-0002,20030313,3.974,209.131
maize,ZA-A1-0003,20030313,1.85,126.013
maize,ZA-A1-0004,20030313,3.047,196.866
maize,ZA-A1-0005,20030313,4.924,250.667
maize,ZA-A1-0006,20030313,2.801,155.07
maize,ZA-A1-0007,20030313,3.33,183.35
maize,ZA-A1-0008,20030313,3.754,238.931
maize,ZA-A1-0009,20030313,3.0,183.074
maize,ZA-A1-0001,20030314,2.939,159.628
maize,ZA-A1-0002,20030314,3.975,209.15
maize,ZA-A1-0003,20030314,1.748,125.729
maize,ZA-A1-0004,20030314,2.937,196.397
maize,ZA-A1-0005,20030314,4.928,249.465
maize,ZA-A1-0006,20030314,2.766,154.229
maize,ZA-A1-0007,20030314,3.283,182.722
maize,ZA-A1-0008,20030314,3.679,238.455
maize,ZA-A1-0009,20030314,2.915,182.173
maize,ZA-A1-0001,20030315,3.504,160.804
maize,ZA-A1-0002,20030315,3.916,208.486
maize,ZA-A1-0003,20030315,1.599,125.372
maize,ZA-A1-0004,20030315,2.766,195.797
maize,ZA-A1-0005,20030315,4.856,248.118
maize,ZA-A1-0006,20030315,2.658,153.2
maize,ZA-A1-0007,20030315,3.225,182.045
maize,ZA-A1-0008,20030315,3.571,237.967
maize,ZA-A1-0009,20030315,2.846,181.297
maize,ZA-A1-0001,20030316,3.293,163.003
maize,ZA-A1-0002,20030316,3.996,208.615
maize,ZA-A1-0003,20030316,1.548,125.107
maize,ZA-A1-0004,20030316,2.648,195.252
maize,ZA-A1-0005,20030316,5.16,249.762
maize,ZA-A1-0006,20030316,2.586,152.098
maize,ZA-A1-0007,20030316,3.161,181.234
maize,ZA-A1-0008,20030316,3.441,237.412
maize,ZA-A1-0009,20030316,2.742,180.414
maize,ZA-A1-0001,20030317,3.012,162.726
maize,ZA-A1-0002,20030317,3.875,208.283
maize,ZA-A1-0003,20030317,1.534,124.914
maize,ZA-A1-0004,20030317,2.632,194.94
maize,ZA-A1-0005,20030317,5.0,251.233
maize,ZA-A1-0006,20030317,2.592,151.208
maize,ZA-A1-0007,20030317,3.189,180.648
maize,ZA-A1-0008,20030317,3.474,237.399
maize,ZA-A1-0009,20030317,2.755,179.772
maize,ZA-A1-0001,20030318,4.137,166.472
maize,ZA-A1-0002,20030318,4.238,208.582
maize,ZA-A1-0003,20030318,2.201,125.559
maize,ZA-A1-0004,20030318,2.8,194.899
maize,ZA-A1-0005,20030318,5.019,250.046
maize,ZA-A1-0006,20030318,2.843,151.017
maize,ZA-A1-0007,20030318,3.329,180.568
maize,ZA-A1-0008,20030318,3.598,237.426
maize,ZA-A1-0009,20030318,2.768,179.338
maize,ZA-A1-0001,20030319,3.589,171.392
maize,ZA-A1-0002,20030319,5.578,222.594
maize,ZA-A1-0003,20030319,4.696,138.575
maize,ZA-A1-0004,20030319,4.19,198.219
maize,ZA-A1-0005,20030319,6.017,259.73
maize,ZA-A1-0006,20030319,3.528,152.597
maize,ZA-A1-0007,20030319,3.903,181.909
maize,ZA-A1-0008,20030319,5.041,241.911
maize,ZA-A1-0009,20030319,3.167,179.62
maize,ZA-A1-0001,20030320,3.294,170.582
maize,ZA-A1-0002,20030320,5.507,238.052
maize,ZA-A1-0003,20030320,4.619,159.895
maize,ZA-A1-0004,20030320,5.391,212.678
maize,ZA-A1-0005,20030320,5.917,275.734
maize,ZA-A1-0006,20030320,4.373,164.175
maize,ZA-A1-0007,20030320,4.457,194.494
maize,ZA-A1-0008,20030320,5.356,256.008
maize,ZA-A1-0009,20030320,3.386,180.852
maize,ZA-A1-0001,20030321,3.188,169.568
maize,ZA-A1-0002,20030321,5.133,242.011
maize,ZA-A1-0003,20030321,3.811,163.067
maize,ZA-A1-0004,20030321,5.037,218.978
maize,ZA-A1-0005,20030321,5.542,275.876
maize,ZA-A1-0006,20030321,3.903,170.357
maize,ZA-A1-0007,20030321,3.911,194.959
maize,ZA-A1-0008,20030321,4.981,255.24
maize,ZA-A1-0009,20030321,3.079,180.318
maize,ZA-A1-0001,20030322,4.314,172.865
maize,ZA-A1-0002,20030322,4.804,239.067
maize,ZA-A1-0003,20030322,3.257,160.44
maize,ZA-A1-0004,20030322,4.937,221.301
maize,ZA-A1-0005,20030322,5.433,272.578
maize,ZA-A1-0006,20030322,3.88,172.231
maize,ZA-A1-0007,20030322,4.063,195.137
maize,ZA-A1-0008,20030322,4.965,254.049
maize,ZA-A1-0009,20030322,3.166,180.129
maize,ZA-A1-0001,20030323,4.404,177.973
maize,ZA-A1-0002,20030323,5.158,238.35
maize,ZA-A1-0003,20030323,3.217,157.685
maize,ZA-A1-0004,20030323,5.156,223.902
maize,ZA-A1-0005,20030323,5.39,269.29
maize,ZA-A1-0006,20030323,4.044,175.33
maize,ZA-A1-0007,20030323,4.405,197.258
maize,ZA-A1-0008,20030323,5.259,254.058
maize,ZA-A1-0009,20030323,4.224,184.576
maize,ZA-A1-0001,20030324,6.272,209.762
maize,ZA-A1-0002,20030324,4.855,239.155
maize,ZA-A1-0003,20030324,3.069,154.88
maize,ZA-A1-0004,20030324,4.506,224.52
maize,ZA-A1-0005,20030324,5.414,267.452
maize,ZA-A1-0006,20030324,3.423,175.145
maize,ZA-A1-0007,20030324,4.295,201.381
maize,ZA-A1-0008,20030324,5.637,258.901
maize,ZA-A1-0009,20030324,4.372,190.151
maize,ZA-A1-0001,20030325,4.969,221.832
maize,ZA-A1-0002,20030325,4.922,237.012
maize,ZA-A1-0003,20030325,3.112,152.713
maize,ZA-A1-0004,20030325,4.373,222.361
maize,ZA-A1-0005,20030325,5.466,267.391
maize,ZA-A1-0006,20030325,3.379,173.487
maize,ZA-A1-0007,20030325,3.959,200.225
maize,ZA-A1-0008,20030325,5.058,258.875
maize,ZA-A1-0009,20030325,3.615,190.677
maize,ZA-A1-0001,20030326,4.325,215.861
maize,ZA-A1-0002,20030326,4.825,236.322
maize,ZA-A1-0003,20030326,2.966,150.426
maize,ZA-A1-0004,20030326,4.299,220.401
maize,ZA-A1-0005,20030326,5.327,266.676
maize,ZA-A1-0006,20030326,3.332,171.943
maize,ZA-A1-0007,20030326,3.928,198.836
maize,ZA-A1-0008,20030326,5.015,257.342
maize,ZA-A1-0009,20030326,3.612,189.918
maize,ZA-A1-0001,20030327,4.164,209.235
maize,ZA-A1-0002,20030327,4.654,233.624
maize,ZA-A1-0003,20030327,2.848,148.155
maize,ZA-A1-0004,20030327,4.201,218.311
maize,ZA-A1-0005,20030327,5.267,264.523
maize,ZA-A1-0006,20030327,3.261,170.28
maize,ZA-A1-0007,20030327,3.894,197.515
maize,ZA-A1-0008,20030327,4.98,255.899
maize,ZA-A1-0009,20030327,3.59,189.022
maize,ZA-A1-0001,20030328,4.047,203.611
maize,ZA-A1-0002,20030328,4.584,230.819
maize,ZA-A1-0003,20030328,2.762,146.03
maize,ZA-A1-0004,20030328,4.132,216.235
maize,ZA-A1-0005,20030328,5.224,262.459
maize,ZA-A1-0006,20030328,3.213,168.603
maize,ZA-A1-0007,20030328,3.843,196.183
maize,ZA-A1-0008,20030328,4.916,254.439
maize,ZA-A1-0009,20030328,3.497,188.038
maize,ZA-A1-0001,20030329,3.883,198.588
maize,ZA-A1-0002,20030329,4.491,228.221
maize,ZA-A1-0003,20030329,2.694,144.102
maize,ZA-A1-0004,20030329,4.073,214.296
maize,ZA-A1-0005,20030329,5.171,260.395
maize,ZA-A1-0006,20030329,3.161,166.96
maize,ZA-A1-0007,20030329,3.809,194.86
maize,ZA-A1-0008,20030329,4.861,252.93
maize,ZA-A1-0009,20030329,3.43,186.928
maize,ZA-A1-0001,20030330,3.834,194.384
maize,ZA-A1-0002,20030330,4.41,225.55
maize,ZA-A1-0003,20030330,2.619,142.36
maize,ZA-A1-0004,20030330,3.997,212.446
maize,ZA-A1-0005,20030330,5.104,258.096
maize,ZA-A1-0006,20030330,3.108,165.356
maize,ZA-A1-0007,20030330,3.759,193.549
maize,ZA-A1-0008,20030330,4.791,251.386
maize,ZA-A1-0009,20030330,3.379,185.835
maize,ZA-A1-0001,20030331,3.774,191.138
maize,ZA-A1-0002,20030331,4.527,224.076
maize,ZA-A1-0003,20030331,2.659,140.966
maize,ZA-A1-0004,20030331,3.928,210.693
maize,ZA-A1-0005,20030331,5.121,256.046
maize,ZA-A1-0006,20030331,3.057,163.813
maize,ZA-A1-0007,20030331,3.716,192.242
maize,ZA-A1-0008,20030331,4.73,249.875
maize,ZA-A1-0009,20030331,3.33,184.814
maize,ZA-A1-0001,20030401,3.694,188.404
maize,ZA-A1-0002,20030401,4.556,224.734
maize,ZA-A1-0003,20030401,2.759,140.05
maize,ZA-A1-0004,20030401,3.913,209.184
maize,ZA-A1-0005,20030401,5.148,256.064
maize,ZA-A1-0006,20030401,3.038,162.444
maize,ZA-A1-0007,20030401,3.7,191.049
maize,ZA-A1-0008,20030401,4.726,248.612
maize,ZA-A1-0009,20030401,3.321,184.011
maize,ZA-A1-0001,20030402,3.659,186.048
maize,ZA-A1-0002,20030402,4.381,223.59
maize,ZA-A1-0003,20030402,2.571,138.929
maize,ZA-A1-0004,20030402,3.891,207.979
maize,ZA-A1-0005,20030402,5.04,254.829
maize,ZA-A1-0006,20030402,3.026,161.296
maize,ZA-A1-0007,20030402,3.691,190.098
maize,ZA-A1-0008,20030402,4.707,247.575
maize,ZA-A1-0009,20030402,3.259,183.278
maize,ZA-A1-0001,20030403,3.822,184.748
maize,ZA-A1-0002,20030403,4.402,222.046
maize,ZA-A1-0003,20030403,2.513,137.828
maize,ZA-A1-0004,20030403,3.827,206.724
maize,ZA-A1-0005,20030403,4.973,252.904
maize,ZA-A1-0006,20030403,2.972,160.175
maize,ZA-A1-0007,20030403,3.65,189.203
maize,ZA-A1-0008,20030403,4.65,246.494
maize,ZA-A1-0009,20030403,3.205,182.569
