crop_name,adm_id,date,fpar
maize,ZA-A1-0006,20010921,18.076
maize,ZA-A1-0007,20010921,17.916
maize,ZA-A1-0008,20010921,17.919
maize,ZA-A1-0009,20010921,23.041
maize,ZA-A1-0001,20011001,56.229
maize,ZA-A1-0002,20011001,36.575
maize,ZA-A1-0003,20011001,50.954
maize,ZA-A1-0004,20011001,25.457
maize,ZA-A1-0005,20011001,34.28
maize,ZA-A1-0006,20011001,18.67
maize,ZA-A1-0007,20011001,19.703
maize,ZA-A1-0008,20011001,19.405
maize,ZA-A1-0009,20011001,23.233
maize,ZA-A1-0001,20011011,52.529
maize,ZA-A1-0002,20011011,39.307
maize,ZA-A1-0003,20011011,51.254
maize,ZA-A1-0004,20011011,27.254
maize,ZA-A1-0005,20011011,37.667
maize,ZA-A1-0006,20011011,19.627
maize,ZA-A1-0007,20011011,22.143
maize,ZA-A1-0008,20011011,21.835
maize,ZA-A1-0009,20011011,24.347
maize,ZA-A1-0001,20011021,48.89
maize,ZA-A1-0002,20011021,42.039
maize,ZA-A1-0003,20011021,49.919
maize,ZA-A1-0004,20011021,29.094
maize,ZA-A1-0005,20011021,41.509
maize,ZA-A1-0006,20011021,20.971
maize,ZA-A1-0007,20011021,25.291
maize,ZA-A1-0008,20011021,25.3
maize,ZA-A1-0009,20011021,26.684
maize,ZA-A1-0001,20011101,45.359
maize,ZA-A1-0002,20011101,44.93
maize,ZA-A1-0003,20011101,47.046
maize,ZA-A1-0004,20011101,31.153
maize,ZA-A1-0005,20011101,45.88
maize,ZA-A1-0006,20011101,22.961
maize,ZA-A1-0007,20011101,29.498
maize,ZA-A1-0008,20011101,30.251
maize,ZA-A1-0009,20011101,30.823
maize,ZA-A1-0001,20011111,42.755
maize,ZA-A1-0002,20011111,47.402
maize,ZA-A1-0003,20011111,43.822
maize,ZA-A1-0004,20011111,33.051
maize,ZA-A1-0005,20011111,49.789
maize,ZA-A1-0006,20011111,25.188
maize,ZA-A1-0007,20011111,33.943
maize,ZA-A1-0008,20011111,35.595
maize,ZA-A1-0009,20011111,35.572
maize,ZA-A1-0001,20011121,40.896
maize,ZA-A1-0002,20011121,49.617
maize,ZA-A1-0003,20011121,40.973
maize,ZA-A1-0004,20011121,34.864
maize,ZA-A1-0005,20011121,53.268
maize,ZA-A1-0006,20011121,27.767
maize,ZA-A1-0007,20011121,38.463
maize,ZA-A1-0008,20011121,41.011
maize,ZA-A1-0009,20011121,40.506
maize,ZA-A1-0001,20011201,39.576
maize,ZA-A1-0002,20011201,51.397
maize,ZA-A1-0003,20011201,38.905
maize,ZA-A1-0004,20011201,36.596
maize,ZA-A1-0005,20011201,56.306
maize,ZA-A1-0006,20011201,30.516
maize,ZA-A1-0007,20011201,42.927
maize,ZA-A1-0008,20011201,46.254
maize,ZA-A1-0009,20011201,44.865
maize,ZA-A1-0001,20011211,38.744
maize,ZA-A1-0002,20011211,52.656
maize,ZA-A1-0003,20011211,38.008
maize,ZA-A1-0004,20011211,38.312
maize,ZA-A1-0005,20011211,58.924
maize,ZA-A1-0006,20011211,33.339
maize,ZA-A1-0007,20011211,47.148
maize,ZA-A1-0008,20011211,51.032
maize,ZA-A1-0009,20011211,48.065
maize,ZA-A1-0001,20011221,38.334
maize,ZA-A1-0002,20011221,53.42
maize,ZA-A1-0003,20011221,38.333
maize,ZA-A1-0004,20011221,40.017
maize,ZA-A1-0005,20011221,61.092
maize,ZA-A1-0006,20011221,36.025
maize,ZA-A1-0007,20011221,50.756
maize,ZA-A1-0008,20011221,55.088
maize,ZA-A1-0009,20011221,49.792
maize,ZA-A1-0001,20020101,38.554
maize,ZA-A1-0002,20020101,53.941
maize,ZA-A1-0003,20020101,40.255
maize,ZA-A1-0004,20020101,42.059
maize,ZA-A1-0005,20020101,63.076
maize,ZA-A1-0006,20020101,38.97
maize,ZA-A1-0007,20020101,53.839
maize,ZA-A1-0008,20020101,58.627
maize,ZA-A1-0009,20020101,50.266
maize,ZA-A1-0001,20020111,39.284
maize,ZA-A1-0002,20020111,54.361
maize,ZA-A1-0003,20020111,43.186
maize,ZA-A1-0004,20020111,44.089
maize,ZA-A1-0005,20020111,64.548
maize,ZA-A1-0006,20020111,41.612
maize,ZA-A1-0007,20020111,55.761
maize,ZA-A1-0008,20020111,60.855
maize,ZA-A1-0009,20020111,49.874
maize,ZA-A1-0001,20020121,40.228
maize,ZA-A1-0002,20020121,54.732
maize,ZA-A1-0003,20020121,46.763
maize,ZA-A1-0004,20020121,46.135
maize,ZA-A1-0005,20020121,65.675
maize,ZA-A1-0006,20020121,44.284
maize,ZA-A1-0007,20020121,57.047
maize,ZA-A1-0008,20020121,62.203
maize,ZA-A1-0009,20020121,49.204
maize,ZA-A1-0001,20020201,41.213
maize,ZA-A1-0002,20020201,55.283
maize,ZA-A1-0003,20020201,50.54
maize,ZA-A1-0004,20020201,48.197
maize,ZA-A1-0005,20020201,66.702
maize,ZA-A1-0006,20020201,47.104
maize,ZA-A1-0007,20020201,57.758
maize,ZA-A1-0008,20020201,62.8
maize,ZA-A1-0009,20020201,48.554
maize,ZA-A1-0001,20020211,41.627
maize,ZA-A1-0002,20020211,55.781
maize,ZA-A1-0003,20020211,53.104
maize,ZA-A1-0004,20020211,49.641
maize,ZA-A1-0005,20020211,67.401
maize,ZA-A1-0006,20020211,49.311
maize,ZA-A1-0007,20020211,57.827
maize,ZA-A1-0008,20020211,62.661
maize,ZA-A1-0009,20020211,47.989
maize,ZA-A1-0001,20020221,41.339
maize,ZA-A1-0002,20020221,56.209
maize,ZA-A1-0003,20020221,54.604
maize,ZA-A1-0004,20020221,50.369
maize,ZA-A1-0005,20020221,67.734
maize,ZA-A1-0006,20020221,50.813
maize,ZA-A1-0007,20020221,57.192
maize,ZA-A1-0008,20020221,61.804
maize,ZA-A1-0009,20020221,47.506
maize,ZA-A1-0001,20020301,40.813
maize,ZA-A1-0002,20020301,56.373
maize,ZA-A1-0003,20020301,55.024
maize,ZA-A1-0004,20020301,50.216
maize,ZA-A1-0005,20020301,67.506
maize,ZA-A1-0006,20020301,51.186
maize,ZA-A1-0007,20020301,55.953
maize,ZA-A1-0008,20020301,60.417
maize,ZA-A1-0009,20020301,46.766
maize,ZA-A1-0001,20020311,39.826
maize,ZA-A1-0002,20020311,56.176
maize,ZA-A1-0003,20020311,54.509
maize,ZA-A1-0004,20020311,48.964
maize,ZA-A1-0005,20020311,66.391
maize,ZA-A1-0006,20020311,50.36
maize,ZA-A1-0007,20020311,53.277
maize,ZA-A1-0008,20020311,57.606
maize,ZA-A1-0009,20020311,45.451
maize,ZA-A1-0001,20020321,38.884
maize,ZA-A1-0002,20020321,55.45
maize,ZA-A1-0003,20020321,52.683
maize,ZA-A1-0004,20020321,46.454
maize,ZA-A1-0005,20020321,64.259
maize,ZA-A1-0006,20020321,47.918
maize,ZA-A1-0007,20020321,49.442
maize,ZA-A1-0008,20020321,53.565
maize,ZA-A1-0009,20020321,43.559
maize,ZA-A1-0001,20020401,38.352
maize,ZA-A1-0002,20020401,54.009
maize,ZA-A1-0003,20020401,49.373
maize,ZA-A1-0004,20020401,42.541
maize,ZA-A1-0005,20020401,60.725
maize,ZA-A1-0006,20020401,43.688
maize,ZA-A1-0007,20020401,44.129
maize,ZA-A1-0008,20020401,47.881
maize,ZA-A1-0009,20020401,40.918
maize,ZA-A1-0001,20020411,38.627
maize,ZA-A1-0002,20020411,52.306
maize,ZA-A1-0003,20020411,45.543
maize,ZA-A1-0004,20020411,38.479
maize,ZA-A1-0005,20020411,56.98
maize,ZA-A1-0006,20020411,39.156
maize,ZA-A1-0007,20020411,39.144
maize,ZA-A1-0008,20020411,42.445
maize,ZA-A1-0009,20020411,38.441
maize,ZA-A1-0001,20020421,39.954
maize,ZA-A1-0002,20020421,50.305
maize,ZA-A1-0003,20020421,41.234
maize,ZA-A1-0004,20020421,34.371
maize,ZA-A1-0005,20020421,52.996
maize,ZA-A1-0006,20020421,34.508
maize,ZA-A1-0007,20020421,34.485
maize,ZA-A1-0008,20020421,37.339
maize,ZA-A1-0009,20020421,35.974
maize,ZA-A1-0001,20020501,42.558
maize,ZA-A1-0002,20020501,48.095
maize,ZA-A1-0003,20020501,36.867
maize,ZA-A1-0004,20020501,30.501
maize,ZA-A1-0005,20020501,49.111
maize,ZA-A1-0006,20020501,30.126
maize,ZA-A1-0007,20020501,30.442
maize,ZA-A1-0008,20020501,32.9
maize,ZA-A1-0009,20020501,33.612
maize,ZA-A1-0001,20020511,45.949
maize,ZA-A1-0002,20020511,45.74
maize,ZA-A1-0003,20020511,32.518
maize,ZA-A1-0004,20020511,26.831
maize,ZA-A1-0005,20020511,45.362
maize,ZA-A1-0006,20020511,26.046
maize,ZA-A1-0007,20020511,26.687
maize,ZA-A1-0008,20020511,28.996
maize,ZA-A1-0009,20020511,31.332
maize,ZA-A1-0001,20020521,49.873
maize,ZA-A1-0002,20020521,43.328
maize,ZA-A1-0003,20020521,28.641
maize,ZA-A1-0004,20020521,23.745
maize,ZA-A1-0005,20020521,41.998
maize,ZA-A1-0006,20020521,22.66
maize,ZA-A1-0007,20020521,23.511
maize,ZA-A1-0008,20020521,25.874
maize,ZA-A1-0009,20020521,29.374
maize,ZA-A1-0001,20020601,54.531
maize,ZA-A1-0002,20020601,40.68
maize,ZA-A1-0003,20020601,25.205
maize,ZA-A1-0004,20020601,21.014
maize,ZA-A1-0005,20020601,38.846
maize,ZA-A1-0006,20020601,19.649
maize,ZA-A1-0007,20020601,20.509
maize,ZA-A1-0008,20020601,23.193
maize,ZA-A1-0009,20020601,27.68
maize,ZA-A1-0001,20020611,58.797
maize,ZA-A1-0002,20020611,38.429
maize,ZA-A1-0003,20020611,23.056
maize,ZA-A1-0004,20020611,19.271
maize,ZA-A1-0005,20020611,36.333
maize,ZA-A1-0006,20020611,17.716
maize,ZA-A1-0007,20020611,18.352
maize,ZA-A1-0008,20020611,21.426
maize,ZA-A1-0009,20020611,26.534
maize,ZA-A1-0001,20020621,62.738
maize,ZA-A1-0002,20020621,36.384
maize,ZA-A1-0003,20020621,21.926
maize,ZA-A1-0004,20020621,18.249
maize,ZA-A1-0005,20020621,34.25
maize,ZA-A1-0006,20020621,16.612
maize,ZA-A1-0007,20020621,16.816
maize,ZA-A1-0008,20020621,20.19
maize,ZA-A1-0009,20020621,25.705
maize,ZA-A1-0001,20020701,66.115
maize,ZA-A1-0002,20020701,34.533
maize,ZA-A1-0003,20020701,21.906
maize,ZA-A1-0004,20020701,17.739
maize,ZA-A1-0005,20020701,32.336
maize,ZA-A1-0006,20020701,16.043
maize,ZA-A1-0007,20020701,15.705
maize,ZA-A1-0008,20020701,19.21
maize,ZA-A1-0009,20020701,25.01
maize,ZA-A1-0001,20020711,68.835
maize,ZA-A1-0002,20020711,32.926
maize,ZA-A1-0003,20020711,23.055
maize,ZA-A1-0004,20020711,17.556
maize,ZA-A1-0005,20020711,30.665
maize,ZA-A1-0006,20020711,15.824
maize,ZA-A1-0007,20020711,15.025
maize,ZA-A1-0008,20020711,18.465
maize,ZA-A1-0009,20020711,24.365
maize,ZA-A1-0001,20020721,70.747
maize,ZA-A1-0002,20020721,31.698
maize,ZA-A1-0003,20020721,25.512
maize,ZA-A1-0004,20020721,17.676
maize,ZA-A1-0005,20020721,29.523
maize,ZA-A1-0006,20020721,15.8
maize,ZA-A1-0007,20020721,14.748
maize,ZA-A1-0008,20020721,17.922
maize,ZA-A1-0009,20020721,23.833
maize,ZA-A1-0001,20020801,71.994
maize,ZA-A1-0002,20020801,30.989
maize,ZA-A1-0003,20020801,29.8
maize,ZA-A1-0004,20020801,18.092
maize,ZA-A1-0005,20020801,29.126
maize,ZA-A1-0006,20020801,15.833
maize,ZA-A1-0007,20020801,14.898
maize,ZA-A1-0008,20020801,17.569
maize,ZA-A1-0009,20020801,23.465
maize,ZA-A1-0001,20020811,72.564
maize,ZA-A1-0002,20020811,31.056
maize,ZA-A1-0003,20020811,34.908
maize,ZA-A1-0004,20020811,18.827
maize,ZA-A1-0005,20020811,29.621
maize,ZA-A1-0006,20020811,15.98
maize,ZA-A1-0007,20020811,15.425
maize,ZA-A1-0008,20020811,17.502
maize,ZA-A1-0009,20020811,23.295
maize,ZA-A1-0001,20020821,72.483
maize,ZA-A1-0002,20020821,31.981
maize,ZA-A1-0003,20020821,40.785
maize,ZA-A1-0004,20020821,20.045
maize,ZA-A1-0005,20020821,30.985
maize,ZA-A1-0006,20020821,16.317
maize,ZA-A1-0007,20020821,16.222
maize,ZA-A1-0008,20020821,17.735
maize,ZA-A1-0009,20020821,23.25
maize,ZA-A1-0001,20020901,71.153
maize,ZA-A1-0002,20020901,33.99
maize,ZA-A1-0003,20020901,47.155
maize,ZA-A1-0004,20020901,21.891
maize,ZA-A1-0005,20020901,33.251
maize,ZA-A1-0006,20020901,16.845
maize,ZA-A1-0007,20020901,17.24
maize,ZA-A1-0008,20020901,18.374
maize,ZA-A1-0009,20020901,23.236
maize,ZA-A1-0001,20020911,68.512
maize,ZA-A1-0002,20020911,36.443
maize,ZA-A1-0003,20020911,51.803
maize,ZA-A1-0004,20020911,23.779
maize,ZA-A1-0005,20020911,35.678
maize,ZA-A1-0006,20020911,17.309
maize,ZA-A1-0007,20020911,18.124
maize,ZA-A1-0008,20020911,19.191
maize,ZA-A1-0009,20020911,23.154
maize,ZA-A1-0001,20020921,64.311
maize,ZA-A1-0002,20020921,39.02
maize,ZA-A1-0003,20020921,54.389
maize,ZA-A1-0004,20020921,25.358
maize,ZA-A1-0005,20020921,37.896
maize,ZA-A1-0006,20020921,17.651
maize,ZA-A1-0007,20020921,18.858
maize,ZA-A1-0008,20020921,20.084
maize,ZA-A1-0009,20020921,23.031
maize,ZA-A1-0001,20021001,58.804
maize,ZA-A1-0002,20021001,41.043
maize,ZA-A1-0003,20021001,54.561
maize,ZA-A1-0004,20021001,26.262
maize,ZA-A1-0005,20021001,39.637
maize,ZA-A1-0006,20021001,17.871
maize,ZA-A1-0007,20021001,19.601
maize,ZA-A1-0008,20021001,21.119
maize,ZA-A1-0009,20021001,23.09
maize,ZA-A1-0001,20021011,52.532
maize,ZA-A1-0002,20021011,42.253
maize,ZA-A1-0003,20021011,52.425
maize,ZA-A1-0004,20021011,26.495
maize,ZA-A1-0005,20021011,40.846
maize,ZA-A1-0006,20021011,18.018
maize,ZA-A1-0007,20021011,20.422
maize,ZA-A1-0008,20021011,22.398
maize,ZA-A1-0009,20021011,23.469
maize,ZA-A1-0001,20021021,46.309
maize,ZA-A1-0002,20021021,42.753
maize,ZA-A1-0003,20021021,48.457
maize,ZA-A1-0004,20021021,26.263
maize,ZA-A1-0005,20021021,41.682
maize,ZA-A1-0006,20021021,18.149
maize,ZA-A1-0007,20021021,21.342
maize,ZA-A1-0008,20021021,24.018
maize,ZA-A1-0009,20021021,24.306
maize,ZA-A1-0001,20021101,40.5
maize,ZA-A1-0002,20021101,42.783
maize,ZA-A1-0003,20021101,43.0
maize,ZA-A1-0004,20021101,25.779
maize,ZA-A1-0005,20021101,42.354
maize,ZA-A1-0006,20021101,18.327
maize,ZA-A1-0007,20021101,22.407
maize,ZA-A1-0008,20021101,26.026
maize,ZA-A1-0009,20021101,25.598
maize,ZA-A1-0001,20021111,36.568
maize,ZA-A1-0002,20021111,42.665
maize,ZA-A1-0003,20021111,38.162
maize,ZA-A1-0004,20021111,25.362
maize,ZA-A1-0005,20021111,43.103
maize,ZA-A1-0006,20021111,18.639
maize,ZA-A1-0007,20021111,23.533
maize,ZA-A1-0008,20021111,28.156
maize,ZA-A1-0009,20021111,26.956
maize,ZA-A1-0001,20021121,34.086
maize,ZA-A1-0002,20021121,42.671
maize,ZA-A1-0003,20021121,34.291
maize,ZA-A1-0004,20021121,25.505
maize,ZA-A1-0005,20021121,44.445
maize,ZA-A1-0006,20021121,19.428
maize,ZA-A1-0007,20021121,25.356
maize,ZA-A1-0008,20021121,30.995
maize,ZA-A1-0009,20021121,28.356
maize,ZA-A1-0001,20021201,32.821
maize,ZA-A1-0002,20021201,43.1
maize,ZA-A1-0003,20021201,32.231
maize,ZA-A1-0004,20021201,26.708
maize,ZA-A1-0005,20021201,46.782
maize,ZA-A1-0006,20021201,20.998
maize,ZA-A1-0007,20021201,28.366
maize,ZA-A1-0008,20021201,35.053
maize,ZA-A1-0009,20021201,30.144
maize,ZA-A1-0001,20021211,32.631
maize,ZA-A1-0002,20021211,44.03
maize,ZA-A1-0003,20021211,32.275
maize,ZA-A1-0004,20021211,29.053
maize,ZA-A1-0005,20021211,50.107
maize,ZA-A1-0006,20021211,23.532
maize,ZA-A1-0007,20021211,32.685
maize,ZA-A1-0008,20021211,40.468
maize,ZA-A1-0009,20021211,32.663
maize,ZA-A1-0001,20021221,33.197
maize,ZA-A1-0002,20021221,45.324
maize,ZA-A1-0003,20021221,34.346
maize,ZA-A1-0004,20021221,32.277
maize,ZA-A1-0005,20021221,54.136
maize,ZA-A1-0006,20021221,26.85
maize,ZA-A1-0007,20021221,37.616
maize,ZA-A1-0008,20021221,46.512
maize,ZA-A1-0009,20021221,35.672
maize,ZA-A1-0001,20030101,34.24
maize,ZA-A1-0002,20030101,46.924
maize,ZA-A1-0003,20030101,38.375
maize,ZA-A1-0004,20030101,36.118
maize,ZA-A1-0005,20030101,58.328
maize,ZA-A1-0006,20030101,31.117
maize,ZA-A1-0007,20030101,42.895
maize,ZA-A1-0008,20030101,52.8
maize,ZA-A1-0009,20030101,38.69
maize,ZA-A1-0001,20030111,35.104
maize,ZA-A1-0002,20030111,48.182
maize,ZA-A1-0003,20030111,43.101
maize,ZA-A1-0004,20030111,39.602
maize,ZA-A1-0005,20030111,61.461
maize,ZA-A1-0006,20030111,35.529
maize,ZA-A1-0007,20030111,47.283
maize,ZA-A1-0008,20030111,57.426
