crop_name,adm_id,date,ndvi
maize,ZA-A1-0006,20010314,0.473
maize,ZA-A1-0007,20010314,0.536
maize,ZA-A1-0008,20010314,0.507
maize,ZA-A1-0009,20010314,0.544
maize,ZA-A1-0001,20010322,0.382
maize,ZA-A1-0002,20010322,0.563
maize,ZA-A1-0003,20010322,0.443
maize,ZA-A1-0004,20010322,0.445
maize,ZA-A1-0005,20010322,0.652
maize,ZA-A1-0006,20010322,0.506
maize,ZA-A1-0007,20010322,0.525
maize,ZA-A1-0008,20010322,0.508
maize,ZA-A1-0009,20010322,0.554
maize,ZA-A1-0001,20010330,0.396
maize,ZA-A1-0002,20010330,0.582
maize,ZA-A1-0003,20010330,0.457
maize,ZA-A1-0004,20010330,0.45
maize,ZA-A1-0005,20010330,0.658
maize,ZA-A1-0006,20010330,0.52
maize,ZA-A1-0007,20010330,0.529
maize,ZA-A1-0008,20010330,0.512
maize,ZA-A1-0009,20010330,0.538
maize,ZA-A1-0001,20010407,0.418
maize,ZA-A1-0002,20010407,0.578
maize,ZA-A1-0003,20010407,0.475
maize,ZA-A1-0004,20010407,0.447
maize,ZA-A1-0005,20010407,0.633
maize,ZA-A1-0006,20010407,0.489
maize,ZA-A1-0007,20010407,0.476
maize,ZA-A1-0008,20010407,0.475
maize,ZA-A1-0009,20010407,0.545
maize,ZA-A1-0001,20010415,0.437
maize,ZA-A1-0002,20010415,0.576
maize,ZA-A1-0003,20010415,0.462
maize,ZA-A1-0004,20010415,0.438
maize,ZA-A1-0005,20010415,0.625
maize,ZA-A1-0006,20010415,0.467
maize,ZA-A1-0007,20010415,0.452
maize,ZA-A1-0008,20010415,0.46
maize,ZA-A1-0009,20010415,0.521
maize,ZA-A1-0001,20010423,0.469
maize,ZA-A1-0002,20010423,0.574
maize,ZA-A1-0003,20010423,0.465
maize,ZA-A1-0004,20010423,0.441
maize,ZA-A1-0005,20010423,0.606
maize,ZA-A1-0006,20010423,0.468
maize,ZA-A1-0007,20010423,0.423
maize,ZA-A1-0008,20010423,0.442
maize,ZA-A1-0009,20010423,0.478
maize,ZA-A1-0001,20010501,0.464
maize,ZA-A1-0002,20010501,0.569
maize,ZA-A1-0003,20010501,0.425
maize,ZA-A1-0004,20010501,0.405
maize,ZA-A1-0005,20010501,0.588
maize,ZA-A1-0006,20010501,0.407
maize,ZA-A1-0007,20010501,0.402
maize,ZA-A1-0008,20010501,0.413
maize,ZA-A1-0009,20010501,0.488
maize,ZA-A1-0001,20010509,0.459
maize,ZA-A1-0002,20010509,0.535
maize,ZA-A1-0003,20010509,0.395
maize,ZA-A1-0004,20010509,0.358
maize,ZA-A1-0005,20010509,0.547
maize,ZA-A1-0006,20010509,0.37
maize,ZA-A1-0007,20010509,0.356
maize,ZA-A1-0008,20010509,0.378
maize,ZA-A1-0009,20010509,0.457
maize,ZA-A1-0001,20010517,0.482
maize,ZA-A1-0002,20010517,0.505
maize,ZA-A1-0003,20010517,0.373
maize,ZA-A1-0004,20010517,0.332
maize,ZA-A1-0005,20010517,0.522
maize,ZA-A1-0006,20010517,0.34
maize,ZA-A1-0007,20010517,0.338
maize,ZA-A1-0008,20010517,0.345
maize,ZA-A1-0009,20010517,0.431
maize,ZA-A1-0001,20010525,0.49
maize,ZA-A1-0002,20010525,0.486
maize,ZA-A1-0003,20010525,0.364
maize,ZA-A1-0004,20010525,0.315
maize,ZA-A1-0005,20010525,0.49
maize,ZA-A1-0006,20010525,0.329
maize,ZA-A1-0007,20010525,0.321
maize,ZA-A1-0008,20010525,0.325
maize,ZA-A1-0009,20010525,0.413
maize,ZA-A1-0001,20010602,0.486
maize,ZA-A1-0002,20010602,0.456
maize,ZA-A1-0003,20010602,0.357
maize,ZA-A1-0004,20010602,0.304
maize,ZA-A1-0005,20010602,0.469
maize,ZA-A1-0006,20010602,0.319
maize,ZA-A1-0007,20010602,0.307
maize,ZA-A1-0008,20010602,0.312
maize,ZA-A1-0009,20010602,0.393
maize,ZA-A1-0001,20010610,0.512
maize,ZA-A1-0002,20010610,0.445
maize,ZA-A1-0003,20010610,0.348
maize,ZA-A1-0004,20010610,0.293
maize,ZA-A1-0005,20010610,0.46
maize,ZA-A1-0006,20010610,0.308
maize,ZA-A1-0007,20010610,0.29
maize,ZA-A1-0008,20010610,0.304
maize,ZA-A1-0009,20010610,0.378
maize,ZA-A1-0001,20010618,0.512
maize,ZA-A1-0002,20010618,0.445
maize,ZA-A1-0003,20010618,0.348
maize,ZA-A1-0004,20010618,0.293
maize,ZA-A1-0005,20010618,0.46
maize,ZA-A1-0006,20010618,0.308
maize,ZA-A1-0007,20010618,0.29
maize,ZA-A1-0008,20010618,0.304
maize,ZA-A1-0009,20010618,0.378
maize,ZA-A1-0001,20010626,0.364
maize,ZA-A1-0003,20010626,0.229
maize,ZA-A1-0001,20010704,0.515
maize,ZA-A1-0002,20010704,0.395
maize,ZA-A1-0003,20010704,0.301
maize,ZA-A1-0004,20010704,0.268
maize,ZA-A1-0005,20010704,0.384
maize,ZA-A1-0006,20010704,0.265
maize,ZA-A1-0007,20010704,0.261
maize,ZA-A1-0008,20010704,0.268
maize,ZA-A1-0009,20010704,0.324
maize,ZA-A1-0001,20010712,0.53
maize,ZA-A1-0002,20010712,0.374
maize,ZA-A1-0003,20010712,0.291
maize,ZA-A1-0004,20010712,0.262
maize,ZA-A1-0005,20010712,0.367
maize,ZA-A1-0006,20010712,0.262
maize,ZA-A1-0007,20010712,0.254
maize,ZA-A1-0008,20010712,0.263
maize,ZA-A1-0009,20010712,0.318
maize,ZA-A1-0001,20010720,0.545
maize,ZA-A1-0002,20010720,0.375
maize,ZA-A1-0003,20010720,0.292
maize,ZA-A1-0004,20010720,0.26
maize,ZA-A1-0005,20010720,0.369
maize,ZA-A1-0006,20010720,0.258
maize,ZA-A1-0007,20010720,0.251
maize,ZA-A1-0008,20010720,0.26
maize,ZA-A1-0009,20010720,0.307
maize,ZA-A1-0001,20010728,0.553
maize,ZA-A1-0002,20010728,0.354
maize,ZA-A1-0003,20010728,0.287
maize,ZA-A1-0004,20010728,0.25
maize,ZA-A1-0005,20010728,0.349
maize,ZA-A1-0006,20010728,0.246
maize,ZA-A1-0007,20010728,0.244
maize,ZA-A1-0008,20010728,0.254
maize,ZA-A1-0009,20010728,0.297
maize,ZA-A1-0001,20010805,0.586
maize,ZA-A1-0002,20010805,0.356
maize,ZA-A1-0003,20010805,0.301
maize,ZA-A1-0004,20010805,0.245
maize,ZA-A1-0005,20010805,0.342
maize,ZA-A1-0006,20010805,0.24
maize,ZA-A1-0007,20010805,0.231
maize,ZA-A1-0008,20010805,0.245
maize,ZA-A1-0009,20010805,0.288
maize,ZA-A1-0001,20010813,0.597
maize,ZA-A1-0002,20010813,0.35
maize,ZA-A1-0003,20010813,0.318
maize,ZA-A1-0004,20010813,0.241
maize,ZA-A1-0005,20010813,0.332
maize,ZA-A1-0006,20010813,0.241
maize,ZA-A1-0007,20010813,0.229
maize,ZA-A1-0008,20010813,0.238
maize,ZA-A1-0009,20010813,0.282
maize,ZA-A1-0001,20010821,0.582
maize,ZA-A1-0002,20010821,0.339
maize,ZA-A1-0003,20010821,0.33
maize,ZA-A1-0004,20010821,0.244
maize,ZA-A1-0005,20010821,0.329
maize,ZA-A1-0006,20010821,0.239
maize,ZA-A1-0007,20010821,0.232
maize,ZA-A1-0008,20010821,0.24
maize,ZA-A1-0009,20010821,0.283
maize,ZA-A1-0001,20010829,0.621
maize,ZA-A1-0002,20010829,0.35
maize,ZA-A1-0003,20010829,0.352
maize,ZA-A1-0004,20010829,0.256
maize,ZA-A1-0005,20010829,0.331
maize,ZA-A1-0006,20010829,0.238
maize,ZA-A1-0007,20010829,0.243
maize,ZA-A1-0008,20010829,0.247
maize,ZA-A1-0009,20010829,0.282
maize,ZA-A1-0001,20010906,0.596
maize,ZA-A1-0002,20010906,0.34
maize,ZA-A1-0003,20010906,0.36
maize,ZA-A1-0004,20010906,0.25
maize,ZA-A1-0005,20010906,0.331
maize,ZA-A1-0006,20010906,0.236
maize,ZA-A1-0007,20010906,0.239
maize,ZA-A1-0008,20010906,0.245
maize,ZA-A1-0009,20010906,0.277
maize,ZA-A1-0001,20010914,0.585
maize,ZA-A1-0002,20010914,0.356
maize,ZA-A1-0003,20010914,0.385
maize,ZA-A1-0004,20010914,0.259
maize,ZA-A1-0005,20010914,0.342
maize,ZA-A1-0006,20010914,0.241
maize,ZA-A1-0007,20010914,0.25
maize,ZA-A1-0008,20010914,0.253
maize,ZA-A1-0009,20010914,0.281
maize,ZA-A1-0001,20010922,0.576
maize,ZA-A1-0002,20010922,0.389
maize,ZA-A1-0003,20010922,0.401
maize,ZA-A1-0004,20010922,0.275
maize,ZA-A1-0005,20010922,0.382
maize,ZA-A1-0006,20010922,0.244
maize,ZA-A1-0007,20010922,0.266
maize,ZA-A1-0008,20010922,0.264
maize,ZA-A1-0009,20010922,0.278
maize,ZA-A1-0001,20010930,0.579
maize,ZA-A1-0002,20010930,0.411
maize,ZA-A1-0003,20010930,0.411
maize,ZA-A1-0004,20010930,0.289
maize,ZA-A1-0005,20010930,0.406
maize,ZA-A1-0006,20010930,0.254
maize,ZA-A1-0007,20010930,0.277
maize,ZA-A1-0008,20010930,0.267
maize,ZA-A1-0009,20010930,0.27
maize,ZA-A1-0001,20011008,0.522
maize,ZA-A1-0002,20011008,0.434
maize,ZA-A1-0003,20011008,0.424
maize,ZA-A1-0004,20011008,0.299
maize,ZA-A1-0005,20011008,0.441
maize,ZA-A1-0006,20011008,0.262
maize,ZA-A1-0007,20011008,0.29
maize,ZA-A1-0008,20011008,0.273
maize,ZA-A1-0009,20011008,0.273
maize,ZA-A1-0001,20011016,0.466
maize,ZA-A1-0002,20011016,0.478
maize,ZA-A1-0003,20011016,0.426
maize,ZA-A1-0004,20011016,0.333
maize,ZA-A1-0005,20011016,0.497
maize,ZA-A1-0006,20011016,0.273
maize,ZA-A1-0007,20011016,0.341
maize,ZA-A1-0008,20011016,0.326
maize,ZA-A1-0009,20011016,0.288
maize,ZA-A1-0001,20011024,0.462
maize,ZA-A1-0002,20011024,0.473
maize,ZA-A1-0003,20011024,0.439
maize,ZA-A1-0004,20011024,0.386
maize,ZA-A1-0005,20011024,0.533
maize,ZA-A1-0006,20011024,0.303
maize,ZA-A1-0007,20011024,0.383
maize,ZA-A1-0008,20011024,0.365
maize,ZA-A1-0009,20011024,0.315
maize,ZA-A1-0001,20011101,0.46
maize,ZA-A1-0002,20011101,0.476
maize,ZA-A1-0003,20011101,0.393
maize,ZA-A1-0004,20011101,0.372
maize,ZA-A1-0005,20011101,0.56
maize,ZA-A1-0006,20011101,0.322
maize,ZA-A1-0007,20011101,0.389
maize,ZA-A1-0008,20011101,0.388
maize,ZA-A1-0009,20011101,0.357
maize,ZA-A1-0001,20011109,0.424
maize,ZA-A1-0002,20011109,0.501
maize,ZA-A1-0003,20011109,0.416
maize,ZA-A1-0004,20011109,0.416
maize,ZA-A1-0005,20011109,0.595
maize,ZA-A1-0006,20011109,0.345
maize,ZA-A1-0007,20011109,0.464
maize,ZA-A1-0008,20011109,0.469
maize,ZA-A1-0009,20011109,0.414
maize,ZA-A1-0001,20011117,0.424
maize,ZA-A1-0002,20011117,0.535
maize,ZA-A1-0003,20011117,0.395
maize,ZA-A1-0004,20011117,0.405
maize,ZA-A1-0005,20011117,0.622
maize,ZA-A1-0006,20011117,0.361
maize,ZA-A1-0007,20011117,0.445
maize,ZA-A1-0008,20011117,0.494
maize,ZA-A1-0009,20011117,0.503
maize,ZA-A1-0001,20011125,0.448
maize,ZA-A1-0002,20011125,0.559
maize,ZA-A1-0003,20011125,0.37
maize,ZA-A1-0004,20011125,0.406
maize,ZA-A1-0005,20011125,0.617
maize,ZA-A1-0006,20011125,0.39
maize,ZA-A1-0007,20011125,0.583
maize,ZA-A1-0008,20011125,0.582
maize,ZA-A1-0009,20011125,0.596
maize,ZA-A1-0001,20011203,0.424
maize,ZA-A1-0002,20011203,0.539
maize,ZA-A1-0003,20011203,0.365
maize,ZA-A1-0004,20011203,0.436
maize,ZA-A1-0005,20011203,0.636
maize,ZA-A1-0006,20011203,0.404
maize,ZA-A1-0007,20011203,0.539
maize,ZA-A1-0008,20011203,0.554
maize,ZA-A1-0009,20011203,0.575
maize,ZA-A1-0001,20011211,0.41
maize,ZA-A1-0002,20011211,0.548
maize,ZA-A1-0003,20011211,0.387
maize,ZA-A1-0004,20011211,0.456
maize,ZA-A1-0005,20011211,0.673
maize,ZA-A1-0006,20011211,0.423
maize,ZA-A1-0007,20011211,0.579
maize,ZA-A1-0008,20011211,0.654
maize,ZA-A1-0009,20011211,0.577
maize,ZA-A1-0001,20011219,0.409
maize,ZA-A1-0002,20011219,0.549
maize,ZA-A1-0003,20011219,0.355
maize,ZA-A1-0004,20011219,0.433
maize,ZA-A1-0005,20011219,0.647
maize,ZA-A1-0006,20011219,0.402
maize,ZA-A1-0007,20011219,0.559
maize,ZA-A1-0008,20011219,0.619
maize,ZA-A1-0009,20011219,0.575
maize,ZA-A1-0001,20011227,0.386
maize,ZA-A1-0002,20011227,0.558
maize,ZA-A1-0003,20011227,0.361
maize,ZA-A1-0004,20011227,0.455
maize,ZA-A1-0005,20011227,0.664
maize,ZA-A1-0006,20011227,0.411
maize,ZA-A1-0007,20011227,0.566
maize,ZA-A1-0008,20011227,0.606
maize,ZA-A1-0009,20011227,0.532
maize,ZA-A1-0001,20020101,0.377
maize,ZA-A1-0002,20020101,0.586
maize,ZA-A1-0003,20020101,0.37
maize,ZA-A1-0004,20020101,0.47
maize,ZA-A1-0005,20020101,0.685
maize,ZA-A1-0006,20020101,0.43
maize,ZA-A1-0007,20020101,0.558
maize,ZA-A1-0008,20020101,0.624
maize,ZA-A1-0009,20020101,0.512
maize,ZA-A1-0001,20020109,0.379
maize,ZA-A1-0002,20020109,0.551
maize,ZA-A1-0003,20020109,0.396
maize,ZA-A1-0004,20020109,0.466
maize,ZA-A1-0005,20020109,0.654
maize,ZA-A1-0006,20020109,0.436
maize,ZA-A1-0007,20020109,0.559
maize,ZA-A1-0008,20020109,0.627
maize,ZA-A1-0009,20020109,0.511
maize,ZA-A1-0001,20020117,0.398
maize,ZA-A1-0002,20020117,0.547
maize,ZA-A1-0003,20020117,0.396
maize,ZA-A1-0004,20020117,0.481
maize,ZA-A1-0005,20020117,0.647
maize,ZA-A1-0006,20020117,0.441
maize,ZA-A1-0007,20020117,0.595
maize,ZA-A1-0008,20020117,0.623
maize,ZA-A1-0009,20020117,0.49
maize,ZA-A1-0001,20020125,0.423
maize,ZA-A1-0002,20020125,0.594
maize,ZA-A1-0003,20020125,0.468
maize,ZA-A1-0004,20020125,0.496
maize,ZA-A1-0005,20020125,0.716
maize,ZA-A1-0006,20020125,0.482
maize,ZA-A1-0007,20020125,0.581
maize,ZA-A1-0008,20020125,0.635
maize,ZA-A1-0009,20020125,0.51
maize,ZA-A1-0001,20020202,0.428
maize,ZA-A1-0002,20020202,0.569
maize,ZA-A1-0003,20020202,0.459
maize,ZA-A1-0004,20020202,0.523
maize,ZA-A1-0005,20020202,0.677
maize,ZA-A1-0006,20020202,0.487
maize,ZA-A1-0007,20020202,0.617
maize,ZA-A1-0008,20020202,0.67
maize,ZA-A1-0009,20020202,0.531
maize,ZA-A1-0001,20020210,0.431
maize,ZA-A1-0002,20020210,0.56
maize,ZA-A1-0003,20020210,0.472
maize,ZA-A1-0004,20020210,0.525
maize,ZA-A1-0005,20020210,0.67
maize,ZA-A1-0006,20020210,0.531
maize,ZA-A1-0007,20020210,0.594
maize,ZA-A1-0008,20020210,0.631
maize,ZA-A1-0009,20020210,0.505
maize,ZA-A1-0001,20020218,0.415
maize,ZA-A1-0002,20020218,0.565
maize,ZA-A1-0003,20020218,0.467
maize,ZA-A1-0004,20020218,0.51
maize,ZA-A1-0005,20020218,0.694
maize,ZA-A1-0006,20020218,0.516
maize,ZA-A1-0007,20020218,0.585
maize,ZA-A1-0008,20020218,0.638
maize,ZA-A1-0009,20020218,0.501
maize,ZA-A1-0001,20020226,0.418
maize,ZA-A1-0002,20020226,0.563
maize,ZA-A1-0003,20020226,0.481
maize,ZA-A1-0004,20020226,0.52
maize,ZA-A1-0005,20020226,0.686
maize,ZA-A1-0006,20020226,0.508
maize,ZA-A1-0007,20020226,0.604
maize,ZA-A1-0008,20020226,0.631
maize,ZA-A1-0009,20020226,0.503
maize,ZA-A1-0001,20020306,0.407
maize,ZA-A1-0002,20020306,0.601
maize,ZA-A1-0003,20020306,0.518
maize,ZA-A1-0004,20020306,0.539
maize,ZA-A1-0005,20020306,0.704
maize,ZA-A1-0006,20020306,0.541
maize,ZA-A1-0007,20020306,0.6
maize,ZA-A1-0008,20020306,0.653
maize,ZA-A1-0009,20020306,0.482
maize,ZA-A1-0001,20020314,0.397
maize,ZA-A1-0002,20020314,0.574
maize,ZA-A1-0003,20020314,0.487
maize,ZA-A1-0004,20020314,0.5
maize,ZA-A1-0005,20020314,0.673
maize,ZA-A1-0006,20020314,0.484
maize,ZA-A1-0007,20020314,0.558
maize,ZA-A1-0008,20020314,0.609
maize,ZA-A1-0009,20020314,0.454
maize,ZA-A1-0001,20020322,0.371
maize,ZA-A1-0002,20020322,0.612
maize,ZA-A1-0003,20020322,0.501
maize,ZA-A1-0004,20020322,0.514
maize,ZA-A1-0005,20020322,0.674
maize,ZA-A1-0006,20020322,0.517
maize,ZA-A1-0007,20020322,0.542
maize,ZA-A1-0008,20020322,0.542
maize,ZA-A1-0009,20020322,0.505
maize,ZA-A1-0001,20020330,0.386
maize,ZA-A1-0002,20020330,0.543
maize,ZA-A1-0003,20020330,0.423
maize,ZA-A1-0004,20020330,0.402
maize,ZA-A1-0005,20020330,0.6
maize,ZA-A1-0006,20020330,0.404
maize,ZA-A1-0007,20020330,0.433
maize,ZA-A1-0008,20020330,0.453
maize,ZA-A1-0009,20020330,0.394
maize,ZA-A1-0001,20020407,0.382
maize,ZA-A1-0002,20020407,0.532
maize,ZA-A1-0003,20020407,0.407
maize,ZA-A1-0004,20020407,0.409
maize,ZA-A1-0005,20020407,0.569
maize,ZA-A1-0006,20020407,0.398
maize,ZA-A1-0007,20020407,0.428
maize,ZA-A1-0008,20020407,0.447
maize,ZA-A1-0009,20020407,0.404
maize,ZA-A1-0001,20020415,0.381
maize,ZA-A1-0002,20020415,0.51
maize,ZA-A1-0003,20020415,0.375
maize,ZA-A1-0004,20020415,0.368
maize,ZA-A1-0005,20020415,0.559
maize,ZA-A1-0006,20020415,0.367
maize,ZA-A1-0007,20020415,0.412
maize,ZA-A1-0008,20020415,0.424
maize,ZA-A1-0009,20020415,0.411
maize,ZA-A1-0001,20020423,0.416
maize,ZA-A1-0002,20020423,0.503
maize,ZA-A1-0003,20020423,0.356
maize,ZA-A1-0004,20020423,0.345
maize,ZA-A1-0005,20020423,0.541
maize,ZA-A1-0006,20020423,0.346
maize,ZA-A1-0007,20020423,0.382
maize,ZA-A1-0008,20020423,0.402
maize,ZA-A1-0009,20020423,0.391
maize,ZA-A1-0001,20020501,0.445
maize,ZA-A1-0002,20020501,0.496
maize,ZA-A1-0003,20020501,0.337
maize,ZA-A1-0004,20020501,0.34
maize,ZA-A1-0005,20020501,0.515
maize,ZA-A1-0006,20020501,0.341
maize,ZA-A1-0007,20020501,0.364
maize,ZA-A1-0008,20020501,0.377
maize,ZA-A1-0009,20020501,0.387
maize,ZA-A1-0001,20020509,0.468
maize,ZA-A1-0002,20020509,0.47
maize,ZA-A1-0003,20020509,0.292
maize,ZA-A1-0004,20020509,0.28
maize,ZA-A1-0005,20020509,0.47
maize,ZA-A1-0006,20020509,0.281
maize,ZA-A1-0007,20020509,0.3
maize,ZA-A1-0008,20020509,0.319
maize,ZA-A1-0009,20020509,0.345
maize,ZA-A1-0001,20020517,0.482
maize,ZA-A1-0002,20020517,0.437
maize,ZA-A1-0003,20020517,0.29
maize,ZA-A1-0004,20020517,0.27
maize,ZA-A1-0005,20020517,0.425
maize,ZA-A1-0006,20020517,0.268
maize,ZA-A1-0007,20020517,0.292
maize,ZA-A1-0008,20020517,0.3
maize,ZA-A1-0009,20020517,0.332
maize,ZA-A1-0001,20020525,0.531
maize,ZA-A1-0002,20020525,0.443
maize,ZA-A1-0003,20020525,0.281
maize,ZA-A1-0004,20020525,0.265
maize,ZA-A1-0005,20020525,0.42
maize,ZA-A1-0006,20020525,0.256
maize,ZA-A1-0007,20020525,0.285
maize,ZA-A1-0008,20020525,0.294
maize,ZA-A1-0009,20020525,0.331
maize,ZA-A1-0001,20020602,0.529
maize,ZA-A1-0002,20020602,0.412
maize,ZA-A1-0003,20020602,0.266
maize,ZA-A1-0004,20020602,0.247
maize,ZA-A1-0005,20020602,0.403
maize,ZA-A1-0006,20020602,0.237
maize,ZA-A1-0007,20020602,0.269
maize,ZA-A1-0008,20020602,0.278
maize,ZA-A1-0009,20020602,0.327
maize,ZA-A1-0001,20020610,0.579
maize,ZA-A1-0002,20020610,0.407
maize,ZA-A1-0003,20020610,0.276
maize,ZA-A1-0004,20020610,0.25
maize,ZA-A1-0005,20020610,0.399
maize,ZA-A1-0006,20020610,0.244
maize,ZA-A1-0007,20020610,0.269
maize,ZA-A1-0008,20020610,0.279
maize,ZA-A1-0009,20020610,0.323
maize,ZA-A1-0001,20020618,0.59
maize,ZA-A1-0002,20020618,0.397
maize,ZA-A1-0003,20020618,0.262
maize,ZA-A1-0004,20020618,0.24
maize,ZA-A1-0005,20020618,0.391
maize,ZA-A1-0006,20020618,0.229
maize,ZA-A1-0007,20020618,0.257
maize,ZA-A1-0008,20020618,0.266
maize,ZA-A1-0009,20020618,0.318
maize,ZA-A1-0001,20020626,0.624
maize,ZA-A1-0002,20020626,0.38
maize,ZA-A1-0003,20020626,0.258
maize,ZA-A1-0004,20020626,0.236
maize,ZA-A1-0005,20020626,0.376
maize,ZA-A1-0006,20020626,0.228
maize,ZA-A1-0007,20020626,0.252
maize,ZA-A1-0008,20020626,0.259
maize,ZA-A1-0009,20020626,0.311
maize,ZA-A1-0001,20020704,0.638
maize,ZA-A1-0002,20020704,0.368
maize,ZA-A1-0003,20020704,0.252
maize,ZA-A1-0004,20020704,0.23
maize,ZA-A1-0005,20020704,0.357
maize,ZA-A1-0006,20020704,0.221
maize,ZA-A1-0007,20020704,0.239
maize,ZA-A1-0008,20020704,0.248
maize,ZA-A1-0009,20020704,0.294
maize,ZA-A1-0001,20020712,0.662
maize,ZA-A1-0002,20020712,0.371
maize,ZA-A1-0003,20020712,0.26
maize,ZA-A1-0004,20020712,0.231
maize,ZA-A1-0005,20020712,0.347
maize,ZA-A1-0006,20020712,0.227
maize,ZA-A1-0007,20020712,0.235
maize,ZA-A1-0008,20020712,0.245
maize,ZA-A1-0009,20020712,0.29
maize,ZA-A1-0001,20020720,0.648
maize,ZA-A1-0002,20020720,0.346
maize,ZA-A1-0003,20020720,0.26
maize,ZA-A1-0004,20020720,0.227
maize,ZA-A1-0005,20020720,0.333
maize,ZA-A1-0006,20020720,0.222
maize,ZA-A1-0007,20020720,0.233
maize,ZA-A1-0008,20020720,0.24
maize,ZA-A1-0009,20020720,0.281
maize,ZA-A1-0001,20020728,0.655
maize,ZA-A1-0002,20020728,0.345
maize,ZA-A1-0003,20020728,0.273
maize,ZA-A1-0004,20020728,0.23
maize,ZA-A1-0005,20020728,0.331
maize,ZA-A1-0006,20020728,0.22
maize,ZA-A1-0007,20020728,0.233
maize,ZA-A1-0008,20020728,0.245
maize,ZA-A1-0009,20020728,0.28
maize,ZA-A1-0001,20020805,0.642
maize,ZA-A1-0002,20020805,0.341
maize,ZA-A1-0003,20020805,0.291
maize,ZA-A1-0004,20020805,0.228
maize,ZA-A1-0005,20020805,0.341
maize,ZA-A1-0006,20020805,0.217
maize,ZA-A1-0007,20020805,0.231
maize,ZA-A1-0008,20020805,0.238
maize,ZA-A1-0009,20020805,0.276
maize,ZA-A1-0001,20020813,0.662
maize,ZA-A1-0002,20020813,0.366
maize,ZA-A1-0003,20020813,0.314
maize,ZA-A1-0004,20020813,0.239
maize,ZA-A1-0005,20020813,0.356
maize,ZA-A1-0006,20020813,0.219
