adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.395p1,tmin<0.395p2,tmin<0.395p3,tmin<0.395p4,tmin<0.395p5,tmin<0.395p6,tmin<0.395p7,tmax>36.485p1,tmax>36.485p2,tmax>36.485p3,tmax>36.485p4,tmax>36.485p5,tmax>36.485p6,tmax>36.485p7,prec<6.425p1,prec<6.425p2,prec<6.425p3,prec<6.425p4,prec<6.425p5,prec<6.425p6,prec<6.425p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
CN061,12.801,1.465,2005,0.0,0.0,62.182,355.319,771.223,1334.538,1590.328,0.0,13.312,29.526,55.871,107.587,174.855,231.292,0.0,-11.648814814814816,-62.499903225806456,-151.55409999999998,-275.14448387096775,-381.1314333333333,-415.77278571428576,0.0,0.493037037037037,0.523032258064516,0.8781666666666668,1.6682580645161291,2.242266666666666,4.031214285714285,0.0,12373879.648148147,16771598.629032258,21271589.15,20710549.54838709,23238426.716666665,20002828.0,0.0,-0.5996666666666667,6.920999999999999,16.091233333333335,19.73625806451613,25.097166666666663,24.590714285714284,0.0,4.476592592592592,13.290612903225806,23.07363333333333,25.55603225806452,31.2387,29.66471428571429,0.0,-5.218111111111112,0.6170322580645161,8.691033333333333,13.71758064516129,18.389766666666667,19.385214285714287,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,31.0,29.0,30.0,28.0,11.0,0.0,27.663,83.537,177.304,287.059,388.449,486.806,0.0,0.5815,1.636,2.891,4.345,5.8695,7.137499999999999,0.0,4.36,4.099,3.7795,3.621,3.46,3.7955,4.19,4.26960244,0.00011145501938799839,0.010557225932412283,5,train,4.2951120000000005,0.00013651895278000037,0.01168413252150113,5,train
CN062,12.84,1.465,2005,0.0,0.0,12.640999999999998,175.63799999999998,483.141,935.41,1263.938,0.0,7.112,30.196,39.839,83.103,117.497,168.168,0.0,-11.164684210526316,-49.72696774193549,-138.79343333333333,-270.7806774193548,-403.9551333333333,-490.7969523809524,0.0,0.3743157894736842,0.7446451612903225,0.3214333333333333,1.3956129032258062,1.1464666666666663,2.4129047619047617,0.0,14919354.684210526,17426592.70967742,22622661.2,22472196.83870968,24104410.6,20909087.95238095,0.0,-3.094684210526316,3.2086129032258066,11.352066666666667,16.239451612903228,21.395633333333333,21.964190476190478,0.0,2.9061052631578947,9.28141935483871,18.2628,22.62290322580645,27.815266666666663,27.59104761904762,0.0,-8.96921052631579,-3.0170967741935484,3.7999666666666663,9.35332258064516,14.507666666666667,16.021809523809527,0.0,19.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,30.0,30.0,29.0,18.0,0.0,14.398,38.203,75.028,140.927,245.054,371.576,0.0,0.244,0.71,1.244,2.091,3.4495,4.815,0.0,3.348,3.48,2.873,2.958,2.6545,3.153,5.126,5.11081202,0.0001413756865619964,0.011890150821667335,5,train,5.15250664,6.387900599300056e-05,0.007992434297071235,5,train
CN063,13.39,1.445,2005,0.0,0.0,0.0,76.06899999999999,258.892,562.936,778.487,0.0,8.526,41.457,56.64,116.888,164.578,242.127,0.0,-10.252666666666666,-44.88451612903226,-103.9795,-197.51712903225803,-281.31236666666666,-317.4954761904761,0.0,0.4736666666666667,1.062290322580645,0.5061,1.9434838709677416,1.5896666666666666,3.692809523809524,0.0,16063397.5,18739438.612903222,22663029.466666665,23202318.51612903,22893387.5,18712368.30952381,0.0,-3.293722222222222,1.4959354838709678,7.597666666666667,12.196516129032258,16.4548,16.584333333333333,0.0,2.1323333333333334,7.04,13.639633333333334,18.0,22.262066666666662,21.53971428571429,0.0,-8.924111111111111,-4.267387096774193,0.9488333333333332,6.271064516129032,10.646133333333331,11.954714285714283,0.0,18.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,30.0,28.0,29.0,17.0,0.0,12.782,34.256,68.058,133.734,242.743,371.514,0.0,0.176,0.538,1.023,1.762,3.0495,4.388,0.0,4.205,4.273,4.114,4.246,4.0920000000000005,4.488,8.165,7.81873796,0.001039769438728008,0.032245456094277966,5,train,7.73390744,0.0007218754495879992,0.026867739941945232,5,train
CN064,12.016,1.441,2005,0.0,0.0,32.602,230.413,587.758,1106.603,1444.388,0.0,7.123,15.056,19.646,52.838,67.619,94.496,0.0,-13.10652380952381,-66.66196774193548,-181.5351,-333.7433225806452,-493.0508333333333,-613.5002777777778,0.0,0.3391904761904762,0.2559032258064516,0.153,1.0707096774193547,0.4927,1.4931666666666663,0.0,14243129.952380951,18294788.93548387,22723628.5,23129534.75806452,24833996.666666668,23820401.888888888,0.0,-3.4329047619047617,4.029677419354838,12.775266666666663,17.84725806451613,23.614833333333333,25.085833333333333,0.0,2.850857142857143,10.582354838709678,20.1535,24.494612903225807,30.369633333333336,31.24261111111111,0.0,-9.477095238095238,-2.5700967741935483,4.8904,10.437161290322582,16.266933333333334,18.6745,0.0,21.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,30.0,30.0,17.0,0.0,12.949000000000002,33.373000000000005,62.682,118.06,210.756,311.87350000000004,0.0,0.209,0.5840000000000001,0.997,1.6885,2.8725,3.999,0.0,3.993,3.754,3.072,3.215,2.4455,2.4605,6.81,6.95767678,2.5746311976999258e-05,0.005074082377829439,5,train,6.9436508,4.524988069999854e-05,0.006726803156031737,5,train
CN065,13.176,1.431,2005,0.0,0.0,11.596999999999998,174.47899999999998,487.85,950.696,1387.106,0.0,11.757,38.999,74.867,146.509,195.217,220.309,0.0,-0.1696,-17.69293548387097,-63.65983333333334,-158.31629032258064,-255.95196666666664,-381.17684,0.0,0.7837999999999999,0.8787741935483872,1.1956,2.311032258064516,1.6236,1.00368,0.0,11942620.533333331,15737926.806451611,21342635.3,22292254.612903222,24752143.933333334,24142434.72,0.0,-7.772866666666667,4.019451612903226,10.984466666666666,16.42874193548387,21.7482,23.7764,0.0,-2.319666666666667,9.975096774193547,17.4341,21.832838709677414,27.381433333333334,29.31476,0.0,-12.894866666666667,-2.0448064516129034,3.8537666666666666,10.459709677419356,15.907766666666667,18.04416,0.0,15.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,30.0,28.0,30.0,25.0,0.0,4.475,18.368,55.605,121.593,230.492,373.65,0.0,0.1714999999999999,0.6355,1.242,2.1425,3.589,5.093,0.0,3.959,3.856,3.6415,3.661,3.5425,3.266,7.161,7.41182188,0.000182056704467003,0.013492839006932641,5,train,7.3584996,0.00023363872892500232,0.015285245464990162,5,train
CN011,14.819,1.511,2006,0.0,0.0,21.052,160.75199999999998,530.457,1032.303,1267.06,0.0,6.426,8.459999999999999,21.477,131.245,239.772,298.87,0.0,-14.54969230769231,-73.94012903225806,-173.95666666666665,-256.5988387096774,-309.4642666666667,-314.15415384615386,0.0,0.2471538461538461,0.0656129032258064,0.4339,3.5409032258064514,3.617566666666667,4.546,0.0,12461035.538461538,18354057.80645161,21185863.066666663,20528490.14516129,21426603.33333333,19607021.923076924,0.0,-3.0022692307692305,4.859032258064516,10.892833333333334,18.245967741935484,23.0482,24.37823076923077,0.0,2.796346153846154,11.726709677419356,17.476833333333335,24.276451612903227,28.6447,28.878692307692308,0.0,-7.739115384615385,-1.6625806451612903,4.324766666666666,12.215225806451611,17.31543333333333,19.803,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,30.0,26.0,24.0,11.0,0.0,15.625,43.203,83.026,142.36,238.367,365.4645,0.0,0.367,0.994,1.671,2.613,4.3870000000000005,6.183999999999999,0.0,4.0045,3.804,3.653,3.642,3.5725,4.082,5.368,5.378829619999999,3.267882743200032e-05,0.005716539812858852,5,train,5.3943283399999995,6.033584218001036e-06,0.002456335526348352,5,train
CN012,14.794,1.439,2006,0.0,0.0,57.65599999999999,252.902,685.848,1274.313,1531.091,0.0,11.069,14.06,31.127,94.002,183.737,247.628,0.0,-11.55992,-75.18745161290323,-178.95416666666668,-308.09851612903225,-426.03856666666667,-447.4826153846154,0.0,0.44276,0.0964838709677419,0.5689,2.028225806451613,2.9911666666666665,4.914692307692308,0.0,12092256.32,18046508.70967742,20798186.666666668,21328867.0,22087393.5,21755896.615384616,0.0,-0.6766,6.948193548387097,12.8043,20.286,25.9355,26.07215384615385,0.0,4.84664,13.580354838709678,19.064466666666664,26.444064516129032,31.7711,30.91607692307692,0.0,-5.34216,0.7993548387096774,6.980099999999999,14.336290322580645,20.22076666666667,21.667538461538463,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,30.0,28.0,26.0,9.0,0.0,13.8695,39.608,89.705,170.153,266.391,376.787,0.0,0.324,0.894,1.668,2.7025,4.0515,5.577,0.0,4.304,4.011,3.569,3.251,3.558,4.383,5.283,5.280780760000001,1.8744929807998386e-05,0.004329541523995166,5,train,5.29246692,2.572541328699892e-05,0.005072022603163251,5,train
CN013,14.781,1.481,2006,0.0,0.0,37.742,206.169,582.077,1106.898,1351.717,0.0,8.047,11.55,28.108,102.655,195.363,240.623,0.0,-15.18192,-74.7685806451613,-177.0196,-280.32312903225807,-382.9337666666667,-404.0809230769231,0.0,0.32188,0.113,0.5519333333333333,2.404741935483871,3.0902666666666665,3.481538461538462,0.0,12676135.16,18266697.774193548,21324456.933333334,21326037.06451613,22858079.4,20877277.153846152,0.0,-1.6102,5.878709677419355,11.860066666666668,18.44606451612903,23.81403333333333,25.15223076923077,0.0,4.17684,12.491903225806452,18.39803333333333,24.434516129032257,29.72113333333333,29.83207692307692,0.0,-6.583600000000001,-0.336258064516129,5.542433333333333,12.698967741935483,18.092366666666667,20.73376923076923,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,30.0,27.0,26.0,10.0,0.0,17.446,52.043,114.01,196.38,290.545,404.2335,0.0,0.372,1.059,1.971,3.0535,4.526999999999999,6.0565,0.0,4.421,4.111,3.898,3.977,3.7135,4.458,4.817,4.8988986599999995,9.550550077800122e-05,0.009772691583079926,5,train,4.95520032,3.3253095586998117e-05,0.005766549712522915,5,train
CN014,14.597,1.473,2006,0.0,0.0,22.204999999999995,182.29,494.92,942.783,1187.625,0.0,10.658,16.865000000000002,45.001,120.8,184.747,233.602,0.0,-16.69624,-71.27270967741936,-164.74533333333332,-260.06693548387096,-354.04356666666666,-404.4022142857143,0.0,0.42632,0.2002258064516129,0.9378666666666666,2.4451290322580648,2.1315666666666666,3.489642857142857,0.0,13301197.84,18741510.870967746,21957207.83333333,21654584.30645161,23898106.33333333,21612427.85714286,0.0,-2.03964,4.856064516129033,11.318933333333332,16.40483870967742,21.248766666666665,23.808714285714284,0.0,3.764240000000001,11.693129032258064,18.09423333333333,22.73325806451613,27.470133333333333,28.9305,0.0,-7.19392,-1.7197096774193548,4.099433333333334,10.198354838709678,14.961133333333333,18.943142857142856,0.0,25.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,29.0,27.0,27.0,12.0,0.0,14.0485,38.841,74.795,123.773,199.956,305.4825,0.0,0.315,0.8655,1.484,2.354,3.7005,5.1485,0.0,4.953,4.741,4.5045,4.577,4.241,4.6705000000000005,5.284,5.2378868,2.445294477999979e-05,0.004944991888769869,5,train,5.24571668,2.5370110117000563e-05,0.005036875034880314,5,train
CN015,13.312,1.479,2006,0.0,0.0,0.0,40.78999999999999,342.435,756.12,994.134,0.0,4.857,12.208,30.734,55.628,127.04,176.889,0.0,-11.88226086956522,-53.91754838709677,-132.28560000000002,-254.46106451612903,-381.8924333333334,-440.6415714285714,0.0,0.2111739130434782,0.2371290322580645,0.6175333333333334,0.8030322580645162,2.3804000000000003,3.5606428571428568,0.0,12167467.260869564,16958675.83870968,19643767.23333333,22871095.129032254,21985346.2,21702048.42857143,0.0,-9.07,-1.713741935483871,5.827966666666667,16.050483870967742,20.1095,23.321,0.0,-3.187043478260869,4.586774193548387,11.947533333333332,22.813354838709675,25.78533333333333,28.9195,0.0,-14.450695652173913,-7.648322580645162,-0.3087666666666667,8.771129032258065,14.452866666666669,18.013357142857142,0.0,23.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,30.0,31.0,27.0,12.0,0.0,17.908,49.491,88.113,130.378,198.965,302.22799999999995,0.0,0.354,0.989,1.643,2.3505000000000003,3.5135,4.8655,0.0,4.191,4.096,3.938,3.601,3.7655,4.1025,5.896,5.9247347,0.0001385106252000056,0.011769053708773939,5,train,5.9310653,0.00011517703283000064,0.010732056318804922,5,train
CN021,14.162,1.52,2006,0.0,0.0,0.2919999999999998,56.797,384.635,817.7139999999999,1042.064,0.0,17.907,24.854,62.033,101.952,235.56,267.078,0.0,-6.468346153846154,-43.33883870967742,-107.4558,-190.73106451612904,-271.9428,-274.885,0.0,0.6887307692307693,0.2240967741935484,1.2393,1.2877096774193548,4.4536,2.4244615384615384,0.0,11916553.403846154,17179907.032258064,18962909.0,22039120.25806452,21002258.5,20548281.923076924,0.0,-6.559653846153846,0.6850967741935484,7.1395333333333335,16.89541935483871,20.755966666666662,23.577692307692303,0.0,-1.3658846153846154,6.198483870967743,12.477966666666669,22.821483870967743,25.695633333333333,27.73715384615385,0.0,-11.511,-4.574709677419355,1.9851666666666667,11.105258064516129,16.314566666666668,19.84730769230769,0.0,26.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,28.0,29.0,24.0,11.0,0.0,16.713500000000003,46.409,84.081,134.151,232.479,375.147,0.0,0.397,1.0925,1.794,2.682,4.297499999999999,6.2715,0.0,5.097,4.947,4.818,4.577,4.731,5.127,6.109,6.078600079999999,0.00022739978001700212,0.015079780502945065,5,train,6.0886961,0.00011999895193000048,0.010954403312367154,5,train
CN022,13.895,1.483,2006,0.0,0.0,0.0,33.739,319.907,705.454,947.658,0.0,10.692,23.868,63.687,100.211,237.005,268.49,0.0,-6.907785714285715,-38.50003225806452,-88.85283333333334,-168.58883870967742,-237.661,-252.30300000000005,0.0,0.3818571428571428,0.4250322580645161,1.3273,1.178193548387097,4.5598,2.2489285714285714,0.0,11461448.714285716,16440519.516129032,18769459.08333333,22472709.580645163,20605974.266666666,20806070.92857143,0.0,-10.92775,-2.316903225806452,5.080233333333333,15.551225806451614,19.171566666666667,23.62028571428571,0.0,-5.582392857142857,3.11141935483871,10.538466666666666,21.741935483870968,24.03853333333333,28.484714285714286,0.0,-16.258892857142857,-7.785580645161291,-0.4851666666666667,9.200064516129032,14.727333333333332,19.255,0.0,28.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,29.0,31.0,23.0,14.0,0.0,17.615000000000002,52.52,91.021,137.718,227.749,367.869,0.0,0.4589999999999999,1.246,1.956,2.8310000000000004,4.3665,6.23,0.0,5.518,5.438,5.2745,4.976,5.365,5.1795,7.072,6.82412418,0.0006918710748419849,0.02630344226222083,5,train,6.83234862,0.0005257247800270024,0.022928689016753715,5,train
CN023,14.269,1.486,2006,0.0,0.0,0.0,13.585,283.854,641.7719999999999,848.389,0.0,8.676,30.292,67.215,92.097,234.467,278.114,0.0,-3.374428571428571,-16.858290322580643,-57.6854,-135.1785806451613,-197.0884,-202.9655,0.0,0.3098571428571429,0.6972903225806452,1.2307666666666668,0.8026451612903226,4.745666666666667,3.63725,0.0,10851133.232142856,14855671.306451611,18236954.98333333,22609545.41935484,18925203.15,20944224.83333333,0.0,-15.386357142857142,-5.418064516129032,3.657166666666667,15.038354838709678,18.2506,23.538083333333333,0.0,-9.409964285714285,0.0965483870967742,9.089566666666666,21.53774193548387,22.9004,28.54725,0.0,-21.139285714285712,-11.119064516129033,-2.055266666666667,7.875774193548387,13.973033333333335,18.59958333333333,0.0,28.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,29.0,31.0,23.0,10.0,0.0,11.511,36.838,69.836,112.312,194.475,327.61,0.0,0.492,1.2975,2.053,2.9635,4.558,6.377000000000001,0.0,5.3505,5.433,5.2925,4.93,5.558999999999999,5.1875,4.59,4.7891627,0.0003421234450750091,0.0184965792803699,5,train,4.8133656600000005,0.0001819937632980036,0.013490506413697138,5,train
CN031,12.706,1.42,2006,8.724999999999998,27.584999999999997,152.22199999999998,421.385,828.742,1369.813,0.0,9.791,70.609,117.839,269.467,459.368,540.251,0.0,-1.9319166666666667,1.4283571428571429,3.6588064516129024,25.51243333333333,79.6158064516129,63.3865,0.0,0.8159166666666667,2.1720714285714284,1.523548387096774,5.054266666666667,6.12583870967742,2.6961,0.0,10138256.666666666,10512331.214285716,17437755.06451613,19462822.216666665,18848084.85483871,20191037.33333333,0.0,5.774416666666667,4.929714285714286,10.03467741935484,15.2921,19.46054838709677,24.3557,0.0,9.247166666666669,8.451285714285714,14.670709677419357,19.875733333333336,23.298483870967743,28.07496666666667,0.0,2.547,1.7269285714285714,5.626709677419354,10.936666666666667,15.928129032258065,21.3858,0.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,28.0,21.0,23.0,26.0,0.0,18.936,63.053,150.214,263.527,375.236,471.568,0.0,0.0,0.8280000000000001,2.197,3.3575,4.715999999999999,5.977,0.0,6.618,6.612,6.431,6.337,6.281,6.174,0.0,6.854,6.8102542,3.894157832499884e-05,0.006240318767899509,5,train,6.8000163,1.6012183899999458e-05,0.004001522697673907,5,train
CN032,13.994,1.439,2006,0.0,8.923999999999998,126.105,396.224,817.834,1392.824,1638.317,1.05,39.832,49.216,131.525,224.157,344.868,498.445,0.375,1.842178571428572,-39.5591935483871,-86.16236666666667,-138.27732258064515,-223.57433333333336,-121.62475,1.05,1.3850714285714285,0.3027096774193548,2.7436333333333334,2.9881290322580645,4.0237,12.798083333333333,4034286.0,11590958.517857144,18633594.870967746,20225179.03333333,20996490.85483871,22072166.65,16451512.666666666,1.704,2.9419642857142856,9.679580645161291,15.323966666666667,19.92032258064516,25.48633333333333,26.77775,3.854,7.1867857142857146,15.683612903225807,20.6794,25.001064516129038,30.2812,30.262583333333332,-0.098,-0.8384642857142858,4.103225806451613,10.1894,15.06816129032258,21.0174,23.811833333333336,1.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,31.0,24.0,27.0,24.0,4.0,0.0,51.043,157.40800000000002,311.58,474.22,594.9449999999999,704.6754999999999,0.0,0.945,2.6965000000000003,4.61,6.712,8.3355,9.902,5.851,5.8035,5.529,5.3495,4.969,4.679,6.2940000000000005,5.208,5.2185726599999995,5.418119742800171e-05,0.007360787826584985,5,train,5.2494838,1.9114629980000475e-05,0.004372028131199578,5,train
CN033,12.565,1.447,2006,23.387999999999995,54.53599999999999,208.304,517.276,948.031,1328.206,0.0,77.196,167.771,231.405,377.408,585.667,730.211,0.0,44.18884210526316,67.56964285714285,103.74770967741937,129.8671666666667,186.71480645161293,279.7005909090909,0.0,4.062947368421052,3.2348214285714287,2.052709677419355,4.866766666666667,6.718032258064516,6.570181818181819,0.0,7729080.513157895,9962942.42857143,15695826.903225806,18227055.841666665,16707401.951612905,18065481.15909091,0.0,6.886684210526316,5.893,10.994354838709675,16.619066666666665,20.21532258064516,23.60068181818182,0.0,10.228105263157897,9.76075,15.88941935483871,21.50153333333333,24.12525806451613,27.339272727272725,0.0,3.956421052631579,2.353857142857143,6.209419354838709,12.013866666666669,16.50941935483871,20.293181818181814,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,29.0,23.0,20.0,15.0,0.0,18.505,59.199,133.29399999999998,228.711,336.164,449.956,0.0,0.5385,1.8025,3.5915,5.246,7.198,9.089,0.0,7.437,7.4815,7.35,7.1515,7.179,7.431,0.0,4.262,4.2497698800000006,4.221339526998056e-06,0.0020545898683187493,5,train,4.2749041,1.5062230530001985e-05,0.0038810089577327677,5,train
CN034,13.843,1.492,2006,0.0,11.161999999999995,161.281,461.81,915.577,1518.903,1685.424,2.815,46.468,58.009,158.392,261.841,350.588,479.01,-0.5273333333333333,3.1726785714285706,-33.526774193548384,-64.6331,-106.57093548387095,-199.5296,-136.381875,0.9383333333333334,1.5590357142857143,0.3722903225806451,3.3461,3.337064516129032,2.9582333333333333,16.05275,6433514.833333333,11171278.526785716,18041847.612903222,19890254.1,21011010.10483871,22396280.03333333,16756091.625,3.878666666666666,3.51425,10.838193548387096,16.337633333333333,20.957645161290323,26.430866666666667,27.135125,8.173333333333334,7.710392857142857,16.80793548387097,21.638666666666666,26.06416129032258,31.1563,30.770625,0.1906666666666666,-0.2153214285714285,5.242516129032258,11.0834,15.940838709677418,21.845666666666663,23.973875,2.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,31.0,23.0,27.0,24.0,3.0,0.0,52.651,160.65,304.539,444.826,558.291,647.543,0.0,0.9665,2.8265,4.727,6.6035,8.2485,9.748,6.328,6.3095,5.995,5.9515,5.559,5.1865,6.6735,4.296,4.33868316,5.512837710299626e-05,0.007424848624921336,5,train,4.39141738,6.873806996199489e-05,0.008290842536316493,5,train
CN035,11.511,1.369,2006,118.167,236.377,438.963,786.928,1225.873,1268.595,0.0,36.526,128.922,300.577,531.909,928.327,982.306,0.0,-5.317366666666667,-14.37807142857143,75.7925806451613,197.0126,400.6763870967742,623.4046666666667,0.0,1.2175333333333331,3.299857142857143,5.537258064516129,7.711066666666666,12.78767741935484,17.993,0.0,10129077.633333333,10051328.017857144,12632040.66935484,14163383.366666667,13921976.435483873,11236264.666666666,0.0,9.7773,10.518142857142855,12.68883870967742,17.918833333333335,20.47951612903226,20.560666666666663,0.0,14.817366666666668,15.050214285714286,17.484451612903225,22.31406666666667,24.32983870967742,24.153,0.0,5.6777,6.712607142857143,8.663903225806452,14.022933333333333,17.42358064516129,17.804333333333332,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,19.0,16.0,15.0,1.0,0.0,59.723,158.22,273.375,390.689,531.877,639.066,0.0,1.109,3.1135,5.3055,7.256,9.532,11.246,0.0,7.7935,7.89,8.312,8.311,8.432,8.678,0.0,3.337,3.4909761799999997,7.663241134200064e-05,0.008753994022273528,5,train,3.506042,8.172951713999924e-05,0.009040437884306227,5,train
CN036,11.508,1.358,2006,44.081,88.74,276.597,649.694,1137.45,1229.12,0.0,78.241,185.93,297.451,547.068,809.244,898.969,0.0,21.814258064516128,59.872214285714286,128.26251612903226,241.09626666666665,398.238935483871,485.118,0.0,2.5239032258064515,3.846035714285714,3.597451612903226,8.320566666666666,8.457290322580645,14.954166666666666,0.0,8510317.459677419,7874706.946428572,12985217.798387095,16197783.841666669,16222465.85483871,10583705.166666666,0.0,6.44158064516129,6.7313214285714285,12.15583870967742,18.756566666666668,22.054064516129035,21.598333333333333,0.0,10.29548387096774,10.382,16.532258064516128,23.1624,25.808032258064515,24.5505,0.0,2.9718064516129035,3.4931785714285715,8.011129032258065,14.391633333333337,18.470806451612905,19.1355,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,24.0,16.0,19.0,2.0,0.0,58.448,148.273,239.17,333.621,454.645,556.609,0.0,1.0855,3.0425000000000004,4.9225,6.565,8.499500000000001,10.076,0.0,7.433,7.664,7.661,7.8325,7.959,8.581,0.0,4.129,4.0467591999999994,5.579667192500188e-05,0.007469716990957682,5,train,4.08967498,2.183629581199877e-05,0.0046729322498832325,5,train
CN037,14.446,1.493,2006,0.0,0.7749999999999995,91.04399999999998,334.659,750.586,1324.229,1608.5739999999998,0.0,9.618,14.754,49.963,113.206,195.405,276.299,0.0,-14.31516,-77.511,-169.90913333333336,-262.62193548387097,-392.0659333333333,-384.9692857142857,0.0,0.38472,0.1656774193548387,1.1736333333333333,2.0400967741935485,2.7399666666666667,5.778142857142858,0.0,12805041.64,18385689.0,21393294.1,22113918.370967746,23786664.3,19474691.82142857,0.0,1.71772,8.582548387096773,14.400233333333334,19.737,25.441433333333336,26.630357142857143,0.0,6.96324,15.141,20.587066666666665,25.39058064516129,31.101766666666663,30.639357142857143,0.0,-2.6290000000000004,2.7955483870967743,8.738833333333334,14.436870967741935,20.322966666666662,23.128357142857144,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,29.0,28.0,24.0,13.0,0.0,21.6575,71.63499999999999,174.29500000000002,307.324,426.171,540.2065,0.0,0.434,1.398,2.816,4.517,6.1145000000000005,7.636,0.0,5.146,4.816,4.5625,4.334,4.0005,5.258,6.15,6.232694759999999,2.1734686033002052e-05,0.004662047407845833,5,train,6.21893856,2.915280493300297e-05,0.005399333748991904,5,train
