country,advisor,model,candidate_id,selected_k,repeat,seed,split,mape,normalized_rmse,r,r2,kge
CN,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1068,12.9049,0.8402,0.5418,0.7606
CN,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.1091,13.4297,0.8032,0.6448,0.7138
CN,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1068,12.9049,0.8402,0.5418,0.7606
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.018,2.181,0.9961,0.9906,0.9597
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1016,12.2191,0.882,0.5892,0.7604
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0181,2.1656,0.9961,0.9908,0.9601
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.0981,11.9394,0.8834,0.6078,0.7642
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0182,2.1935,0.996,0.9905,0.9597
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1023,12.2659,0.8786,0.586,0.7683
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0183,2.2333,0.9958,0.9902,0.9588
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1006,12.067,0.8817,0.5993,0.7746
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0181,2.1984,0.996,0.9905,0.9601
CN,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.0969,11.6818,0.8916,0.6245,0.7661
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0624,9.4664,0.9092,0.8235,0.8263
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.0948,11.4487,0.8597,0.6393,0.7871
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0624,9.4664,0.9092,0.8235,0.8263
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.0948,11.4487,0.8597,0.6393,0.7871
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0624,9.4664,0.9092,0.8235,0.8263
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.0948,11.4487,0.8597,0.6393,0.7871
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0624,9.4664,0.9092,0.8235,0.8263
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.0948,11.4487,0.8597,0.6393,0.7871
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0624,9.4664,0.9092,0.8235,0.8263
CN,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.0948,11.4487,0.8597,0.6393,0.7871
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.1621,17.9929,0.7374,0.3623,0.6373
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1054,12.1416,0.7785,0.5944,0.6924
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.1359,15.8574,0.7395,0.5047,0.6912
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1072,12.5438,0.7651,0.567,0.7042
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.1439,16.2005,0.7654,0.483,0.6634
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1066,12.8637,0.7767,0.5447,0.6744
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.1312,15.3774,0.744,0.5342,0.5876
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1121,13.1109,0.7528,0.527,0.6891
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.1277,14.787,0.8083,0.5693,0.7558
CN,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1117,13.5813,0.7767,0.4925,0.7073
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.1429,17.0878,0.6715,0.4249,0.5728
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.0992,12.5451,0.8197,0.567,0.6761
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.1372,16.3451,0.7027,0.4738,0.5862
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.0982,12.5575,0.7668,0.5661,0.6649
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.1858,20.1609,0.6492,0.1994,0.4595
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.0967,12.417,0.8141,0.5758,0.654
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.1485,17.761,0.634,0.3787,0.5075
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.0992,12.89,0.7551,0.5428,0.6676
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.1612,18.5645,0.6318,0.3212,0.4949
CN,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1033,13.2025,0.7597,0.5204,0.7115
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,train,0.109,13.5171,0.8003,0.6401,0.7113
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,test,0.1081,12.9881,0.8455,0.5358,0.7468
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,train,0.109,13.5171,0.8003,0.6401,0.7113
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,test,0.1081,12.9881,0.8455,0.5358,0.7468
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,train,0.109,13.5171,0.8003,0.6401,0.7113
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,test,0.1081,12.9881,0.8455,0.5358,0.7468
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,train,0.109,13.5171,0.8003,0.6401,0.7113
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,test,0.1081,12.9881,0.8455,0.5358,0.7468
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,train,0.109,13.5171,0.8003,0.6401,0.7113
CN,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,test,0.1081,12.9881,0.8455,0.5358,0.7468
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,train,0.0193,2.3532,0.9954,0.9891,0.9572
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,test,0.0942,11.284,0.8954,0.6496,0.8051
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,train,0.019,2.3252,0.9955,0.9894,0.9569
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,test,0.0941,11.2673,0.8947,0.6507,0.7947
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,train,0.0191,2.3278,0.9955,0.9893,0.9566
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,test,0.0954,11.3722,0.8931,0.6441,0.7866
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,train,0.0194,2.3748,0.9953,0.9889,0.9563
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,test,0.095,11.2489,0.891,0.6518,0.7954
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,train,0.0192,2.3433,0.9954,0.9892,0.9577
CN,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,test,0.0935,11.2431,0.8942,0.6522,0.7854
CN,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,train,0.063,9.6797,0.9048,0.8154,0.8207
CN,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,test,0.0829,10.4796,0.8747,0.6978,0.8048
CN,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,train,0.063,9.6797,0.9048,0.8154,0.8207
CN,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,test,0.0829,10.4796,0.8747,0.6978,0.8048
CN,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,train,0.063,9.6797,0.9048,0.8154,0.8207
CN,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,test,0.0829,10.4796,0.8747,0.6978,0.8048
CN,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,train,0.063,9.6797,0.9048,0.8154,0.8207
CN,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,test,0.0829,10.4796,0.8747,0.6978,0.8048
CN,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,train,0.063,9.6797,0.9048,0.8154,0.8207
CN,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,test,0.0829,10.4796,0.8747,0.6978,0.8048
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,train,0.14,16.2324,0.7244,0.481,0.6677
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,test,0.1085,13.2622,0.7639,0.516,0.6663
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,train,0.1389,15.6697,0.777,0.5164,0.7048
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,test,0.1068,12.5425,0.7997,0.5671,0.7357
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,train,0.151,17.2687,0.7032,0.4126,0.6618
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,test,0.113,13.2406,0.7618,0.5176,0.714
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,train,0.151,17.1033,0.6851,0.4238,0.4266
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,test,0.105,12.5812,0.8081,0.5645,0.7473
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,train,0.1455,15.8762,0.7804,0.5035,0.6272
CN,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,test,0.102,12.3835,0.8037,0.578,0.7284
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,train,0.1528,17.3723,0.692,0.4056,0.5452
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,test,0.1025,12.855,0.7907,0.5453,0.6309
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,train,0.1388,16.5153,0.7038,0.4628,0.4838
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,test,0.099,12.0399,0.8185,0.6011,0.6829
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,train,0.1479,17.1422,0.6797,0.4212,0.4927
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,test,0.0999,12.6275,0.8031,0.5612,0.6774
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,train,0.149,16.6652,0.7249,0.453,0.5496
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,test,0.0943,12.2371,0.8201,0.588,0.6467
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,train,0.1469,16.942,0.6866,0.4346,0.5181
CN,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,test,0.1017,12.7401,0.8061,0.5534,0.6533
ZA,hardcode,ridge,baseline,60,1,42,train,0.1007,10.1385,0.974,0.9483,0.9089
ZA,hardcode,ridge,baseline,60,1,42,test,0.1782,19.9417,0.9336,0.595,0.6209
ZA,hardcode,ridge,baseline,60,2,1051,train,0.1007,10.1385,0.974,0.9483,0.9089
ZA,hardcode,ridge,baseline,60,2,1051,test,0.1782,19.9417,0.9336,0.595,0.6209
ZA,hardcode,ridge,baseline,60,3,2060,train,0.1007,10.1385,0.974,0.9483,0.9089
ZA,hardcode,ridge,baseline,60,3,2060,test,0.1782,19.9417,0.9336,0.595,0.6209
ZA,hardcode,ridge,baseline,60,4,3069,train,0.1007,10.1385,0.974,0.9483,0.9089
ZA,hardcode,ridge,baseline,60,4,3069,test,0.1782,19.9417,0.9336,0.595,0.6209
ZA,hardcode,ridge,baseline,60,5,4078,train,0.1007,10.1385,0.974,0.9483,0.9089
ZA,hardcode,ridge,baseline,60,5,4078,test,0.1782,19.9417,0.9336,0.595,0.6209
ZA,hardcode,xgboost,baseline,60,1,42,train,0.0019,0.2163,1.0,1.0,0.9982
ZA,hardcode,xgboost,baseline,60,1,42,test,0.1782,23.4845,0.8588,0.4383,0.7167
ZA,hardcode,xgboost,baseline,60,2,1051,train,0.0019,0.2245,1.0,1.0,0.9982
ZA,hardcode,xgboost,baseline,60,2,1051,test,0.1774,24.3179,0.8359,0.3977,0.6874
ZA,hardcode,xgboost,baseline,60,3,2060,train,0.0021,0.2368,1.0,1.0,0.9981
ZA,hardcode,xgboost,baseline,60,3,2060,test,0.1773,24.0554,0.8458,0.4106,0.6993
ZA,hardcode,xgboost,baseline,60,4,3069,train,0.002,0.2304,1.0,1.0,0.9981
ZA,hardcode,xgboost,baseline,60,4,3069,test,0.1775,24.7641,0.827,0.3754,0.7033
ZA,hardcode,xgboost,baseline,60,5,4078,train,0.002,0.2236,1.0,1.0,0.9981
ZA,hardcode,xgboost,baseline,60,5,4078,test,0.172,23.6904,0.8407,0.4284,0.7036
ZA,hardcode,svr,baseline,60,1,42,train,0.0431,5.1065,0.9938,0.9869,0.9585
ZA,hardcode,svr,baseline,60,1,42,test,0.1816,21.5262,0.9231,0.5281,0.7238
ZA,hardcode,svr,baseline,60,2,1051,train,0.0431,5.1065,0.9938,0.9869,0.9585
ZA,hardcode,svr,baseline,60,2,1051,test,0.1816,21.5262,0.9231,0.5281,0.7238
ZA,hardcode,svr,baseline,60,3,2060,train,0.0431,5.1065,0.9938,0.9869,0.9585
ZA,hardcode,svr,baseline,60,3,2060,test,0.1816,21.5262,0.9231,0.5281,0.7238
ZA,hardcode,svr,baseline,60,4,3069,train,0.0431,5.1065,0.9938,0.9869,0.9585
ZA,hardcode,svr,baseline,60,4,3069,test,0.1816,21.5262,0.9231,0.5281,0.7238
ZA,hardcode,svr,baseline,60,5,4078,train,0.0431,5.1065,0.9938,0.9869,0.9585
ZA,hardcode,svr,baseline,60,5,4078,test,0.1816,21.5262,0.9231,0.5281,0.7238
ZA,hardcode,cnn1d,baseline,60,1,42,train,0.1515,16.1647,0.9323,0.8686,0.8289
ZA,hardcode,cnn1d,baseline,60,1,42,test,0.1777,21.2214,0.8699,0.5413,0.7135
ZA,hardcode,cnn1d,baseline,60,2,1051,train,0.1466,15.3559,0.9389,0.8814,0.8398
ZA,hardcode,cnn1d,baseline,60,2,1051,test,0.1803,22.4621,0.8476,0.4861,0.6851
ZA,hardcode,cnn1d,baseline,60,3,2060,train,0.143,15.2027,0.9403,0.8838,0.8357
ZA,hardcode,cnn1d,baseline,60,3,2060,test,0.184,22.7728,0.8502,0.4718,0.6755
ZA,hardcode,cnn1d,baseline,60,4,3069,train,0.1446,15.3191,0.9409,0.882,0.8347
ZA,hardcode,cnn1d,baseline,60,4,3069,test,0.1819,21.0845,0.8621,0.5472,0.7292
ZA,hardcode,cnn1d,baseline,60,5,4078,train,0.1542,16.8131,0.9273,0.8578,0.8219
ZA,hardcode,cnn1d,baseline,60,5,4078,test,0.1764,20.678,0.8793,0.5645,0.7196
ZA,hardcode,transformer_flat,baseline,60,1,42,train,0.1976,18.4912,0.9103,0.828,0.8404
ZA,hardcode,transformer_flat,baseline,60,1,42,test,0.1887,21.7988,0.8584,0.516,0.6447
ZA,hardcode,transformer_flat,baseline,60,2,1051,train,0.2,19.374,0.9072,0.8112,0.7984
ZA,hardcode,transformer_flat,baseline,60,2,1051,test,0.1824,21.6698,0.8654,0.5217,0.6726
ZA,hardcode,transformer_flat,baseline,60,3,2060,train,0.2216,22.8321,0.8636,0.7378,0.744
ZA,hardcode,transformer_flat,baseline,60,3,2060,test,0.1826,21.7128,0.855,0.5198,0.6634
ZA,hardcode,transformer_flat,baseline,60,4,3069,train,0.2184,22.403,0.8684,0.7476,0.7707
ZA,hardcode,transformer_flat,baseline,60,4,3069,test,0.1867,22.2374,0.8379,0.4964,0.6649
ZA,hardcode,transformer_flat,baseline,60,5,4078,train,0.202,19.6921,0.9063,0.805,0.772
ZA,hardcode,transformer_flat,baseline,60,5,4078,test,0.1983,22.3203,0.8589,0.4926,0.6934
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0962,10.1664,0.9739,0.948,0.9223
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1918,20.9858,0.927,0.5515,0.6638
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0962,10.1664,0.9739,0.948,0.9223
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1918,20.9858,0.927,0.5515,0.6638
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0962,10.1664,0.9739,0.948,0.9223
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1918,20.9858,0.927,0.5515,0.6638
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0962,10.1664,0.9739,0.948,0.9223
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1918,20.9858,0.927,0.5515,0.6638
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0962,10.1664,0.9739,0.948,0.9223
ZA,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1918,20.9858,0.927,0.5515,0.6638
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0017,0.1853,1.0,1.0,0.9984
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1784,21.457,0.9047,0.5311,0.7262
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0017,0.187,1.0,1.0,0.9984
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1806,21.8282,0.9004,0.5147,0.7158
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0018,0.1965,1.0,1.0,0.9984
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1801,22.6303,0.8843,0.4784,0.7102
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0018,0.2,1.0,1.0,0.9982
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1812,21.8466,0.9015,0.5139,0.7204
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.002,0.215,1.0,1.0,0.9983
ZA,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.176,21.1656,0.9036,0.5437,0.7382
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0475,6.17,0.9906,0.9809,0.9584
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1823,21.4245,0.9193,0.5325,0.7465
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0475,6.17,0.9906,0.9809,0.9584
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1823,21.4245,0.9193,0.5325,0.7465
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0475,6.17,0.9906,0.9809,0.9584
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1823,21.4245,0.9193,0.5325,0.7465
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0475,6.17,0.9906,0.9809,0.9584
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1823,21.4245,0.9193,0.5325,0.7465
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0475,6.17,0.9906,0.9809,0.9584
ZA,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1823,21.4245,0.9193,0.5325,0.7465
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.279,31.1326,0.807,0.5125,0.6326
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.1794,22.1316,0.8494,0.5011,0.742
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.186,20.2678,0.9005,0.7934,0.7814
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1914,23.6011,0.8259,0.4327,0.7214
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.2176,21.5777,0.8766,0.7658,0.8005
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.2001,24.6591,0.806,0.3807,0.7271
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.2298,24.9815,0.867,0.6861,0.7559
