adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.94p1,tmin<0.94p2,tmin<0.94p3,tmin<0.94p4,tmin<0.94p5,tmin<0.94p6,tmin<0.94p7,tmax>31.25p1,tmax>31.25p2,tmax>31.25p3,tmax>31.25p4,tmax>31.25p5,tmax>31.25p6,tmax>31.25p7,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,mean_cum_fpar1,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_ndvi1,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,yield
CN063,13.39,1.445,2005,0.0,0.0,51.338,253.345,602.297,1067.741,1396.272,0.0,8.526,41.457,56.64,116.88799999999999,164.578,242.127,0.0,-10.252666666666666,-44.884516129032264,-103.9795,-197.51712903225805,-281.31236666666666,-317.49547619047615,0.0,0.4736666666666667,1.062290322580645,0.5061,1.9434838709677418,1.5896666666666666,3.692809523809524,0.0,16063397.5,18739438.612903226,22663029.466666665,23202318.51612903,22893387.5,18712368.30952381,0.0,-3.293722222222222,1.4959354838709678,7.597666666666667,12.196516129032258,16.4548,16.584333333333333,0.0,2.1323333333333334,7.04,13.639633333333334,18.0,22.262066666666666,21.539714285714286,0.0,-8.924111111111111,-4.267387096774193,0.9488333333333333,6.271064516129032,10.646133333333333,11.954714285714285,0.0,18.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,26.0,17.0,17.0,9.0,0.0,12.782,34.48466666666667,69.266,135.43933333333334,243.45466666666667,371.20266666666663,0.0,0.176,0.5415,1.031,1.7774999999999999,3.0557499999999997,4.381666666666667,0.0,4.2145,4.31316129032258,4.0466,4.131709677419355,4.1039666666666665,4.465142857142857,8.165
CN064,12.016,1.441,2005,0.0,2.0140000000000002,127.924,482.982,1007.107,1687.3519999999999,2121.977,0.0,7.123,15.056,19.646,52.838,67.619,94.496,0.0,-13.10652380952381,-66.66196774193548,-181.5351,-333.74332258064516,-493.05083333333334,-613.5002777777778,0.0,0.3391904761904762,0.2559032258064516,0.153,1.0707096774193547,0.4927,1.4931666666666665,0.0,14243129.952380951,18294788.93548387,22723628.5,23129534.758064516,24833996.666666668,23820401.888888888,0.0,-3.4329047619047617,4.029677419354838,12.775266666666665,17.84725806451613,23.614833333333333,25.085833333333333,0.0,2.850857142857143,10.582354838709678,20.1535,24.494612903225807,30.369633333333336,31.24261111111111,0.0,-9.477095238095238,-2.5700967741935483,4.8904,10.437161290322582,16.266933333333334,18.674500000000002,0.0,21.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,19.0,30.0,29.0,25.0,26.0,14.0,0.0,12.949000000000002,33.47166666666667,63.67133333333334,119.486,211.886,311.87350000000004,0.0,0.21266666666666667,0.5855,1.0043333333333333,1.70475,2.8912500000000003,3.9989999999999997,0.0,4.001047619047618,3.745709677419355,3.0621,3.184064516129032,2.6255,2.627666666666667,6.81
CN065,13.176,1.431,2005,0.0,0.0,104.707,408.449,888.6,1512.846,2083.756,0.0,11.757,38.999,74.867,146.509,195.21699999999998,220.309,0.0,-0.1696,-17.69293548387097,-63.65983333333334,-158.31629032258064,-255.95196666666666,-381.17684,0.0,0.7837999999999999,0.8787741935483872,1.1956,2.311032258064516,1.6236,1.00368,0.0,11942620.533333333,15737926.806451613,21342635.3,22292254.612903226,24752143.933333334,24142434.72,0.0,-7.772866666666667,4.019451612903226,10.984466666666666,16.42874193548387,21.7482,23.7764,0.0,-2.319666666666667,9.975096774193549,17.4341,21.832838709677418,27.381433333333334,29.31476,0.0,-12.894866666666667,-2.0448064516129034,3.8537666666666666,10.459709677419355,15.907766666666667,18.044159999999998,0.0,15.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,9.0,23.0,20.0,11.0,17.0,18.0,0.0,4.475,19.041333333333334,56.641333333333336,123.21733333333334,231.80866666666665,373.9546666666667,0.0,0.17149999999999999,0.633,1.253,2.16025,3.5997500000000002,5.0906666666666665,0.0,3.9343999999999997,3.8504193548387096,3.6370999999999998,3.616032258064516,3.556166666666667,3.28632,7.161
CN011,14.819,1.511,2006,0.0,3.6020000000000003,133.848,432.433,968.918,1632.164,1936.8609999999999,0.0,6.426,8.459999999999999,21.477,131.245,239.772,298.87,0.0,-14.54969230769231,-73.94012903225806,-173.95666666666665,-256.5988387096774,-309.4642666666667,-314.15415384615386,0.0,0.24715384615384617,0.06561290322580644,0.4339,3.5409032258064514,3.617566666666667,4.546,0.0,12461035.538461538,18354057.80645161,21185863.066666666,20528490.14516129,21426603.333333332,19607021.923076924,0.0,-3.0022692307692305,4.8590322580645156,10.892833333333334,18.245967741935484,23.0482,24.378230769230772,0.0,2.796346153846154,11.726709677419356,17.476833333333335,24.276451612903227,28.6447,28.878692307692308,0.0,-7.739115384615385,-1.6625806451612903,4.324766666666666,12.215225806451613,17.31543333333333,19.803,0.0,26.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,31.0,26.0,21.0,20.0,6.0,0.0,15.625,43.425000000000004,83.75533333333333,143.619,240.71833333333333,365.4645,0.0,0.365,0.9944999999999999,1.6733333333333331,2.637,4.40475,6.183999999999999,0.0,4.015807692307693,3.814967741935484,3.6570000000000005,3.793548387096774,3.6801000000000004,4.194923076923077,5.368
CN012,14.794,1.439,2006,0.0,14.376,201.999,557.928,1157.654,1907.519,2234.237,0.0,11.069,14.06,31.127000000000002,94.00200000000001,183.737,247.62800000000001,0.0,-11.55992,-75.18745161290323,-178.95416666666668,-308.09851612903225,-426.03856666666667,-447.4826153846154,0.0,0.44276000000000004,0.09648387096774194,0.5689,2.028225806451613,2.9911666666666665,4.914692307692308,0.0,12092256.32,18046508.70967742,20798186.666666668,21328867.0,22087393.5,21755896.615384616,0.0,-0.6766,6.948193548387097,12.804300000000001,20.285999999999998,25.935499999999998,26.072153846153846,0.0,4.84664,13.580354838709678,19.064466666666664,26.444064516129032,31.7711,30.916076923076922,0.0,-5.34216,0.7993548387096774,6.980099999999999,14.336290322580645,20.22076666666667,21.667538461538463,0.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,7.0,0.0,23.0,30.0,26.0,22.0,19.0,8.0,0.0,13.8695,40.326,90.945,170.561,267.88533333333334,376.78700000000003,0.0,0.32466666666666666,0.90075,1.6686666666666667,2.71875,4.08375,5.577,0.0,4.33792,3.943967741935484,3.5256333333333334,3.4423870967741936,3.6346,4.547769230769231,5.283
CN013,14.781,1.481,2006,0.0,11.221,171.8,499.40200000000004,1042.09,1728.311,2043.07,0.0,8.047,11.55,28.108,102.655,195.363,240.623,0.0,-15.18192,-74.7685806451613,-177.0196,-280.32312903225807,-382.9337666666667,-404.08092307692306,0.0,0.32188,0.113,0.5519333333333333,2.404741935483871,3.0902666666666665,3.481538461538462,0.0,12676135.16,18266697.774193548,21324456.933333334,21326037.06451613,22858079.4,20877277.153846152,0.0,-1.6102,5.878709677419355,11.860066666666667,18.44606451612903,23.814033333333334,25.15223076923077,0.0,4.17684,12.491903225806452,18.398033333333334,24.434516129032257,29.721133333333334,29.832076923076922,0.0,-6.583600000000001,-0.336258064516129,5.542433333333333,12.698967741935483,18.092366666666667,20.73376923076923,0.0,25.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,23.0,30.0,26.0,19.0,17.0,3.0,0.0,17.446,52.88233333333333,114.81433333333332,196.6353333333333,292.341,404.2335,0.0,0.3746666666666667,1.0747499999999999,1.9726666666666668,3.06325,4.5525,6.0565,0.0,4.4260399999999995,4.138193548387097,3.894,4.037935483870968,3.8453333333333335,4.43,4.817
CN014,14.597,1.473,2006,0.0,8.526,145.50300000000001,458.83000000000004,938.24,1547.503,1867.665,0.0,10.658,16.865000000000002,45.001,120.8,184.74699999999999,233.602,0.0,-16.69624,-71.27270967741936,-164.74533333333332,-260.06693548387096,-354.04356666666666,-404.4022142857143,0.0,0.42632,0.2002258064516129,0.9378666666666666,2.4451290322580648,2.1315666666666666,3.4896428571428575,0.0,13301197.84,18741510.870967742,21957207.833333332,21654584.30645161,23898106.333333332,21612427.85714286,0.0,-2.03964,4.856064516129033,11.318933333333332,16.40483870967742,21.248766666666665,23.808714285714284,0.0,3.7642400000000005,11.693129032258065,18.09423333333333,22.73325806451613,27.470133333333333,28.9305,0.0,-7.19392,-1.7197096774193548,4.099433333333334,10.198354838709678,14.961133333333333,18.943142857142856,0.0,25.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,21.0,30.0,26.0,21.0,18.0,4.0,0.0,14.0485,39.068000000000005,75.26100000000001,124.68666666666667,202.08833333333334,305.4825,0.0,0.314,0.8695,1.486,2.365,3.72975,5.1485,0.0,4.96452,4.750451612903226,4.526633333333334,4.659870967741936,4.311066666666666,4.7139999999999995,5.284
CN015,13.312,1.479,2006,0.0,0.0,14.362,161.445,629.87,1204.955,1518.289,0.0,4.857,12.208,30.734,55.628,127.04,176.889,0.0,-11.882260869565219,-53.91754838709677,-132.28560000000002,-254.46106451612903,-381.8924333333334,-440.6415714285714,0.0,0.21117391304347827,0.2371290322580645,0.6175333333333334,0.8030322580645162,2.3804000000000003,3.5606428571428568,0.0,12167467.260869564,16958675.83870968,19643767.233333334,22871095.129032258,21985346.2,21702048.42857143,0.0,-9.07,-1.713741935483871,5.827966666666667,16.050483870967742,20.1095,23.320999999999998,0.0,-3.187043478260869,4.586774193548387,11.947533333333332,22.813354838709675,25.785333333333334,28.9195,0.0,-14.450695652173913,-7.648322580645162,-0.3087666666666667,8.771129032258065,14.452866666666667,18.013357142857142,0.0,23.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,28.0,25.0,25.0,9.0,5.0,0.0,17.908,49.52166666666667,88.18400000000001,131.273,201.2686666666667,302.22799999999995,0.0,0.35600000000000004,0.9904999999999999,1.6436666666666666,2.36225,3.538,4.8655,0.0,4.200869565217391,4.079967741935484,3.9472,3.603838709677419,3.7867,4.085928571428572,5.896
CN021,14.162,1.52,2006,0.0,3.86,47.591,233.577,728.1949999999999,1322.674,1616.964,0.0,17.907,24.854,62.033,101.952,235.56,267.078,0.0,-6.468346153846154,-43.33883870967742,-107.4558,-190.73106451612904,-271.9428,-274.885,0.0,0.6887307692307693,0.2240967741935484,1.2393,1.2877096774193548,4.4536,2.4244615384615384,0.0,11916553.403846154,17179907.032258064,18962909.0,22039120.258064516,21002258.5,20548281.923076924,0.0,-6.559653846153846,0.6850967741935484,7.1395333333333335,16.89541935483871,20.755966666666666,23.577692307692306,0.0,-1.3658846153846154,6.198483870967743,12.477966666666667,22.821483870967743,25.695633333333333,27.73715384615385,0.0,-11.511,-4.574709677419355,1.9851666666666667,11.105258064516129,16.314566666666668,19.84730769230769,0.0,26.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,21.0,20.0,14.0,6.0,0.0,16.713500000000003,46.468333333333334,84.43733333333334,135.87233333333333,235.572,375.147,0.0,0.39566666666666667,1.09325,1.7943333333333336,2.6959999999999997,4.3435,6.2715,0.0,5.131884615384616,4.966483870967743,4.861066666666667,4.59058064516129,4.758866666666666,5.132615384615385,6.109
CN022,13.895,1.483,2006,0.0,0.883,17.107,143.13,596.078,1143.025,1460.549,0.0,10.692,23.868,63.687,100.211,237.005,268.49,0.0,-6.907785714285715,-38.500032258064515,-88.85283333333334,-168.58883870967742,-237.661,-252.30300000000003,0.0,0.38185714285714284,0.4250322580645161,1.3273,1.178193548387097,4.5598,2.2489285714285714,0.0,11461448.714285715,16440519.516129032,18769459.083333332,22472709.580645163,20605974.266666666,20806070.92857143,0.0,-10.92775,-2.3169032258064517,5.080233333333333,15.551225806451614,19.171566666666667,23.62028571428571,0.0,-5.582392857142857,3.11141935483871,10.538466666666666,21.741935483870968,24.03853333333333,28.484714285714286,0.0,-16.258892857142857,-7.785580645161291,-0.4851666666666667,9.200064516129032,14.727333333333332,19.255,0.0,28.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,23.0,19.0,7.0,5.0,0.0,18.071333333333335,52.62766666666666,91.21866666666666,139.222,231.04966666666667,367.869,0.0,0.46149999999999997,1.2465,1.9590000000000003,2.845,4.4052500000000006,6.23,0.0,5.540821428571428,5.433516129032258,5.302766666666667,4.962290322580645,5.294966666666666,5.213357142857142,7.072
CN023,14.269,1.486,2006,0.0,0.0,0.0,88.057,525.106,1044.424,1315.6009999999999,0.0,8.676,30.292,67.215,92.09700000000001,234.467,278.114,0.0,-3.374428571428571,-16.858290322580643,-57.685399999999994,-135.1785806451613,-197.0884,-202.9655,0.0,0.3098571428571429,0.6972903225806452,1.2307666666666668,0.8026451612903226,4.745666666666667,3.63725,0.0,10851133.232142856,14855671.306451613,18236954.983333334,22609545.419354837,18925203.15,20944224.833333332,0.0,-15.386357142857142,-5.418064516129032,3.657166666666667,15.038354838709678,18.250600000000002,23.538083333333333,0.0,-9.409964285714285,0.0965483870967742,9.089566666666666,21.53774193548387,22.900399999999998,28.547250000000002,0.0,-21.139285714285712,-11.119064516129033,-2.055266666666667,7.875774193548387,13.973033333333335,18.59958333333333,0.0,28.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,26.0,19.0,22.0,5.0,5.0,0.0,11.908666666666667,37.138,70.086,113.69066666666667,197.6916666666667,327.61,0.0,0.482,1.3010000000000002,2.0589999999999997,2.9835000000000003,4.5865,6.377000000000001,0.0,5.38075,5.446967741935484,5.3142,4.944741935483871,5.504666666666666,5.353333333333333,4.59
CN031,12.706,1.42,2006,58.013,172.119,454.05400000000003,884.6170000000001,1458.754,2161.225,0.0,9.791,70.609,117.839,269.467,459.368,540.251,0.0,-1.9319166666666667,1.4283571428571427,3.6588064516129024,25.51243333333333,79.6158064516129,63.3865,0.0,0.8159166666666667,2.1720714285714284,1.523548387096774,5.054266666666667,6.12583870967742,2.6961,0.0,10138256.666666666,10512331.214285715,17437755.06451613,19462822.216666665,18848084.85483871,20191037.333333332,0.0,5.774416666666667,4.929714285714286,10.03467741935484,15.2921,19.460548387096775,24.355700000000002,0.0,9.247166666666667,8.451285714285714,14.670709677419355,19.875733333333336,23.298483870967743,28.07496666666667,0.0,2.547,1.7269285714285714,5.626709677419354,10.936666666666667,15.928129032258065,21.3858,0.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,16.0,23.0,19.0,19.0,18.0,0.0,18.936,64.00833333333333,151.32899999999998,263.462,374.3776666666667,472.692,0.0,0.0,0.847,2.2113333333333336,3.3575,4.69725,6.0296666666666665,0.0,6.692083333333334,6.692785714285714,6.448967741935484,6.427966666666666,6.405096774193548,6.1926,0.0,6.854
CN032,13.994,1.439,2006,0.764,74.751,345.678,777.197,1365.587,2101.977,2412.0299999999997,1.05,39.832,49.216,131.525,224.157,344.868,498.445,0.375,1.842178571428572,-39.5591935483871,-86.16236666666667,-138.27732258064515,-223.57433333333336,-121.62475,1.05,1.3850714285714285,0.30270967741935484,2.7436333333333334,2.9881290322580645,4.0237,12.798083333333333,4034286.0,11590958.517857144,18633594.870967742,20225179.033333335,20996490.85483871,22072166.65,16451512.666666666,1.704,2.9419642857142856,9.679580645161291,15.323966666666667,19.92032258064516,25.486333333333334,26.777749999999997,3.854,7.1867857142857146,15.683612903225807,20.679399999999998,25.001064516129034,30.281200000000002,30.262583333333335,-0.098,-0.8384642857142858,4.103225806451613,10.189400000000001,15.06816129032258,21.017400000000002,23.811833333333336,1.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,19.0,28.0,19.0,22.0,17.0,2.0,0.0,52.370000000000005,159.371,311.94666666666666,472.234,595.578,704.6754999999999,0.0,0.9490000000000001,2.72425,4.6193333333333335,6.67675,8.38175,9.902000000000001,5.851,5.8585,5.484322580645162,5.420266666666667,5.115290322580646,4.892966666666667,6.325166666666667,5.208
CN033,12.565,1.447,2006,112.987,251.924,563.609,1033.981,1631.516,2130.051,0.0,77.196,167.771,231.405,377.408,585.667,730.211,0.0,44.18884210526316,67.56964285714285,103.74770967741935,129.8671666666667,186.71480645161293,279.7005909090909,0.0,4.062947368421052,3.2348214285714287,2.052709677419355,4.866766666666667,6.7180322580645155,6.570181818181819,0.0,7729080.513157895,9962942.42857143,15695826.903225806,18227055.841666665,16707401.951612903,18065481.15909091,0.0,6.886684210526316,5.893,10.994354838709677,16.619066666666665,20.21532258064516,23.60068181818182,0.0,10.228105263157895,9.76075,15.88941935483871,21.501533333333334,24.12525806451613,27.339272727272725,0.0,3.956421052631579,2.353857142857143,6.209419354838709,12.013866666666667,16.50941935483871,20.293181818181818,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,13.0,18.0,16.0,15.0,9.0,0.0,18.505,59.756,134.12800000000001,229.16533333333334,336.23533333333336,451.1033333333333,0.0,0.5385,1.8050000000000002,3.59275,5.253,7.16575,9.116666666666667,0.0,7.556789473684211,7.517392857142857,7.349129032258065,7.1950666666666665,7.259709677419354,7.416090909090909,0.0,4.262
CN034,13.843,1.492,2006,8.815999999999999,94.16,401.004,862.933,1483.48,2248.206,2457.767,2.815,46.467999999999996,58.009,158.392,261.841,350.58799999999997,479.01,-0.5273333333333333,3.1726785714285706,-33.526774193548384,-64.6331,-106.57093548387097,-199.5296,-136.381875,0.9383333333333334,1.5590357142857143,0.37229032258064515,3.3461,3.337064516129032,2.9582333333333333,16.05275,6433514.833333333,11171278.526785715,18041847.612903226,19890254.1,21011010.10483871,22396280.033333335,16756091.625,3.8786666666666663,3.51425,10.838193548387096,16.337633333333333,20.957645161290323,26.430866666666667,27.135125,8.173333333333334,7.710392857142857,16.80793548387097,21.638666666666666,26.06416129032258,31.1563,30.770625,0.19066666666666665,-0.21532142857142852,5.242516129032258,11.083400000000001,15.940838709677418,21.845666666666666,23.973875,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,2.0,19.0,29.0,20.0,22.0,19.0,0.0,0.0,53.999,162.13466666666667,304.3376666666666,443.4723333333333,559.6143333333333,647.543,0.0,0.98075,2.84425,4.726666666666667,6.56125,8.3225,9.748,6.3453333333333335,6.367464285714285,5.970096774193548,6.025933333333333,5.667225806451613,5.341866666666666,6.6845,4.296
CN035,11.511,1.369,2006,265.119,533.307,897.5210000000001,1406.886,2012.6109999999999,2071.473,0.0,36.525999999999996,128.922,300.577,531.909,928.327,982.306,0.0,-5.317366666666667,-14.37807142857143,75.7925806451613,197.01260000000002,400.6763870967742,623.4046666666667,0.0,1.2175333333333331,3.299857142857143,5.537258064516129,7.7110666666666665,12.78767741935484,17.993,0.0,10129077.633333333,10051328.017857144,12632040.66935484,14163383.366666667,13921976.435483871,11236264.666666666,0.0,9.7773,10.518142857142857,12.68883870967742,17.918833333333335,20.47951612903226,20.560666666666666,0.0,14.817366666666667,15.050214285714286,17.484451612903225,22.31406666666667,24.32983870967742,24.153000000000002,0.0,5.6777,6.712607142857143,8.663903225806452,14.022933333333333,17.42358064516129,17.804333333333332,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,10.0,9.0,5.0,0.0,0.0,59.723,158.08766666666668,273.28933333333333,391.6580000000001,532.653,639.066,0.0,1.112,3.1105,5.2935,7.263000000000001,9.537749999999999,11.246,0.0,7.797633333333334,7.9485,8.336451612903225,8.3104,8.464548387096775,8.691,0.0,3.337
CN036,11.508,1.358,2006,171.82500000000002,333.982,681.673,1216.17,1870.706,1994.656,0.0,78.241,185.93,297.451,547.068,809.244,898.969,0.0,21.814258064516128,59.872214285714286,128.26251612903226,241.09626666666665,398.238935483871,485.118,0.0,2.5239032258064515,3.8460357142857142,3.597451612903226,8.320566666666666,8.457290322580645,14.954166666666666,0.0,8510317.459677419,7874706.946428572,12985217.798387097,16197783.841666667,16222465.85483871,10583705.166666666,0.0,6.44158064516129,6.7313214285714285,12.15583870967742,18.756566666666668,22.054064516129035,21.598333333333333,0.0,10.295483870967741,10.382000000000001,16.532258064516128,23.162399999999998,25.808032258064515,24.5505,0.0,2.9718064516129035,3.4931785714285715,8.011129032258065,14.391633333333335,18.470806451612905,19.1355,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,14.0,12.0,11.0,1.0,0.0,58.549333333333344,148.26233333333334,239.164,334.6276666666667,456.07166666666666,556.609,0.0,1.1007500000000001,3.0432500000000005,4.913250000000001,6.576333333333333,8.5015,10.076,0.0,7.549032258064517,7.66975,7.746,7.9486,8.056516129032259,8.371166666666667,0.0,4.129
CN037,14.446,1.493,2006,0.0,51.442,289.759,693.566,1276.273,2011.316,2370.9809999999998,0.0,9.618,14.754,49.963,113.206,195.405,276.299,0.0,-14.31516,-77.511,-169.90913333333336,-262.62193548387097,-392.0659333333333,-384.9692857142857,0.0,0.38472,0.1656774193548387,1.1736333333333333,2.0400967741935485,2.7399666666666667,5.778142857142858,0.0,12805041.64,18385689.0,21393294.1,22113918.370967742,23786664.3,19474691.82142857,0.0,1.71772,8.582548387096773,14.400233333333334,19.737,25.441433333333336,26.630357142857143,0.0,6.96324,15.141,20.587066666666665,25.39058064516129,31.101766666666666,30.639357142857143,0.0,-2.6290000000000004,2.7955483870967743,8.738833333333334,14.436870967741935,20.322966666666666,23.128357142857144,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,21.0,30.0,22.0,22.0,20.0,5.0,0.0,21.6575,73.39699999999999,175.54533333333333,306.47133333333335,427.0203333333333,540.2065,0.0,0.441,1.43025,2.8153333333333332,4.5095,6.139,7.636,0.0,5.15996,4.819516129032258,4.577,4.449838709677419,4.1713,5.369071428571429,6.15
CN041,14.925,1.468,2006,0.0,84.399,395.397,853.7330000000001,1475.5819999999999,2253.203,2570.214,0.0,16.291,23.921,83.932,172.423,263.76,344.074,0.0,-12.564296296296297,-71.1131935483871,-144.3872,-205.64274193548388,-328.5295,-312.54016666666666,0.0,0.6033703703703703,0.24612903225806454,2.000366666666667,2.854548387096774,3.044566666666667,6.692833333333334,0.0,12137379.796296297,18237280.43548387,20364607.233333334,21753073.822580647,23790341.733333334,19974450.25,0.0,3.4383703703703703,10.972193548387098,16.217866666666666,20.999645161290324,26.8607,27.357583333333334,0.0,8.511703703703704,17.482806451612902,22.145666666666667,26.560774193548387,32.33683333333333,31.192333333333334,0.0,-0.8917407407407407,4.902064516129032,10.550066666666668,15.531290322580643,21.456,23.84583333333333,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,7.0,0.0,23.0,30.0,23.0,22.0,20.0,4.0,0.0,39.731,132.89933333333332,285.301,433.45700000000005,544.0496666666667,651.034,0.0,0.77,2.4535,4.388333333333333,6.3107500000000005,7.841749999999999,9.3415,0.0,5.001185185185186,4.65425806451613,4.604566666666667,4.449032258064515,4.042133333333333,5.184333333333334,5.603
CN042,13.08,1.433,2006,18.593,130.553,478.20000000000005,979.334,1645.252,2424.669,2544.326,2.572,56.226,86.644,205.962,329.135,382.767,388.892,-3.2304000000000004,3.724,-11.326999999999998,-20.98703333333333,-31.43345161290322,-119.50806666666666,-181.265,0.5144,1.9162142857142859,0.981225806451613,3.9772666666666665,3.9733225806451613,1.7877333333333332,1.53125,9733875.95,9618975.191964285,15981922.120967742,18269729.683333334,20253080.346774194,21824303.966666665,22766895.5,4.6586,4.865321428571429,12.15441935483871,17.644466666666666,22.421225806451613,26.920566666666666,30.85425,10.1296,9.015214285714285,17.64667741935484,22.8391,27.28316129032258,31.292433333333335,34.41825,0.05800000000000003,1.1374642857142858,6.79958064516129,12.572233333333333,17.48548387096774,22.563166666666667,27.4525,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,4.0,15.0,24.0,19.0,19.0,17.0,3.0,0.0,57.98233333333334,167.08333333333334,297.02500000000003,418.59233333333333,546.369,659.051,0.0,0.898,2.5612500000000002,4.355333333333333,6.0725,7.957,9.509,6.2092,6.2825,6.071451612903226,6.213399999999999,6.090483870967742,5.882333333333333,5.80225,4.718
CN043,12.106,1.391,2006,104.806,249.51500000000001,607.697,1152.199,1831.367,2157.576,0.0,55.559,167.578,252.056,419.361,593.914,661.149,0.0,20.274,60.32103571428571,110.19580645161291,167.4809,229.21109677419355,239.23464285714286,0.0,2.415608695652174,4.000678571428572,2.7250967741935486,5.576833333333334,5.630741935483871,4.8025,0.0,8145721.451086956,7279355.366071428,12955864.362903226,16160348.575,18101901.56451613,16642577.25,0.0,5.496782608695653,6.108178571428572,12.49425806451613,19.090066666666665,22.84864516129032,24.24064285714286,0.0,9.304521739130434,9.415142857142857,16.882838709677422,23.582766666666664,27.05377419354839,27.68242857142857,0.0,1.7406521739130436,2.9325357142857142,7.93558064516129,14.669100000000002,18.597612903225805,20.7465,0.0,10.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,8.0,18.0,12.0,11.0,6.0,0.0,34.607,95.29333333333334,178.399,276.00333333333333,394.6846666666667,516.6055,0.0,0.7840000000000001,2.4455,4.32875,5.93,7.76925,9.571,0.0,7.1293043478260865,7.327928571428571,7.283967741935483,7.35,7.349806451612903,7.4287857142857145,0.0,5.11
