crop_name,adm_id,date,ssm,rsm
maize,PT17,20030221,5.258,243.365
maize,PT18,20030221,6.089,293.039
maize,PT11,20030222,7.13,344.912
maize,PT15,20030222,6.979,338.215
maize,PT16,20030222,5.935,266.056
maize,PT17,20030222,5.541,252.552
maize,PT18,20030222,6.327,298.648
maize,PT11,20030223,6.965,344.821
maize,PT15,20030223,6.755,334.971
maize,PT16,20030223,5.491,264.231
maize,PT17,20030223,5.002,249.782
maize,PT18,20030223,5.968,295.883
maize,PT11,20030224,7.096,344.868
maize,PT15,20030224,6.949,334.361
maize,PT16,20030224,5.872,264.548
maize,PT17,20030224,5.515,250.636
maize,PT18,20030224,6.311,296.502
maize,PT11,20030225,7.188,350.156
maize,PT15,20030225,7.225,341.327
maize,PT16,20030225,5.992,271.095
maize,PT17,20030225,5.612,257.45
maize,PT18,20030225,6.406,303.227
maize,PT11,20030226,7.198,351.289
maize,PT15,20030226,7.098,342.731
maize,PT16,20030226,6.054,271.222
maize,PT17,20030226,5.693,259.001
maize,PT18,20030226,6.467,304.235
maize,PT11,20030227,7.205,355.025
maize,PT15,20030227,6.831,340.657
maize,PT16,20030227,5.787,272.894
maize,PT17,20030227,5.087,258.043
maize,PT18,20030227,6.091,303.762
maize,PT11,20030228,7.164,355.718
maize,PT15,20030228,6.786,337.196
maize,PT16,20030228,5.591,269.207
maize,PT17,20030228,5.009,252.562
maize,PT18,20030228,5.995,298.562
maize,PT11,20030301,7.315,359.577
maize,PT15,20030301,6.675,330.908
maize,PT16,20030301,5.868,265.554
maize,PT17,20030301,5.201,259.723
maize,PT18,20030301,6.036,297.378
maize,PT11,20030302,7.177,359.609
maize,PT15,20030302,6.643,329.25
maize,PT16,20030302,5.497,264.306
maize,PT17,20030302,5.08,256.234
maize,PT18,20030302,5.921,294.782
maize,PT11,20030303,7.234,364.729
maize,PT15,20030303,6.609,327.846
maize,PT16,20030303,5.524,262.933
maize,PT17,20030303,4.991,251.795
maize,PT18,20030303,5.861,291.443
maize,PT11,20030304,7.195,363.496
maize,PT15,20030304,6.601,326.747
maize,PT16,20030304,5.434,260.535
maize,PT17,20030304,4.937,247.943
maize,PT18,20030304,5.813,288.627
maize,PT11,20030305,7.213,362.131
maize,PT15,20030305,6.58,326.109
maize,PT16,20030305,5.477,258.994
maize,PT17,20030305,4.884,244.816
maize,PT18,20030305,5.783,286.49
maize,PT11,20030306,7.159,360.739
maize,PT15,20030306,6.54,324.811
maize,PT16,20030306,5.366,257.668
maize,PT17,20030306,4.796,241.787
maize,PT18,20030306,5.73,284.637
maize,PT11,20030307,7.134,358.5
maize,PT15,20030307,6.517,323.524
maize,PT16,20030307,5.358,256.24
maize,PT17,20030307,4.779,239.047
maize,PT18,20030307,5.723,283.071
maize,PT11,20030308,7.107,356.407
maize,PT15,20030308,6.507,322.528
maize,PT16,20030308,5.325,255.091
maize,PT17,20030308,4.709,236.729
maize,PT18,20030308,5.677,281.736
maize,PT11,20030309,7.078,354.066
maize,PT15,20030309,6.492,321.739
maize,PT16,20030309,5.318,253.984
maize,PT17,20030309,4.675,234.345
maize,PT18,20030309,5.653,280.161
maize,PT11,20030310,7.047,351.672
maize,PT15,20030310,6.444,320.561
maize,PT16,20030310,5.285,253.01
maize,PT17,20030310,4.627,232.2
maize,PT18,20030310,5.616,278.673
maize,PT11,20030311,6.997,348.027
maize,PT15,20030311,6.408,318.682
maize,PT16,20030311,5.215,251.51
maize,PT17,20030311,4.581,230.267
maize,PT18,20030311,5.58,277.172
maize,PT11,20030312,6.958,344.776
maize,PT15,20030312,6.391,317.657
maize,PT16,20030312,5.198,250.159
maize,PT17,20030312,4.567,228.733
maize,PT18,20030312,5.566,275.935
maize,PT11,20030313,6.905,340.888
maize,PT15,20030313,6.374,316.418
maize,PT16,20030313,5.161,248.817
maize,PT17,20030313,4.547,227.365
maize,PT18,20030313,5.548,274.805
maize,PT11,20030314,6.888,338.44
maize,PT15,20030314,6.378,315.87
maize,PT16,20030314,5.212,248.253
maize,PT17,20030314,4.536,226.306
maize,PT18,20030314,5.54,273.939
maize,PT11,20030315,6.869,337.014
maize,PT15,20030315,6.361,315.204
maize,PT16,20030315,5.224,248.247
maize,PT17,20030315,4.516,225.379
maize,PT18,20030315,5.528,273.251
maize,PT11,20030316,6.845,335.432
maize,PT15,20030316,6.404,314.706
maize,PT16,20030316,5.173,248.006
maize,PT17,20030316,4.486,224.509
maize,PT18,20030316,5.508,272.644
maize,PT11,20030317,6.788,332.316
maize,PT15,20030317,6.799,320.317
maize,PT16,20030317,5.207,247.082
maize,PT17,20030317,4.982,225.815
maize,PT18,20030317,5.756,273.663
maize,PT11,20030318,6.746,329.017
maize,PT15,20030318,6.649,324.345
maize,PT16,20030318,5.137,247.019
maize,PT17,20030318,4.614,228.755
maize,PT18,20030318,5.583,275.665
maize,PT11,20030319,6.728,326.837
maize,PT15,20030319,6.676,324.531
maize,PT16,20030319,5.196,246.49
maize,PT17,20030319,4.613,227.792
maize,PT18,20030319,5.629,275.288
maize,PT11,20030320,6.665,324.012
maize,PT15,20030320,6.539,324.671
maize,PT16,20030320,5.06,245.638
maize,PT17,20030320,4.481,226.728
maize,PT18,20030320,5.516,274.838
maize,PT11,20030321,6.606,320.254
maize,PT15,20030321,6.518,322.486
maize,PT16,20030321,4.977,243.454
maize,PT17,20030321,4.384,224.574
maize,PT18,20030321,5.457,273.016
maize,PT11,20030322,6.574,317.206
maize,PT15,20030322,6.485,321.537
maize,PT16,20030322,5.031,242.084
maize,PT17,20030322,4.456,222.947
maize,PT18,20030322,5.481,271.583
maize,PT11,20030323,6.723,316.892
maize,PT15,20030323,6.503,320.959
maize,PT16,20030323,5.4,243.977
maize,PT17,20030323,4.743,224.056
maize,PT18,20030323,5.7,272.995
maize,PT11,20030324,6.933,321.429
maize,PT15,20030324,6.511,320.778
maize,PT16,20030324,5.707,248.254
maize,PT17,20030324,5.126,227.094
maize,PT18,20030324,5.878,275.273
maize,PT11,20030325,6.95,330.367
maize,PT15,20030325,6.734,323.898
maize,PT16,20030325,5.818,259.287
maize,PT17,20030325,5.207,237.707
maize,PT18,20030325,6.071,284.33
maize,PT11,20030326,6.847,329.291
maize,PT15,20030326,7.006,327.656
maize,PT16,20030326,5.799,259.842
maize,PT17,20030326,5.486,240.491
maize,PT18,20030326,6.328,288.505
maize,PT11,20030327,6.902,331.685
maize,PT15,20030327,7.477,344.045
maize,PT16,20030327,5.851,266.664
maize,PT17,20030327,5.728,254.007
maize,PT18,20030327,6.547,303.637
maize,PT11,20030328,6.835,331.588
maize,PT15,20030328,7.119,344.197
maize,PT16,20030328,5.533,264.038
maize,PT17,20030328,5.137,254.089
maize,PT18,20030328,6.118,302.599
maize,PT11,20030329,6.913,332.17
maize,PT15,20030329,7.092,345.144
maize,PT16,20030329,6.03,264.754
maize,PT17,20030329,5.563,254.639
maize,PT18,20030329,6.373,301.794
maize,PT11,20030330,7.018,337.395
maize,PT15,20030330,6.837,341.092
maize,PT16,20030330,5.827,271.979
maize,PT17,20030330,5.094,255.407
maize,PT18,20030330,6.081,302.455
maize,PT11,20030331,6.871,337.431
maize,PT15,20030331,6.762,336.584
maize,PT16,20030331,5.5,266.956
maize,PT17,20030331,4.922,250.095
maize,PT18,20030331,5.927,296.814
maize,PT11,20030401,6.82,334.413
maize,PT15,20030401,6.711,333.542
maize,PT16,20030401,5.384,262.074
maize,PT17,20030401,4.966,246.231
maize,PT18,20030401,5.896,292.538
maize,PT11,20030402,6.77,330.594
maize,PT15,20030402,6.632,330.933
maize,PT16,20030402,5.336,258.147
maize,PT17,20030402,4.806,242.577
maize,PT18,20030402,5.801,289.078
maize,PT11,20030403,6.681,325.606
maize,PT15,20030403,6.584,328.15
maize,PT16,20030403,5.18,254.549
maize,PT17,20030403,4.663,238.827
maize,PT18,20030403,5.7,285.793
maize,PT11,20030404,6.6,320.288
maize,PT15,20030404,6.499,325.235
maize,PT16,20030404,5.094,250.667
maize,PT17,20030404,4.569,234.762
maize,PT18,20030404,5.634,282.517
maize,PT11,20030405,6.524,315.379
maize,PT15,20030405,6.468,322.752
maize,PT16,20030405,5.062,247.605
maize,PT17,20030405,4.552,231.762
maize,PT18,20030405,5.604,280.069
maize,PT11,20030406,6.478,311.917
maize,PT15,20030406,6.43,320.608
maize,PT16,20030406,5.056,245.589
maize,PT17,20030406,4.483,228.92
maize,PT18,20030406,5.553,277.688
maize,PT11,20030407,6.42,308.548
maize,PT15,20030407,6.409,318.946
maize,PT16,20030407,4.979,243.231
maize,PT17,20030407,4.445,226.068
maize,PT18,20030407,5.518,275.263
maize,PT11,20030408,6.394,306.104
maize,PT15,20030408,6.421,317.907
maize,PT16,20030408,5.02,241.615
maize,PT17,20030408,4.425,223.635
maize,PT18,20030408,5.492,273.173
maize,PT11,20030409,6.371,304.441
maize,PT15,20030409,6.419,317.889
maize,PT16,20030409,5.052,241.185
maize,PT17,20030409,4.461,222.292
maize,PT18,20030409,5.506,272.067
maize,PT11,20030410,6.613,305.223
maize,PT15,20030410,6.418,317.732
maize,PT16,20030410,5.396,242.391
maize,PT17,20030410,4.595,222.189
maize,PT18,20030410,5.586,272.029
maize,PT11,20030411,6.587,311.887
maize,PT15,20030411,6.419,317.854
maize,PT16,20030411,5.41,247.262
maize,PT17,20030411,4.662,223.221
maize,PT18,20030411,5.649,273.406
maize,PT11,20030412,6.796,317.633
maize,PT15,20030412,6.416,317.523
maize,PT16,20030412,5.764,254.856
maize,PT17,20030412,4.9,227.399
maize,PT18,20030412,5.834,277.543
maize,PT11,20030413,6.711,318.092
maize,PT15,20030413,7.029,324.031
maize,PT16,20030413,5.859,257.902
maize,PT17,20030413,5.739,235.673
maize,PT18,20030413,6.387,284.738
maize,PT11,20030414,6.652,318.585
maize,PT15,20030414,7.001,332.541
maize,PT16,20030414,5.701,262.48
maize,PT17,20030414,5.542,246.648
maize,PT18,20030414,6.206,293.777
maize,PT11,20030415,6.51,314.637
maize,PT15,20030415,6.998,338.072
maize,PT16,20030415,5.316,258.28
maize,PT17,20030415,5.039,248.756
maize,PT18,20030415,5.978,294.312
maize,PT11,20030416,6.478,311.679
maize,PT15,20030416,6.714,334.011
maize,PT16,20030416,5.256,254.06
maize,PT17,20030416,4.807,244.395
maize,PT18,20030416,5.8,290.02
maize,PT11,20030417,6.449,309.329
maize,PT15,20030417,6.677,331.134
maize,PT16,20030417,5.204,250.997
maize,PT17,20030417,4.789,240.502
maize,PT18,20030417,5.746,286.237
maize,PT11,20030418,6.853,313.89
maize,PT15,20030418,6.857,331.594
maize,PT16,20030418,5.852,254.489
maize,PT17,20030418,5.198,241.014
maize,PT18,20030418,6.171,288.027
maize,PT11,20030419,6.937,322.426
maize,PT15,20030419,6.678,331.321
maize,PT16,20030419,5.473,258.083
maize,PT17,20030419,4.793,240.156
maize,PT18,20030419,5.836,289.578
maize,PT11,20030420,6.847,327.216
maize,PT15,20030420,6.647,329.354
maize,PT16,20030420,5.58,257.002
maize,PT17,20030420,4.726,237.471
maize,PT18,20030420,5.783,286.852
maize,PT11,20030421,6.644,324.266
maize,PT15,20030421,6.589,327.419
maize,PT16,20030421,5.219,254.925
maize,PT17,20030421,4.638,234.761
maize,PT18,20030421,5.693,284.204
maize,PT11,20030422,6.604,319.587
maize,PT15,20030422,7.26,335.6
maize,PT16,20030422,5.203,251.435
maize,PT17,20030422,5.133,235.71
maize,PT18,20030422,6.005,285.194
maize,PT11,20030423,6.608,317.594
maize,PT15,20030423,6.742,335.74
maize,PT16,20030423,5.22,249.835
maize,PT17,20030423,4.727,235.658
maize,PT18,20030423,5.761,285.27
maize,PT11,20030424,6.545,315.794
maize,PT15,20030424,6.722,332.882
maize,PT16,20030424,5.186,248.669
maize,PT17,20030424,4.874,235.046
maize,PT18,20030424,5.821,284.227
maize,PT11,20030425,7.02,323.721
maize,PT15,20030425,6.669,330.87
maize,PT16,20030425,5.827,252.027
maize,PT17,20030425,5.312,237.28
maize,PT18,20030425,6.076,285.435
maize,PT11,20030426,6.683,326.823
maize,PT15,20030426,6.673,329.774
maize,PT16,20030426,5.273,254.955
maize,PT17,20030426,4.812,240.108
maize,PT18,20030426,5.806,287.322
maize,PT11,20030427,6.614,321.493
maize,PT15,20030427,6.614,328.025
maize,PT16,20030427,5.153,251.088
maize,PT17,20030427,4.681,236.497
maize,PT18,20030427,5.681,283.781
maize,PT11,20030428,6.875,323.711
maize,PT15,20030428,6.642,327.629
maize,PT16,20030428,5.54,251.325
maize,PT17,20030428,4.952,236.098
maize,PT18,20030428,5.869,283.057
maize,PT11,20030429,6.841,325.753
maize,PT15,20030429,6.574,326.805
maize,PT16,20030429,5.475,252.268
maize,PT17,20030429,4.833,235.793
maize,PT18,20030429,5.79,283.109
maize,PT11,20030430,6.748,326.991
maize,PT15,20030430,6.514,324.702
maize,PT16,20030430,5.345,253.562
maize,PT17,20030430,4.676,234.435
maize,PT18,20030430,5.7,282.33
maize,PT11,20030501,6.69,323.014
maize,PT15,20030501,6.473,322.568
maize,PT16,20030501,5.155,250.13
maize,PT17,20030501,4.578,231.614
maize,PT18,20030501,5.615,279.831
maize,PT11,20030502,6.669,322.479
maize,PT15,20030502,6.423,320.415
maize,PT16,20030502,5.2,248.36
maize,PT17,20030502,4.557,229.399
maize,PT18,20030502,5.583,277.659
maize,PT11,20030503,6.602,319.762
maize,PT15,20030503,6.378,318.105
maize,PT16,20030503,5.079,246.102
maize,PT17,20030503,4.468,226.963
maize,PT18,20030503,5.51,275.205
maize,PT11,20030504,6.603,317.264
maize,PT15,20030504,6.378,316.795
maize,PT16,20030504,5.089,243.957
maize,PT17,20030504,4.47,224.661
maize,PT18,20030504,5.492,272.924
maize,PT11,20030505,6.567,316.135
maize,PT15,20030505,6.873,322.588
maize,PT16,20030505,5.07,243.232
maize,PT17,20030505,4.501,223.949
maize,PT18,20030505,5.583,273.261
maize,PT11,20030506,6.463,312.391
maize,PT15,20030506,6.438,322.77
maize,PT16,20030506,4.919,241.152
maize,PT17,20030506,4.382,222.577
maize,PT18,20030506,5.45,272.413
maize,PT11,20030507,6.401,308.223
maize,PT15,20030507,6.399,319.534
maize,PT16,20030507,4.907,238.952
maize,PT17,20030507,4.369,221.015
maize,PT18,20030507,5.426,270.636
maize,PT11,20030508,6.356,305.119
maize,PT15,20030508,6.38,317.319
maize,PT16,20030508,4.908,237.524
maize,PT17,20030508,4.325,219.368
maize,PT18,20030508,5.39,268.857
maize,PT11,20030509,6.324,302.814
maize,PT15,20030509,6.366,315.884
maize,PT16,20030509,4.913,236.416
maize,PT17,20030509,4.307,217.593
maize,PT18,20030509,5.358,266.935
maize,PT11,20030510,6.282,300.628
maize,PT15,20030510,6.307,314.107
maize,PT16,20030510,4.87,235.324
maize,PT17,20030510,4.257,216.021
maize,PT18,20030510,5.308,265.007
maize,PT11,20030511,6.243,298.456
maize,PT15,20030511,6.252,311.844
maize,PT16,20030511,4.848,234.12
maize,PT17,20030511,4.239,214.554
maize,PT18,20030511,5.278,263.204
maize,PT11,20030512,6.212,296.513
maize,PT15,20030512,6.192,309.522
maize,PT16,20030512,4.834,233.107
maize,PT17,20030512,4.215,213.375
maize,PT18,20030512,5.244,261.653
maize,PT11,20030513,6.147,294.46
maize,PT15,20030513,6.129,307.073
maize,PT16,20030513,4.787,232.086
maize,PT17,20030513,4.195,212.198
maize,PT18,20030513,5.215,260.091
maize,PT11,20030514,6.069,290.824
maize,PT15,20030514,6.086,304.763
maize,PT16,20030514,4.685,230.057
maize,PT17,20030514,4.107,210.576
maize,PT18,20030514,5.146,258.179
maize,PT11,20030515,6.042,288.161
maize,PT15,20030515,6.076,303.145
maize,PT16,20030515,4.704,228.412
maize,PT17,20030515,4.088,208.83
maize,PT18,20030515,5.116,256.213
maize,PT11,20030516,6.06,287.355
maize,PT15,20030516,6.019,301.582
maize,PT16,20030516,4.779,228.087
maize,PT17,20030516,4.162,208.138
maize,PT18,20030516,5.136,255.111
maize,PT11,20030517,6.054,287.103
maize,PT15,20030517,6.011,300.471
maize,PT16,20030517,4.754,228.036
maize,PT17,20030517,4.134,207.869
maize,PT18,20030517,5.116,254.564
maize,PT11,20030518,6.069,288.333
maize,PT15,20030518,5.992,299.302
maize,PT16,20030518,4.774,228.074
maize,PT17,20030518,4.133,207.344
maize,PT18,20030518,5.107,253.776
maize,PT11,20030519,6.104,289.339
maize,PT15,20030519,5.923,297.81
maize,PT16,20030519,4.784,228.152
maize,PT17,20030519,4.123,206.893
maize,PT18,20030519,5.09,253.048
maize,PT11,20030520,5.982,287.289
maize,PT15,20030520,5.822,295.143
maize,PT16,20030520,4.64,227.074
maize,PT17,20030520,4.0,205.946
maize,PT18,20030520,5.006,251.839
maize,PT11,20030521,5.887,283.276
maize,PT15,20030521,5.801,292.115
maize,PT16,20030521,4.461,224.053
maize,PT17,20030521,3.866,203.866
maize,PT18,20030521,4.911,249.59
maize,PT11,20030522,5.806,278.932
maize,PT15,20030522,5.771,290.5
maize,PT16,20030522,4.374,220.314
maize,PT17,20030522,3.737,200.903
maize,PT18,20030522,4.831,246.875
maize,PT11,20030523,5.749,275.513
maize,PT15,20030523,5.726,288.797
maize,PT16,20030523,4.352,217.447
maize,PT17,20030523,3.679,198.143
maize,PT18,20030523,4.767,244.182
maize,PT11,20030524,5.784,274.27
maize,PT15,20030524,5.62,286.409
maize,PT16,20030524,4.459,216.492
maize,PT17,20030524,3.814,196.82
maize,PT18,20030524,4.81,242.538
maize,PT11,20030525,5.724,273.638
maize,PT15,20030525,5.641,285.091
maize,PT16,20030525,4.412,216.414
maize,PT17,20030525,3.813,196.734
maize,PT18,20030525,4.809,242.256
maize,PT11,20030526,5.677,271.818
maize,PT15,20030526,5.58,283.385
maize,PT16,20030526,4.343,215.345
maize,PT17,20030526,3.722,195.797
maize,PT18,20030526,4.75,241.234
maize,PT11,20030527,5.605,269.389
maize,PT15,20030527,5.527,281.283
maize,PT16,20030527,4.223,213.151
maize,PT17,20030527,3.603,194.065
maize,PT18,20030527,4.673,239.501
maize,PT11,20030528,5.542,266.451
maize,PT15,20030528,5.503,279.66
maize,PT16,20030528,4.186,210.689
maize,PT17,20030528,3.582,192.26
maize,PT18,20030528,4.645,237.748
maize,PT11,20030529,5.499,264.012
maize,PT15,20030529,5.497,278.274
maize,PT16,20030529,4.171,208.607
maize,PT17,20030529,3.611,190.876
maize,PT18,20030529,4.633,236.176
maize,PT11,20030530,5.577,263.375
maize,PT15,20030530,5.588,278.301
maize,PT16,20030530,4.366,208.277
maize,PT17,20030530,4.032,191.467
maize,PT18,20030530,4.833,236.192
maize,PT11,20030531,5.592,264.936
maize,PT15,20030531,5.588,278.935
maize,PT16,20030531,4.349,209.282
maize,PT17,20030531,3.742,191.954
maize,PT18,20030531,4.709,236.484
maize,PT11,20030601,5.725,266.832
maize,PT15,20030601,5.557,278.937
maize,PT16,20030601,4.432,209.977
maize,PT17,20030601,3.787,191.899
maize,PT18,20030601,4.714,236.081
maize,PT11,20030602,5.684,271.009
maize,PT15,20030602,5.587,279.134
maize,PT16,20030602,4.544,212.76
maize,PT17,20030602,3.84,192.547
maize,PT18,20030602,4.758,236.487
maize,PT11,20030603,5.875,274.357
maize,PT15,20030603,5.603,279.395
maize,PT16,20030603,4.672,215.065
maize,PT17,20030603,3.979,193.559
maize,PT18,20030603,4.844,237.316
maize,PT11,20030604,5.877,277.283
maize,PT15,20030604,5.773,281.357
maize,PT16,20030604,4.672,217.424
maize,PT17,20030604,3.961,194.887
maize,PT18,20030604,4.877,238.787
maize,PT11,20030605,5.694,274.898
maize,PT15,20030605,5.554,280.828
maize,PT16,20030605,4.425,216.668
maize,PT17,20030605,3.796,194.898
maize,PT18,20030605,4.744,238.746
maize,PT11,20030606,5.648,272.154
maize,PT15,20030606,5.513,279.087
maize,PT16,20030606,4.368,214.774
maize,PT17,20030606,3.71,194.065
maize,PT18,20030606,4.68,237.547
maize,PT11,20030607,5.629,270.118
maize,PT15,20030607,5.499,277.606
maize,PT16,20030607,4.383,213.155
maize,PT17,20030607,3.737,193.112
maize,PT18,20030607,4.671,236.158
maize,PT11,20030608,5.592,268.704
maize,PT15,20030608,5.41,275.875
maize,PT16,20030608,4.325,212.004
maize,PT17,20030608,3.686,192.499
maize,PT18,20030608,4.629,235.073
maize,PT11,20030609,5.555,267.046
maize,PT15,20030609,5.349,273.769
maize,PT16,20030609,4.251,210.272
maize,PT17,20030609,3.636,191.512
maize,PT18,20030609,4.575,233.711
maize,PT11,20030610,5.549,265.718
maize,PT15,20030610,5.33,272.142
maize,PT16,20030610,4.269,208.68
maize,PT17,20030610,3.699,190.825
maize,PT18,20030610,4.588,232.503
maize,PT11,20030611,5.5,264.684
maize,PT15,20030611,5.326,270.981
maize,PT16,20030611,4.195,207.647
maize,PT17,20030611,3.611,190.184
maize,PT18,20030611,4.542,231.517
maize,PT11,20030612,5.415,261.856
maize,PT15,20030612,5.256,269.413
maize,PT16,20030612,4.074,205.001
maize,PT17,20030612,3.479,188.535
maize,PT18,20030612,4.451,229.749
maize,PT11,20030613,5.324,258.083
maize,PT15,20030613,5.312,268.362
maize,PT16,20030613,3.932,201.414
maize,PT17,20030613,3.528,187.104
maize,PT18,20030613,4.429,227.912
maize,PT11,20030614,5.354,256.219
maize,PT15,20030614,5.379,268.892
maize,PT16,20030614,4.044,199.314
maize,PT17,20030614,3.672,187.019
maize,PT18,20030614,4.488,227.157
maize,PT11,20030615,5.381,256.778
maize,PT15,20030615,5.368,269.362
maize,PT16,20030615,4.135,199.54
maize,PT17,20030615,3.732,187.541
maize,PT18,20030615,4.524,227.077
maize,PT11,20030616,5.421,258.194
maize,PT15,20030616,5.345,269.41
maize,PT16,20030616,4.192,200.467
maize,PT17,20030616,3.755,188.206
maize,PT18,20030616,4.556,227.468
maize,PT11,20030617,5.369,258.328
maize,PT15,20030617,5.344,269.26
maize,PT16,20030617,4.139,200.829
maize,PT17,20030617,3.85,189.311
maize,PT18,20030617,4.577,228.047
maize,PT11,20030618,5.246,255.897
maize,PT15,20030618,5.274,268.354
maize,PT16,20030618,3.902,198.966
maize,PT17,20030618,3.545,188.774
maize,PT18,20030618,4.406,227.125
maize,PT11,20030619,4.958,248.789
maize,PT15,20030619,5.17,266.518
maize,PT16,20030619,3.449,193.282
maize,PT17,20030619,3.31,186.487
maize,PT18,20030619,4.246,224.443
maize,PT11,20030620,4.872,242.038
maize,PT15,20030620,5.216,265.014
maize,PT16,20030620,3.526,188.742
maize,PT17,20030620,3.409,184.783
maize,PT18,20030620,4.267,222.243
maize,PT11,20030621,4.952,240.219
maize,PT15,20030621,5.258,264.822
maize,PT16,20030621,3.758,187.789
maize,PT17,20030621,3.516,184.161
maize,PT18,20030621,4.298,221.013
maize,PT11,20030622,5.006,240.401
maize,PT15,20030622,5.286,265.153
maize,PT16,20030622,3.882,188.117
maize,PT17,20030622,3.602,184.266
maize,PT18,20030622,4.351,220.596
maize,PT11,20030623,5.033,241.832
maize,PT15,20030623,5.287,265.413
maize,PT16,20030623,3.927,189.387
maize,PT17,20030623,3.581,184.441
maize,PT18,20030623,4.34,220.557
maize,PT11,20030624,5.122,243.37
maize,PT15,20030624,5.258,265.358
maize,PT16,20030624,4.016,190.65
maize,PT17,20030624,3.632,184.706
maize,PT18,20030624,4.378,220.676
maize,PT11,20030625,5.114,245.541
maize,PT15,20030625,5.206,264.759
maize,PT16,20030625,3.968,191.597
maize,PT17,20030625,3.586,184.868
maize,PT18,20030625,4.341,220.723
maize,PT11,20030626,5.072,245.148
maize,PT15,20030626,5.181,263.984
maize,PT16,20030626,3.93,191.574
maize,PT17,20030626,3.585,184.903
maize,PT18,20030626,4.344,220.599
maize,PT11,20030627,5.006,243.657
maize,PT15,20030627,5.172,263.227
maize,PT16,20030627,3.899,191.073
maize,PT17,20030627,3.602,184.982
