crop_name,adm_id,date,ndvi
maize,PT16,20010415,0.545
maize,PT17,20010415,0.479
maize,PT18,20010415,0.504
maize,PT20,20010415,0.776
maize,PT30,20010415,0.595
maize,PT11,20010423,0.604
maize,PT15,20010423,0.517
maize,PT16,20010423,0.523
maize,PT17,20010423,0.446
maize,PT18,20010423,0.461
maize,PT20,20010423,0.673
maize,PT30,20010423,0.766
maize,PT11,20010501,0.586
maize,PT15,20010501,0.522
maize,PT16,20010501,0.522
maize,PT17,20010501,0.43
maize,PT18,20010501,0.453
maize,PT11,20010509,0.587
maize,PT15,20010509,0.583
maize,PT16,20010509,0.552
maize,PT17,20010509,0.507
maize,PT18,20010509,0.466
maize,PT20,20010509,0.794
maize,PT30,20010509,0.773
maize,PT11,20010517,0.556
maize,PT15,20010517,0.489
maize,PT16,20010517,0.511
maize,PT17,20010517,0.426
maize,PT18,20010517,0.434
maize,PT20,20010517,0.848
maize,PT30,20010517,0.7
maize,PT11,20010525,0.543
maize,PT15,20010525,0.461
maize,PT16,20010525,0.512
maize,PT17,20010525,0.4
maize,PT18,20010525,0.408
maize,PT20,20010525,0.79
maize,PT30,20010525,0.782
maize,PT11,20010602,0.546
maize,PT15,20010602,0.431
maize,PT16,20010602,0.506
maize,PT17,20010602,0.378
maize,PT18,20010602,0.389
maize,PT30,20010602,0.758
maize,PT11,20010610,0.557
maize,PT15,20010610,0.428
maize,PT16,20010610,0.506
maize,PT17,20010610,0.389
maize,PT18,20010610,0.404
maize,PT20,20010610,0.76
maize,PT30,20010610,0.802
maize,PT11,20010618,0.557
maize,PT15,20010618,0.428
maize,PT16,20010618,0.506
maize,PT17,20010618,0.389
maize,PT18,20010618,0.404
maize,PT20,20010618,0.76
maize,PT30,20010618,0.802
maize,PT30,20010626,0.835
maize,PT11,20010704,0.66
maize,PT15,20010704,0.42
maize,PT16,20010704,0.578
maize,PT17,20010704,0.424
maize,PT18,20010704,0.46
maize,PT20,20010704,0.841
maize,PT11,20010712,0.693
maize,PT15,20010712,0.4
maize,PT16,20010712,0.58
maize,PT17,20010712,0.41
maize,PT18,20010712,0.451
maize,PT20,20010712,0.829
maize,PT30,20010712,0.804
maize,PT11,20010720,0.675
maize,PT15,20010720,0.37
maize,PT16,20010720,0.579
maize,PT17,20010720,0.398
maize,PT18,20010720,0.433
maize,PT20,20010720,0.749
maize,PT30,20010720,0.786
maize,PT11,20010728,0.667
maize,PT15,20010728,0.407
maize,PT16,20010728,0.582
maize,PT17,20010728,0.417
maize,PT18,20010728,0.456
maize,PT20,20010728,0.795
maize,PT30,20010728,0.748
maize,PT11,20010805,0.672
maize,PT15,20010805,0.388
maize,PT16,20010805,0.59
maize,PT17,20010805,0.408
maize,PT18,20010805,0.445
maize,PT20,20010805,0.825
maize,PT30,20010805,0.756
maize,PT11,20010813,0.7
maize,PT15,20010813,0.394
maize,PT16,20010813,0.595
maize,PT17,20010813,0.407
maize,PT18,20010813,0.442
maize,PT20,20010813,0.75
maize,PT30,20010813,0.776
maize,PT11,20010821,0.689
maize,PT15,20010821,0.39
maize,PT16,20010821,0.596
maize,PT17,20010821,0.407
maize,PT18,20010821,0.435
maize,PT20,20010821,0.806
maize,PT30,20010821,0.756
maize,PT11,20010829,0.653
maize,PT15,20010829,0.389
maize,PT16,20010829,0.564
maize,PT17,20010829,0.399
maize,PT18,20010829,0.422
maize,PT20,20010829,0.827
maize,PT11,20010906,0.644
maize,PT15,20010906,0.388
maize,PT16,20010906,0.539
maize,PT17,20010906,0.385
maize,PT18,20010906,0.404
maize,PT20,20010906,0.765
maize,PT30,20010906,0.78
maize,PT11,20010914,0.606
maize,PT15,20010914,0.39
maize,PT16,20010914,0.525
maize,PT17,20010914,0.379
maize,PT18,20010914,0.394
maize,PT30,20010914,0.766
maize,PT11,20010922,0.572
maize,PT15,20010922,0.417
maize,PT16,20010922,0.508
maize,PT17,20010922,0.45
maize,PT18,20010922,0.395
maize,PT20,20010922,0.801
maize,PT30,20010922,0.769
maize,PT11,20010930,0.575
maize,PT15,20010930,0.416
maize,PT16,20010930,0.532
maize,PT17,20010930,0.419
maize,PT18,20010930,0.4
maize,PT20,20010930,0.834
maize,PT11,20011008,0.589
maize,PT15,20011008,0.48
maize,PT16,20011008,0.538
maize,PT17,20011008,0.435
maize,PT18,20011008,0.42
maize,PT20,20011008,0.723
maize,PT30,20011008,0.775
maize,PT11,20011016,0.6
maize,PT15,20011016,0.579
maize,PT16,20011016,0.55
maize,PT17,20011016,0.537
maize,PT18,20011016,0.433
maize,PT30,20011016,0.749
maize,PT11,20011024,0.593
maize,PT15,20011024,0.561
maize,PT16,20011024,0.558
maize,PT17,20011024,0.51
maize,PT18,20011024,0.471
maize,PT20,20011024,0.797
maize,PT30,20011024,0.726
maize,PT11,20011101,0.596
maize,PT15,20011101,0.568
maize,PT16,20011101,0.555
maize,PT17,20011101,0.528
maize,PT18,20011101,0.486
maize,PT20,20011101,0.742
maize,PT11,20011109,0.589
maize,PT15,20011109,0.585
maize,PT16,20011109,0.553
maize,PT17,20011109,0.523
maize,PT18,20011109,0.487
maize,PT20,20011109,0.797
maize,PT11,20011117,0.596
maize,PT15,20011117,0.588
maize,PT16,20011117,0.556
maize,PT17,20011117,0.504
maize,PT18,20011117,0.473
maize,PT30,20011117,0.863
maize,PT11,20011125,0.592
maize,PT15,20011125,0.582
maize,PT16,20011125,0.544
maize,PT17,20011125,0.489
maize,PT18,20011125,0.47
maize,PT20,20011125,0.796
maize,PT30,20011125,0.823
maize,PT11,20011203,0.606
maize,PT15,20011203,0.561
maize,PT16,20011203,0.54
maize,PT17,20011203,0.501
maize,PT18,20011203,0.477
maize,PT30,20011203,0.772
maize,PT11,20011211,0.588
maize,PT15,20011211,0.593
maize,PT16,20011211,0.533
maize,PT17,20011211,0.553
maize,PT18,20011211,0.492
maize,PT20,20011211,0.809
maize,PT30,20011211,0.767
maize,PT11,20011219,0.595
maize,PT15,20011219,0.648
maize,PT16,20011219,0.532
maize,PT17,20011219,0.535
maize,PT18,20011219,0.501
maize,PT11,20011227,0.598
maize,PT15,20011227,0.622
maize,PT16,20011227,0.541
maize,PT17,20011227,0.573
maize,PT18,20011227,0.551
maize,PT20,20011227,0.845
maize,PT11,20020101,0.615
maize,PT15,20020101,0.637
maize,PT16,20020101,0.55
maize,PT17,20020101,0.535
maize,PT18,20020101,0.508
maize,PT20,20020101,0.832
maize,PT30,20020101,0.667
maize,PT11,20020109,0.604
maize,PT15,20020109,0.621
maize,PT16,20020109,0.548
maize,PT17,20020109,0.545
maize,PT18,20020109,0.535
maize,PT30,20020109,0.734
maize,PT11,20020117,0.68
maize,PT15,20020117,0.635
maize,PT16,20020117,0.55
maize,PT17,20020117,0.554
maize,PT18,20020117,0.552
maize,PT30,20020117,0.741
maize,PT11,20020125,0.611
maize,PT15,20020125,0.633
maize,PT16,20020125,0.548
maize,PT17,20020125,0.551
maize,PT18,20020125,0.564
maize,PT20,20020125,0.798
maize,PT30,20020125,0.767
maize,PT11,20020202,0.676
maize,PT15,20020202,0.633
maize,PT16,20020202,0.581
maize,PT17,20020202,0.572
maize,PT18,20020202,0.583
maize,PT20,20020202,0.759
maize,PT30,20020202,0.78
maize,PT11,20020210,0.625
maize,PT15,20020210,0.599
maize,PT16,20020210,0.564
maize,PT17,20020210,0.553
maize,PT18,20020210,0.572
maize,PT30,20020210,0.739
maize,PT11,20020218,0.634
maize,PT15,20020218,0.601
maize,PT16,20020218,0.563
maize,PT17,20020218,0.53
maize,PT18,20020218,0.555
maize,PT30,20020218,0.714
maize,PT11,20020226,0.64
maize,PT15,20020226,0.601
maize,PT16,20020226,0.569
maize,PT17,20020226,0.563
maize,PT18,20020226,0.579
maize,PT30,20020226,0.776
maize,PT11,20020306,0.641
maize,PT15,20020306,0.611
maize,PT16,20020306,0.577
maize,PT17,20020306,0.536
maize,PT18,20020306,0.564
maize,PT30,20020306,0.805
maize,PT11,20020314,0.736
maize,PT15,20020314,0.609
maize,PT16,20020314,0.591
maize,PT17,20020314,0.534
maize,PT18,20020314,0.578
maize,PT30,20020314,0.749
maize,PT11,20020322,0.494
maize,PT15,20020322,0.554
maize,PT16,20020322,0.588
maize,PT17,20020322,0.564
maize,PT18,20020322,0.593
maize,PT11,20020330,0.644
maize,PT15,20020330,0.599
maize,PT16,20020330,0.577
maize,PT17,20020330,0.535
maize,PT18,20020330,0.573
maize,PT30,20020330,0.742
maize,PT11,20020407,0.633
maize,PT15,20020407,0.573
maize,PT16,20020407,0.566
maize,PT17,20020407,0.514
maize,PT18,20020407,0.54
maize,PT30,20020407,0.733
maize,PT11,20020415,0.584
maize,PT15,20020415,0.538
maize,PT16,20020415,0.527
maize,PT17,20020415,0.47
maize,PT18,20020415,0.497
maize,PT20,20020415,0.856
maize,PT30,20020415,0.765
maize,PT11,20020423,0.556
maize,PT15,20020423,0.518
maize,PT16,20020423,0.522
maize,PT17,20020423,0.442
maize,PT18,20020423,0.476
maize,PT20,20020423,0.757
maize,PT30,20020423,0.75
maize,PT11,20020501,0.554
maize,PT15,20020501,0.506
maize,PT16,20020501,0.509
maize,PT17,20020501,0.42
maize,PT18,20020501,0.457
maize,PT20,20020501,0.792
maize,PT30,20020501,0.757
maize,PT11,20020509,0.565
maize,PT15,20020509,0.482
maize,PT16,20020509,0.505
maize,PT17,20020509,0.406
maize,PT18,20020509,0.439
maize,PT30,20020509,0.67
maize,PT11,20020517,0.577
maize,PT15,20020517,0.491
maize,PT16,20020517,0.536
maize,PT17,20020517,0.426
maize,PT18,20020517,0.452
maize,PT20,20020517,0.776
maize,PT30,20020517,0.789
maize,PT11,20020525,0.541
maize,PT15,20020525,0.436
maize,PT16,20020525,0.498
maize,PT17,20020525,0.361
maize,PT18,20020525,0.402
maize,PT20,20020525,0.825
maize,PT30,20020525,0.766
maize,PT11,20020602,0.577
maize,PT15,20020602,0.437
maize,PT16,20020602,0.522
maize,PT17,20020602,0.368
maize,PT18,20020602,0.407
maize,PT30,20020602,0.749
maize,PT11,20020610,0.57
maize,PT15,20020610,0.409
maize,PT16,20020610,0.507
maize,PT17,20020610,0.353
maize,PT18,20020610,0.4
maize,PT30,20020610,0.78
maize,PT11,20020618,0.577
maize,PT15,20020618,0.41
maize,PT16,20020618,0.522
maize,PT17,20020618,0.354
maize,PT18,20020618,0.412
maize,PT20,20020618,0.765
maize,PT30,20020618,0.799
maize,PT11,20020626,0.603
maize,PT15,20020626,0.407
maize,PT16,20020626,0.534
maize,PT17,20020626,0.365
maize,PT18,20020626,0.424
maize,PT30,20020626,0.798
maize,PT11,20020704,0.64
maize,PT15,20020704,0.392
maize,PT16,20020704,0.557
maize,PT17,20020704,0.379
maize,PT18,20020704,0.438
maize,PT20,20020704,0.775
maize,PT30,20020704,0.857
maize,PT11,20020712,0.652
maize,PT15,20020712,0.389
maize,PT16,20020712,0.549
maize,PT17,20020712,0.376
maize,PT18,20020712,0.431
maize,PT30,20020712,0.798
maize,PT11,20020720,0.662
maize,PT15,20020720,0.385
maize,PT16,20020720,0.548
maize,PT17,20020720,0.382
maize,PT18,20020720,0.427
maize,PT20,20020720,0.79
maize,PT30,20020720,0.771
maize,PT11,20020728,0.646
maize,PT15,20020728,0.384
maize,PT16,20020728,0.543
maize,PT17,20020728,0.381
maize,PT18,20020728,0.423
maize,PT30,20020728,0.752
maize,PT11,20020805,0.648
maize,PT15,20020805,0.39
maize,PT16,20020805,0.561
maize,PT17,20020805,0.385
maize,PT18,20020805,0.423
maize,PT30,20020805,0.725
maize,PT11,20020813,0.66
maize,PT15,20020813,0.387
maize,PT16,20020813,0.568
maize,PT17,20020813,0.387
maize,PT18,20020813,0.413
maize,PT20,20020813,0.754
maize,PT30,20020813,0.75
maize,PT11,20020821,0.644
maize,PT15,20020821,0.385
maize,PT16,20020821,0.542
maize,PT17,20020821,0.387
maize,PT18,20020821,0.408
maize,PT20,20020821,0.797
maize,PT11,20020829,0.639
maize,PT15,20020829,0.39
maize,PT16,20020829,0.532
maize,PT17,20020829,0.377
maize,PT18,20020829,0.396
maize,PT30,20020829,0.786
maize,PT11,20020906,0.626
maize,PT15,20020906,0.389
maize,PT16,20020906,0.521
maize,PT17,20020906,0.386
maize,PT18,20020906,0.392
maize,PT20,20020906,0.812
maize,PT30,20020906,0.752
maize,PT11,20020914,0.681
maize,PT15,20020914,0.331
maize,PT16,20020914,0.545
maize,PT17,20020914,0.435
maize,PT18,20020914,0.443
maize,PT30,20020914,0.733
maize,PT11,20020922,0.612
maize,PT15,20020922,0.481
maize,PT16,20020922,0.562
maize,PT17,20020922,0.452
maize,PT18,20020922,0.4
maize,PT20,20020922,0.853
maize,PT11,20020930,0.606
maize,PT15,20020930,0.513
maize,PT16,20020930,0.57
maize,PT17,20020930,0.505
maize,PT18,20020930,0.469
maize,PT20,20020930,0.817
maize,PT30,20020930,0.79
maize,PT11,20021008,0.62
maize,PT15,20021008,0.512
maize,PT16,20021008,0.593
maize,PT17,20021008,0.575
maize,PT18,20021008,0.517
maize,PT20,20021008,0.815
maize,PT30,20021008,0.844
maize,PT11,20021016,0.616
maize,PT15,20021016,0.593
maize,PT16,20021016,0.606
maize,PT17,20021016,0.607
maize,PT18,20021016,0.531
maize,PT30,20021016,0.771
maize,PT11,20021024,0.6
maize,PT15,20021024,0.574
maize,PT16,20021024,0.598
maize,PT17,20021024,0.545
maize,PT18,20021024,0.524
maize,PT20,20021024,0.8
maize,PT30,20021024,0.784
maize,PT11,20021101,0.606
maize,PT15,20021101,0.602
maize,PT16,20021101,0.592
maize,PT17,20021101,0.574
maize,PT18,20021101,0.552
maize,PT20,20021101,0.817
maize,PT30,20021101,0.788
maize,PT11,20021109,0.638
maize,PT15,20021109,0.621
maize,PT16,20021109,0.635
maize,PT17,20021109,0.59
maize,PT18,20021109,0.578
maize,PT30,20021109,0.744
maize,PT11,20021117,0.632
maize,PT15,20021117,0.646
maize,PT16,20021117,0.617
maize,PT17,20021117,0.577
maize,PT18,20021117,0.576
maize,PT20,20021117,0.805
maize,PT11,20021125,0.644
maize,PT15,20021125,0.63
maize,PT16,20021125,0.624
maize,PT17,20021125,0.577
maize,PT18,20021125,0.564
maize,PT20,20021125,0.833
maize,PT30,20021125,0.795
maize,PT11,20021203,0.628
maize,PT15,20021203,0.638
maize,PT16,20021203,0.617
maize,PT17,20021203,0.569
maize,PT18,20021203,0.564
maize,PT11,20021211,0.594
maize,PT15,20021211,0.662
maize,PT16,20021211,0.679
maize,PT17,20021211,0.607
maize,PT18,20021211,0.566
maize,PT20,20021211,0.813
maize,PT30,20021211,0.755
maize,PT11,20021219,0.641
maize,PT15,20021219,0.662
maize,PT16,20021219,0.593
maize,PT17,20021219,0.632
maize,PT18,20021219,0.583
maize,PT20,20021219,0.77
maize,PT30,20021219,0.814
maize,PT11,20021227,0.691
maize,PT15,20021227,0.652
maize,PT16,20021227,0.593
maize,PT17,20021227,0.617
maize,PT18,20021227,0.594
maize,PT20,20021227,0.746
maize,PT30,20021227,0.804
maize,PT11,20030101,0.692
maize,PT15,20030101,0.702
maize,PT16,20030101,0.607
maize,PT17,20030101,0.612
maize,PT18,20030101,0.613
maize,PT20,20030101,0.777
maize,PT30,20030101,0.82
maize,PT11,20030109,0.647
maize,PT15,20030109,0.663
maize,PT16,20030109,0.614
maize,PT17,20030109,0.596
maize,PT18,20030109,0.589
maize,PT30,20030109,0.848
maize,PT11,20030117,0.623
maize,PT15,20030117,0.643
maize,PT16,20030117,0.584
maize,PT17,20030117,0.546
maize,PT18,20030117,0.547
maize,PT20,20030117,0.805
maize,PT30,20030117,0.79
maize,PT11,20030125,0.617
maize,PT15,20030125,0.607
maize,PT16,20030125,0.567
maize,PT17,20030125,0.523
maize,PT18,20030125,0.527
maize,PT20,20030125,0.822
maize,PT30,20030125,0.789
maize,PT11,20030202,0.634
maize,PT15,20030202,0.615
maize,PT16,20030202,0.58
maize,PT17,20030202,0.531
maize,PT18,20030202,0.561
maize,PT20,20030202,0.802
maize,PT30,20030202,0.793
maize,PT11,20030210,0.6
maize,PT15,20030210,0.603
maize,PT16,20030210,0.564
maize,PT17,20030210,0.515
maize,PT18,20030210,0.519
maize,PT30,20030210,0.808
maize,PT11,20030218,0.645
maize,PT15,20030218,0.599
maize,PT16,20030218,0.624
maize,PT17,20030218,0.539
maize,PT18,20030218,0.576
maize,PT30,20030218,0.84
maize,PT11,20030226,0.469
maize,PT15,20030226,0.616
maize,PT16,20030226,0.524
maize,PT17,20030226,0.53
maize,PT18,20030226,0.539
maize,PT20,20030226,0.807
maize,PT30,20030226,0.734
maize,PT11,20030306,0.61
maize,PT15,20030306,0.59
maize,PT16,20030306,0.555
maize,PT17,20030306,0.478
maize,PT18,20030306,0.5
maize,PT20,20030306,0.802
maize,PT30,20030306,0.81
maize,PT11,20030314,0.6
maize,PT15,20030314,0.607
maize,PT16,20030314,0.554
maize,PT17,20030314,0.51
maize,PT18,20030314,0.536
maize,PT20,20030314,0.727
maize,PT11,20030322,0.491
maize,PT15,20030322,0.587
maize,PT16,20030322,0.54
maize,PT17,20030322,0.435
maize,PT18,20030322,0.524
maize,PT30,20030322,0.796
maize,PT11,20030330,0.621
maize,PT15,20030330,0.595
maize,PT16,20030330,0.555
maize,PT17,20030330,0.498
maize,PT18,20030330,0.528
maize,PT11,20030407,0.613
maize,PT15,20030407,0.569
maize,PT16,20030407,0.544
maize,PT17,20030407,0.485
maize,PT18,20030407,0.505
maize,PT11,20030415,0.606
maize,PT15,20030415,0.607
maize,PT16,20030415,0.546
maize,PT17,20030415,0.686
maize,PT18,20030415,0.571
maize,PT20,20030415,0.69
maize,PT30,20030415,0.782
maize,PT11,20030423,0.645
maize,PT15,20030423,0.559
maize,PT16,20030423,0.582
maize,PT17,20030423,0.478
maize,PT18,20030423,0.541
maize,PT20,20030423,0.731
maize,PT30,20030423,0.75
maize,PT11,20030501,0.583
maize,PT15,20030501,0.549
maize,PT16,20030501,0.541
maize,PT17,20030501,0.47
maize,PT18,20030501,0.51
maize,PT20,20030501,0.74
maize,PT30,20030501,0.777
maize,PT11,20030509,0.555
maize,PT15,20030509,0.528
maize,PT16,20030509,0.529
maize,PT17,20030509,0.447
maize,PT18,20030509,0.465
maize,PT30,20030509,0.769
maize,PT11,20030517,0.55
maize,PT15,20030517,0.508
maize,PT16,20030517,0.515
maize,PT17,20030517,0.406
maize,PT18,20030517,0.442
maize,PT20,20030517,0.755
maize,PT30,20030517,0.764
maize,PT11,20030525,0.519
maize,PT15,20030525,0.475
maize,PT16,20030525,0.494
maize,PT17,20030525,0.385
maize,PT18,20030525,0.411
maize,PT30,20030525,0.782
maize,PT11,20030602,0.552
maize,PT15,20030602,0.465
maize,PT16,20030602,0.512
maize,PT17,20030602,0.371
maize,PT18,20030602,0.415
maize,PT30,20030602,0.817
maize,PT11,20030610,0.542
maize,PT15,20030610,0.443
maize,PT16,20030610,0.499
maize,PT17,20030610,0.368
maize,PT18,20030610,0.414
maize,PT20,20030610,0.732
maize,PT30,20030610,0.818
maize,PT11,20030618,0.577
maize,PT15,20030618,0.416
maize,PT16,20030618,0.509
maize,PT17,20030618,0.372
maize,PT18,20030618,0.41
maize,PT30,20030618,0.725
maize,PT11,20030626,0.645
maize,PT15,20030626,0.429
maize,PT16,20030626,0.577
maize,PT17,20030626,0.383
maize,PT18,20030626,0.432
maize,PT20,20030626,0.795
maize,PT30,20030626,0.786
maize,PT11,20030704,0.67
maize,PT15,20030704,0.427
maize,PT16,20030704,0.583
maize,PT17,20030704,0.408
maize,PT18,20030704,0.459
maize,PT20,20030704,0.751
maize,PT30,20030704,0.836
maize,PT11,20030712,0.692
maize,PT15,20030712,0.417
maize,PT16,20030712,0.594
maize,PT17,20030712,0.431
maize,PT18,20030712,0.467
maize,PT30,20030712,0.81
maize,PT11,20030720,0.691
maize,PT15,20030720,0.419
maize,PT16,20030720,0.593
maize,PT17,20030720,0.415
maize,PT18,20030720,0.453
maize,PT20,20030720,0.68
maize,PT30,20030720,0.807
maize,PT11,20030728,0.662
maize,PT15,20030728,0.398
maize,PT16,20030728,0.564
maize,PT17,20030728,0.411
maize,PT18,20030728,0.438
maize,PT30,20030728,0.805
maize,PT11,20030805,0.625
maize,PT15,20030805,0.395
maize,PT16,20030805,0.545
maize,PT17,20030805,0.412
maize,PT18,20030805,0.427
maize,PT20,20030805,0.835
maize,PT30,20030805,0.759
maize,PT11,20030813,0.639
maize,PT15,20030813,0.393
maize,PT16,20030813,0.546
maize,PT17,20030813,0.41
maize,PT18,20030813,0.418
maize,PT20,20030813,0.801
maize,PT30,20030813,0.731
maize,PT11,20030821,0.641
maize,PT15,20030821,0.399
maize,PT16,20030821,0.546
maize,PT17,20030821,0.415
maize,PT18,20030821,0.415
maize,PT20,20030821,0.847
maize,PT30,20030821,0.725
maize,PT11,20030829,0.663
maize,PT15,20030829,0.4
maize,PT16,20030829,0.561
maize,PT17,20030829,0.4
maize,PT18,20030829,0.414
maize,PT20,20030829,0.759
maize,PT30,20030829,0.83
maize,PT11,20030906,0.612
maize,PT15,20030906,0.39
maize,PT16,20030906,0.53
maize,PT17,20030906,0.411
maize,PT18,20030906,0.386
maize,PT30,20030906,0.829
maize,PT11,20030914,0.608
maize,PT15,20030914,0.363
maize,PT16,20030914,0.5
maize,PT17,20030914,0.391
maize,PT18,20030914,0.364
maize,PT20,20030914,0.822
maize,PT30,20030914,0.686
maize,PT11,20030922,0.593
maize,PT15,20030922,0.367
maize,PT16,20030922,0.499
maize,PT17,20030922,0.386
maize,PT18,20030922,0.36
maize,PT30,20030922,0.648
maize,PT11,20030930,0.549
maize,PT15,20030930,0.394
maize,PT16,20030930,0.496
maize,PT17,20030930,0.4
maize,PT18,20030930,0.353
maize,PT30,20030930,0.734
maize,PT11,20031008,0.555
maize,PT15,20031008,0.389
maize,PT16,20031008,0.497
maize,PT17,20031008,0.403
maize,PT18,20031008,0.354
maize,PT20,20031008,0.815
maize,PT30,20031008,0.816
maize,PT11,20031016,0.586
maize,PT15,20031016,0.443
maize,PT16,20031016,0.541
maize,PT17,20031016,0.457
maize,PT18,20031016,0.403
maize,PT11,20031024,0.59
maize,PT15,20031024,0.511
maize,PT16,20031024,0.578
maize,PT17,20031024,0.482
maize,PT18,20031024,0.459
maize,PT30,20031024,0.798
maize,PT11,20031101,0.604
maize,PT15,20031101,0.483
maize,PT16,20031101,0.539
maize,PT17,20031101,0.469
maize,PT18,20031101,0.424
maize,PT20,20031101,0.788
maize,PT30,20031101,0.796
maize,PT11,20031109,0.608
maize,PT15,20031109,0.544
maize,PT16,20031109,0.584
maize,PT17,20031109,0.57
maize,PT18,20031109,0.461
maize,PT20,20031109,0.794
maize,PT30,20031109,0.781
maize,PT11,20031117,0.637
maize,PT15,20031117,0.548
maize,PT16,20031117,0.592
maize,PT17,20031117,0.517
maize,PT18,20031117,0.478
maize,PT20,20031117,0.836
maize,PT30,20031117,0.842
maize,PT11,20031125,0.667
maize,PT15,20031125,0.619
maize,PT16,20031125,0.632
maize,PT17,20031125,0.561
maize,PT18,20031125,0.533
maize,PT30,20031125,0.815
maize,PT11,20031203,0.668
maize,PT15,20031203,0.596
maize,PT16,20031203,0.622
maize,PT17,20031203,0.554
maize,PT18,20031203,0.531
maize,PT30,20031203,0.802
maize,PT11,20031211,0.656
maize,PT15,20031211,0.597
maize,PT16,20031211,0.614
maize,PT17,20031211,0.565
maize,PT18,20031211,0.536
maize,PT20,20031211,0.815
maize,PT30,20031211,0.734
maize,PT11,20031219,0.621
maize,PT16,20031219,0.585
maize,PT17,20031219,0.498
maize,PT18,20031219,0.548
maize,PT30,20031219,0.694
maize,PT11,20031227,0.665
maize,PT15,20031227,0.62
maize,PT16,20031227,0.621
maize,PT17,20031227,0.557
maize,PT18,20031227,0.544
maize,PT20,20031227,0.827
maize,PT30,20031227,0.785
maize,PT11,20040101,0.662
maize,PT15,20040101,0.605
maize,PT16,20040101,0.619
maize,PT17,20040101,0.561
maize,PT18,20040101,0.547
maize,PT30,20040101,0.748
maize,PT11,20040109,0.672
maize,PT15,20040109,0.613
maize,PT16,20040109,0.602
maize,PT17,20040109,0.581
maize,PT18,20040109,0.593
maize,PT20,20040109,0.839
maize,PT30,20040109,0.737
maize,PT11,20040117,0.67
maize,PT15,20040117,0.604
maize,PT16,20040117,0.619
maize,PT17,20040117,0.567
maize,PT18,20040117,0.565
maize,PT30,20040117,0.734
maize,PT11,20040125,0.699
maize,PT15,20040125,0.722
maize,PT16,20040125,0.645
maize,PT17,20040125,0.586
maize,PT18,20040125,0.553
maize,PT30,20040125,0.773
maize,PT11,20040202,0.635
maize,PT15,20040202,0.626
maize,PT16,20040202,0.609
maize,PT17,20040202,0.582
maize,PT18,20040202,0.591
maize,PT20,20040202,0.827
maize,PT30,20040202,0.655
maize,PT11,20040210,0.631
maize,PT15,20040210,0.609
maize,PT16,20040210,0.59
maize,PT17,20040210,0.565
maize,PT18,20040210,0.578
maize,PT20,20040210,0.856
maize,PT30,20040210,0.69
maize,PT11,20040218,0.622
maize,PT15,20040218,0.624
maize,PT16,20040218,0.577
maize,PT17,20040218,0.552
maize,PT18,20040218,0.567
maize,PT11,20040226,0.638
maize,PT15,20040226,0.622
maize,PT16,20040226,0.595
