crop_name,adm_id,date,fpar
maize,PT20,20010821,71.376
maize,PT30,20010821,73.429
maize,PT11,20010901,63.483
maize,PT15,20010901,38.095
maize,PT16,20010901,58.678
maize,PT17,20010901,44.377
maize,PT18,20010901,43.926
maize,PT20,20010901,72.471
maize,PT30,20010901,73.286
maize,PT11,20010911,60.562
maize,PT15,20010911,38.743
maize,PT16,20010911,55.272
maize,PT17,20010911,42.656
maize,PT18,20010911,40.922
maize,PT20,20010911,72.973
maize,PT30,20010911,73.071
maize,PT11,20010921,57.783
maize,PT15,20010921,40.135
maize,PT16,20010921,52.06
maize,PT17,20010921,41.132
maize,PT18,20010921,38.385
maize,PT20,20010921,73.904
maize,PT30,20010921,73.214
maize,PT11,20011001,55.4
maize,PT15,20011001,42.459
maize,PT16,20011001,49.341
maize,PT17,20011001,40.484
maize,PT18,20011001,36.773
maize,PT20,20011001,74.439
maize,PT30,20011001,73.929
maize,PT11,20011011,53.544
maize,PT15,20011011,45.581
maize,PT16,20011011,47.388
maize,PT17,20011011,40.576
maize,PT18,20011011,36.091
maize,PT20,20011011,74.965
maize,PT30,20011011,73.714
maize,PT11,20011021,52.735
maize,PT15,20011021,48.635
maize,PT16,20011021,46.494
maize,PT17,20011021,41.447
maize,PT18,20011021,36.564
maize,PT20,20011021,75.816
maize,PT30,20011021,74.571
maize,PT11,20011101,52.68
maize,PT15,20011101,52.27
maize,PT16,20011101,46.248
maize,PT17,20011101,42.989
maize,PT18,20011101,37.661
maize,PT20,20011101,76.576
maize,PT30,20011101,74.714
maize,PT11,20011111,52.967
maize,PT15,20011111,54.905
maize,PT16,20011111,46.147
maize,PT17,20011111,44.225
maize,PT18,20011111,38.541
maize,PT20,20011111,77.283
maize,PT30,20011111,75.714
maize,PT11,20011121,53.419
maize,PT15,20011121,56.243
maize,PT16,20011121,45.873
maize,PT17,20011121,44.843
maize,PT18,20011121,38.933
maize,PT20,20011121,77.829
maize,PT30,20011121,76.714
maize,PT11,20011201,54.097
maize,PT15,20011201,57.081
maize,PT16,20011201,45.646
maize,PT17,20011201,45.294
maize,PT18,20011201,39.18
maize,PT20,20011201,77.861
maize,PT30,20011201,76.929
maize,PT11,20011211,54.814
maize,PT15,20011211,57.405
maize,PT16,20011211,45.547
maize,PT17,20011211,46.09
maize,PT18,20011211,39.722
maize,PT20,20011211,77.603
maize,PT30,20011211,76.071
maize,PT11,20011221,55.902
maize,PT15,20011221,57.973
maize,PT16,20011221,45.943
maize,PT17,20011221,47.173
maize,PT18,20011221,40.935
maize,PT20,20011221,77.394
maize,PT30,20011221,75.429
maize,PT11,20020101,56.966
maize,PT15,20020101,58.892
maize,PT16,20020101,46.633
maize,PT17,20020101,48.781
maize,PT18,20020101,42.696
maize,PT20,20020101,77.036
maize,PT30,20020101,74.143
maize,PT11,20020111,58.617
maize,PT15,20020111,59.986
maize,PT16,20020111,47.777
maize,PT17,20020111,50.583
maize,PT18,20020111,44.742
maize,PT20,20020111,76.215
maize,PT30,20020111,73.929
maize,PT11,20020121,60.512
maize,PT15,20020121,61.135
maize,PT16,20020121,49.271
maize,PT17,20020121,52.536
maize,PT18,20020121,47.033
maize,PT20,20020121,75.121
maize,PT30,20020121,73.5
maize,PT11,20020201,62.825
maize,PT15,20020201,61.865
maize,PT16,20020201,51.086
maize,PT17,20020201,54.202
maize,PT18,20020201,49.371
maize,PT20,20020201,73.533
maize,PT30,20020201,73.643
maize,PT11,20020211,64.443
maize,PT15,20020211,61.784
maize,PT16,20020211,52.378
maize,PT17,20020211,54.921
maize,PT18,20020211,50.864
maize,PT20,20020211,72.88
maize,PT30,20020211,73.571
maize,PT11,20020221,65.107
maize,PT15,20020221,60.959
maize,PT16,20020221,52.836
maize,PT17,20020221,54.506
maize,PT18,20020221,51.206
maize,PT20,20020221,72.45
maize,PT30,20020221,73.929
maize,PT11,20020301,64.932
maize,PT15,20020301,59.905
maize,PT16,20020301,52.601
maize,PT17,20020301,53.592
maize,PT18,20020301,50.76
maize,PT20,20020301,72.194
maize,PT30,20020301,74.5
maize,PT11,20020311,64.32
maize,PT15,20020311,58.486
maize,PT16,20020311,51.953
maize,PT17,20020311,51.88
maize,PT18,20020311,49.624
maize,PT20,20020311,72.538
maize,PT30,20020311,75.286
maize,PT11,20020321,63.338
maize,PT15,20020321,57.0
maize,PT16,20020321,51.007
maize,PT17,20020321,49.985
maize,PT18,20020321,48.281
maize,PT20,20020321,72.452
maize,PT30,20020321,75.429
maize,PT11,20020401,61.568
maize,PT15,20020401,55.297
maize,PT16,20020401,49.688
maize,PT17,20020401,47.978
maize,PT18,20020401,46.55
maize,PT20,20020401,73.077
maize,PT30,20020401,75.286
maize,PT11,20020411,59.25
maize,PT15,20020411,54.014
maize,PT16,20020411,48.19
maize,PT17,20020411,46.009
maize,PT18,20020411,45.0
maize,PT20,20020411,74.306
maize,PT30,20020411,74.714
maize,PT11,20020421,56.408
maize,PT15,20020421,52.351
maize,PT16,20020421,46.431
maize,PT17,20020421,43.871
maize,PT18,20020421,43.33
maize,PT20,20020421,74.367
maize,PT30,20020421,73.857
maize,PT11,20020501,53.766
maize,PT15,20020501,50.189
maize,PT16,20020501,44.75
maize,PT17,20020501,41.228
maize,PT18,20020501,41.482
maize,PT20,20020501,74.049
maize,PT30,20020501,73.286
maize,PT11,20020511,51.823
maize,PT15,20020511,47.649
maize,PT16,20020511,43.623
maize,PT17,20020511,38.648
maize,PT18,20020511,39.953
maize,PT20,20020511,73.37
maize,PT30,20020511,72.429
maize,PT11,20020521,51.106
maize,PT15,20020521,44.784
maize,PT16,20020521,43.502
maize,PT17,20020521,36.386
maize,PT18,20020521,39.135
maize,PT20,20020521,71.852
maize,PT30,20020521,72.0
maize,PT11,20020601,51.764
maize,PT15,20020601,42.108
maize,PT16,20020601,44.578
maize,PT17,20020601,35.122
maize,PT18,20020601,39.353
maize,PT20,20020601,70.796
maize,PT30,20020601,71.929
maize,PT11,20020611,54.043
maize,PT15,20020611,39.878
maize,PT16,20020611,46.925
maize,PT17,20020611,35.055
maize,PT18,20020611,40.622
maize,PT20,20020611,69.65
maize,PT30,20020611,71.643
maize,PT11,20020621,57.011
maize,PT15,20020621,38.338
maize,PT16,20020621,49.952
maize,PT17,20020621,35.94
maize,PT18,20020621,42.547
maize,PT20,20020621,67.747
maize,PT30,20020621,71.143
maize,PT11,20020701,61.021
maize,PT15,20020701,37.649
maize,PT16,20020701,53.724
maize,PT17,20020701,37.867
maize,PT18,20020701,44.774
maize,PT20,20020701,66.317
maize,PT30,20020701,70.786
maize,PT11,20020711,64.453
maize,PT15,20020711,37.243
maize,PT16,20020711,57.065
maize,PT17,20020711,39.908
maize,PT18,20020711,46.423
maize,PT20,20020711,64.874
maize,PT30,20020711,70.857
maize,PT11,20020721,66.697
maize,PT15,20020721,37.068
maize,PT16,20020721,59.403
maize,PT17,20020721,41.508
maize,PT18,20020721,47.08
maize,PT20,20020721,63.836
maize,PT30,20020721,70.929
maize,PT11,20020801,67.279
maize,PT15,20020801,36.905
maize,PT16,20020801,60.303
maize,PT17,20020801,42.497
maize,PT18,20020801,46.5
maize,PT20,20020801,63.184
maize,PT30,20020801,70.214
maize,PT11,20020811,66.622
maize,PT15,20020811,36.797
maize,PT16,20020811,59.831
maize,PT17,20020811,42.611
maize,PT18,20020811,45.128
maize,PT20,20020811,63.448
maize,PT30,20020811,70.929
maize,PT11,20020821,65.136
maize,PT15,20020821,37.041
maize,PT16,20020821,58.345
maize,PT17,20020821,42.486
maize,PT18,20020821,43.283
maize,PT20,20020821,64.921
maize,PT30,20020821,71.429
maize,PT11,20020901,62.99
maize,PT15,20020901,38.068
maize,PT16,20020901,55.959
maize,PT17,20020901,42.061
maize,PT18,20020901,41.132
maize,PT20,20020901,67.522
maize,PT30,20020901,72.714
maize,PT11,20020911,60.755
maize,PT15,20020911,40.338
maize,PT16,20020911,53.694
maize,PT17,20020911,42.286
maize,PT18,20020911,39.716
maize,PT20,20020911,70.003
maize,PT30,20020911,74.571
maize,PT11,20020921,58.492
maize,PT15,20020921,44.027
maize,PT16,20020921,51.788
maize,PT17,20020921,43.364
maize,PT18,20020921,39.231
maize,PT20,20020921,72.071
maize,PT30,20020921,75.357
maize,PT11,20021001,56.39
maize,PT15,20021001,48.797
maize,PT16,20021001,50.591
maize,PT17,20021001,45.254
maize,PT18,20021001,39.96
maize,PT20,20021001,73.055
maize,PT30,20021001,76.5
maize,PT11,20021011,54.66
maize,PT15,20021011,53.865
maize,PT16,20021011,50.122
maize,PT17,20021011,47.584
maize,PT18,20021011,41.6
maize,PT20,20021011,73.683
maize,PT30,20021011,77.571
maize,PT11,20021021,53.622
maize,PT15,20021021,58.378
maize,PT16,20021021,50.325
maize,PT17,20021021,49.935
maize,PT18,20021021,43.662
maize,PT20,20021021,73.749
maize,PT30,20021021,78.5
maize,PT11,20021101,53.111
maize,PT15,20021101,61.514
maize,PT16,20021101,50.84
maize,PT17,20021101,51.789
maize,PT18,20021101,45.588
maize,PT20,20021101,74.19
maize,PT30,20021101,79.071
maize,PT11,20021111,52.974
maize,PT15,20021111,62.568
maize,PT16,20021111,51.25
maize,PT17,20021111,52.748
maize,PT18,20021111,46.554
maize,PT20,20021111,74.737
maize,PT30,20021111,78.286
maize,PT11,20021121,53.201
maize,PT15,20021121,63.122
maize,PT16,20021121,51.653
maize,PT17,20021121,53.185
maize,PT18,20021121,47.047
maize,PT20,20021121,75.547
maize,PT30,20021121,76.929
maize,PT11,20021201,53.926
maize,PT15,20021201,63.284
maize,PT16,20021201,52.003
maize,PT17,20021201,53.441
maize,PT18,20021201,47.298
maize,PT20,20021201,76.3
maize,PT30,20021201,75.714
maize,PT11,20021211,54.957
maize,PT15,20021211,63.635
maize,PT16,20021211,52.193
maize,PT17,20021211,53.532
maize,PT18,20021211,47.507
maize,PT20,20021211,76.896
maize,PT30,20021211,75.143
maize,PT11,20021221,56.243
maize,PT15,20021221,64.176
maize,PT16,20021221,52.044
maize,PT17,20021221,53.696
maize,PT18,20021221,47.751
maize,PT20,20021221,77.104
maize,PT30,20021221,75.0
maize,PT11,20030101,57.619
maize,PT15,20030101,64.284
maize,PT16,20030101,51.71
maize,PT17,20030101,53.61
maize,PT18,20030101,47.967
maize,PT20,20030101,77.556
maize,PT30,20030101,75.357
maize,PT11,20030111,58.416
maize,PT15,20030111,63.892
maize,PT16,20030111,51.192
maize,PT17,20030111,53.218
maize,PT18,20030111,47.861
maize,PT20,20030111,77.983
maize,PT30,20030111,75.643
maize,PT11,20030121,58.555
maize,PT15,20030121,62.716
maize,PT16,20030121,50.383
maize,PT17,20030121,52.193
maize,PT18,20030121,47.138
maize,PT20,20030121,78.235
maize,PT30,20030121,75.286
maize,PT11,20030201,58.445
maize,PT15,20030201,60.905
maize,PT16,20030201,49.478
maize,PT17,20030201,50.841
maize,PT18,20030201,46.08
maize,PT20,20030201,77.844
maize,PT30,20030201,74.429
maize,PT11,20030211,58.473
maize,PT15,20030211,59.216
maize,PT16,20030211,48.853
maize,PT17,20030211,49.667
maize,PT18,20030211,45.157
maize,PT20,20030211,77.341
maize,PT30,20030211,73.786
maize,PT11,20030221,58.887
maize,PT15,20030221,57.716
maize,PT16,20030221,48.559
maize,PT17,20030221,48.593
maize,PT18,20030221,44.421
maize,PT20,20030221,76.386
maize,PT30,20030221,73.357
maize,PT11,20030301,59.524
maize,PT15,20030301,56.743
maize,PT16,20030301,48.668
maize,PT17,20030301,47.937
maize,PT18,20030301,44.172
maize,PT20,20030301,75.401
maize,PT30,20030301,73.5
maize,PT11,20030311,60.611
maize,PT15,20030311,56.27
maize,PT16,20030311,49.054
maize,PT17,20030311,47.321
maize,PT18,20030311,44.034
maize,PT20,20030311,74.062
maize,PT30,20030311,72.929
maize,PT11,20030321,61.673
maize,PT15,20030321,55.973
maize,PT16,20030321,49.464
maize,PT17,20030321,46.525
maize,PT18,20030321,43.892
maize,PT20,20030321,72.365
maize,PT30,20030321,73.143
maize,PT11,20030401,61.992
maize,PT15,20030401,55.77
maize,PT16,20030401,49.445
maize,PT17,20030401,45.648
maize,PT18,20030401,43.523
maize,PT20,20030401,70.887
maize,PT30,20030401,73.643
maize,PT11,20030411,60.928
maize,PT15,20030411,55.162
maize,PT16,20030411,48.892
maize,PT17,20030411,44.769
maize,PT18,20030411,42.838
maize,PT20,20030411,70.237
maize,PT30,20030411,74.214
maize,PT11,20030421,58.702
maize,PT15,20030421,54.284
maize,PT16,20030421,47.838
maize,PT17,20030421,43.454
maize,PT18,20030421,41.869
maize,PT20,20030421,69.883
maize,PT30,20030421,74.929
maize,PT11,20030501,55.934
maize,PT15,20030501,52.865
maize,PT16,20030501,46.626
maize,PT17,20030501,41.808
maize,PT18,20030501,40.848
maize,PT20,20030501,69.859
maize,PT30,20030501,75.214
maize,PT11,20030511,53.096
maize,PT15,20030511,50.473
maize,PT16,20030511,45.412
maize,PT17,20030511,39.741
maize,PT18,20030511,39.85
maize,PT20,20030511,69.908
maize,PT30,20030511,74.929
maize,PT11,20030521,51.33
maize,PT15,20030521,47.527
maize,PT16,20030521,44.756
maize,PT17,20030521,37.637
maize,PT18,20030521,39.242
maize,PT20,20030521,69.424
maize,PT30,20030521,74.643
maize,PT11,20030601,51.51
maize,PT15,20030601,44.824
maize,PT16,20030601,45.471
maize,PT17,20030601,36.025
maize,PT18,20030601,39.681
maize,PT20,20030601,68.517
maize,PT30,20030601,73.857
maize,PT11,20030611,53.976
maize,PT15,20030611,42.649
maize,PT16,20030611,47.934
maize,PT17,20030611,36.169
maize,PT18,20030611,41.346
maize,PT20,20030611,67.353
maize,PT30,20030611,73.571
maize,PT11,20030621,58.049
maize,PT15,20030621,41.338
maize,PT16,20030621,51.792
maize,PT17,20030621,37.621
maize,PT18,20030621,43.882
maize,PT20,20030621,66.042
maize,PT30,20030621,73.571
maize,PT11,20030701,62.599
maize,PT15,20030701,40.919
maize,PT16,20030701,56.227
maize,PT17,20030701,40.168
maize,PT18,20030701,46.595
maize,PT20,20030701,64.685
maize,PT30,20030701,74.357
maize,PT11,20030711,66.233
maize,PT15,20030711,40.689
maize,PT16,20030711,59.959
maize,PT17,20030711,42.862
maize,PT18,20030711,48.672
maize,PT20,20030711,63.933
maize,PT30,20030711,74.857
maize,PT11,20030721,68.098
maize,PT15,20030721,40.622
maize,PT16,20030721,61.992
maize,PT17,20030721,45.12
maize,PT18,20030721,49.426
maize,PT20,20030721,64.338
maize,PT30,20030721,75.643
maize,PT11,20030801,68.032
maize,PT15,20030801,40.27
maize,PT16,20030801,62.094
maize,PT17,20030801,46.518
maize,PT18,20030801,48.588
maize,PT20,20030801,66.086
maize,PT30,20030801,75.929
maize,PT11,20030811,66.871
maize,PT15,20030811,40.108
maize,PT16,20030811,60.749
maize,PT17,20030811,46.742
maize,PT18,20030811,46.664
maize,PT20,20030811,68.382
maize,PT30,20030811,75.786
maize,PT11,20030821,65.152
maize,PT15,20030821,39.514
maize,PT16,20030821,58.472
maize,PT17,20030821,45.928
maize,PT18,20030821,43.875
maize,PT20,20030821,70.645
maize,PT30,20030821,75.214
maize,PT11,20030901,62.727
maize,PT15,20030901,38.905
maize,PT16,20030901,55.055
maize,PT17,20030901,43.947
maize,PT18,20030901,40.133
maize,PT20,20030901,72.194
maize,PT30,20030901,74.429
maize,PT11,20030911,59.631
maize,PT15,20030911,38.27
maize,PT16,20030911,51.35
maize,PT17,20030911,41.57
maize,PT18,20030911,36.56
maize,PT20,20030911,72.615
maize,PT30,20030911,73.857
maize,PT11,20030921,56.045
maize,PT15,20030921,37.919
maize,PT16,20030921,47.78
maize,PT17,20030921,39.273
maize,PT18,20030921,33.372
maize,PT20,20030921,72.849
maize,PT30,20030921,73.786
maize,PT11,20031001,53.024
maize,PT15,20031001,38.432
maize,PT16,20031001,45.209
maize,PT17,20031001,37.698
maize,PT18,20031001,31.279
maize,PT20,20031001,72.849
maize,PT30,20031001,74.0
maize,PT11,20031011,51.314
maize,PT15,20031011,40.527
maize,PT16,20031011,44.254
maize,PT17,20031011,37.397
maize,PT18,20031011,30.704
maize,PT20,20031011,73.303
maize,PT30,20031011,75.071
maize,PT11,20031021,51.012
maize,PT15,20031021,43.635
maize,PT16,20031021,44.552
maize,PT17,20031021,38.436
maize,PT18,20031021,31.644
maize,PT20,20031021,74.12
maize,PT30,20031021,76.357
maize,PT11,20031101,52.282
maize,PT15,20031101,47.959
maize,PT16,20031101,46.25
maize,PT17,20031101,40.749
maize,PT18,20031101,34.14
maize,PT20,20031101,75.234
maize,PT30,20031101,77.643
maize,PT11,20031111,54.209
maize,PT15,20031111,52.135
maize,PT16,20031111,48.395
maize,PT17,20031111,43.489
maize,PT18,20031111,37.051
maize,PT20,20031111,76.266
maize,PT30,20031111,78.571
maize,PT11,20031121,56.317
maize,PT15,20031121,55.608
maize,PT16,20031121,50.556
maize,PT17,20031121,46.009
maize,PT18,20031121,40.04
maize,PT20,20031121,76.904
maize,PT30,20031121,79.571
maize,PT11,20031201,58.078
maize,PT15,20031201,58.27
maize,PT16,20031201,52.188
maize,PT17,20031201,48.221
maize,PT18,20031201,42.641
maize,PT20,20031201,77.132
maize,PT30,20031201,79.429
maize,PT11,20031211,59.632
maize,PT15,20031211,59.892
maize,PT16,20031211,53.378
maize,PT17,20031211,49.988
maize,PT18,20031211,44.719
maize,PT20,20031211,77.077
maize,PT30,20031211,78.857
maize,PT11,20031221,60.952
maize,PT15,20031221,61.135
maize,PT16,20031221,54.141
maize,PT17,20031221,51.334
maize,PT18,20031221,46.276
maize,PT20,20031221,76.444
maize,PT30,20031221,78.0
maize,PT11,20040101,62.237
maize,PT15,20040101,61.716
maize,PT16,20040101,54.835
maize,PT17,20040101,52.559
maize,PT18,20040101,47.747
maize,PT20,20040101,75.727
maize,PT30,20040101,77.357
maize,PT11,20040111,63.092
maize,PT15,20040111,61.973
maize,PT16,20040111,55.413
maize,PT17,20040111,53.662
maize,PT18,20040111,48.895
maize,PT20,20040111,75.002
maize,PT30,20040111,76.429
maize,PT11,20040121,63.608
maize,PT15,20040121,62.162
maize,PT16,20040121,55.8
maize,PT17,20040121,54.689
maize,PT18,20040121,49.967
maize,PT20,20040121,74.332
maize,PT30,20040121,75.357
maize,PT11,20040201,63.825
maize,PT15,20040201,62.284
maize,PT16,20040201,55.646
maize,PT17,20040201,55.047
maize,PT18,20040201,50.624
maize,PT20,20040201,74.054
maize,PT30,20040201,73.786
maize,PT11,20040211,63.672
maize,PT15,20040211,61.946
maize,PT16,20040211,54.982
maize,PT17,20040211,54.565
maize,PT18,20040211,50.615
maize,PT20,20040211,73.829
maize,PT30,20040211,72.429
maize,PT11,20040221,63.243
maize,PT15,20040221,61.419
maize,PT16,20040221,53.867
maize,PT17,20040221,53.364
maize,PT18,20040221,49.998
maize,PT20,20040221,74.092
maize,PT30,20040221,70.857
maize,PT11,20040301,62.786
maize,PT15,20040301,60.811
maize,PT16,20040301,52.711
maize,PT17,20040301,51.911
maize,PT18,20040301,49.303
maize,PT20,20040301,74.223
maize,PT30,20040301,70.571
maize,PT11,20040311,62.446
maize,PT15,20040311,60.041
maize,PT16,20040311,51.523
maize,PT17,20040311,50.494
maize,PT18,20040311,48.529
maize,PT20,20040311,74.529
maize,PT30,20040311,70.357
maize,PT11,20040321,62.042
maize,PT15,20040321,59.081
maize,PT16,20040321,50.377
maize,PT17,20040321,48.939
maize,PT18,20040321,47.721
maize,PT20,20040321,74.683
maize,PT30,20040321,70.571
maize,PT11,20040401,60.988
maize,PT15,20040401,57.608
maize,PT16,20040401,48.841
maize,PT17,20040401,47.179
maize,PT18,20040401,46.474
maize,PT20,20040401,74.149
maize,PT30,20040401,70.5
maize,PT11,20040411,59.125
maize,PT15,20040411,55.486
maize,PT16,20040411,47.181
maize,PT17,20040411,45.125
maize,PT18,20040411,44.984
maize,PT20,20040411,73.297
maize,PT30,20040411,70.429
maize,PT11,20040421,56.53
maize,PT15,20040421,52.986
maize,PT16,20040421,45.499
maize,PT17,20040421,42.683
maize,PT18,20040421,43.157
maize,PT20,20040421,72.095
maize,PT30,20040421,70.143
maize,PT11,20040501,53.747
maize,PT15,20040501,50.014
maize,PT16,20040501,44.066
maize,PT17,20040501,40.178
maize,PT18,20040501,41.419
maize,PT20,20040501,70.523
maize,PT30,20040501,69.714
maize,PT11,20040511,51.68
maize,PT15,20040511,47.432
maize,PT16,20040511,43.393
maize,PT17,20040511,38.091
maize,PT18,20040511,40.349
maize,PT20,20040511,68.614
maize,PT30,20040511,69.571
maize,PT11,20040521,50.958
maize,PT15,20040521,44.703
maize,PT16,20040521,43.815
maize,PT17,20040521,36.905
maize,PT18,20040521,40.221
maize,PT20,20040521,66.766
maize,PT30,20040521,69.857
maize,PT11,20040601,52.11
maize,PT15,20040601,42.135
maize,PT16,20040601,45.924
maize,PT17,20040601,37.147
maize,PT18,20040601,41.523
maize,PT20,20040601,65.812
maize,PT30,20040601,70.357
maize,PT11,20040611,54.735
maize,PT15,20040611,40.351
maize,PT16,20040611,49.066
maize,PT17,20040611,38.585
maize,PT18,20040611,43.612
maize,PT20,20040611,66.459
maize,PT30,20040611,70.929
maize,PT11,20040621,58.252
maize,PT15,20040621,39.297
maize,PT16,20040621,52.894
maize,PT17,20040621,40.789
maize,PT18,20040621,45.935
maize,PT20,20040621,68.084
maize,PT30,20040621,71.214
maize,PT11,20040701,61.557
maize,PT15,20040701,38.703
maize,PT16,20040701,56.395
maize,PT17,20040701,43.021
maize,PT18,20040701,47.666
maize,PT20,20040701,69.81
maize,PT30,20040701,70.857
maize,PT11,20040711,63.909
maize,PT15,20040711,38.351
maize,PT16,20040711,58.987
maize,PT17,20040711,44.854
maize,PT18,20040711,48.501
maize,PT20,20040711,71.264
maize,PT30,20040711,70.0
maize,PT11,20040721,65.18
maize,PT15,20040721,37.905
maize,PT16,20040721,60.369
maize,PT17,20040721,45.827
maize,PT18,20040721,48.128
maize,PT20,20040721,72.045
maize,PT30,20040721,69.429
maize,PT11,20040801,66.074
maize,PT15,20040801,37.568
maize,PT16,20040801,60.849
maize,PT17,20040801,45.814
maize,PT18,20040801,46.658
maize,PT20,20040801,71.894
maize,PT30,20040801,69.071
maize,PT11,20040811,66.505
maize,PT15,20040811,37.068
maize,PT16,20040811,60.412
maize,PT17,20040811,44.726
maize,PT18,20040811,44.368
maize,PT20,20040811,70.89
maize,PT30,20040811,68.071
maize,PT11,20040821,66.13
maize,PT15,20040821,36.892
maize,PT16,20040821,58.881
maize,PT17,20040821,42.605
maize,PT18,20040821,41.149
maize,PT20,20040821,68.715
maize,PT30,20040821,67.643
maize,PT11,20040901,64.245
maize,PT15,20040901,36.635
maize,PT16,20040901,56.009
maize,PT17,20040901,39.623
maize,PT18,20040901,37.287
maize,PT20,20040901,66.226
maize,PT30,20040901,67.286
