adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,tmin<-2.5p1,tmin<-2.5p2,tmin<-2.5p3,tmin<-2.5p4,tmin<-2.5p5,tmin<-2.5p6,tmin<-2.5p7,tmin<-2.5p8,tmin<-2.5p9,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,prec<0p1,prec<0p2,prec<0p3,prec<0p4,prec<0p5,prec<0p6,prec<0p7,prec<0p8,prec<0p9,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_fpar8,mean_cum_fpar9,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_cum_ndvi8,mean_cum_ndvi9,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
MX12,13.381,1.455,2014,0.0,139.846,654.455,1187.759,1691.956,2137.131,2608.35,2954.76,0.0,0.0,0.2059999999999999,3.406,16.286,141.367,391.416,516.192,666.636,0.0,0.0,-24.60311111111111,-129.4310322580645,-302.4950666666667,-433.2123548387097,-375.20633333333336,-287.04054838709675,-307.26004166666667,0.0,0.0,0.0228888888888888,0.1032258064516129,0.4293333333333333,4.034870967741935,8.334966666666666,4.025032258064517,6.2685,0.0,0.0,22772276.666666668,24142966.129032254,25671074.866666667,22278786.774193548,20464358.8,23474169.19354839,22225312.25,0.0,0.0,25.538444444444444,26.600290322580648,27.7768,26.26441935483871,24.839166666666664,25.200612903225807,24.43375,0.0,0.0,33.273,34.163870967741936,35.28556666666667,32.64709677419355,29.91946666666667,30.474129032258062,29.3465,0.0,0.0,18.59488888888889,19.528645161290324,20.690266666666663,21.00125806451613,20.9176,20.878258064516128,20.598916666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12,92.70366666666666,177.19033333333334,270.426,411.8013333333333,597.766,805.5283333333333,0.0,0.354,1.20075,2.344666666666667,3.617,5.93575,8.8365,11.427666666666669,0.0,0.0,5.370444444444445,4.96641935483871,4.503866666666666,5.209677419354839,6.8737,7.241032258064516,7.112333333333333,0.0,1.858,1.89128868,5.901535879699929e-05,0.007682145455339888,5,train,1.93699084,2.1181060213000245e-05,0.004602288584280678,5,train
MX13,14.796,1.464,2014,0.0,24.961,220.612,454.215,660.401,874.873,1071.432,1271.897,1298.29,0.0,2.397,34.116,69.356,159.648,361.55,485.057,589.034,619.479,0.0,-8.99625,-74.97770967741936,-203.61433333333332,-283.7985161290323,-308.5493,-210.37770967741932,-252.31825806451613,-262.42975,0.0,0.59925,1.0231935483870969,1.1746666666666667,2.912645161290323,6.730066666666667,3.984096774193549,3.354096774193549,7.61125,0.0,21834150.0,23454747.16129032,25254630.2,23474825.741935484,20835569.933333334,22927204.967741936,23047659.35483871,17616047.75,0.0,16.24025,16.31132258064516,17.786766666666665,16.65116129032258,17.149066666666666,16.340612903225807,16.466612903225805,16.59825,0.0,24.42575,24.67841935483871,25.9393,23.77490322580645,22.951266666666665,22.27467741935484,22.698,21.94525,0.0,9.42775,9.233,10.5966,11.114612903225806,12.946366666666668,12.00183870967742,11.838709677419354,12.78275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53333333333333,155.839,254.08333333333331,380.91,544.1993333333334,721.2226666666667,834.218,0.361,1.2435,2.4633333333333334,3.84025,5.8005,8.247,10.74,0.0,0.0,4.7145,4.589774193548386,4.317966666666666,4.672193548387097,5.079400000000001,5.5683870967741935,5.242999999999999,5.385,3.153,3.10994006,4.2931598137999436e-05,0.006552220855404634,5,train,3.13664756,2.4031354912999777e-05,0.004902178588444099,5,train
MX14,14.163,1.49,2014,0.0,99.927,383.534,723.754,1076.409,1407.304,1713.348,1915.834,0.0,0.0,0.068,3.282,9.76,84.711,290.119,462.408,578.577,0.0,0.0,-28.593666666666664,-136.52525806451615,-310.1374333333333,-457.6238064516129,-475.5075,-387.66306451612905,-381.2187619047619,0.0,0.0,0.0056666666666666,0.1036774193548387,0.2159333333333333,2.417774193548387,6.846933333333333,5.557709677419354,5.531857142857143,0.0,0.0,22510850.33333333,25241869.741935484,26597908.466666665,23573987.967741936,21689123.0,23137065.35483871,22981877.14285714,0.0,0.0,18.32725,19.148612903225807,21.340666666666667,21.375967741935483,21.02983333333333,19.872387096774197,19.642190476190475,0.0,0.0,26.626083333333337,27.54532258064516,29.49573333333333,28.689096774193548,27.57763333333333,26.342064516129035,25.997666666666667,0.0,0.0,10.650166666666664,11.253096774193548,13.271766666666668,15.08632258064516,16.2167,15.403064516129032,15.235428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.652,97.76466666666666,183.79466666666667,265.12,377.7676666666666,548.475,757.8193333333334,0.0,0.567,1.6397499999999998,2.765,3.85725,5.609249999999999,8.20875,10.723333333333334,0.0,0.0,4.699666666666666,4.245258064516129,3.6961333333333335,4.043516129032258,4.9989,5.675774193548388,5.710142857142857,0.0,7.296,7.29428822,0.00023600365280199392,0.015362410383855586,5,train,7.2939380400000005,0.0002684687992130098,0.01638501752251153,5,train
MX15,15.248,1.372,2014,0.0,20.345,183.857,371.762,545.395,709.713,855.8199999999999,998.635,0.0,0.0,0.56,20.454,77.132,241.158,531.309,758.096,991.42,0.0,0.0,-10.26475,-84.04935483870969,-202.30943333333332,-260.8194193548387,-150.76546666666667,42.83500000000001,128.22661290322583,0.0,0.0,0.14,0.641741935483871,1.8892666666666664,5.291161290322581,9.6717,7.315709677419355,7.526580645161291,0.0,0.0,23125129.0,24632026.64516129,25112736.8,22694432.90322581,20453426.3,22175691.48387097,21881428.64516129,0.0,0.0,15.08625,15.27458064516129,16.2635,15.601064516129032,15.477266666666669,14.713129032258063,14.606935483870968,0.0,0.0,22.97275,23.143032258064515,23.737466666666663,22.10474193548387,20.83373333333333,20.44022580645161,20.269483870967743,0.0,0.0,7.7245,7.799064516129031,9.156466666666669,9.974387096774194,11.1612,10.433,10.209451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07933333333333,114.18,192.8913333333333,310.25066666666663,476.6956666666667,667.1313333333334,0.0,0.303,1.0452499999999998,2.091,3.3165,5.3485,7.94125,10.638,0.0,0.0,5.76925,5.427516129032258,5.041066666666667,5.3104516129032255,6.1569666666666665,6.972354838709678,7.142548387096775,0.0,2.218,2.2439961,2.4344592364998263e-05,0.0049340239526169975,5,train,2.26269822,2.659331365200102e-05,0.005156870528915868,5,train
MX16,14.622,1.507,2014,0.0,93.166,381.36,714.463,1034.713,1330.629,1606.426,1819.766,0.0,0.0,0.427,5.711,24.301,149.837,380.373,595.021,769.442,0.0,0.0,-25.87409090909091,-127.7783870967742,-287.1844333333333,-397.05458064516125,-364.2556333333333,-224.2669032258065,-168.74652000000003,0.0,0.0,0.0388181818181818,0.1704516129032258,0.6196666666666667,4.049548387096774,7.684533333333333,6.924129032258064,6.976839999999999,0.0,0.0,22365642.363636363,24844679.032258064,25559175.8,22332643.29032258,20738446.03333333,22162184.19354839,21669534.16,0.0,0.0,18.469636363636365,19.29658064516129,21.10343333333333,20.330645161290324,19.863866666666663,18.89667741935484,18.5336,0.0,0.0,26.802818181818186,27.656,29.135366666666663,27.33593548387097,26.031366666666667,25.190838709677426,24.60948,0.0,0.0,10.94509090909091,11.380548387096775,13.354966666666666,14.56090322580645,15.3709,14.634387096774194,14.31836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.457,106.26366666666668,203.91133333333332,294.327,418.532,599.344,811.5143333333334,0.0,0.6105,1.794,3.082666666666667,4.36625,6.4305,9.26,11.870333333333337,0.0,0.0,5.241454545454546,4.721967741935484,4.113033333333333,4.501516129032258,5.4663,6.221903225806451,6.6,0.0,4.485,4.5339928,0.00033260615698000635,0.018237493166003007,5,train,4.49291504,0.00011999059860800226,0.010954022028825863,5,train
MX17,13.863,1.454,2014,0.0,56.821,521.2479999999999,996.601,1428.538,1812.099,2218.836,2622.667,0.0,0.0,0.29,3.936,33.347,207.157,514.008,634.213,838.654,0.0,0.0,-12.3865,-105.78935483870968,-269.6151,-372.3235483870968,-242.1065,-141.36935483870968,-174.05832258064515,0.0,0.0,0.0725,0.1176129032258064,0.9803666666666666,5.606774193548387,10.228366666666666,3.87758064516129,6.594870967741936,0.0,0.0,22846171.0,24205334.70967742,25008788.933333334,22282391.096774194,20849148.7,23681218.64516129,23203413.870967746,0.0,0.0,24.20525,24.981516129032254,25.8451,23.933451612903227,22.78536666666667,23.12054838709677,23.026806451612902,0.0,0.0,31.29475,31.90987096774193,33.1066,30.34864516129032,27.990166666666667,28.882774193548386,28.43783870967742,0.0,0.0,17.082,17.333451612903225,18.418833333333332,18.47383870967742,18.457366666666665,17.97816129032258,18.01577419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.516,125.48633333333332,202.33133333333333,314.18800000000005,471.3273333333333,664.3166666666667,0.0,0.313,1.07525,2.1146666666666665,3.2565,5.1685,7.726749999999999,10.48825,0.0,0.0,6.0585,5.571290322580645,5.033966666666667,5.663548387096774,7.646733333333333,8.401354838709677,8.023193548387097,0.0,3.29,3.3441661799999998,0.00015411543072199992,0.012414323611135644,5,train,3.3739697800000004,0.00012753309212200145,0.011293055039359432,5,train
MX18,13.732,1.443,2014,0.0,129.139,475.235,862.775,1315.767,1753.006,2189.216,2521.702,0.0,0.0,0.013,6.8020000000000005,10.041,69.883,355.397,565.332,831.232,0.0,0.0,-27.35225,-120.47170967741935,-280.2149,-433.07451612903225,-414.6002666666666,-271.6297096774194,-167.70876,0.0,0.0,0.0010833333333333,0.219,0.1079666666666666,1.9303870967741932,9.517133333333334,6.772096774193549,10.636,0.0,0.0,21961847.666666668,24450063.16129032,26887495.666666668,24900379.70967742,19549812.566666663,21991268.06451613,21218921.6,0.0,0.0,20.76158333333333,21.164387096774195,22.918,24.61264516129032,24.57463333333333,24.071290322580648,23.29944,0.0,0.0,29.276333333333337,29.489032258064515,31.49853333333333,32.17638709677419,30.1884,30.00048387096774,28.77552,0.0,0.0,13.988666666666669,14.45790322580645,15.724166666666669,18.51974193548387,20.633366666666667,20.28009677419355,20.10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.421,132.54100000000005,240.01200000000003,334.5776666666667,450.124,614.4013333333334,810.782,0.0,0.7885000000000001,2.23475,3.686,4.998,6.82125,9.44925,11.929666666666668,0.0,0.0,3.829916666666667,3.683677419354839,3.2098,3.4131612903225808,4.8877,5.301387096774193,5.6288800000000005,0.0,4.695,4.73648692,0.00016962138763699708,0.01302387759605399,5,train,4.70945102,6.430253055699457e-05,0.008018885867562562,5,train
MX19,12.117,1.486,2014,0.0,116.539,330.408,663.252,1028.952,1465.884,1918.936,2259.955,0.0,0.0,7.420999999999999,60.068,82.672,158.422,243.673,305.828,353.246,0.0,0.0,-31.34786666666667,-84.09322580645163,-209.9650333333333,-330.7286774193548,-448.68986666666666,-530.775193548387,-650.926347826087,0.0,0.0,0.4947333333333333,1.6982903225806452,0.7534666666666666,2.443548387096774,2.8417000000000003,2.005,2.061652173913044,0.0,0.0,18783741.33333333,19865946.580645163,23705284.7,23207508.612903222,23436655.8,24311091.80645161,23992152.260869566,0.0,0.0,17.769266666666667,16.899,21.094800000000003,21.796774193548387,24.5644,24.61458064516129,24.82691304347826,0.0,0.0,25.96053333333333,24.13022580645161,28.58673333333333,28.856,31.09173333333333,31.34867741935484,31.671565217391304,0.0,0.0,11.132533333333331,10.989225806451612,14.714733333333331,16.12732258064516,19.5685,19.38432258064516,19.670478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.949,115.96966666666668,231.30166666666665,339.42266666666666,448.7416666666666,565.2866666666667,688.2483333333333,0.0,0.644,1.97475,3.522,4.944,6.62125,8.34375,9.796,0.0,0.0,4.1914,4.24858064516129,3.7884666666666655,3.974032258064516,3.8216,4.018774193548387,3.7436086956521737,0.0,1.481,1.4935617799999998,2.1120851862000537e-05,0.004595742797633538,5,train,1.52063952,2.1904723176999854e-05,0.00468024819608959,5,train
MX20,13.078,1.416,2014,0.0,183.43,610.299,1068.65,1510.29,1942.875,2393.843,2569.792,0.0,0.0,8.318999999999999,46.518,92.71,278.377,511.367,688.055,743.191,0.0,0.0,-32.126714285714286,-108.53661290322582,-233.3838333333333,-277.07290322580644,-175.35026666666667,-78.62396774193547,-118.27591666666666,0.0,0.0,0.5942142857142857,1.232225806451613,1.5397333333333334,5.989258064516129,7.766333333333334,5.699612903225806,4.594666666666667,0.0,0.0,20775180.35714286,21559939.48387097,23668333.266666666,20472198.870967746,20011137.666666668,22071952.741935484,22955191.666666668,0.0,0.0,23.10214285714286,23.769967741935485,25.278366666666667,24.246451612903225,24.419500000000003,24.54735483870968,24.66241666666667,0.0,0.0,29.553785714285716,30.195032258064515,31.888033333333333,29.58003225806452,29.246133333333333,29.483774193548385,29.858833333333333,0.0,0.0,17.38807142857143,18.22616129032258,19.622400000000003,20.231806451612904,20.968433333333333,20.76306451612903,20.714916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.215,110.42433333333334,212.27133333333336,326.1513333333333,479.711,657.5373333333333,804.3389999999999,0.0,0.6924999999999999,2.02075,3.5046666666666666,5.13875,7.63775,10.383,12.044,0.0,0.0,6.534928571428572,6.321612903225806,5.893066666666667,6.369483870967742,7.396033333333333,7.364612903225806,7.0609166666666665,0.0,1.334,1.3719761199999998,4.413373628700086e-05,0.006643322684244749,5,train,1.39835968,5.244585289700005e-05,0.007241950904072745,5,train
MX21,14.354,1.463,2014,0.0,75.201,350.171,640.249,902.236,1151.85,1396.201,1606.588,0.0,0.0,2.71,24.708,67.505,274.434,522.446,637.908,710.561,0.0,0.0,-22.15155555555556,-112.19335483870968,-250.62653333333336,-298.19503225806454,-189.2994,-101.62890322580644,-170.09080000000003,0.0,0.0,0.3011111111111111,0.7096129032258065,1.4265666666666663,6.675129032258065,8.267066666666667,3.7245806451612906,2.90612,0.0,0.0,22756241.55555556,24116154.129032254,25026873.53333333,22490713.25806452,21060910.2,23599997.90322581,23543026.4,0.0,0.0,18.355666666666664,18.87,19.669266666666665,18.451193548387096,18.32046666666667,17.882290322580644,18.41548,0.0,0.0,25.840666666666667,26.27919354838709,27.240333333333336,24.860806451612905,23.80763333333333,24.062096774193545,24.803960000000004,0.0,0.0,10.796444444444443,11.186870967741935,12.264333333333331,13.033096774193549,13.740566666666666,12.668161290322582,13.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.198,67.65566666666666,131.94833333333335,203.29233333333332,309.20366666666666,459.358,631.7336666666666,0.0,0.293,1.00725,1.9923333333333333,3.1085,4.885249999999999,7.2145,9.332666666666666,0.0,0.0,5.160888888888889,4.879967741935483,4.495666666666667,5.151129032258065,6.328266666666667,6.675096774193548,6.271559999999999,0.0,1.785,1.85673988,3.896797685200007e-05,0.006242433568088656,5,train,1.8948116,5.6132015124999124e-05,0.007492130212763198,5,train
MX22,14.798,1.473,2014,0.0,53.837,299.824,579.806,824.622,1080.681,1310.566,1549.628,0.0,0.0,1.832,14.818,49.231,137.388,362.833,484.396,582.49,0.0,0.0,-16.788714285714285,-112.31429032258065,-274.4662333333333,-366.4992258064517,-411.6553,-295.61035483870967,-342.0034838709677,0.0,0.0,0.2617142857142857,0.4189032258064516,1.1470999999999998,2.843774193548387,7.514833333333333,3.9213870967741937,3.164322580645161,0.0,0.0,22637102.57142857,24468909.48387097,26001789.133333333,23503001.580645163,21360884.666666668,23133762.80645161,23449368.51612903,0.0,0.0,17.691,17.93506451612903,19.332733333333334,17.897290322580645,18.5353,17.41564516129032,17.71167741935484,0.0,0.0,26.16371428571429,26.515806451612903,27.629066666666667,25.443193548387097,25.13443333333333,23.71090322580645,24.31509677419355,0.0,0.0,9.718,10.12616129032258,11.626766666666668,12.02141935483871,13.750566666666666,13.08258064516129,12.878354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.117333333333335,145.94866666666667,231.43533333333332,348.78000000000003,511.2070000000001,695.5006666666667,0.0,0.33,1.15925,2.267,3.50375,5.393,7.956749999999999,10.4995,0.0,0.0,6.057142857142857,5.757935483870968,5.331833333333334,5.575354838709678,6.0956,6.889903225806451,6.827935483870967,0.0,4.021,4.07010114,0.0008033705491629912,0.02834379207450886,5,train,4.0515132000000005,0.0006937581207000073,0.02633928853822759,5,train
MX24,12.983,1.469,2014,0.0,125.065,404.301,768.923,1143.912,1541.397,1934.232,2274.5,0.0,0.0,5.802,45.243,66.198,139.544,321.523,449.379,512.683,0.0,0.0,-28.962357142857144,-103.75570967741936,-236.34716666666665,-353.4172580645161,-407.652,-341.9931290322581,-421.7055,0.0,0.0,0.4144285714285714,1.2722903225806452,0.6984999999999999,2.366,6.065966666666666,4.124387096774194,2.434769230769231,0.0,0.0,19571809.42857143,21216617.64516129,24223048.566666663,22881752.612903222,22068657.23333333,23192158.16129032,24108333.769230768,0.0,0.0,18.93321428571429,19.007612903225805,22.154066666666665,22.096419354838712,23.2495,22.672096774193548,23.08723076923077,0.0,0.0,26.04271428571429,26.16703225806452,29.5154,28.552612903225807,28.815966666666668,27.920290322580644,28.760269230769232,0.0,0.0,12.718785714285714,13.059483870967744,15.680266666666666,16.864677419354837,19.229133333333333,18.69503225806452,18.67642307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.332,110.99566666666668,216.46366666666663,316.71733333333333,429.477,565.631,714.8113333333334,0.0,0.657,1.986,3.4923333333333333,4.9105,6.69425,8.67675,10.588666666666668,0.0,0.0,4.723571428571428,4.654806451612903,4.1437333333333335,4.404,4.8503,5.1211935483870965,4.736307692307692,0.0,1.3569999999999998,1.34945396,0.00011461112109299939,0.010705658368031336,5,train,1.37355306,6.070081156300075e-05,0.007791072555367505,5,train
MX25,14.331,1.562,2014,0.0,141.81900000000002,518.502,943.08,1480.58,2081.363,2658.302,3056.609,0.0,0.0,0.056,8.95,9.074,9.883,66.297,269.617,427.673,0.0,0.0,-28.293666666666667,-122.05732258064516,-287.37576666666666,-478.2814193548387,-660.2919999999999,-644.1997419354839,-616.1965909090909,0.0,0.0,0.0046666666666666,0.2869032258064516,0.0041333333333333,0.0260967741935483,1.8804666666666667,6.558709677419355,7.184363636363636,0.0,0.0,20447172.166666668,23249497.64516129,26726107.2,27250705.48387097,23916266.066666663,20145976.70967742,19297434.318181816,0.0,0.0,21.818250000000003,22.151064516129036,24.1526,27.33870967741936,30.0261,28.610935483870968,28.104863636363635,0.0,0.0,30.9415,30.27861290322581,32.40376666666667,34.79109677419355,35.59983333333333,33.44841935483871,32.61659090909091,0.0,0.0,14.315666666666669,15.169290322580643,16.751766666666665,20.06725806451613,24.9083,24.687129032258067,24.64968181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.227,179.93200000000002,338.83733333333333,461.68966666666665,553.3563333333333,643.5,751.4780000000001,0.0,0.8574999999999999,2.564,4.411333333333333,5.8615,7.157,8.587,10.166333333333334,0.0,0.0,3.048583333333333,3.0413548387096774,2.379633333333333,2.073322580645161,2.9702,4.781290322580645,4.935818181818181,0.0,9.208,9.0138037,0.0008601002984500169,0.02932746662175267,5,train,9.0009564,0.00041654319230000666,0.020409389807145305,5,train
MX26,13.998,1.527,2014,0.0,110.728,435.559,823.875,1337.461,1966.61,2551.36,2943.79,0.0,0.0,0.03,7.313,7.576,7.829999999999999,15.188999999999998,163.794,268.771,0.0,0.0,-24.021,-112.0428387096774,-278.8654,-480.3251290322581,-696.0759999999999,-775.9446774193549,-815.8453333333333,0.0,0.0,0.0027272727272727,0.2349354838709677,0.0087666666666666,0.0081935483870967,0.2453,4.793709677419354,4.998904761904762,0.0,0.0,19816468.0,22566856.51612903,26387252.33333333,28774852.580645163,27275304.066666663,21195120.032258064,20730785.04761905,0.0,0.0,20.066181818181818,20.47841935483871,22.94386666666667,26.567290322580646,30.971633333333333,28.86290322580645,28.687142857142856,0.0,0.0,28.583727272727277,28.47203225806452,31.06973333333333,34.72854838709677,37.43733333333333,34.12732258064516,33.76861904761905,0.0,0.0,12.46709090909091,13.340548387096774,15.043933333333332,18.25758064516129,24.6839,24.62132258064516,24.871952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,30.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.073,180.574,320.1813333333333,406.1586666666667,472.3423333333333,557.403,681.183,0.0,0.8619999999999999,2.5315,3.9756666666666662,4.954,5.95475,7.263249999999999,8.835333333333333,0.0,0.0,2.0681818181818183,2.1229354838709678,1.4599666666666666,1.2129032258064516,1.5847,3.8062903225806455,3.983476190476191,0.0,4.475,4.6579203,0.00033921882995000235,0.018417894286535647,5,train,4.54867244,0.0005523730952430062,0.023502618901794885,5,train
MX27,13.379,1.407,2014,21.916,424.998,953.003,1518.332,2047.84,2567.062,2867.454,0.0,0.0,2.736,31.101,63.841,130.154,372.126,613.608,673.209,0.0,0.0,-1.5035,-38.35432142857143,-148.08438709677418,-297.3174,-315.74177419354834,-118.0163,-164.9135294117647,0.0,0.0,1.368,1.0130357142857145,1.0561290322580643,2.210433333333333,7.805548387096774,8.0494,3.5059411764705883,0.0,0.0,10780541.0,17750975.82142857,20966782.80645161,23125592.0,19325958.177419357,19093172.466666665,21909689.88235294,0.0,0.0,20.958,24.395785714285715,27.03241935483871,28.8443,27.08090322580645,27.3074,27.670117647058824,0.0,0.0,24.89,29.35967857142857,32.989838709677414,34.95143333333333,31.82864516129032,31.948566666666668,32.72147058823529,0.0,0.0,18.804,20.56464285714286,22.094774193548385,23.61133333333333,23.766129032258064,24.290366666666667,24.03964705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.35200000000002,278.0986666666667,442.548,611.1469999999999,787.34,935.52,0.0,0.0,1.842,4.67525,6.987666666666667,9.41325,12.37925,14.591,0.0,0.0,7.927,7.613678571428571,6.802548387096774,5.7502,6.146741935483871,6.998166666666666,6.4448823529411765,0.0,0.0,1.5200000000000002,1.51518804,3.2397509027999895e-05,0.005691880974510965,5,train,1.54115992,4.7113419907000224e-05,0.006863921612824568,5,train
