adm_id,year,feature,feature_role,from_value,to_value,predicted_increment
MX18,2022,mean_cum_cwb7,water_proxy,-422.7799677419355,-538.4773548387097,0.0048933333333351925
MX18,2022,max_cum_prec8,water_proxy,695.758,561.7155,0.05101864420917401
MX18,2022,mean_cum_cwb8,water_proxy,-286.81512,-451.50585545454544,0.021443799647094863
MX19,2022,mean_prec5,water_proxy,1.0669354838709677,0.5627096774193548,0.2728293635659398
MX19,2022,max_cum_prec5,water_proxy,82.053,52.4145,0.004363888888890166
MX19,2022,max_cum_prec4,water_proxy,48.978,32.801,0.05238697754250854
MX20,2022,mean_prec5,water_proxy,3.135,1.5967419354838708,0.056749999999999634
MX20,2022,mean_cum_cwb6,water_proxy,-319.97549999999995,-470.55798333333325,0.002835000000000143
MX20,2022,mean_ssm5,water_proxy,5.517354838709678,3.9248387096774193,0.034926577424872374
MX20,2022,max_cum_prec5,water_proxy,142.764,82.77000000000001,0.1370050000000007
MX21,2022,max_cum_prec6,water_proxy,205.585,128.145,0.2198914203287874
MX21,2022,mean_prec5,water_proxy,1.450225806451613,0.7543548387096775,0.07523366431396328
MX21,2022,mean_ssm5,water_proxy,4.018064516129033,3.1751935483870968,0.05316846572558598
MX21,2022,mean_cum_cwb6,water_proxy,-452.41836666666666,-536.7794166666666,0.009599540766813242
MX21,2022,max_cum_prec5,water_proxy,108.277,65.5265,0.03479346572558928
MX22,2022,mean_ssm5,water_proxy,4.081064516129032,3.2066935483870966,0.006950932627522555
MX23,2022,mean_cum_cwb6,water_proxy,-247.8478,-434.4941333333333,0.027891666666667092
MX23,2022,max_cum_prec5,water_proxy,219.859,121.31750000000001,0.001551666666666618
MX23,2022,mean_ssm5,water_proxy,5.630935483870967,3.981629032258064,7.222222222202923e-05
MX24,2022,max_cum_prec6,water_proxy,152.782,101.74350000000001,0.28594048641855174
MX24,2022,mean_ssm5,water_proxy,3.3599032258064514,2.846112903225806,0.051418501649692416
MX24,2022,max_cum_prec5,water_proxy,71.22200000000001,46.999,0.03587888888888724
MX24,2022,max_cum_prec4,water_proxy,47.887,32.2555,0.17261726537268007
MX25,2022,max_cum_prec4,water_proxy,0.433,8.5285,0.005252132980432478
MX26,2022,mean_ssm5,water_proxy,0.8231612903225807,2.0374774193548384,0.014951260751174367
MX26,2022,mean_ssm3,water_proxy,1.6889032258064516,2.983058064516129,0.0744599999999993
MX26,2022,mean_ssm2,water_proxy,2.206090909090909,3.067927450980392,0.10773166666666789
MX26,2022,mean_ssm4,water_proxy,1.2103666666666666,2.3308800000000005,0.007460555555555359
MX27,2022,max_cum_prec6,water_proxy,646.866,348.7855,0.0009844444444440104
MX27,2022,mean_cum_cwb6,water_proxy,-152.8751,-387.00778333333335,0.01864222222222267
MX27,2022,mean_ssm5,water_proxy,4.985387096774193,3.658854838709677,0.03688555555555495
MX28,2022,mean_ssm5,water_proxy,4.053322580645162,3.1928225806451613,0.12995331028766444
MX28,2022,max_cum_prec6,water_proxy,132.013,91.35900000000001,0.1526740514073861
MX28,2022,max_cum_prec5,water_proxy,71.985,47.3805,0.042790000000000106
MX28,2022,mean_prec4,water_proxy,1.5009666666666668,0.7643000000000001,0.005051111111111339
MX28,2022,max_cum_prec4,water_proxy,53.269,34.9465,0.09000093262752262
MX29,2022,max_cum_prec6,water_proxy,211.656,131.1805,0.34209337325135847
MX29,2022,mean_cum_cwb6,water_proxy,-404.5039666666667,-512.8222166666667,0.07727403852894854
MX29,2022,mean_prec5,water_proxy,1.5331612903225806,0.7958225806451613,0.18409503863531107
MX29,2022,max_cum_prec5,water_proxy,123.683,73.2295,0.12023839373159717
MX29,2022,mean_ssm5,water_proxy,4.0651935483870965,3.1987580645161287,0.059340371274104076
MX30,2022,mean_cum_cwb6,water_proxy,-377.4130666666667,-499.2767666666666,0.04508777777777695
MX30,2022,mean_ssm5,water_proxy,5.776096774193548,4.054209677419355,0.02875713298042859
MX30,2022,mean_prec5,water_proxy,1.6448064516129033,0.8516451612903226,0.3334477777777791
MX30,2022,max_cum_prec5,water_proxy,113.766,68.271,0.24720272446008806
MX31,2022,mean_prec5,water_proxy,2.366129032258064,1.212306451612903,0.173975555555556
MX31,2022,max_cum_prec6,water_proxy,215.85,133.2775,0.7118849667870981
MX31,2022,mean_cum_cwb6,water_proxy,-409.9012,-515.5208333333333,0.15866611111111162
MX31,2022,mean_ssm5,water_proxy,4.809967741935484,3.5711451612903224,0.0674049999999995
MX31,2022,max_cum_prec5,water_proxy,116.056,69.416,0.38538555555555387
MX32,2022,mean_cum_cwb5,water_proxy,-520.128,-488.8759032258065,0.035523799647093846
MX32,2022,mean_cum_cwb3,water_proxy,-148.73190322580646,-134.57129032258064,0.024118393731598964
